y,R_0,R_1,R_2,R_3,R_4,R_5,RB_0,RB_1,RB_2,RB_3,RB_4,RB_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.3049531e-10,-8.2395723e-34,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.6666667e-11,-1.5500001e-11,2.7168346e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-5.7624178e-11,2.7168345e-26,6.6666667e-11,0,6.6666667e-11
0.0017874829,6.6666667e-11,9.3987678e-27,3.5854968e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,9.3987678e-28,3.5854968e-27,6.6666667e-11,0,6.6666667e-11
0.0027624773,6.6666667e-11,5.3231284e-28,-2.5511204e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.3231284e-29,-2.5511204e-26,6.6666667e-11,0,6.6666667e-11
0.0037959966,6.6666667e-11,8.9622525e-26,-1.9319154e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,8.9622525e-27,-1.9319154e-27,6.6666667e-11,0,6.6666667e-11
0.0048915537,6.6666667e-11,5.576758e-27,-1.0377146e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.576758e-28,-1.0377146e-33,6.6666667e-11,0,6.6666667e-11
0.0060528726,6.6666667e-11,-4.5358708e-26,1.8662958e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-4.5358708e-27,1.8662958e-26,6.6666667e-11,0,6.6666667e-11
0.0072839007,6.6666667e-11,-3.5145955e-26,6.6054455e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.5145955e-27,6.6054455e-27,6.6666667e-11,0,6.6666667e-11
0.0085888223,6.6666667e-11,-4.6883747e-26,-1.7286312e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-4.6883747e-27,-1.7286312e-26,6.6666667e-11,0,6.6666667e-11
0.0099720729,6.6666667e-11,2.0205398e-27,-5.239736e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.0205398e-28,-5.239736e-27,6.6666667e-11,0,6.6666667e-11
0.011438354,6.6666667e-11,-1.4908789e-26,-3.3678855e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.4908789e-27,-3.3678855e-27,6.6666667e-11,0,6.6666667e-11
0.01299265,6.6666667e-11,1.3339248e-26,-1.8874178e-27,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.3339248e-27,-1.8874178e-28,6.6666667e-11,0,6.6666667e-11
0.014640245,6.6666667e-11,-1.1899104e-26,3.1755978e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.1899104e-27,3.1755978e-27,6.6666667e-11,0,6.6666667e-11
0.016386737,6.6666667e-11,4.4140508e-27,8.1408515e-33,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,4.4140508e-28,8.1408515e-34,6.6666667e-11,0,6.6666667e-11
0.018238064,6.6666667e-11,-1.4206312e-26,-7.2759738e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.4206312e-27,-7.2759738e-27,6.6666667e-11,0,6.6666667e-11
0.020200518,6.6666667e-11,-3.9141419e-26,1.178353e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.9141419e-27,1.178353e-26,6.6666667e-11,0,6.6666667e-11
0.022280771,6.6666667e-11,2.1604406e-26,7.5567665e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.1604406e-27,7.5567665e-27,6.6666667e-11,0,6.6666667e-11
0.024485892,6.6666667e-11,-6.6936802e-27,-1.150645e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-6.6936802e-28,-1.150645e-26,6.6666667e-11,0,6.6666667e-11
0.026823378,6.6666667e-11,-2.232381e-26,-1.0109703e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.232381e-27,-1.0109703e-26,6.6666667e-11,0,6.6666667e-11
0.029301173,6.6666667e-11,1.9933004e-26,-1.952845e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.9933004e-27,-1.952845e-27,6.6666667e-11,0,6.6666667e-11
0.0319277,6.6666667e-11,4.2793303e-27,2.3639442e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,4.2793303e-28,2.3639442e-27,6.6666667e-11,0,6.6666667e-11
0.034711887,6.6666667e-11,1.0044496e-26,3.4271629e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.0044496e-27,3.4271629e-27,6.6666667e-11,0,6.6666667e-11
0.037663197,6.6666667e-11,1.2249523e-26,5.7418963e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.2249523e-27,5.7418963e-27,6.6666667e-11,0,6.6666667e-11
0.040791661,6.6666667e-11,-3.1937087e-26,-2.4496175e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-3.1937087e-27,-2.4496175e-27,6.6666667e-11,0,6.6666667e-11
0.044107915,6.6666667e-11,-1.0381119e-26,1.9675462e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.0381119e-27,1.9675462e-27,6.6666667e-11,0,6.6666667e-11
0.047623229,6.6666667e-11,-1.1671381e-26,5.6297447e-27,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.1671381e-27,5.6297447e-28,6.6666667e-11,0,6.6666667e-11
