y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0.44812865,1.0186353,0,0,1.3105427,0,0,-7.5273985e-18,0,0
0.44889173,0.50932775,0,0,0.65527999,0,0,-2.6905166e-18,0,0
0.44970062,4.8819295e-18,0,0,-3.8612767e-17,0,0,3.4148847e-18,0,0
0.45055804,8.3744504e-17,0,0,4.9442921e-17,0,0,1.3736704e-18,0,0
0.4514669,5.545527e-17,0,0,7.1683898e-17,0,0,-5.6103506e-20,0,0
0.4524303,-5.9145871e-17,0,0,-6.0091801e-17,0,0,2.7322083e-16,0,0
0.4534515,-7.5672449e-17,0,0,-6.9210948e-17,0,0,1.5838391e-17,0,0
0.45453396,3.669865e-17,0,0,4.3167356e-17,0,0,-2.8851e-16,0,0
0.45568137,-3.2441998e-17,0,0,-4.6795655e-17,0,0,1.9101922e-16,0,0
0.45689761,-7.9185803e-17,0,0,-1.040429e-16,0,0,3.9071374e-17,0,0
0.45818681,5.79058e-17,0,0,4.1794488e-17,0,0,-9.2343129e-17,0,0
0.45955335,4.2111898e-17,0,0,8.7862137e-17,0,0,9.1796892e-18,0,0
0.46100186,5.0966934e-17,0,0,1.2332364e-17,0,0,-8.4349281e-17,0,0
0.46253725,-6.8545957e-18,0,0,-2.4420165e-17,0,0,-2.0521388e-18,0,0
0.46416474,-4.4792532e-17,0,0,-1.7381114e-17,0,0,-5.4422836e-18,0,0
0.46588984,1.1403463e-18,0,0,1.5461044e-17,0,0,1.6448604e-16,0,0
0.46771841,-3.3195439e-17,0,0,-5.296512e-19,0,0,1.345085e-17,0,0
0.46965663,-1.7464864e-17,0,0,1.5614631e-17,0,0,-1.5580598e-16,0,0
0.47171109,3.1150175e-17,0,0,2.5024433e-17,0,0,1.5623092e-16,0,0
0.47388874,1.3934305e-17,0,0,-1.4982809e-17,0,0,6.7219532e-18,0,0
0.47619696,-6.4537676e-18,0,0,-1.4078635e-17,0,0,-2.403492e-16,0,0
0.47864358,-6.331726e-18,0,0,6.0498235e-18,0,0,-3.3888229e-18,0,0
0.48123688,6.3763531e-18,0,0,6.7087363e-18,0,0,8.8407872e-17,0,0
0.48398565,5.6573681e-18,0,0,-1.0416121e-17,0,0,-6.8224955e-19,0,0
0.48689919,2.0484674e-17,0,0,9.784606e-18,0,0,-3.3805542e-17,0,0
0.48998737,-1.8171617e-17,0,0,9.9691172e-18,0,0,-1.2981511e-17,0,0
0.49326063,-2.3848846e-17,0,0,-8.8876922e-18,0,0,3.0754129e-17,0,0
0.49673006,7.4051388e-19,0,0,-2.5459877e-17,0,0,4.3598966e-17,0,0
0.50040738,-4.5718395e-18,0,0,-5.4700217e-18,0,0,3.1651458e-17,0,0
0.50430504,2.4805178e-19,0,0,2.7393606e-17,0,0,-4.2566117e-18,0,0
0.50843621,-1.8036537e-17,0,0,4.2103162e-18,0,0,-2.6733497e-17,0,0
0.51281485,-1.7528901e-17,0,0,-2.3878528e-17,0,0,-2.2596712e-17,0,0
0.51745575,5.9803935e-18,0,0,5.3416247e-18,0,0,4.6691446e-17,0,0
0.5223746,1.2622367e-17,0,0,2.2231769e-17,0,0,2.2140387e-18,0,0
0.52758798,-5.2517478e-18,0,0,-1.4148164e-17,0,0,-4.3879848e-17,0,0
0.5331135,-5.7608813e-18,0,0,-9.130465e-18,0,0,3.9297969e-19,0,0
0.5389698,-5.1507998e-18,0,0,-5.0345331e-18,0,0,-4.7933822e-20,0,0
0.54517662,-5.172741e-18,0,0,-5.2894226e-18,0,0,-5.7872288e-19,0,0
0.55175487,-1.5278651e-18,0,0,1.1937367e-17,0,0,-1.2279756e-17,0,0
0.55872671,-6.2761561e-18,0,0,-1.4143663e-18,0,0,-5.223333e-19,0,0
0.56611562,3.7977143e-18,0,0,-4.9467869e-18,0,0,1.1555564e-17,0,0
0.57394645,7.8395094e-18,0,0,1.8551762e-18,0,0,1.1856938e-19,0,0
0.58224554,-5.4722302e-18,0,0,-1.2705297e-17,0,0,-1.386645e-19,0,0
0.59104077,1.5344482e-18,0,0,1.327263e-18,0,0,-3.3754184e-20,0,0
0.60036169,6.7461804e-18,0,0,1.0095183e-17,0,0,3.2274889e-18,0,0
0.61023957,-1.3206909e-18,0,0,-4.856122e-18,0,0,-8.2301768e-20,0,0
0.62070753,1.7805682e-18,0,0,-3.5512447e-18,0,0,-8.4965314e-18,0,0
