y,R_0,R_1,R_2,R_3,R_4,R_5,RB_0,RB_1,RB_2,RB_3,RB_4,RB_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-2.3049531e-10,3.6454623e-26,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.6666667e-11,-1.5500001e-11,-5.1051819e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-5.7624178e-11,-3.3320388e-26,6.6666667e-11,0,6.6666667e-11
0.0017874829,6.6666667e-11,5.3667379e-26,-2.9015942e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.3667379e-27,-2.9015942e-27,6.6666667e-11,0,6.6666667e-11
0.0027624773,6.6666667e-11,0,3.3303716e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,0,3.3303716e-26,6.6666667e-11,0,6.6666667e-11
0.0037959966,6.6666667e-11,0,-2.5263333e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,0,-2.5263333e-26,6.6666667e-11,0,6.6666667e-11
0.0048915537,6.6666667e-11,-6.6030487e-26,-1.9259629e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-6.6030487e-27,-1.9259629e-26,6.6666667e-11,0,6.6666667e-11
0.0060528726,6.6666667e-11,1.8379463e-26,2.2736968e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,1.8379463e-27,2.2736968e-26,6.6666667e-11,0,6.6666667e-11
0.0072839007,6.6666667e-11,9.2740311e-26,1.8459708e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,9.2740311e-27,1.8459708e-26,6.6666667e-11,0,6.6666667e-11
0.0085888223,6.6666667e-11,8.5463078e-27,-1.3579567e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,8.5463078e-28,-1.3579567e-26,6.6666667e-11,0,6.6666667e-11
0.0099720729,6.6666667e-11,2.6033861e-26,9.1844746e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.6033861e-27,9.1844746e-33,6.6666667e-11,0,6.6666667e-11
0.011438354,6.6666667e-11,2.6005034e-26,1.2866789e-31,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.6005034e-27,1.2866789e-32,6.6666667e-11,0,6.6666667e-11
0.01299265,6.6666667e-11,5.9943932e-26,2.9505985e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.9943932e-27,2.9505985e-33,6.6666667e-11,0,6.6666667e-11
0.014640245,6.6666667e-11,-1.838492e-26,-1.818107e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.838492e-27,-1.818107e-33,6.6666667e-11,0,6.6666667e-11
0.016386737,6.6666667e-11,-1.1112707e-25,8.5849702e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.1112707e-26,8.5849702e-27,6.6666667e-11,0,6.6666667e-11
0.018238064,6.6666667e-11,-1.8566939e-27,1.5475406e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.8566939e-28,1.5475406e-27,6.6666667e-11,0,6.6666667e-11
0.020200518,6.6666667e-11,5.4774526e-26,-1.2258339e-25,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,5.4774526e-27,-1.2258339e-26,6.6666667e-11,0,6.6666667e-11
0.022280771,6.6666667e-11,2.9003137e-26,-1.2851021e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,2.9003137e-27,-1.2851021e-27,6.6666667e-11,0,6.6666667e-11
0.024485892,6.6666667e-11,-1.5841204e-26,4.000034e-26,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,-1.5841204e-27,4.000034e-27,6.6666667e-11,0,6.6666667e-11
0.026823378,6.6666667e-11,9.2586401e-27,-1.8514355e-32,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,9.2586401e-28,-1.8514355e-33,6.6666667e-11,0,6.6666667e-11
