y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
1.0002541,-0.0037608024,0,0,1.7187713,0,0,5.5605719e-16,0,0
1.0008359,-0.0018800586,0,0,0.85938327,0,0,5.4945211e-18,0,0
1.0014527,9.2151794e-19,0,0,7.9860783e-17,0,0,-2.6286657e-16,0,0
1.0021064,4.262712e-19,0,0,5.9865038e-18,0,0,9.6717403e-18,0,0
1.0027994,-1.244479e-19,0,0,-1.287625e-16,0,0,1.2594044e-21,0,0
1.0035339,4.7513479e-19,0,0,1.141703e-16,0,0,3.9922893e-16,0,0
1.0043126,2.0925424e-18,0,0,1.2620713e-16,0,0,2.2594672e-17,0,0
1.005138,3.252473e-18,0,0,-1.1731863e-16,0,0,-7.3188705e-16,0,0
1.006013,1.351267e-18,0,0,1.3116628e-19,0,0,-2.6954718e-17,0,0
1.0069405,-1.0488803e-18,0,0,-1.238451e-19,0,0,3.3477391e-16,0,0
1.0079236,-1.3089445e-18,0,0,5.1379578e-17,0,0,6.4572289e-18,0,0
1.0089658,2.9400426e-19,0,0,-4.0072184e-17,0,0,-1.1358953e-20,0,0
1.0100705,-6.3863202e-19,0,0,-1.0248295e-17,0,0,5.3334108e-21,0,0
1.0112415,-1.6857885e-18,0,0,4.2626439e-17,0,0,9.8383472e-21,0,0
1.0124829,4.3284376e-20,0,0,3.8552159e-17,0,0,4.8581042e-18,0,0
1.0137987,-1.771516e-18,0,0,3.6738442e-17,0,0,1.1629629e-16,0,0
1.0151935,-1.5433617e-18,0,0,-3.832572e-17,0,0,2.1223805e-16,0,0
1.0166721,-7.36559e-19,0,0,0,0,0,-2.0082153e-16,0,0
1.0182393,-1.3203556e-18,0,0,1.2290839e-18,0,0,-2.0420406e-16,0,0
1.0199007,6.0927212e-19,0,0,1.2310568e-18,0,0,1.8545384e-18,0,0
1.0216618,-7.0657689e-20,0,0,2.5365868e-17,0,0,-5.4269265e-18,0,0
1.0235286,-1.2016427e-19,0,0,1.4361361e-18,0,0,9.3404923e-17,0,0
1.0255075,3.2838826e-19,0,0,-1.3530126e-18,0,0,1.8484588e-19,0,0
1.0276052,-1.3654241e-18,0,0,2.1645837e-17,0,0,-3.0751266e-18,0,0
1.0298287,-2.3808266e-18,0,0,2.0036121e-17,0,0,1.2913333e-16,0,0
1.0321858,-1.0192187e-18,0,0,2.0120931e-18,0,0,7.3021448e-18,0,0
1.0346843,1.3966552e-18,0,0,-3.7608635e-17,0,0,-1.218228e-16,0,0
1.0373328,1.3342306e-18,0,0,-1.7921473e-17,0,0,-2.3210964e-18,0,0
1.0401402,1.3786564e-18,0,0,1.6649787e-17,0,0,1.0212712e-16,0,0
1.0431162,1.2620591e-18,0,0,1.524879e-17,0,0,7.979559e-18,0,0
1.0462709,-3.8589695e-19,0,0,1.4746767e-17,0,0,-9.646208e-17,0,0
1.0496148,5.4389784e-19,0,0,2.0518881e-18,0,0,-3.4259239e-21,0,0
1.0531596,9.806904e-19,0,0,-1.3129476e-18,0,0,-8.2724296e-17,0,0
1.0569171,7.8318281e-20,0,0,-3.7640656e-19,0,0,-4.6764769e-18,0,0
1.0609001,1.3688929e-18,0,0,-1.2915768e-17,0,0,1.5166509e-16,0,0
1.0651222,1.1263131e-18,0,0,2.2076379e-17,0,0,5.6519887e-18,0,0
1.0695978,-6.179322e-19,0,0,2.3028579e-17,0,0,-6.9369965e-17,0,0
1.074342,-3.4385902e-19,0,0,-9.3894905e-18,0,0,-1.4132201e-18,0,0
1.079371,4.7581754e-19,0,0,-1.0240519e-17,0,0,-2.2936164e-21,0,0
1.0847018,6.6213573e-19,0,0,7.975186e-18,0,0,-2.7512758e-17,0,0
1.0903526,-1.1920324e-18,0,0,8.7376851e-18,0,0,-1.5702539e-18,0,0
1.0963427,-1.086242e-18,0,0,2.1025591e-20,0,0,2.5942927e-17,0,0
1.1026923,-1.5899713e-19,0,0,-7.7015607e-18,0,0,-2.7669332e-22,0,0
1.109423,-4.116682e-19,0,0,-7.2302867e-19,0,0,-5.798061e-23,0,0
1.1165578,-2.516124e-19,0,0,-6.4686421e-18,0,0,-3.2487721e-22,0,0
1.1241208,2.7505723e-19,0,0,-6.9210322e-18,0,0,-1.1854305e-21,0,0
1.1321378,4.7600259e-19,0,0,3.4902814e-19,0,0,-1.7604625e-22,0,0
1.140636,-1.2611615e-20,0,0,4.9257195e-18,0,0,1.5509416e-21,0,0
1.1496443,2.9279224e-19,0,0,5.8011396e-18,0,0,-6.1367505e-17,0,0
1.1591934,-7.2636071e-19,0,0,4.6215396e-18,0,0,-3.423738e-18,0,0
1.1693157,-3.7943205e-19,0,0,-3.87128e-18,0,0,1.6474467e-17,0,0
1.1800455,-6.5132053e-19,0,0,-9.2850275e-18,0,0,-2.3175957e-18,0,0
1.1914194,-1.3355151e-18,0,0,4.1603874e-18,0,0,3.8484732e-17,0,0
1.2034761,-4.9277134e-19,0,0,1.1294261e-17,0,0,1.0961876e-17,0,0
1.2162565,1.0695525e-18,0,0,8.1273544e-19,0,0,8.3312333e-20,0,0
1.229804,1.2984704e-18,0,0,-1.0478379e-17,0,0,1.0674165e-17,0,0
1.2441647,1.1317568e-18,0,0,3.2683327e-18,0,0,2.2445941e-18,0,0
1.2593874,8.9024007e-19,0,0,6.2015517e-18,0,0,-1.992691e-17,0,0
1.2755239,-1.6158768e-19,0,0,1.6537139e-19,0,0,3.5426296e-17,0,0
1.292629,3.753728e-19,0,0,-1.7841629e-20,0,0,2.7713128e-17,0,0
1.3107609,-6.7751478e-19,0,0,1.5498292e-19,0,0,-3.1963022e-17,0,0
1.3299811,-9.3076003e-19,0,0,-7.3647274e-18,0,0,-1.6238393e-17,0,0
1.350355,7.1377764e-19,0,0,1.9205194e-18,0,0,4.7222017e-19,0,0
1.3719519,7.9158749e-19,0,0,2.4447776e-18,0,0,5.63654e-18,0,0
1.3948452,-1.5164385e-19,0,0,-2.3001869e-18,0,0,7.4805396e-19,0,0
1.4191127,-1.7439589e-18,0,0,5.7316416e-18,0,0,-1.2471387e-17,0,0
1.4448368,-2.1209175e-18,0,0,3.1635948e-19,0,0,-5.5250237e-22,0,0
1.472105,7.6990775e-19,0,0,-3.3706267e-18,0,0,3.3137772e-22,0,0
1.5010101,1.4600496e-18,0,0,-8.809442e-20,0,0,3.5758064e-23,0,0
1.5316502,-9.1357427e-19,0,0,-1.0085246e-19,0,0,1.8560631e-17,0,0
1.5641295,-4.1088481e-19,0,0,-1.367397e-18,0,0,1.0613658e-18,0,0
1.5985584,-7.416106e-20,0,0,-1.4612557e-18,0,0,-2.6576039e-17,0,0
1.6350539,-4.4478737e-21,0,0,3.9032956e-18,0,0,-5.5629566e-19,0,0
