y,U_0,U_1,U_2
0,0,0,0
0.00086769924,0.0025023681,5.3640208e-06,-1.6942246e-23
0.0017874829,0.0053638291,2.2708541e-05,1.150585e-22
0.0027624773,0.0086708259,5.3081894e-05,4.8699569e-23
0.0037959966,0.012482287,9.8637356e-05,-1.4187881e-22
0.0048915537,0.016861661,0.00016133625,4.3440133e-23
0.0060528726,0.021872368,0.00024323627,7.0635185e-23
0.0072839007,0.027566172,0.00034643511,-7.9230639e-23
0.0085888223,0.033959272,0.00047299661,2.2060953e-22
0.0099720729,0.040994024,0.00062471342,1.3896495e-22
0.011438354,0.048499855,0.00080240236,-2.9123917e-22
0.01299265,0.056191447,0.0010049641,-2.4226419e-23
0.014640245,0.063736236,0.00122947,1.4655699e-22
0.016386737,0.070860072,0.0014726266,-3.0792949e-24
0.018238064,0.077413812,0.001731973,2.1477974e-23
0.020200518,0.083367685,0.0020059012,-2.3494083e-23
0.022280771,0.088766243,0.0022933285,-8.3871486e-23
0.024485892,0.093685085,0.002593592,-1.8892266e-22
0.026823378,0.098204549,0.0029064013,2.844341e-23
0.029301173,0.10239789,0.0032317357,1.5693661e-22
0.0319277,0.10632768,0.0035697364,-1.2807547e-22
0.034711887,0.11004587,0.0039206328,-2.3910561e-23
0.037663197,0.11359526,0.0042847006,1.2600334e-22
0.040791661,0.1170112,0.0046622392,5.3375116e-23
0.044107915,0.12032312,0.0050535575,6.57648e-23
0.047623229,0.1235558,0.0054589633,8.7254567e-23
0.051349553,0.12673043,0.0058787554,5.2875475e-23
0.055299553,0.12986542,0.0063132171,2.4471764e-23
0.059486654,0.13297694,0.00676261,-3.2645592e-23
0.06392509,0.13607953,0.0072271684,-1.4442052e-22
0.068629948,0.13918643,0.0077070943,-1.5925965e-23
0.073617218,0.14230991,0.0082025531,7.8953754e-25
0.078903853,0.14546152,0.0087136704,-3.250702e-23
0.084507823,0.14865233,0.0092405283,1.3320132e-22
0.090448176,0.15189309,0.0097831622,-8.2071293e-23
0.096745104,0.15519439,0.010341559,-1.4977078e-22
0.10342001,0.15856685,0.010915654,7.3118951e-23
0.11049558,0.16202119,0.011505331,6.1389383e-23
0.11799587,0.16556839,0.012110412,-5.4197187e-24
0.12594638,0.16921981,0.01273066,-5.6653107e-24
0.13437411,0.17298728,0.013365769,-6.6782483e-23
