y,U_0,U_1,U_2
0,0,0,0
0.00086769924,2.0828945e-18,1.2430289e-22,2.5970473e-35
0.0017874829,4.2570197e-18,4.7384718e-22,-1.9575493e-36
0.0027624773,6.5562131e-18,1.1206808e-21,-2.2560614e-35
0.0037959966,8.9850695e-18,2.1104985e-21,2.1352046e-35
0.0048915537,1.15483e-17,3.4971536e-21,1.8448706e-35
0.0060528726,1.425073e-17,5.3439752e-21,-2.7088242e-35
0.0072839007,1.7097297e-17,7.7231123e-21,-1.9155686e-35
0.0085888223,2.0093055e-17,1.0715731e-20,1.7367226e-35
0.0099720729,2.324317e-17,1.4413061e-20,-4.6235305e-42
0.011438354,2.6552923e-17,1.8917613e-20,-8.2310202e-42
0.01299265,3.0027709e-17,2.4344464e-20,-5.3447151e-42
0.014640245,3.367304e-17,3.0822645e-20,-3.2186593e-42
0.016386737,3.7494541e-17,3.8496691e-20,-2.1724271e-35
0.018238064,4.1497948e-17,4.7528334e-20,-1.7266447e-36
0.020200518,4.5689114e-17,5.8098386e-20,3.6708257e-35
0.022280771,5.0074003e-17,7.0408803e-20,2.5420021e-36
0.024485892,5.4658691e-17,8.4684972e-20,-1.4373749e-35
0.026823378,5.9449362e-17,1.0117821e-19,1.4574205e-41
0.029301173,6.445231e-17,1.2016855e-19,2.0659587e-35
0.0319277,6.9673936e-17,1.4196773e-19,-2.72847e-35
0.034711887,7.5120746e-17,1.6692258e-19,-2.0411345e-35
0.037663197,8.0799345e-17,1.9541868e-19,2.7715195e-35
0.040791661,8.6716441e-17,2.2788434e-19,-2.0807152e-41
0.044107915,9.2878835e-17,2.6479508e-19,1.5881163e-40
0.047623229,9.9293422e-17,3.066784e-19,-1.403066e-34
0.051349553,1.0596718e-16,3.5411909e-19,8.8394836e-35
0.055299553,1.1290719e-16,4.0776502e-19,2.0980713e-34
0.059486654,1.2012058e-16,4.6833348e-19,-1.2839123e-34
0.06392509,1.2761457e-16,5.3661797e-19,-6.7345328e-35
0.068629948,1.3539645e-16,6.1349579e-19,7.9681702e-35
0.073617218,1.4347357e-16,6.9993616e-19,-2.0695352e-36
0.078903853,1.5185331e-16,7.9700901e-19,4.852311e-35
0.084507823,1.6054311e-16,9.0589459e-19,-4.7904739e-36
0.090448176,1.6955045e-16,1.0278937e-18,-9.3762099e-35
0.096745104,1.7888281e-16,1.164439e-18,2.9069822e-40
0.10342001,1.8854769e-16,1.3171065e-18,5.2319553e-40
0.11049558,1.9855259e-16,1.4876287e-18,-2.9076886e-41
0.11799587,2.0890499e-16,1.6779076e-18,6.3372237e-35
0.12594638,2.1961234e-16,1.8900294e-18,-4.3327177e-35
0.13437411,2.3068201e-16,2.126279e-18,-6.5290263e-35
0.14330773,2.4212133e-16,2.3891553e-18,-2.5703045e-35
0.1527776,2.539375e-16,2.6813877e-18,-1.9544335e-34
