y,k
1.0002541,1e-10
1.0008359,8.4512751e-07
1.0014527,7.0335495e-06
1.0021064,3.0619148e-05
1.0027994,9.2667293e-05
1.0035339,0.00022411402
1.0043126,0.00046622544
1.005138,0.00086802453
1.006013,0.0014765995
1.0069405,0.002318325
1.0079236,0.003378811
1.0089658,0.0045990537
1.0100705,0.0058959585
1.0112415,0.0071924215
1.0124829,0.0084364707
1.0137987,0.0096043494
1.0151935,0.010694461
1.0166721,0.011718953
1.0182393,0.012696555
1.0199007,0.013648006
1.0216618,0.01459057
1.0235286,0.015536085
1.0255075,0.016492141
1.0276052,0.017461758
1.0298287,0.01844443
1.0321858,0.019437359
1.0346843,0.020436495
1.0373328,0.021437297
1.0401402,0.022435252
1.0431162,0.023426183
1.0462709,0.024406435
1.0496148,0.025372927
1.0531596,0.026323105
1.0569171,0.027254873
1.0609001,0.028166498
1.0651222,0.029056526
1.0695978,0.029923698
1.074342,0.030766876
1.079371,0.03158498
1.0847018,0.032376938
1.0903526,0.033141638
1.0963427,0.033877895
1.1026923,0.034584417
1.109423,0.035259785
1.1165578,0.03590242
1.1241208,0.036510572
1.1321378,0.037082295
1.140636,0.037615423
1.1496443,0.038107561
1.1591934,0.038556058
1.1693157,0.038957999
1.1800455,0.039310192
1.1914194,0.039609164
1.2034761,0.039851167
1.2162565,0.040032196
1.229804,0.040148021
1.2441647,0.040194276
1.2593874,0.040166907
1.2755239,0.040060915
1.292629,0.039871313
1.3107609,0.039594467
1.3299811,0.03922693
1.350355,0.038765813
1.3719519,0.03820914
1.3948452,0.037556074
1.4191127,0.036807128
1.4448368,0.035964354
1.472105,0.035031445
1.5010101,0.034013766
1.5316502,0.032918317
1.5641295,0.031753965
1.5985584,0.030530911
1.6350539,0.029261388
1.67374,0.027957991
1.7147484,0.026631542
1.7582183,0.025292796
1.8042975,0.023952161
1.8531427,0.022618397
1.9049198,0.021298035
1.9598049,0.019995062
2.0179846,0.018727209
2.0761642,0.017541708
2.1310493,0.016471698
2.1828264,0.015510132
2.2316716,0.014639277
2.2777508,0.013845027
2.3212207,0.013116434
2.362229,0.012445293
2.4009152,0.011825652
2.4374107,0.01125323
2.4718395,0.010724896
2.5043188,0.010238386
2.5349589,0.0097918882
2.5638639,0.0093835272
2.5911321,0.0090116295
2.6168562,0.0086753366
2.6411237,0.008374396
2.6640169,0.0081087226
2.6856138,0.0078782594
2.7059877,0.0076829029
2.7252079,0.00752242
2.7433397,0.0073963407
2.7604448,0.0073038372
2.7765813,0.0072435999
2.791804,0.0072137408
2.8061647,0.0072116808
2.8197122,0.0072344069
2.8324926,0.0072786391
2.8445492,0.0073404709
2.8559231,0.0074158197
2.866653,0.0075008015
2.8767752,0.0075916308
2.8863243,0.007684848
2.8953326,0.0077774306
2.9038308,0.0078668647
2.9118478,0.007951159
2.9194108,0.0080288302
2.9265456,0.0080988614
2.9332763,0.0081606431
2.9396259,0.0082139128
2.9456159,0.0082586964
2.9512667,0.008295225
2.9565976,0.0083238427
2.9616265,0.0083449385
2.9663707,0.0083588771
2.9708463,0.0083659428
2.9750684,0.0083663105
2.9790514,0.0083599841
2.9828089,0.0083467633
2.9863536,0.0083262817
2.9896976,0.0082978196
2.9928523,0.0082602397
2.9958282,0.0082119603
2.9986357,0.008150536
3.0012842,0.0080725791
3.0037827,0.0079738615
3.0061397,0.0078492946
3.0083633,0.0076930909
3.010461,0.0074988679
3.0124398,0.007259888
3.0143066,0.0069695415
3.0160677,0.0066217568
3.0177291,0.0062116849
3.0192964,0.0057367291
3.0207749,0.0051975212
3.0221698,0.0045983185
3.0234856,0.0039494783
3.0247269,0.0032697393
3.0258979,0.002589074
3.0270027,0.0019471659
3.0280448,0.0013829238
3.029028,0.00092341682
3.0299554,0.00057720184
3.0308304,0.00033551002
3.0316558,0.00017911493
3.0324345,8.5830225e-05
3.0331691,3.5429652e-05
3.033862,1.1695603e-05
3.0345158,2.6851884e-06
3.0351325,3.2255792e-07
3.0357143,1e-10
