y,R_0,R_1,R_2,R_3,R_4,R_5
0.44812865,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.44889173,2.3009176e-09,3.0608637e-13,3.0877748e-28,2.2984954e-09,4.0928909e-28,2.2997065e-09
0.44970062,1.913422e-08,7.3953054e-12,-3.0646625e-27,1.9075268e-08,-1.6610629e-27,1.9104743e-08
0.45055804,8.3415288e-08,6.8693723e-11,1.2137264e-27,8.2863627e-08,-1.9576716e-26,8.3139456e-08
0.4514669,2.5331501e-07,3.7878772e-10,1.5217676e-23,2.5024963e-07,1.9366747e-23,2.5178232e-07
0.4524303,6.168958e-07,1.5091613e-09,-3.2904214e-23,6.0458385e-07,-5.6183609e-23,6.1073983e-07
0.4534515,1.3004086e-06,4.8303893e-09,-2.6182375e-22,1.2606663e-06,-3.0956636e-22,1.2805375e-06
0.45453396,2.4803226e-06,1.3226861e-08,6.9943884e-22,2.3705278e-06,9.533628e-22,2.4254253e-06
0.45568137,4.3995764e-06,3.2240335e-08,2.7910072e-22,4.1294603e-06,-6.6082777e-23,4.2645184e-06
0.45689761,7.3889474e-06,7.1811165e-08,-2.2822593e-21,6.7814544e-06,-2.515992e-21,7.085201e-06
0.45818681,1.1894319e-05,1.4879362e-07,1.0516485e-21,1.0622836e-05,8.9041107e-22,1.1258578e-05
0.45955335,1.8509877e-05,2.9035963e-07,-3.6959218e-21,1.6002433e-05,-3.6514514e-21,1.7256155e-05
0.46100186,2.8015218e-05,5.3819076e-07,2.1000574e-21,2.3316115e-05,5.0888837e-21,2.5665667e-05
0.46253725,4.1410374e-05,9.5286507e-07,5.922401e-21,3.2993551e-05,7.4723901e-21,3.7201963e-05
0.46416474,5.9935836e-05,1.6169195e-06,6.3403043e-20,4.5476119e-05,8.9676876e-20,5.2705976e-05
0.46588984,8.5055086e-05,2.6337132e-06,1.569137e-20,6.1187683e-05,-5.6785764e-20,7.3121379e-05
0.46771841,0.00011836869,4.1178987e-06,-2.8979235e-19,8.0504753e-05,-3.5289133e-19,9.9436711e-05
0.46965663,0.00016142991,6.1731913e-06,2.6284508e-19,0.00010373797,4.5345202e-19,0.00013258393
0.47171109,0.0002154557,8.8561561e-06,2.5416476e-19,0.00013113893,8.1774662e-20,0.0001732973
0.47388874,0.00028098152,1.2132217e-05,-1.3180016e-18,0.00016293876,-1.5491398e-18,0.00022196014
0.47619696,0.00035757542,1.5839441e-05,-8.0389509e-22,0.00019940647,7.0612989e-19,0.00027849098
0.47864358,0.00044375219,1.9679326e-05,1.935646e-18,0.00024089716,2.3074831e-18,0.00034232475
0.48123688,0.00053716511,2.3245063e-05,4.2803936e-20,0.00028785961,-4.5362954e-19,0.00041251251
0.48398565,0.00063502638,2.6080621e-05,-1.2475658e-18,0.00034078973,-1.6345578e-18,0.00048790831
0.48689919,0.00073459662,2.7748879e-05,-6.78294e-19,0.00040014474,1.4121294e-19,0.00056737108
0.48998737,0.00083357165,2.7885428e-05,1.0375213e-18,0.00046625375,1.630587e-18,0.00064991325
0.49326063,0.00093027848,2.6225731e-05,1.7633092e-18,0.00053925647,1.008145e-18,0.00073476807
0.49673006,0.0010236889,2.2605781e-05,1.0002871e-18,0.00061908813,-8.642966e-19,0.00082138905
0.50040738,0.0011133157,1.6945374e-05,-4.7950642e-19,0.00070551031,-2.2881871e-18,0.00090941342
0.50430504,0.0011990619,9.223449e-06,-1.5227379e-18,0.00079817259,-2.2055308e-18,0.00099861747
0.50843621,0.0012810743,-5.4656981e-07,-1.7814403e-18,0.00089668331,1.0233387e-19,0.0010888788
0.51281485,0.0013596273,-1.2335919e-05,1.2828243e-18,0.0010006711,4.3672785e-18,0.0011801487
0.51745575,0.0014350425,-2.6113924e-05,3.9567246e-18,0.0011098278,-1.103928e-18,0.0012724341
0.5223746,0.0015076393,-4.1855099e-05,-4.1713347e-18,0.0012239321,-4.8448042e-18,0.0013657843
0.52758798,0.0015777106,-5.9541111e-05,-3.4914511e-18,0.0013428568,2.5078319e-18,0.0014602819
0.5331135,0.0016455107,-7.9160571e-05,2.1878741e-18,0.0014665666,2.8474958e-18,0.0015560366
0.5389698,0.0017112535,-0.00010070656,1.1427205e-19,0.0015951098,-7.9446408e-20,0.0016531792
0.54517662,0.001775114,-0.00012417322,-7.4295743e-19,0.0017286091,-8.3380246e-19,0.0017518586
0.55175487,0.001837231,-0.0001495527,-8.6419013e-19,0.0018672527,1.2364794e-18,0.0018522382
0.55872671,0.0018977112,-0.00017683053,1.5575666e-18,0.0020112861,1.9238197e-18,0.0019544946
0.56611562,0.0019566353,-0.00020598058,9.6814241e-19,0.0021610067,-1.2454984e-18,0.0020588165
0.57394645,0.002014059,-0.00023696195,-8.0981855e-19,0.0023167608,-1.1366815e-18,0.0021654047
0.58224554,0.0020700162,-0.00026971551,-3.4524692e-20,0.0024789417,4.7658786e-21,0.002274473
0.59104077,0.0021245246,-0.00030416068,-1.8530973e-20,0.0026479912,4.1515082e-19,0.0023862514
0.60036169,0.0021775916,-0.00034019556,1.266658e-18,0.0028244037,-7.0905992e-19,0.0025009905
0.61023957,0.0022292243,-0.00037770245,-8.9479341e-19,0.0030087337,-1.4709513e-18,0.0026189702
0.62070753,0.002279446,-0.00041656528,-3.8023393e-18,0.0032016079,2.092049e-18,0.0027405152
0.63180065,0.0023283316,-0.00045670658,1.520637e-18,0.0034037435,1.7937463e-18,0.0028660205
