y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,1.7198334e-05,3.1800923e-08,-1.4622392e-23,1.7198317e-05,-9.593615e-27,1.7198329e-05
0.0017874829,7.9422303e-06,4.5069644e-08,2.1288601e-24,7.9422007e-06,1.2090286e-27,7.9422214e-06
0.0027624773,3.9172049e-06,4.8815931e-08,1.6771147e-23,3.9172055e-06,1.1002852e-26,3.9172082e-06
0.0037959966,2.2341606e-06,4.9210522e-08,-5.5376688e-25,2.2342246e-06,-7.4302983e-27,2.234196e-06
0.0048915537,1.4926992e-06,4.7799081e-08,5.8247786e-25,1.4928664e-06,8.7308924e-27,1.4927868e-06
0.0060528726,1.1067237e-06,4.4164092e-08,2.9888801e-23,1.1070197e-06,-5.0169116e-26,1.106876e-06
0.0072839007,8.4796697e-07,3.4187549e-08,-9.9553373e-24,8.4834292e-07,-1.0698549e-25,8.4815885e-07
0.0085888223,6.3689888e-07,2.0377858e-08,-2.7982219e-23,6.3724057e-07,1.695564e-27,6.3707247e-07
0.0099720729,4.52793e-07,1.018954e-08,1.0614065e-23,4.5303097e-07,4.1900966e-26,4.5291358e-07
0.011438354,2.9695338e-07,4.3073137e-09,-4.7141219e-24,2.9708681e-07,-3.0727347e-26,2.9702087e-07
0.01299265,1.7786792e-07,1.4968192e-09,-3.2748901e-24,1.7792752e-07,-2.1468102e-26,1.7789802e-07
0.014640245,1.0328298e-07,4.62892e-10,1.4490152e-24,1.0330652e-07,9.5112697e-27,1.0329485e-07
0.016386737,7.3828676e-08,2.0132384e-10,1.524103e-27,7.3842068e-08,3.8791583e-29,7.3835425e-08
0.018238064,8.4749755e-08,2.3881388e-10,1.4714967e-24,8.4770679e-08,1.1332023e-27,8.4760291e-08
0.020200518,1.368233e-07,5.6235487e-10,-2.9909585e-24,1.3688725e-07,-2.5015682e-27,1.3685549e-07
0.022280771,2.4137587e-07,1.5024621e-09,-7.2916407e-24,2.4159909e-07,3.825818e-26,2.4148821e-07
0.024485892,4.1666781e-07,3.7081827e-09,4.5094659e-24,4.1740412e-07,-8.6411401e-26,4.170384e-07
0.026823378,6.8478729e-07,8.020128e-09,-3.1403324e-23,6.8700118e-07,-7.7629135e-25,6.8590171e-07
0.029301173,1.0706885e-06,1.4914166e-08,-1.6920394e-22,1.0767963e-06,-1.5110343e-24,1.0737636e-06
0.0319277,1.6009746e-06,2.2983517e-08,9.0911915e-22,1.616654e-06,1.1324045e-23,1.6088695e-06
0.034711887,2.3037326e-06,2.3602256e-08,1.0738124e-22,2.33699e-06,7.9722835e-25,2.3204772e-06
0.037663197,3.2058165e-06,5.7495449e-09,-9.267026e-22,3.2668091e-06,-1.12959e-23,3.2365232e-06
0.040791661,4.3276949e-06,-3.9252724e-08,-1.4992849e-26,4.4330361e-06,-2.5517037e-27,4.3807244e-06
0.044107915,5.6801932e-06,-1.2309283e-07,-4.0807001e-26,5.8569805e-06,-9.8311797e-28,5.7691723e-06
0.047623229,7.262029e-06,-2.6218766e-07,1.4700544e-20,7.5544772e-06,3.9598254e-22,7.4091782e-06
0.051349553,9.0571847e-06,-4.824097e-07,-8.0857834e-21,9.5417355e-06,-2.0682357e-22,9.3008984e-06
0.055299553,1.1034845e-05,-8.3001635e-07,5.888298e-21,1.1850848e-05,2.8430515e-22,1.1445088e-05
0.059486654,1.3149088e-05,-1.3850538e-06,-1.9980557e-20,1.4555489e-05,-6.3969742e-22,1.3855828e-05
0.06392509,1.5340526e-05,-2.2677785e-06,-4.8360147e-20,1.780547e-05,-1.5190219e-21,1.6578661e-05
0.068629948,1.7540344e-05,-3.6178087e-06,1.6834272e-25,2.184618e-05,1.7863211e-25,1.9702279e-05
0.073617218,1.9687568e-05,-5.5314507e-06,-1.5272606e-26,2.698505e-05,1.3381222e-25,2.3350324e-05
0.078903853,2.1760541e-05,-7.9674419e-06,1.3682814e-20,3.3459417e-05,1.2022287e-21,2.7630717e-05
0.084507823,2.3806713e-05,-1.0689014e-05,-6.4177538e-21,4.1236588e-05,-5.5893901e-22,3.2550368e-05
0.090448176,2.5923008e-05,-1.3301001e-05,-2.1845995e-20,4.9851687e-05,-1.9145755e-21,3.7923802e-05
0.096745104,2.8160237e-05,-1.5398049e-05,1.7166851e-19,5.8427463e-05,1.3731688e-20,4.3336014e-05
0.10342001,3.0408547e-05,-1.6702531e-05,-1.7578871e-20,6.5852579e-05,-1.4069323e-21,4.8174978e-05
0.11049558,3.2362026e-05,-1.7120287e-05,-1.9112247e-19,7.1027093e-05,-1.5342498e-20,5.1737599e-05
0.11799587,3.359035e-05,-1.6704489e-05,-6.2713659e-19,7.3078274e-05,-5.3658852e-20,5.3372914e-05
0.12594638,3.3676047e-05,-1.5575343e-05,-6.7017511e-20,7.150611e-05,-5.5839098e-21,5.2623359e-05
0.13437411,3.2337053e-05,-1.3860248e-05,5.5721565e-19,6.624615e-05,4.7982257e-20,4.9318993e-05
0.14330773,2.9862237e-05,-1.1341305e-05,9.0068582e-24,5.7308944e-05,-1.3771076e-24,4.3607575e-05
0.1527776,2.6685869e-05,-7.8400357e-06,5.5404714e-24,4.5145952e-05,2.1523641e-24,3.5928905e-05
0.1628159,2.2060964e-05,-4.3420973e-06,1.328818e-20,3.1850731e-05,1.3972054e-21,2.6961674e-05
0.17345677,1.5762364e-05,-1.9081421e-06,1.2940182e-20,1.9857781e-05,1.3925382e-21,1.7812754e-05
0.18473635,9.3799305e-06,-6.2074339e-07,-9.4799651e-22,1.0646143e-05,-7.3240214e-23,1.0014007e-05
0.19669301,4.5271369e-06,-1.4211847e-07,-1.4033908e-21,4.8023253e-06,-1.9861444e-22,4.6649612e-06
0.20936737,1.7285843e-06,-2.1836624e-08,-5.8767007e-22,1.7686191e-06,-1.0327079e-22,1.7486396e-06
0.22280253,5.0969062e-07,-2.1073498e-09,6.2450174e-23,5.1333007e-07,1.1126909e-23,5.115145e-07
0.23704414,1.2349553e-07,-1.3134317e-10,-3.5049415e-29,1.2370641e-07,2.2889422e-29,1.2360127e-07
0.25214061,3.2409412e-08,-8.9673968e-12,3.75772e-30,3.2422497e-08,1.6036489e-31,3.2415976e-08
0.26814327,1.0020862e-08,-8.8675712e-13,2.0979661e-31,1.0022027e-08,2.6683404e-31,1.0021447e-08
0.28510649,3.3511181e-09,-1.0268518e-13,-9.1824618e-29,3.3512383e-09,-2.4208861e-29,3.3511784e-09
0.30308795,1.2661766e-09,-1.4953091e-14,-7.4843543e-29,1.2661919e-09,-1.9794284e-29,1.2661843e-09
0.32214876,5.5944193e-10,-3.0449143e-15,1.6472058e-29,5.5944465e-10,4.3326841e-30,5.594433e-10
0.34235371,2.8182677e-10,-8.3926931e-16,-1.1613676e-34,2.8182742e-10,-6.2228256e-37,2.818271e-10
0.36377149,1.5524886e-10,-2.867939e-16,7.067468e-35,1.5524905e-10,6.9951251e-35,1.5524896e-10
0.38647488,9.0513811e-11,-1.1303536e-16,-2.7110347e-31,9.0513875e-11,-1.6385058e-31,9.0513845e-11
0.41054106,5.4658596e-11,-4.8936944e-17,-1.6672091e-31,5.4658619e-11,-1.0100861e-31,5.4658608e-11
0.43605183,3.3708453e-11,-2.2477166e-17,1.0295156e-31,3.3708461e-11,5.7973668e-32,3.3708457e-11
0.46309391,2.1025414e-11,-1.0628297e-17,-1.0921825e-32,2.1025417e-11,-1.4751827e-32,2.1025415e-11
0.49175922,1.3165011e-11,-5.0099448e-18,2.3447914e-33,1.3165012e-11,5.0998793e-35,1.3165011e-11
0.52214518,8.2165036e-12,-2.2664859e-18,2.0331388e-33,8.216504e-12,3.6625366e-33,8.2165039e-12
0.55435509,5.0693689e-12,-9.4786443e-19,2.0851671e-34,5.0693691e-12,-3.5310764e-34,5.069369e-12
0.58849842,3.0594387e-12,-3.6150059e-19,1.2996208e-34,3.0594387e-12,-1.8452192e-34,3.0594387e-12
0.62469124,1.781417e-12,-1.2640605e-19,-9.2545808e-35,1.781417e-12,1.2036983e-34,1.781417e-12
0.66305656,9.833107e-13,-3.9224735e-20,-1.7550424e-35,9.833107e-13,1.0630358e-35,9.833107e-13
0.70372479,5.0389686e-13,-1.0345867e-20,5.0687808e-36,5.0389686e-13,-3.0691142e-36,5.0389686e-13
0.74683417,2.3392776e-13,-2.2001543e-21,-2.7895998e-39,2.3392776e-13,1.474577e-39,2.3392776e-13
0.79253123,9.32659e-14,-3.5081719e-22,-1.8331715e-40,9.32659e-14,2.5765164e-40,9.32659e-14
0.84097128,2.8064188e-14,-3.4427155e-23,3.8651366e-41,2.8064188e-14,-1.2501135e-41,2.8064188e-14
0.87299488,1.4696331e-14,-1.4071535e-23,1.3810232e-41,1.4696331e-14,-4.951014e-42,1.4696331e-14
0.89232374,6.591195e-15,-1.4955274e-24,-8.6926338e-44,6.591195e-15,-7.1759746e-43,6.591195e-15
0.94676656,2.5916393e-15,-9.6239498e-26,-3.1770287e-40,2.5916393e-15,5.7776581e-41,2.5916393e-15
1.0044767,1.9195674e-15,-2.6717619e-26,-1.3411601e-40,1.9195674e-15,2.3695989e-41,1.9195674e-15
1.06565,1.7891857e-15,-1.6125574e-26,2.0555181e-40,1.7891857e-15,-3.7359742e-41,1.7891857e-15
1.1304945,1.7349442e-15,-1.0954716e-26,-1.4536835e-41,1.7349442e-15,3.5183243e-42,1.7349442e-15
1.1992303,1.6949679e-15,-7.6322219e-27,5.4446171e-41,1.6949679e-15,-6.5582607e-42,1.6949679e-15
1.2720909,1.6592118e-15,-5.2943181e-27,1.3272096e-41,1.6592118e-15,-1.6052909e-42,1.6592118e-15
1.3493237,1.6232899e-15,-3.5957571e-27,-4.8438071e-41,1.6232899e-15,5.8643868e-42,1.6232899e-15
