y,k
0,1e-10
0.00086769924,5.7778863e-05
0.0017874829,2.895767e-05
0.0027624773,1.530925e-05
0.0037959966,8.9741695e-06
0.0048915537,5.7643631e-06
0.0060528726,3.8243263e-06
0.0072839007,2.4331615e-06
0.0085888223,1.3686153e-06
0.0099720729,6.0050591e-07
0.011438354,1.5414976e-07
0.01299265,7.7902726e-09
0.014640245,3.9997636e-11
0.016386737,2.6728747e-11
0.018238064,6.3905715e-11
0.020200518,3.9815431e-10
0.022280771,9.6653286e-09
0.024485892,1.1503399e-07
0.026823378,4.8614423e-07
0.029301173,1.2470616e-06
0.0319277,2.4491025e-06
0.034711887,4.1116157e-06
0.037663197,6.2106796e-06
0.040791661,8.663545e-06
0.044107915,1.1327541e-05
0.047623229,1.4025173e-05
0.051349553,1.6605492e-05
0.055299553,1.8957434e-05
0.059486654,2.0971871e-05
0.06392509,2.2528553e-05
0.068629948,2.3498684e-05
0.073617218,2.3760129e-05
0.078903853,2.3225923e-05
0.084507823,2.1874557e-05
0.090448176,1.9766791e-05
0.096745104,1.704104e-05
0.10342001,1.3894388e-05
0.11049558,1.0564948e-05
0.11799587,7.321289e-06
0.12594638,4.4513353e-06
0.13437411,2.2289014e-06
0.14330773,8.3268448e-07
0.1527776,2.0781554e-07
0.1628159,3.6903177e-08
0.17345677,7.8289247e-09
0.18473635,2.3966071e-09
0.19669301,9.2880738e-10
0.20936737,4.2172751e-10
0.22280253,2.1435451e-10
0.23704414,1.1779755e-10
0.25214061,6.7968983e-11
0.26814327,4.0060069e-11
0.28510649,2.3466035e-11
0.30308795,1.328436e-11
0.32214876,7.0514855e-12
0.34235371,3.3851606e-12
0.36377149,1.4011319e-12
0.38647488,4.6804037e-13
0.41054106,1.1367531e-13
0.43605183,1.799344e-14
0.46309391,3.7180838e-15
0.49175922,1.9558822e-15
0.52214518,1.7052799e-15
0.55435509,1.6323661e-15
0.58849842,1.5896213e-15
0.62469124,1.55838e-15
0.66305656,1.5343261e-15
0.70372479,1.5156122e-15
0.74683417,1.5012707e-15
0.79253123,1.4907339e-15
0.84097128,1.4835438e-15
0.892319,1.4791778e-15
0.9467489,1.4769858e-15
1.004446,1.4762613e-15
1.0656064,1.4764087e-15
1.1304381,1.4770379e-15
1.1668563,1.4775085e-15
1.1991613,1.4778447e-15
1.2720096,1.4785929e-15
1.3492308,1.4792493e-15
1.4310872,1.4792873e-15
1.5178571,1.4782724e-15
1.6046271,1.4761702e-15
1.6864835,1.4709829e-15
1.7637046,1.4590879e-15
1.836553,1.4382078e-15
1.9052762,1.4087075e-15
1.9701079,1.3733367e-15
2.0312683,1.3360927e-15
2.0889654,1.3008716e-15
2.1433953,1.2748839e-15
2.194743,1.2526617e-15
2.2431831,1.2324836e-15
2.2888801,1.221466e-15
2.3319895,1.2184775e-15
2.3726577,1.2238715e-15
2.411023,1.2379235e-15
2.4472159,1.2608593e-15
2.4813592,1.2929786e-15
2.5135691,1.3350007e-15
2.5439551,1.3887869e-15
2.5726204,1.4586408e-15
2.5826574,1.4940871e-15
2.5996625,1.5541416e-15
2.6251732,1.7116355e-15
2.6492394,2.4090255e-15
2.6719428,1.2101542e-14
2.6933606,1.284116e-13
2.7135655,6.0597458e-13
2.7326263,1.8518689e-12
2.7506078,4.3179494e-12
2.767571,8.4857037e-12
2.7835737,1.5082373e-11
2.7986701,2.5347258e-11
2.8129118,4.1432333e-11
2.8263469,6.722606e-11
2.8390213,1.1009597e-10
2.8509779,1.8470952e-10
2.8622575,3.2225733e-10
2.8728984,5.9365694e-10
2.8829367,1.1745442e-09
2.8924066,2.5451854e-09
2.9013402,6.2019616e-09
2.9097679,1.7659493e-08
2.9177184,6.0763057e-08
2.9252187,2.3195799e-07
2.9322943,7.6182e-07
2.9389692,1.863995e-06
2.9452661,3.440108e-06
2.9512065,5.1096169e-06
2.9568104,6.5155924e-06
2.9620971,7.4981702e-06
2.9670843,8.0170468e-06
2.9717892,8.064011e-06
2.9762276,7.6581146e-06
2.9804147,6.8528887e-06
2.9843647,5.7468909e-06
2.9880911,4.4753316e-06
2.9916064,3.197286e-06
2.9949226,2.063784e-06
2.9980511,1.1830155e-06
3.0010024,5.9027056e-07
3.0037866,2.4888836e-07
3.0064131,8.389743e-08
3.0088909,2.0827246e-08
3.0112284,3.7603435e-09
3.0134335,6.4238596e-10
3.0155138,1.3709953e-10
3.0174762,3.9584036e-11
3.0193275,1.6406698e-11
3.021074,1.1224657e-11
3.0227216,1.4196068e-11
3.0242759,3.0289671e-11
3.0257422,9.7570025e-11
3.0271255,5.4388308e-10
3.0284304,7.9624653e-09
3.0296614,1.4199159e-07
3.0308227,1.3980731e-06
3.0319183,6.6365541e-06
3.0329518,1.7871995e-05
3.0339268,3.1007866e-05
3.0348466,3.3129179e-05
3.0357143,1e-10
