y,R_0,R_1,R_2,R_3,R_4,R_5
-2.7950884e-17,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,6.6666667e-11,-1.5500001e-11,7.967073e-25,6.6666667e-11,0,6.6666667e-11
0.0017874829,6.6666667e-11,4.9961023e-26,3.188225e-25,6.6666667e-11,0,6.6666667e-11
0.0027624773,6.6666667e-11,3.4993066e-27,-4.85807e-25,6.6666667e-11,0,6.6666667e-11
0.0037959966,6.6666667e-11,-1.3341468e-26,5.4301829e-42,6.6666667e-11,0,6.6666667e-11
0.0048915537,6.6666667e-11,7.8069707e-26,-4.2150677e-26,6.6666667e-11,0,6.6666667e-11
0.0060528726,6.6666667e-11,-2.9242426e-26,5.392389e-26,6.6666667e-11,0,6.6666667e-11
0.0072839007,6.6666667e-11,-3.2839255e-26,2.8567914e-25,6.6666667e-11,0,6.6666667e-11
0.0085888223,6.6666667e-11,6.4979841e-26,-3.9399344e-26,6.6666667e-11,0,6.6666667e-11
0.0099720729,6.6666667e-11,3.569459e-26,-2.2911697e-25,6.6666667e-11,0,6.6666667e-11
0.011438354,6.6666667e-11,-2.4530735e-26,-2.5469442e-26,6.6666667e-11,0,6.6666667e-11
0.01299265,6.6666667e-11,-2.4501905e-26,-1.6089033e-27,6.6666667e-11,0,6.6666667e-11
0.014640245,6.6666667e-11,2.1773468e-26,-6.4529825e-26,6.6666667e-11,0,6.6666667e-11
0.016386737,6.6666667e-11,1.5583204e-26,-9.0835089e-26,6.6666667e-11,0,6.6666667e-11
0.018238064,6.6666667e-11,-3.4945191e-28,7.8671348e-26,6.6666667e-11,0,6.6666667e-11
0.020200518,6.6666667e-11,4.2268374e-26,4.7839835e-26,6.6666667e-11,0,6.6666667e-11
0.022280771,6.6666667e-11,2.4455754e-26,2.8502397e-26,6.6666667e-11,0,6.6666667e-11
0.024485892,6.6666667e-11,-1.6808557e-26,3.2804833e-26,6.6666667e-11,0,6.6666667e-11
0.026823378,6.6666667e-11,1.4909001e-26,-2.855487e-26,6.6666667e-11,0,6.6666667e-11
0.029301173,6.6666667e-11,-4.1664869e-27,-7.7871676e-32,6.6666667e-11,0,6.6666667e-11
0.0319277,6.6666667e-11,-2.4014891e-26,4.6606911e-26,6.6666667e-11,0,6.6666667e-11
0.034711887,6.6666667e-11,-1.6735167e-26,2.7498535e-27,6.6666667e-11,0,6.6666667e-11
0.037663197,6.6666667e-11,1.4843475e-26,-6.3959462e-26,6.6666667e-11,0,6.6666667e-11
0.040791661,6.6666667e-11,5.4659097e-27,-1.0521214e-27,6.6666667e-11,0,6.6666667e-11
0.044107915,6.6666667e-11,-3.6642227e-26,8.6074421e-26,6.6666667e-11,0,6.6666667e-11
0.047623229,6.6666667e-11,-2.3784034e-26,-3.1307481e-26,6.6666667e-11,0,6.6666667e-11
0.051349553,6.6666667e-11,-1.0084114e-26,-5.9273964e-26,6.6666667e-11,0,6.6666667e-11
0.055299553,6.6666667e-11,1.5011474e-26,3.3111308e-26,6.6666667e-11,0,6.6666667e-11
0.059486654,6.6666667e-11,-2.2225061e-27,-5.2333982e-28,6.6666667e-11,0,6.6666667e-11
0.06392509,6.6666667e-11,-7.8774865e-28,-4.5628563e-26,6.6666667e-11,0,6.6666667e-11
0.068629948,6.6666667e-11,1.7943149e-26,-2.0245285e-26,6.6666667e-11,0,6.6666667e-11
0.073617218,6.6666667e-11,-2.7793144e-26,4.2592563e-26,6.6666667e-11,0,6.6666667e-11
0.078903853,6.6666667e-11,-8.2562371e-27,-2.7965814e-26,6.6666667e-11,0,6.6666667e-11
0.084507823,6.6666667e-11,2.1750389e-26,6.3401855e-27,6.6666667e-11,0,6.6666667e-11
0.090448176,6.6666667e-11,-2.3270644e-27,3.8129774e-26,6.6666667e-11,0,6.6666667e-11
0.096745104,6.6666667e-11,4.202914e-27,-8.2718204e-27,6.6666667e-11,0,6.6666667e-11
0.10342001,6.6666667e-11,-1.3746919e-26,6.2972247e-32,6.6666667e-11,0,6.6666667e-11
0.11049558,6.6666667e-11,-4.8783996e-27,6.3838652e-32,6.6666667e-11,0,6.6666667e-11
0.11799587,6.6666667e-11,1.5046942e-26,0,6.6666667e-11,0,6.6666667e-11
0.12594638,6.6666667e-11,-3.9889713e-27,-6.3168584e-27,6.6666667e-11,0,6.6666667e-11
0.13437411,6.6666667e-11,-3.3384507e-28,-4.3136394e-28,6.6666667e-11,0,6.6666667e-11
0.14330773,6.6666667e-11,1.957492e-27,6.1068488e-27,6.6666667e-11,0,6.6666667e-11
0.1527776,6.6666667e-11,-3.5577366e-27,4.3879189e-31,6.6666667e-11,0,6.6666667e-11
0.1628159,6.6666667e-11,-3.1308526e-27,4.2700463e-26,6.6666667e-11,0,6.6666667e-11
0.17345677,6.6666667e-11,-6.0382642e-27,-2.9159633e-27,6.6666667e-11,0,6.6666667e-11
0.18473635,6.6666667e-11,3.8779638e-27,-4.0451669e-26,6.6666667e-11,0,6.6666667e-11
0.19669301,6.6666667e-11,-2.1528847e-27,5.0606239e-27,6.6666667e-11,0,6.6666667e-11
0.20936737,6.6666667e-11,-8.9440096e-27,1.6481082e-31,6.6666667e-11,0,6.6666667e-11
0.22280253,6.6666667e-11,2.1957255e-30,1.69157e-31,6.6666667e-11,0,6.6666667e-11
0.23704414,6.6666667e-11,1.2340491e-27,-1.2737673e-34,6.6666667e-11,0,6.6666667e-11
0.25214061,6.6666667e-11,9.3734187e-27,-2.9909669e-31,6.6666667e-11,0,6.6666667e-11
0.26814327,6.6666667e-11,8.0775319e-27,-3.0696735e-31,6.6666667e-11,0,6.6666667e-11
0.28510649,6.6666667e-11,-2.7604096e-27,1.3717478e-26,6.6666667e-11,0,6.6666667e-11
0.30308795,6.6666667e-11,-6.8828179e-27,6.968809e-28,6.6666667e-11,0,6.6666667e-11
0.32214876,6.6666667e-11,-7.6123094e-27,-1.2841963e-26,6.6666667e-11,0,6.6666667e-11
0.34235371,6.6666667e-11,2.120982e-27,-8.5382272e-31,6.6666667e-11,0,6.6666667e-11
0.36377149,6.6666667e-11,7.901821e-27,-5.8066744e-31,6.6666667e-11,0,6.6666667e-11
0.38647488,6.6666667e-11,1.2110126e-27,4.9088664e-31,6.6666667e-11,0,6.6666667e-11
0.41054106,6.6666667e-11,-1.0134578e-27,2.7853047e-32,6.6666667e-11,0,6.6666667e-11
0.43605183,6.6666667e-11,9.3517674e-28,-1.6838308e-26,6.6666667e-11,0,6.6666667e-11
0.46309391,6.6666667e-11,1.4271406e-28,-5.4501747e-28,6.6666667e-11,0,6.6666667e-11
0.49175922,6.6666667e-11,1.7407798e-27,1.5564504e-26,6.6666667e-11,0,6.6666667e-11
0.52214518,6.6666667e-11,1.0201367e-27,-6.1566022e-34,6.6666667e-11,0,6.6666667e-11
0.55435509,6.6666667e-11,-8.861164e-29,2.7308458e-27,6.6666667e-11,0,6.6666667e-11
0.58849842,6.6666667e-11,2.002348e-27,2.8330293e-28,6.6666667e-11,0,6.6666667e-11
0.62469124,6.6666667e-11,2.2891848e-27,1.7917571e-26,6.6666667e-11,0,6.6666667e-11
0.66305656,6.6666667e-11,-7.0529842e-28,1.1675905e-26,6.6666667e-11,0,6.6666667e-11
0.70372479,6.6666667e-11,-2.4678047e-27,-1.9545256e-26,6.6666667e-11,0,6.6666667e-11
0.74683417,6.6666667e-11,0,-9.4400062e-27,6.6666667e-11,0,6.6666667e-11
0.79253123,6.6666667e-11,5.2333588e-28,1.0765287e-30,6.6666667e-11,0,6.6666667e-11
0.84097128,6.6666667e-11,3.180271e-27,-1.0920896e-30,6.6666667e-11,0,6.6666667e-11
