y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0043842961,-7.2942329e-07,-5.6202557e-25,-0.0043775526,-6.9118221e-07,-8.0255543e-25
0.00098049384,-0.008787523,-2.4351431e-06,-2.9445628e-25,-0.0087716338,-2.2911055e-06,-4.2435436e-25
0.0014947656,-0.013240162,-5.5042175e-06,3.9842547e-25,-0.013213688,-5.1855471e-06,5.6214201e-25
0.0020257498,-0.01773796,-1.0047075e-05,2.8713261e-25,-0.017700236,-9.4607449e-06,4.0847335e-25
0.0025739895,-0.0222762,-1.6130492e-05,7.0609551e-25,-0.022227405,-1.5189397e-05,9.8637364e-25
0.0031400454,-0.026849499,-2.3864287e-05,7.0511837e-25,-0.026790687,-2.2474794e-05,9.8768219e-25
0.0037244966,-0.031451616,-3.3375043e-05,2.2356023e-25,-0.031384631,-3.143841e-05,3.0998714e-25
0.0043279408,-0.03607518,-4.4795928e-05,5.4335212e-25,-0.036002524,-4.2208453e-05,7.3473621e-25
0.0049509953,-0.040711288,-5.8265031e-05,4.3459655e-25,-0.040635968,-5.491893e-05,5.7176468e-25
0.0055942973,-0.045348964,-7.3926009e-05,-1.1680551e-24,-0.045274346,-6.9709517e-05,-1.606264e-24
0.0062585048,-0.049974425,-9.192757e-05,-2.1350197e-24,-0.049904117,-8.6723458e-05,-2.9045321e-24
0.0069442972,-0.054570167,-0.00011242267,-1.9429339e-24,-0.054507933,-0.00010610885,-2.6205002e-24
0.007652376,-0.059113924,-0.00013556641,-1.5420861e-24,-0.059063618,-0.00012801736,-2.0726825e-24
0.0083834654,-0.063577639,-0.0001615129,1.1800194e-25,-0.063543149,-0.00015259896,1.3914284e-25
0.0091383131,-0.067926735,-0.00019041172,1.0785936e-24,-0.067911914,-0.00017999992,1.4292392e-24
0.0099176913,-0.072120147,-0.00022240313,5.1642526e-25,-0.07212872,-0.00021035793,6.933167e-25
0.010722397,-0.076111683,-0.00025761196,-9.8851116e-25,-0.076147119,-0.00024379725,-1.3099758e-24
0.011553254,-0.079853162,-0.00029614206,-2.4222562e-24,-0.079918517,-0.00028042419,-3.220672e-24
0.012411111,-0.083299312,-0.00033807146,-1.1542187e-24,-0.083397044,-0.00032031989,-1.5401465e-24
0.013296846,-0.086413608,-0.00038344962,-7.7265466e-26,-0.08654541,-0.00036353765,-1.1490606e-25
0.014211364,-0.089173371,-0.00043229933,-2.6404497e-25,-0.089340082,-0.00041010583,-3.5312015e-25
0.015155603,-0.09157247,-0.00048462114,1.8507531e-25,-0.091774066,-0.00046002962,2.2791989e-25
0.016130526,-0.093620787,-0.00054040083,-3.3007451e-25,-0.093856482,-0.0005132967,-4.6813111e-25
0.017137132,-0.095340934,-0.0005996179,9.7294502e-26,-0.095609339,-0.00056988966,1.2427097e-25
0.018176449,-0.096763573,-0.00066225216,-5.1244269e-25,-0.097062894,-0.00062978966,-7.201605e-25
0.019249542,-0.097922827,-0.00072828906,-1.9002044e-24,-0.098251045,-0.00069298095,-2.6149005e-24
0.020357507,-0.098852694,-0.0007977229,-1.496375e-24,-0.099207714,-0.00075945609,-2.0638514e-24
0.021501477,-0.099584765,-0.00087055815,4.665898e-25,-0.099964516,-0.00082921829,6.5165323e-25
0.022682624,-0.10014707,-0.00094681048,1.9823518e-25,-0.10054957,-0.00090228243,2.8357582e-25
0.023902154,-0.10056374,-0.0010265065,-1.7232694e-24,-0.10098713,-0.00097867329,-2.3839186e-24
0.025161316,-0.10085511,-0.0011096834,-8.4449055e-25,-0.10129767,-0.0010584254,-1.1861746e-24
0.026461397,-0.10103813,-0.0011963885,8.3704818e-25,-0.10149827,-0.0011415828,1.188204e-24
0.027803728,-0.10112682,-0.0012866784,-2.1258492e-25,-0.10160309,-0.0012281989,-3.0344547e-25
0.02918968,-0.10113271,-0.0013806182,-9.3168115e-25,-0.10162378,-0.0013183355,-1.3134716e-24
0.030620672,-0.10106529,-0.0014782812,-2.1589158e-25,-0.10156991,-0.001412062,-2.952843e-25
0.032098167,-0.10093232,-0.0015797482,-2.7975763e-25,-0.10144938,-0.0015094557,-4.0551856e-25
0.033623676,-0.10074021,-0.001685107,2.5605585e-25,-0.10126864,-0.0016105997,3.5272424e-25
0.03519876,-0.10049421,-0.0017944519,1.3079677e-24,-0.10103304,-0.0017155841,1.8709904e-24
0.03682503,-0.10019863,-0.0019078836,-2.1940187e-26,-0.10074694,-0.0018245052,-1.5511839e-26
0.03850415,-0.099857004,-0.0020255087,-8.4153635e-26,-0.10041394,-0.0019374648,-1.142527e-25
0.040237836,-0.099472228,-0.0021474399,2.249708e-24,-0.10003697,-0.0020545708,3.2144611e-24
0.042027862,-0.09904666,-0.0022737954,2.0026034e-24,-0.099618445,-0.002175936,2.8976081e-24
0.043876059,-0.098582205,-0.002404699,-1.0977524e-24,-0.0991603,-0.0023016789,-1.5706719e-24
0.045784317,-0.098080392,-0.0025402799,-2.2249507e-24,-0.098664098,-0.0024319233,-3.2149053e-24
0.047754588,-0.097542425,-0.002680673,-2.2669195e-25,-0.098131072,-0.0025667981,-3.0765211e-25
0.049788888,-0.096969226,-0.0028260184,1.2033407e-24,-0.097562169,-0.0027064378,1.7561175e-24
0.051889297,-0.096361478,-0.0029764617,5.5292087e-25,-0.096958094,-0.0028509816,7.8119323e-25
0.054057963,-0.09571965,-0.003132154,7.5246534e-25,-0.096319335,-0.003000574,1.0852138e-24
0.056297104,-0.095044023,-0.0032932519,3.9365508e-26,-0.095646193,-0.0031553651,6.4416395e-26
0.058609012,-0.094334711,-0.0034599174,-3.9610329e-25,-0.094938798,-0.0033155099,-5.9754296e-25
0.06099605,-0.093591676,-0.0036323183,3.1982642e-24,-0.094197123,-0.0034811687,4.5949147e-24
0.06346066,-0.09281474,-0.0038106279,1.4211032e-24,-0.093421005,-0.0036525075,2.026371e-24
0.066005363,-0.092003595,-0.0039950253,-1.3049061e-24,-0.092610148,-0.0038296978,-1.9090108e-24
0.068632762,-0.091157814,-0.0041856954,-3.4555903e-25,-0.091764135,-0.0040129165,-4.9224916e-25
0.071345544,-0.090276854,-0.0043828291,7.2005042e-25,-0.090882432,-0.0042023463,1.0572801e-24
0.074146484,-0.089360061,-0.004586623,4.9794567e-25,-0.089964396,-0.0043981747,7.3433629e-25
0.077038447,-0.088406676,-0.0047972802,8.2724901e-25,-0.089009274,-0.0046005962,1.2160851e-24
0.08002439,-0.087415833,-0.0050150098,-9.2926236e-26,-0.088016208,-0.0048098108,-1.0555674e-25
0.083107369,-0.086386562,-0.005240027,-2.021264e-24,-0.086984236,-0.0050260235,-2.9092154e-24
0.086290535,-0.085317789,-0.0054725537,-7.7127267e-25,-0.085912292,-0.0052494464,-1.1285644e-24
0.089577146,-0.084208334,-0.005712818,-2.3985762e-24,-0.084799201,-0.0054802976,-3.4480116e-24
0.092970562,-0.083056912,-0.0059610547,-2.0888049e-24,-0.083643684,-0.0057188014,-2.9944457e-24
