y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.14350761,4.5138983e-36,0,0.11481369
0.00048240845,4.898402e-08,5.0921589e-08,0.14350904,4.0151504e-18,1.5019987e-12,0.11481381
0.00098049384,2.1938312e-07,2.2153494e-07,0.14351071,2.7090167e-18,2.7802688e-11,0.11481361
0.0014947656,9.0236829e-07,9.1026499e-07,0.14351205,3.5676879e-17,2.409774e-10,0.11481339
0.0020257498,2.6130575e-06,2.635716e-06,0.14351282,2.6830715e-16,1.247159e-09,0.11481318
0.0025739895,6.0583296e-06,6.1107672e-06,0.14351331,1.3570922e-15,4.6624412e-09,0.11481299
0.0031400454,1.2133664e-05,1.2238573e-05,0.14351373,5.2452461e-15,1.3999483e-08,0.1148128
0.0037244966,2.1942052e-05,2.2131539e-05,0.14351411,1.6736015e-14,3.5968511e-08,0.1148126
0.0043279408,3.6818501e-05,3.7135961e-05,0.14351446,4.6293567e-14,8.231833e-08,0.11481241
0.0049509953,5.8356286e-05,5.8858394e-05,0.14351481,1.1467376e-13,1.7237353e-07,0.11481221
0.0055942973,8.8431427e-05,8.9190136e-05,0.14351518,2.6010864e-13,3.3645274e-07,0.11481201
0.0062585048,0.00012922006,0.00013032442,0.14351554,5.4875002e-13,6.2037105e-07,0.1148118
0.0069442972,0.00018320016,0.00018475763,0.14351589,1.0886889e-12,1.0912176e-06,0.11481158
0.007652376,0.00025312466,0.00025526135,0.14351623,2.0467119e-12,1.8445196e-06,0.11481135
0.0083834654,0.00034194806,0.00034480717,0.14351656,3.6645191e-12,3.012695e-06,0.11481108
0.0091383131,0.00045268485,0.00045642246,0.14351688,6.2671344e-12,4.7742747e-06,0.11481078
0.0099176913,0.00058818043,0.00059295777,0.14351717,1.0251574e-11,7.3626851e-06,0.1148104
0.010722397,0.00075078928,0.00075676122,0.14351744,1.6041946e-11,1.1072453e-05,0.11480995
0.011553254,0.0009419874,0.00094928818,0.14351767,2.4004337e-11,1.6259851e-05,0.11480937
0.012411111,0.0011619939,0.0011707226,0.14351786,3.4335823e-11,2.3334894e-05,0.11480864
0.013296846,0.0014095191,0.0014197289,0.14351801,4.6970056e-11,3.2743004e-05,0.11480769
0.014211364,0.0016817577,0.0016934524,0.1435181,6.155361e-11,4.4937775e-05,0.11480649
0.015155603,0.0019746771,0.0019878166,0.14351813,7.7520056e-11,6.0350001e-05,0.11480498
0.016130526,0.0022835399,0.0022980523,0.14351809,9.4232987e-11,7.9360229e-05,0.11480312
0.017137132,0.0026035041,0.0026193001,0.143518,1.1113011e-10,0.00010228101,0.11480086
0.018176449,0.0029301331,0.0029471195,0.14351786,1.2781067e-10,0.00012935142,0.11479817
0.019249542,0.003259717,0.0032778056,0.14351767,1.4405172e-10,0.00016074225,0.11479502
0.020357507,0.0035893903,0.003608503,0.14351742,1.5977552e-10,0.00019656798,0.1147914
0.021501477,0.0039170987,0.0039371691,0.14351711,1.7499977e-10,0.00023690138,0.11478728
0.022682624,0.0042414815,0.0042624543,0.14351675,1.8979253e-10,0.00028178746,0.11478265
0.023902154,0.0045617251,0.0045835549,0.14351631,2.0424047e-10,0.00033125516,0.1147775
0.025161316,0.0048774231,0.0049000723,0.14351579,2.1843018e-10,0.00038532628,0.11477184
0.026461397,0.0051884575,0.0052118952,0.1435152,2.3243898e-10,0.00044402169,0.11476563
0.027803728,0.0054949069,0.005519107,0.14351452,2.4633164e-10,0.00050736546,0.1147589
0.02918968,0.0057969774,0.0058219179,0.14351377,2.6016019e-10,0.00057538726,0.11475162
0.030620672,0.0060949542,0.0061206161,0.14351294,2.7396513e-10,0.00064812366,0.11474379
0.032098167,0.0063891671,0.0064155337,0.14351203,2.8777707e-10,0.00072561866,0.11473541
0.033623676,0.0066799679,0.0067070245,0.14351103,3.0161843e-10,0.00080792364,0.11472646
0.03519876,0.0069677148,0.0069954482,0.14350994,3.1550496e-10,0.00089509702,0.11471694
0.03682503,0.0072527631,0.007281161,0.14350875,3.2944686e-10,0.00098720377,0.11470685
0.03850415,0.0075354587,0.0075645101,0.14350745,3.4344988e-10,0.0010843148,0.11469617
0.040237836,0.0078161352,0.0078458298,0.14350603,3.5751601e-10,0.0011865061,0.11468488
0.042027862,0.0080951119,0.00812544,0.14350448,3.7164412e-10,0.0012938583,0.11467298
0.043876059,0.0083726936,0.0084036459,0.14350279,3.858305e-10,0.0014064559,0.11466046
0.045784317,0.00864917,0.0086807378,0.14350096,4.0006912e-10,0.0015243863,0.11464731
0.047754588,0.0089248171,0.008956992,0.14349896,4.1435205e-10,0.0016477391,0.11463351
0.049788888,0.0091998976,0.0092326714,0.14349678,4.286696e-10,0.0017766059,0.11461906
0.051889297,0.009474662,0.0095080268,0.14349441,4.430106e-10,0.0019110789,0.11460395
0.054057963,0.0097493497,0.0097832977,0.14349183,4.5736256e-10,0.0020512506,0.11458815
0.056297104,0.01002419,0.010058714,0.14348902,4.7171179e-10,0.002197213,0.11457167
0.058609012,0.010299404,0.010334495,0.14348598,4.8604363e-10,0.0023490568,0.11455449
0.06099605,0.010575202,0.010610855,0.14348267,5.0034253e-10,0.0025068704,0.11453658
0.06346066,0.010851792,0.010887998,0.14347907,5.1459221e-10,0.0026707397,0.11451795
0.066005363,0.011129372,0.011166124,0.14347519,5.287758e-10,0.0028407467,0.11449858
0.068632762,0.011408136,0.011445428,0.14347098,5.4287597e-10,0.003016969,0.11447846
0.071345544,0.011688275,0.011726099,0.14346643,5.5687504e-10,0.0031994788,0.11445758
0.074146484,0.011969975,0.012008323,0.1434615,5.7075515e-10,0.0033883421,0.11443593
0.077038447,0.012253418,0.012292284,0.14345618,5.8449844e-10,0.0035836176,0.1144135
0.08002439,0.012538787,0.012578163,0.14345043,5.9808717e-10,0.0037853558,0.1143903
0.083107369,0.01282626,0.01286614,0.14344423,6.1150386e-10,0.0039935982,0.1143663
0.086290535,0.013116016,0.013156392,0.14343754,6.2473151e-10,0.0042083759,0.1143415
0.089577146,0.013408233,0.013449098,0.14343034,6.3775371e-10,0.0044297088,0.1143159
0.092970562,0.013703089,0.013744435,0.14342258,6.5055491e-10,0.0046576042,0.1142895
0.096474255,0.014000762,0.014042584,0.14341423,6.6312056e-10,0.004892056,0.11426228
0.10009181,0.014301432,0.014343722,0.14340526,6.7543736e-10,0.0051330432,0.11423427
0.10382692,0.014605279,0.014648031,0.14339561,6.8749351e-10,0.0053805289,0.11420544
0.10768342,0.014912487,0.014955693,0.14338525,6.9927895e-10,0.0056344591,0.11417582
0.11166524,0.015223241,0.015266895,0.14337412,7.1078563e-10,0.0058947611,0.11414542
0.11577645,0.015537726,0.015581823,0.1433622,7.2200788e-10,0.0061613427,0.11411424
0.12002127,0.015856135,0.015900668,0.14334941,7.3294266e-10,0.0064340907,0.11408231
0.12440404,0.01617866,0.016223624,0.14333572,7.4359013e-10,0.0067128695,0.11404962
0.12892923,0.016505498,0.016550888,0.14332103,7.5395397e-10,0.0069975202,0.1140162
0.13360148,0.016836851,0.016882663,0.14330529,7.6404203e-10,0.0072878589,0.11398208
0.13842557,0.017172923,0.017219153,0.14328842,7.7386742e-10,0.0075836761,0.11394728
0.14340642,0.017513924,0.017560567,0.14327035,7.834452e-10,0.0078847351,0.11391184
0.14854914,0.017860069,0.017907122,0.14325093,7.9277132e-10,0.008190771,0.11387578
0.15385898,0.018211583,0.018259038,0.14323012,8.0180801e-10,0.0085014899,0.11383918
0.15934138,0.018568691,0.018616543,0.14320775,8.1055183e-10,0.008816568,0.11380205
0.16500194,0.018931625,0.018979871,0.14318379,8.1908099e-10,0.0091356502,0.11376441
0.17084645,0.019300618,0.019349258,0.14315814,8.2747902e-10,0.0094583496,0.11372629
0.17688089,0.019675908,0.019724944,0.14313066,8.3580203e-10,0.0097842467,0.11368773
0.18311143,0.020057736,0.020107172,0.14310128,8.4410979e-10,0.010112889,0.11364878
0.18954445,0.020446349,0.02049619,0.14306981,8.5251568e-10,0.010443793,0.11360949
0.19618653,0.020841994,0.020892252,0.14303618,8.6114541e-10,0.010776441,0.11356993
0.20304445,0.021244926,0.021295613,0.14300029,8.7009372e-10,0.011110277,0.11353014
0.21012524,0.021655398,0.021706528,0.14296204,8.794672e-10,0.011444712,0.11349021
0.21743614,0.022073665,0.022125257,0.14292129,8.8938543e-10,0.011779133,0.11345018
0.22498461,0.022499982,0.022552057,0.14287794,8.9998217e-10,0.012112896,0.11341015
0.23277839,0.022934601,0.022987184,0.14283183,9.1140658e-10,0.012445328,0.11337018
0.24082545,0.023377769,0.023430889,0.14278272,9.2382555e-10,0.012775728,0.11333033
0.24913402,0.023829729,0.023883417,0.14273042,9.3742496e-10,0.01310337,0.11329068
0.25771259,0.024290711,0.024345005,0.14267448,9.5241086e-10,0.013427505,0.11325133
0.26656994,0.024760933,0.024815875,0.14261467,9.6901263e-10,0.013747363,0.11321232
0.27571513,0.025240599,0.025296236,0.14255076,9.8748507e-10,0.014062156,0.11317374
0.28515751,0.025729889,0.025786272,0.14248245,1.0081107e-09,0.01437108,0.11313566
0.29490674,0.026228955,0.026286142,0.14240959,1.0312028e-09,0.014673322,0.11309814
0.3049728,0.026737917,0.026795973,0.14233189,1.0571082e-09,0.014968059,0.11306125
