y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.048176842,4.5138983e-36,0,0.043222998
0.00048240845,2.1829139e-07,2.1099185e-07,0.048176658,3.9257618e-17,3.6894443e-12,0.043222768
0.00098049384,2.9811514e-07,2.9195622e-07,0.04817648,1.5693061e-17,3.5174956e-11,0.043222542
0.0014947656,1.1268744e-06,1.1054237e-06,0.048176363,1.9107894e-16,2.9198534e-10,0.043222325
0.0020257498,3.2422141e-06,3.1809173e-06,0.048176278,1.4279087e-15,1.5045769e-09,0.043222119
0.0025739895,7.509841e-06,7.3680063e-06,0.048176195,7.2203599e-15,5.6195337e-09,0.043221913
0.0031400454,1.5036281e-05,1.4752407e-05,0.048176105,2.7925663e-14,1.6862689e-08,0.043221703
0.0037244966,2.7183684e-05,2.6670728e-05,0.048176006,8.914942e-14,4.3287439e-08,0.043221487
0.0043279408,4.5594976e-05,4.4735359e-05,0.048175898,2.4655093e-13,9.8936519e-08,0.043221264
0.0049509953,7.2218093e-05,7.0858641e-05,0.048175781,6.0984515e-13,2.0675855e-07,0.043221036
0.0055942973,0.00010932195,0.00010726922,0.048175654,1.3786793e-12,4.024171e-07,0.0432208
0.0062585048,0.00015949434,0.00015651119,0.048175524,2.8915273e-12,7.3909781e-07,0.043220552
0.0069442972,0.00022560815,0.00022141268,0.048175387,5.6844707e-12,1.2933388e-06,0.04322028
0.007652376,0.00031073793,0.00030500668,0.048175247,1.054838e-11,2.1717565e-06,0.043219971
0.0083834654,0.00041800778,0.0004103849,0.048175104,1.8560567e-11,3.5182831e-06,0.043219611
0.0091383131,0.00055035612,0.00054047019,0.048174955,3.1054543e-11,5.5211671e-06,0.043219191
0.0099176913,0.00071021936,0.00069770822,0.048174801,4.9489819e-11,8.4185389e-06,0.043218695
0.010722397,0.00089916755,0.00088370873,0.04817464,7.5208122e-11,1.2500952e-05,0.043218086
0.011553254,0.0011175631,0.0010989048,0.048174467,1.0911928e-10,1.8109177e-05,0.043217333
0.012411111,0.0013643428,0.0013423273,0.048174284,1.5142628e-10,2.5625969e-05,0.043216393
0.013296846,0.0016370132,0.0016115873,0.048174096,2.0152004e-10,3.5461573e-05,0.043215192
0.014211364,0.0019318951,0.0019031028,0.048173905,2.5811004e-10,4.8034327e-05,0.043213659
0.015155603,0.0022445635,0.0022125258,0.048173714,3.195361e-10,6.3749183e-05,0.043211731
