y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
1.0002443,1e-10,1e-10,0.35359224,4.5138983e-36,0,-0.13537502
1.0005678,1.0141187e-06,4.8705296e-06,0.35358989,4.108891e-11,4.1191634e-11,-0.13538165
1.0009018,1.2759727e-06,8.3328751e-06,0.35358568,2.3091175e-10,4.5646615e-10,-0.13539679
1.0012466,4.7693229e-06,3.2289346e-05,0.35357963,3.3366329e-09,3.8312742e-09,-0.13541362
1.0016026,1.3703659e-05,9.2976586e-05,0.35357186,2.5243006e-08,1.9688731e-08,-0.13542986
1.0019702,3.1714124e-05,0.00021481921,0.35356257,1.2720577e-07,7.2923566e-08,-0.13544518
1.0023498,6.3426266e-05,0.00042757286,0.35355165,4.8556967e-07,2.1528457e-07,-0.13546009
1.0027416,0.00011447702,0.00076404982,0.35353884,1.5074264e-06,5.3732552e-07,-0.13547488
1.0031463,0.00019154704,0.0012553297,0.35352384,3.9600855e-06,1.1750356e-06,-0.13548962
1.003564,0.0003023271,0.0019232172,0.35350634,9.0042408e-06,2.3039604e-06,-0.13550432
1.0039954,0.00045534869,0.0027726759,0.35348599,1.7987569e-05,4.1188126e-06,-0.13551904
1.0044407,0.00065959409,0.0037890659,0.35346237,3.2004897e-05,6.8074227e-06,-0.13553404
1.0049006,0.00092380193,0.0049425734,0.35343509,5.1481802e-05,1.0533158e-05,-0.13554978
1.0053753,0.0012554312,0.0061968587,0.35340376,7.6062967e-05,1.543201e-05,-0.13556691
1.0058655,0.0016593633,0.007516756,0.3533681,0.00010482607,2.1618781e-05,-0.13558613
1.0063717,0.002136596,0.0088723331,0.35332786,0.00013662509,2.9193631e-05,-0.13560815
1.0068943,0.0026833379,0.010239782,0.35328285,0.0001703773,3.8244943e-05,-0.1356334
1.0074338,0.0032909069,0.011600752,0.35323288,0.00020522306,4.8849382e-05,-0.13566185
1.0079909,0.003946603,0.012941367,0.35317782,0.00024057188,6.1071584e-05,-0.13569309
1.0085661,0.0046353561,0.014251459,0.35311748,0.00027607696,7.496399e-05,-0.13572682
1.00916,0.0053416571,0.015524102,0.35305157,0.00031157841,9.0564303e-05,-0.13576274
1.0097732,0.0060512569,0.016755205,0.35297976,0.00034704059,0.00010790901,-0.13580044
1.0104064,0.0067523036,0.01794299,0.35290174,0.00038249544,0.00012704819,-0.13583954
1.0110601,0.0074358585,0.019087502,0.35281708,0.00041800351,0.00014803923,-0.13587968
1.011735,0.0080959249,0.020190244,0.3527253,0.00045363354,0.0001709397,-0.13592065
1.0124319,0.0087291692,0.021253865,0.35262601,0.00048945374,0.00019580921,-0.13596189
1.0131514,0.0093344868,0.02228179,0.35251873,0.00052552741,0.00022271423,-0.13600236
1.0138943,0.0099125148,0.023277991,0.35240281,0.00056191503,0.00025172933,-0.13604087
1.0146613,0.01046518,0.024246689,0.35227787,0.00059867255,0.00028293601,-0.13607637
1.0154533,0.010995305,0.02519218,0.35214352,0.00063585362,0.00031641846,-0.13610848
1.016271,0.011506268,0.026118713,0.35199916,0.00067351187,0.00035225702,-0.13613737
1.0171153,0.012001711,0.027030316,0.35184413,0.00071169851,0.00039052588,-0.13616315
1.017987,0.012485306,0.027930771,0.35167775,0.0007504692,0.00043130185,-0.13618535
