y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0.44811458,0,0,0,0,0,0
0.44853872,9.3496522e-05,-7.5477957e-05,-4.0240984e-22,-0.00021256672,0.00017075382,-1.3263049e-22
0.44897673,0.00019133553,-0.00015275328,6.2846758e-21,-0.00046222614,0.00036542984,1.170184e-20
0.44942898,0.00029054348,-0.00023164347,-1.3637644e-21,-0.00074972219,0.0005918641,-2.0532052e-21
0.44989591,0.0003885017,-0.00031083117,-1.6090524e-21,-0.0010777045,0.00085233809,-3.6859263e-21
0.45037802,0.00048288937,-0.0003887087,-4.4479433e-22,-0.001449274,0.001148904,-3.9901384e-22
0.45087578,0.00057139441,-0.00046288157,3.3617186e-21,-0.0018676024,0.0014838141,5.4191708e-21
0.45138972,0.0006510552,-0.00053084087,5.2440187e-21,-0.0023358366,0.0018595504,8.901726e-21
0.45192035,0.00071847908,-0.00058986744,-2.4632376e-21,-0.0028570848,0.0022787943,-3.8295554e-21
0.45246821,0.00076999021,-0.00063687633,-8.4542192e-21,-0.003434405,0.0027444046,-1.3722502e-20
0.45303387,0.00080138645,-0.00066865523,4.9364446e-21,-0.0040711002,0.0032590005,6.2959971e-21
0.4536179,0.00080814503,-0.00068161219,1.3974401e-20,-0.0047706602,0.0038250182,2.1900583e-20
0.4542209,0.00078546688,-0.00067182327,-2.8808147e-21,-0.0055361387,0.0044454089,-4.54763e-21
0.45484349,0.00072823848,-0.00063507967,-9.1845016e-21,-0.0063704595,0.0051231378,-1.680196e-20
0.4554863,0.00063061022,-0.00056742125,3.7971787e-21,-0.0072769868,0.0058604548,6.6985827e-21
0.45614998,0.00048655714,-0.00046425216,-5.1283201e-21,-0.0082588969,0.0066597195,-4.195675e-21
0.45683523,0.00029042392,-0.00031947409,-5.6819305e-21,-0.0093188579,0.0075237136,-7.5569087e-21
0.45754272,3.5524073e-05,-0.00012801154,1.7731167e-21,-0.010459482,0.0084549289,3.1784414e-21
0.4582732,-0.00028473392,0.00011534228,-6.2812575e-21,-0.011683431,0.0094553412,-1.113018e-20
