y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0010477038,-3.8731857e-07,-1.5196179e-17,-0.0011313875,-3.3276798e-07,-1.8958635e-17
0.00098049384,-0.0020778063,-3.5940501e-07,1.1104509e-24,-0.0022372261,-2.2809823e-07,1.3549714e-24
0.0014947656,-0.0030958087,-2.9058173e-07,-2.1349171e-25,-0.0033241494,-2.5170775e-07,-2.103625e-25
0.0020257498,-0.0040986282,-2.2840033e-07,-3.9719156e-24,-0.0043894283,-3.3898556e-07,-4.7423926e-24
0.0025739895,-0.0050828495,-1.8563913e-07,-3.5747369e-24,-0.0054304889,-4.5913697e-07,-4.2495652e-24
0.0031400454,-0.0060446802,-1.2378808e-07,-2.9889887e-24,-0.0064446351,-6.162972e-07,-3.5573417e-24
0.0037244966,-0.0069799195,-9.6377968e-08,6.6366979e-24,-0.0074286961,-7.8776622e-07,7.8176554e-24
0.0043279408,-0.0078839107,-1.3258063e-07,9.6687163e-25,-0.0083788587,-9.4249962e-07,1.1442921e-24
0.0049509953,-0.0087514905,-1.6065331e-07,-3.6101208e-24,-0.0092905567,-1.1167286e-06,-4.2428342e-24
0.0055942973,-0.0095769265,-1.3389918e-07,3.7251393e-24,-0.01015841,-1.3263174e-06,4.3530206e-24
0.0062585048,-0.010353848,-9.8303644e-08,-1.0797828e-24,-0.010976205,-1.5443996e-06,-1.2431386e-24
0.0069442972,-0.011075182,-7.7518686e-08,-2.2512776e-24,-0.011736902,-1.7799861e-06,-2.6345815e-24
0.007652376,-0.011733124,-4.2687821e-08,8.5802696e-24,-0.012432656,-2.0211996e-06,9.8407763e-24
0.0083834654,-0.012319165,3.5182759e-08,2.6841056e-24,-0.013054907,-2.2431726e-06,3.1385543e-24
0.0091383131,-0.012824236,1.7816854e-07,6.838099e-24,-0.013594537,-2.4325981e-06,7.8101772e-24
0.0099176913,-0.013239023,4.0007679e-07,7.4317724e-24,-0.01404221,-2.5764836e-06,8.4599922e-24
0.010722397,-0.013554514,7.0618866e-07,1.0055373e-23,-0.014388915,-2.6769903e-06,1.1315355e-23
0.011553254,-0.013762814,1.1077473e-06,6.9649615e-24,-0.014626788,-2.7187654e-06,7.8982091e-24
0.012411111,-0.013858185,1.6112323e-06,-5.9876499e-24,-0.014750152,-2.7113541e-06,-6.7658847e-24
0.013296846,-0.013838153,2.2120627e-06,-3.6812266e-25,-0.014756607,-2.6655892e-06,-4.2194731e-25
0.014211364,-0.013704384,2.9040146e-06,-5.8012466e-25,-0.014647881,-2.5671455e-06,-6.3470996e-25
0.015155603,-0.013462988,3.6767908e-06,4.9700383e-24,-0.01443015,-2.4211783e-06,5.6483583e-24
0.016130526,-0.013124034,4.5048033e-06,1.5620305e-25,-0.014113557,-2.2359092e-06,2.2902707e-25
