y,R_0,R_1,R_2,R_3,R_4,R_5,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0.049788888,0.0028173348,0.00033335085,-7.1625213e-24,0.0023732045,2.3734379e-24,0.0025954155,1.9975864e-05,6.5495186e-07,-4.4404838e-27,2.3989656e-08,-1.1741319e-28,1.7582561e-46
0.051889297,0.0029420978,0.00031560041,-4.1916918e-23,0.0024664083,3.6449557e-24,0.0027043783,1.9878521e-05,6.9626619e-07,-1.9938044e-26,2.7129687e-08,-8.4824583e-28,4.3132973e-46
0.054057963,0.0030677669,0.0002962426,-4.2367982e-23,0.0025597221,-5.6561895e-25,0.0028137915,1.9786842e-05,7.388854e-07,-1.743884e-26,3.0580004e-08,-9.2767535e-28,5.8166477e-46
0.056297104,0.0031943431,0.00027537276,2.5005215e-23,0.0026529231,-3.7591056e-24,0.0029236702,1.9700829e-05,7.828537e-07,8.7806352e-27,3.4362355e-08,4.6065095e-28,7.1867873e-46
0.058609012,0.0033218301,0.00025306534,4.0703882e-23,0.0027460209,-1.185697e-24,0.0030340315,1.9620422e-05,8.2833427e-07,1.4360257e-26,3.8509378e-08,7.8572138e-28,5.6521844e-46
0.06099605,0.0034502314,0.00022938336,2.0484813e-23,0.0028391741,-5.1147867e-25,0.0031448943,1.9545535e-05,8.7543909e-07,7.4104648e-27,4.305511e-08,3.3222815e-28,1.1810876e-46
0.06346066,0.0035795507,0.00020438482,3.1919062e-23,0.0029325742,-2.255075e-24,0.003256279,1.9476048e-05,9.2421667e-07,9.8667401e-27,4.8030248e-08,5.361424e-28,2.0495538e-46
0.066005363,0.0037097918,0.00017811755,1.4081772e-23,0.0030263681,-2.8205436e-24,0.0033682072,1.941182e-05,9.7474364e-07,4.4199792e-27,5.3473796e-08,2.2758597e-28,1.5245889e-46
0.068632762,0.0038409572,0.00015061501,3.4432332e-23,0.0031203382,-6.7960813e-24,0.0034807017,1.9352692e-05,1.0270748e-06,8.8832161e-27,5.941987e-08,5.3024908e-28,1.1669256e-46
0.071345544,0.0039730476,0.0001218969,7.2580965e-23,0.0032143823,-6.9622018e-24,0.0035937862,1.9298502e-05,1.0813143e-06,1.6773749e-26,6.5909124e-08,1.1828627e-27,3.3141361e-46
0.074146484,0.0041060638,9.1988491e-05,5.062681e-23,0.0033087635,-3.5155341e-24,0.003707484,1.9249105e-05,1.1375994e-06,1.0734801e-26,7.2994867e-08,8.204041e-28,2.9198769e-46
0.077038447,0.0042400061,6.0911901e-05,-3.029519e-24,0.0034035743,1.2454589e-24,0.0038218194,1.9204352e-05,1.1960463e-06,-1.7740887e-28,8.072878e-08,-5.2262833e-29,8.1697762e-47
0.08002439,0.0043748718,2.866709e-05,-4.0800223e-24,0.0034987487,3.891886e-24,0.0039368165,1.9164083e-05,1.2567832e-06,-7.0516156e-28,8.91694e-08,-7.4674098e-29,1.2484687e-45
0.083107369,0.004510656,-4.7482276e-06,-6.7512248e-23,0.0035943348,9.6913499e-24,0.0040524995,1.9128136e-05,1.3199164e-06,-8.8359558e-27,9.8373856e-08,-1.1328185e-27,2.3655208e-45
0.086290535,0.0046473525,-3.9332198e-05,9.3780277e-24,0.0036904186,-2.9948348e-24,0.0041688926,1.9096365e-05,1.3855844e-06,3.2053798e-27,1.0840954e-07,4.1146675e-30,1.4054543e-45
0.089577146,0.0047849536,-7.5092667e-05,1.817002e-22,0.0037870663,-1.7387801e-23,0.0042860197,1.9068629e-05,1.4539169e-06,2.8975499e-26,1.1935052e-07,2.676111e-27,7.4076968e-46
0.092970562,0.0049234493,-0.00011204452,8.4986771e-23,0.0038843386,-4.0198746e-24,0.0044039047,1.9044804e-05,1.5250478e-06,1.3186695e-26,1.312779e-07,1.2585e-27,7.0584246e-46
0.096474255,0.0050628268,-0.00015020775,1.0772594e-23,0.0039822917,-9.2808223e-25,0.0045225709,1.9024797e-05,1.5991392e-06,1.8181157e-27,1.44285e-07,1.6410442e-28,2.4574879e-46
0.10009181,0.0052030712,-0.00018960409,9.7185763e-23,0.0040809861,-6.5870175e-24,0.0046420415,1.9008508e-05,1.6763541e-06,1.3946616e-26,1.5847273e-07,1.3641137e-27,1.6342873e-46
0.10382692,0.0053441646,-0.00023025702,-1.2540651e-23,0.0041804856,8.8049535e-24,0.0047623394,1.8995876e-05,1.7568553e-06,-1.2168459e-27,1.7394206e-07,-2.0842722e-28,7.2754729e-46
0.10768342,0.0054860865,-0.00027219564,-1.0609826e-22,0.0042808563,1.1373378e-23,0.0048834871,1.898687e-05,1.8408054e-06,-1.5487566e-26,1.9080378e-07,-1.4519159e-27,7.1070439e-46
0.11166524,0.0056288134,-0.00031545001,-2.6961936e-23,0.0043821649,3.3769251e-24,0.0050055066,1.898148e-05,1.9283843e-06,-4.3238594e-27,2.091855e-07,-3.6869656e-28,1.9597486e-46
0.11577645,0.0057723199,-0.00036005393,-1.520427e-22,0.0044844808,1.6060246e-23,0.0051284196,1.8979737e-05,2.0197845e-06,-1.9088657e-26,2.2921909e-07,-2.1158605e-27,6.683214e-46
0.12002127,0.0059165769,-0.00040604841,-3.8961716e-23,0.0045878753,-7.6523772e-24,0.0052522474,1.8981672e-05,2.1152386e-06,-5.4810518e-27,2.5106416e-07,-3.9229131e-28,5.0694034e-45
0.12440404,0.0060615522,-0.00045347371,1.5431388e-22,0.0046924222,-2.5314286e-23,0.0053770108,1.8987317e-05,2.2149822e-06,1.9627253e-26,2.7488983e-07,2.2649153e-27,4.7358807e-45
0.12892923,0.0062072106,-0.0005023692,2.2926067e-22,0.0047981973,-2.6837871e-23,0.0055027302,1.8996713e-05,2.3192475e-06,2.7481961e-26,3.008782e-07,3.3874526e-27,1.7491407e-45
0.13360148,0.0063535137,-0.00055278168,1.9163933e-22,0.0049052787,-2.2176295e-23,0.0056294256,1.9009879e-05,2.4282734e-06,2.260405e-26,3.2922301e-07,2.7887212e-27,1.640317e-45
0.13842557,0.0065004202,-0.00060476153,1.9214286e-22,0.0050137476,-2.6787746e-23,0.0057571164,1.9026798e-05,2.5423383e-06,2.0338121e-26,3.6014546e-07,2.9153558e-27,4.3412977e-46
0.14340642,0.0066478839,-0.0006583568,2.8790514e-22,0.0051236873,-4.3938573e-23,0.0058858218,1.9047425e-05,2.6617425e-06,3.0733389e-26,3.9389632e-07,4.4105975e-27,1.799251e-45
0.14854914,0.006795855,-0.00071361889,3.2998699e-22,0.0052351849,-4.8093777e-23,0.0060155605,1.9071671e-05,2.7867676e-06,3.1287627e-26,4.3073263e-07,5.1758652e-27,3.2016815e-45
0.15385898,0.0069442803,-0.00077060316,2.8147026e-22,0.0053483298,-3.8601536e-23,0.0061463506,1.9099432e-05,2.9177474e-06,2.3563972e-26,4.7095404e-07,4.6146042e-27,1.7417183e-45
0.15934138,0.0070931029,-0.0008293641,2.9832103e-22,0.0054632151,-3.8928801e-23,0.00627821,1.9130619e-05,3.0550039e-06,2.6205355e-26,5.1488029e-07,5.0193096e-27,1.3845404e-45
0.16500194,0.0072422602,-0.00088995772,1.3887081e-22,0.0055799379,-8.7324471e-24,0.0064111562,1.9165158e-05,3.1988941e-06,1.2933104e-26,5.6286883e-07,2.2899601e-27,1.6135935e-45
0.17084645,0.0073916866,-0.0009524442,-6.2777485e-23,0.0056985966,1.9233581e-24,0.006545206,1.9202942e-05,3.3498088e-06,-6.9245497e-27,6.1532415e-07,-9.0157141e-28,1.2103897e-45
0.17688089,0.0075413148,-0.0010168846,6.0095035e-22,0.0058192906,-1.1037331e-22,0.0066803758,1.9243809e-05,3.5081116e-06,5.108238e-26,6.7266951e-07,1.1126632e-26,7.0798227e-45
0.18311143,0.0076910762,-0.0010833425,5.371824e-22,0.0059421197,-6.3406501e-23,0.0068166806,1.9287563e-05,3.6742068e-06,4.7341259e-26,7.3538286e-07,9.7878831e-27,7.5273397e-45
0.18954445,0.0078408968,-0.0011518844,-3.2118935e-22,0.0060671865,8.5986018e-23,0.0069541346,1.9333955e-05,3.8485031e-06,-2.5319214e-26,8.0398258e-07,-6.1381642e-27,2.2854586e-45
0.19618653,0.0079906909,-0.0012225783,-3.6186326e-22,0.0061946007,6.5869698e-23,0.0070927504,1.9382682e-05,4.0314225e-06,-2.6909612e-26,8.7903298e-07,-6.9840112e-27,1.3614946e-45
0.20304445,0.008140367,-0.0012954885,3.5075471e-22,0.0063244794,-8.3302112e-23,0.007232541,1.9433382e-05,4.223413e-06,3.0329881e-26,9.6117107e-07,7.3333031e-27,1.52856e-45
0.21012524,0.0082898295,-0.0013706727,8.5767596e-22,0.0064569437,-1.5632222e-22,0.0073735193,1.9485621e-05,4.4249171e-06,7.1812269e-26,1.0510803e-06,1.8226465e-26,3.2399785e-45
0.21743614,0.0084389757,-0.001448191,1.8041636e-22,0.0065921208,-2.175392e-23,0.0075156978,1.9538888e-05,4.6364052e-06,2.007571e-26,1.1495276e-06,3.7706933e-27,6.5942888e-45
0.22498461,0.0085876966,-0.0015281035,9.6058127e-23,0.0067301475,-2.3864803e-23,0.0076590898,1.9592574e-05,4.8583501e-06,1.2700102e-26,1.2573667e-06,2.570493e-27,7.5193912e-45
0.23277839,0.0087358702,-0.0016104583,2.2165821e-22,0.0068711738,-2.7305475e-23,0.0078037101,1.9645963e-05,5.0912388e-06,1.8756766e-26,1.3755452e-06,5.1005879e-27,4.4651372e-45
0.24082545,0.0088833654,-0.0016952996,-4.3594997e-23,0.0070153614,3.594983e-23,0.0079495744,1.9698205e-05,5.3355325e-06,-5.5482297e-27,1.5050724e-06,-8.7515399e-28,4.625668e-45
0.24913402,0.0090300476,-0.0017826727,-5.5944311e-23,0.0071628828,4.285904e-23,0.0080967013,1.9748309e-05,5.5916894e-06,-1.1025762e-26,1.647081e-06,-1.4763276e-27,5.9889626e-45
0.25771259,0.0091757737,-0.0018726158,-8.1883947e-22,0.0073139222,2.2929521e-22,0.0082451116,1.9795123e-05,5.8601708e-06,-7.9629537e-26,1.802837e-06,-2.3159805e-26,1.4584417e-44
0.26656994,0.0093203927,-0.0019651635,-7.1785719e-22,0.0074686773,1.5754061e-22,0.0083948298,1.9837285e-05,6.141364e-06,-7.1300841e-26,1.973691e-06,-2.0472035e-26,1.4318745e-44
0.27571513,0.0094637487,-0.0020603483,-1.9070224e-23,0.0076273641,-2.0251839e-23,0.0085458852,1.9873233e-05,6.4356477e-06,-3.7105425e-28,2.1611787e-06,-8.5676089e-29,6.8597043e-45
0.28515751,0.0096056795,-0.0021581963,-6.3408918e-22,0.0077902173,1.6647559e-22,0.0086983135,1.9901139e-05,6.7433078e-06,-4.9417059e-26,2.3669556e-06,-2.0659518e-26,6.4123672e-45
0.29490674,0.0097460123,-0.0022587279,1.2515933e-22,0.0079574941,-8.5870989e-23,0.0088521584,1.9918895e-05,7.0645663e-06,1.8594118e-26,2.5928887e-06,6.4735903e-27,1.1267392e-44
0.3049728,0.0098845725,-0.0023619589,5.5624206e-22,0.0081294784,-2.0592809e-22,0.0090074742,1.9924087e-05,7.3995323e-06,6.1861714e-26,2.8410301e-06,2.025412e-26,1.9015884e-44
0.31536597,0.010021183,-0.0024679036,-5.5208015e-23,0.008306484,1.1094469e-23,0.0091643295,1.9913936e-05,7.7481704e-06,3.2275886e-28,3.1136467e-06,-1.1219711e-27,1.500377e-44
0.3260969,0.010155665,-0.0025765769,3.763323e-22,0.0084888614,-9.7333826e-23,0.0093228104,1.9885277e-05,8.1102667e-06,3.8669642e-26,3.4132469e-06,1.6889833e-26,7.9694563e-45
0.33717655,0.010287846,-0.002687988,2.7743985e-22,0.008677002,-6.369929e-23,0.0094830261,1.9834509e-05,8.485372e-06,3.2959849e-26,3.742593e-06,1.3566364e-26,5.8054278e-45
0.34861625,0.010417562,-0.0028021501,2.7581311e-22,0.0088713417,-1.1637552e-22,0.009645115,1.9757583e-05,8.8727684e-06,3.2656502e-26,4.1047559e-06,1.5362578e-26,5.4500217e-45
0.36042772,0.010544673,-0.0029190845,1.6915448e-21,0.00907238,-7.0529087e-22,0.009809253,1.9649946e-05,9.2713387e-06,1.9054493e-25,4.5030596e-06,9.7577491e-26,2.7752866e-44
0.37262303,0.010669066,-0.0030388628,2.0061807e-21,0.0092806773,-7.49855e-22,0.0099756624,1.9506472e-05,9.6795256e-06,2.2728498e-25,4.9411969e-06,1.1965581e-25,2.7110186e-44
0.38521464,0.010790643,-0.003161526,-1.3548799e-23,0.0094968839,5.8294571e-23,0.010144627,1.9321524e-05,1.0095235e-05,-5.4713544e-27,5.4232073e-06,-4.7410629e-27,4.9130823e-45
0.39821546,0.010909393,-0.0032871591,7.065821e-22,0.0097217444,-3.3772483e-22,0.010316511,1.9089091e-05,1.0515807e-05,8.9270774e-26,5.9536135e-06,6.1094922e-26,5.7666034e-44
0.41163876,0.011025423,-0.0034159625,1.7034894e-21,0.009956091,-6.7147187e-22,0.010491781,1.8802806e-05,1.0937837e-05,2.1392279e-25,6.5373692e-06,1.3980707e-25,9.0230657e-44
0.42549828,0.011138953,-0.0035481789,-5.4830673e-22,0.010200883,4.4318925e-22,0.010671027,1.845593e-05,1.1356978e-05,-9.6560011e-26,7.1798629e-06,-6.3958012e-26,4.5839933e-44
0.4398082,0.011250389,-0.0036841807,-1.1854265e-21,0.010457219,6.1154521e-22,0.010855003,1.8041667e-05,1.1767841e-05,-1.8572306e-25,7.8869445e-06,-1.2649768e-25,1.7115157e-44
0.45458315,0.0113604,-0.003824503,-6.8194545e-22,0.010726353,3.3548102e-22,0.011044669,1.7553488e-05,1.2163828e-05,-1.1589298e-25,8.6649117e-06,-9.169848e-26,4.5749919e-44
0.46983824,0.011470016,-0.0039698991,-3.5992167e-22,0.011009711,1.2903631e-22,0.011241254,1.6985625e-05,1.2537122e-05,-4.436092e-26,9.5205776e-06,-4.5534307e-26,9.6274537e-44
0.48558908,0.011580766,-0.0041214103,-1.7298251e-22,0.0113089,1.6371431e-22,0.011446324,1.6333798e-05,1.287868e-05,-4.3320213e-26,1.0461237e-05,-4.3696258e-26,7.8963081e-44
0.50185179,0.011694866,-0.0042804502,-6.297465e-22,0.011625708,7.5227096e-22,0.011661883,1.5595985e-05,1.3178373e-05,-1.9104514e-25,1.1494844e-05,-1.671911e-25,4.5156184e-44
0.50880893,0.011744877,-0.0043502905,-7.7877869e-22,0.011765147,1.0463158e-21,0.011756653,1.5255569e-05,1.3279913e-05,-2.6784525e-25,1.1963971e-05,-2.5654792e-25,6.1983831e-44
0.51864298,0.011815654,-0.004448989,-9.5459491e-22,0.011962063,1.4196797e-21,0.011890488,1.4781289e-05,1.3427806e-05,-3.6527094e-25,1.2629306e-05,-3.7235673e-25,8.5675625e-44
0.53597984,0.0119476,-0.0046294414,-5.4657518e-22,0.012319987,8.3351616e-22,0.012135409,1.3894344e-05,1.3616007e-05,-2.0635044e-25,1.3872732e-05,-2.0632457e-25,1.1108429e-43
0.5538801,0.012096748,-0.0048248183,1.8260474e-24,0.012701766,3.3129565e-22,0.012400812,1.2941603e-05,1.3730282e-05,-8.4048953e-26,1.5231664e-05,-9.6659442e-26,1.0197279e-43
0.57236207,0.012271495,-0.0050386284,-1.4018164e-22,0.013109281,5.5203975e-23,0.012691977,1.1942044e-05,1.3762548e-05,-5.7002669e-26,1.6711925e-05,-4.7624002e-26,9.7202002e-44
0.59144465,0.01248263,-0.0052743211,-2.6339245e-22,0.013544178,-8.2623905e-22,0.013015198,1.0922089e-05,1.3711349e-05,2.0943429e-25,1.8319664e-05,3.1702706e-25,9.186892e-44
0.61114736,0.012741972,-0.0055353763,-1.1266635e-22,0.014009599,-2.9650252e-22,0.013377549,9.9228458e-06,1.3589609e-05,1.210946e-25,2.0055424e-05,1.7996185e-25,5.7989691e-44
0.63149036,0.013058377,-0.0058288095,-6.2550498e-23,0.014509074,-1.9587948e-23,0.013785517,8.998277e-06,1.3427345e-05,3.6312861e-27,2.1889915e-05,1.7547021e-26,5.7465207e-44
0.65249445,0.013436661,-0.0061673387,1.2210125e-22,0.015046234,3.4919118e-23,0.014244371,8.0340931e-06,1.3105755e-05,-1.8001074e-26,2.3906501e-05,-4.1596956e-26,1.1404308e-43
0.67418111,0.01387402,-0.0066123578,-5.8034289e-22,0.015644132,-2.6245744e-22,0.014759721,6.4075923e-06,1.1820264e-05,4.559044e-26,2.6261943e-05,1.5644193e-25,9.2997552e-44
0.69657252,0.014383106,-0.0070577474,-8.2007972e-22,0.016309467,-3.5246571e-22,0.015343183,3.936197e-06,8.5150608e-06,5.3319375e-26,2.9091462e-05,2.1245956e-25,3.9457426e-44
0.7196916,0.014986348,-0.0074326518,-2.0920889e-22,0.017047051,-2.3252371e-23,0.016017102,1.9598075e-06,3.2995978e-06,8.9735064e-27,3.2196194e-05,8.5714425e-26,3.3559581e-44
0.74356198,0.015703537,-0.0078626385,8.0885202e-22,0.017866936,1.8778058e-22,0.016788675,1.8393189e-06,-2.7248348e-06,6.6755734e-26,3.5055352e-05,-1.4405512e-25,2.2783689e-43
0.76820808,0.016511698,-0.0083873122,-2.4009114e-21,0.018718221,-2.6824748e-22,0.017616257,3.5876359e-06,-8.5556106e-06,-1.987891e-25,3.7438915e-05,4.6187341e-25,2.7401332e-43
0.79365511,0.017311845,-0.0089790163,-3.6369313e-21,0.019513028,-5.2322843e-22,0.018410647,6.4983579e-06,-1.3707027e-05,-2.5967668e-25,3.9502519e-05,7.8814862e-25,1.9614366e-43
0.8199291,0.017987149,-0.0095878064,-2.5486527e-21,0.020178056,-2.1805791e-22,0.019074688,9.8382673e-06,-1.811932e-05,-2.0387452e-25,4.1440202e-05,3.87195e-25,2.6341038e-43
