y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0019335269,1.5458379e-06,-1.236286e-24,-0.0026593406,2.7647471e-06,-5.7228861e-25
0.00098049384,-0.0039985526,9.2804363e-06,-5.4929375e-25,-0.0054276468,1.1113008e-05,-2.5309765e-25
0.0014947656,-0.0062168766,2.3422819e-05,5.4121491e-25,-0.0083319105,2.5572138e-05,2.5119108e-25
0.0020257498,-0.0085956056,4.434407e-05,4.5853038e-25,-0.011378671,4.6825673e-05,2.0644603e-25
0.0025739895,-0.011141886,7.2317824e-05,-4.626668e-25,-0.0145747,7.5209922e-05,-2.3024995e-25
0.0031400454,-0.013862896,0.00010785161,-2.4744312e-25,-0.017926869,0.00011120596,-1.2475345e-25
0.0037244966,-0.016765787,0.00015150994,3.3426308e-25,-0.021441991,0.00015532197,1.4910616e-25
0.0043279408,-0.019857598,0.00020383178,1.9016145e-24,-0.025126715,0.00020807664,8.7971699e-25
0.0049509953,-0.023145148,0.00026532317,2.053949e-24,-0.028987402,0.00027001229,9.7035719e-25
0.0055942973,-0.026634888,0.00033659568,-2.1361062e-24,-0.033029988,0.00034169376,-9.6609181e-25
0.0062585048,-0.030332712,0.00041827331,-4.5653614e-24,-0.037259803,0.00042369241,-2.0901926e-24
0.0069442972,-0.03424367,0.00051097722,-2.4035766e-24,-0.041681302,0.00051658634,-1.086426e-24
0.007652376,-0.038371604,0.00061537019,-1.9110096e-24,-0.046297701,0.00062095619,-8.7809874e-25
0.0083834654,-0.04271865,0.00073194671,-3.8896329e-24,-0.051110475,0.00073735928,-1.8025481e-24
0.0091383131,-0.047284608,0.00086131818,-2.5936681e-24,-0.056118707,0.00086631471,-1.1967067e-24
0.0099176913,-0.052066145,0.0010040541,9.6970681e-25,-0.061318278,0.0010082972,4.0411995e-25
0.010722397,-0.057055875,0.0011605897,3.803121e-25,-0.066700921,0.0011637303,1.0299554e-25
0.011553254,-0.062241341,0.0013312934,3.1170521e-25,-0.072253197,0.0013329531,1.0044578e-25
0.012411111,-0.067604022,0.0015161278,-7.859776e-25,-0.077955514,0.0015161847,-3.6932652e-25
0.013296846,-0.073118503,0.0017153552,9.2107165e-25,-0.083781349,0.0017135003,3.8988644e-25
0.014211364,-0.078752028,0.0019293119,1.2697233e-24,-0.089696909,0.0019247887,5.699492e-25
0.015155603,-0.08446468,0.0021574542,-4.5044158e-24,-0.095661427,0.0021497287,-2.0402857e-24
0.016130526,-0.090210339,0.0023990107,-5.880102e-24,-0.10162827,0.002387787,-2.6787407e-24
0.017137132,-0.095938473,0.0026536005,-4.6437334e-25,-0.10754684,0.0026382092,-2.0745307e-25
0.018176449,-0.10159663,0.0029205393,-4.9164472e-24,-0.11336522,0.0029000296,-2.2478734e-24
0.019249542,-0.10713333,0.0031987006,-1.1633882e-23,-0.11903302,0.0031721215,-5.291777e-24
0.020357507,-0.11250099,0.0034868865,-8.6677556e-24,-0.12450429,0.0034532564,-3.9504892e-24
0.021501477,-0.11765821,0.0037837336,-5.6494534e-24,-0.12973985,0.0037421457,-2.6220439e-24
0.022682624,-0.12257135,0.0040879496,-2.0740676e-24,-0.13470867,0.0040375114,-1.0256977e-24
0.023902154,-0.12721527,0.0043984091,1.7213103e-24,-0.13938844,0.0043381359,7.5511297e-25
0.025161316,-0.13157347,0.0047140073,1.0784489e-24,-0.14376554,0.0046429101,5.3766923e-25
0.026461397,-0.13563752,0.005033676,-5.9641926e-24,-0.1478343,0.0049508632,-2.7113439e-24
0.027803728,-0.13940606,0.0053565242,-3.2165306e-24,-0.15159599,0.0052611743,-1.4769166e-24
0.02918968,-0.14288352,0.0056818317,-4.8046969e-24,-0.15505747,0.0055731904,-2.1716095e-24
0.030620672,-0.14607883,0.0060090773,-6.5841823e-24,-0.15822979,0.0058864041,-3.0027391e-24
0.032098167,-0.14900417,0.0063379568,2.0292991e-24,-0.16112699,0.0062004593,8.9849593e-25
0.033623676,-0.15167382,0.0066682198,4.5809655e-24,-0.1637649,0.0065151348,2.0345096e-24
0.03519876,-0.15410326,0.0069997349,5.1743414e-25,-0.1661603,0.0068303072,1.5610934e-25
0.03682503,-0.15630839,0.0073323602,-6.75721e-24,-0.16833014,0.0071459406,-3.1221451e-24
0.03850415,-0.158305,0.0076660544,-1.0010114e-23,-0.17029101,0.0074620851,-4.5244131e-24
0.040237836,-0.16010834,0.0080010922,-8.5946027e-24,-0.17205881,0.0077788347,-3.8939709e-24
0.042027862,-0.16173284,0.0083375967,-5.3243663e-24,-0.17364846,0.0080963278,-2.4414136e-24
0.043876059,-0.163192,0.0086757041,-4.5173981e-24,-0.17507379,0.0084147379,-2.1024019e-24
0.045784317,-0.16449824,0.009015824,4.4352822e-25,-0.17634749,0.0087342521,1.4322494e-25
0.047754588,-0.16566292,0.009358054,3.8845561e-24,-0.1774811,0.0090550794,1.7069072e-24
