y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.25173441,4.5138983e-36,0,0.13884787
0.00048240845,2.2079532e-08,2.3005493e-08,0.25173923,1.1982679e-18,8.3146903e-13,0.13884815
0.00098049384,1.370698e-07,1.3785335e-07,0.25174513,3.0751299e-19,1.7389011e-11,0.13884811
0.0014947656,5.6938295e-07,5.7211388e-07,0.25175136,3.5276679e-18,1.5149591e-10,0.13884801
0.0020257498,1.6500195e-06,1.6578249e-06,0.25175778,2.624491e-17,7.8445861e-10,0.13884793
0.0025739895,3.8261067e-06,3.8441731e-06,0.25176397,1.3249841e-16,2.9330252e-09,0.13884784
0.0031400454,7.663765e-06,7.6999449e-06,0.25176975,5.1199635e-16,8.8075831e-09,0.13884774
0.0037244966,1.3860926e-05,1.392637e-05,0.25177526,1.6343842e-15,2.2632157e-08,0.13884764
0.0043279408,2.3263917e-05,2.3373777e-05,0.25178075,4.5259325e-15,5.1807063e-08,0.13884754
0.0049509953,3.6886144e-05,3.7060355e-05,0.25178596,1.1233107e-14,1.0851667e-07,0.13884743
0.0055942973,5.5927509e-05,5.6191641e-05,0.25179061,2.5558071e-14,2.1190776e-07,0.13884733
0.0062585048,8.1792551e-05,8.217871e-05,0.25179479,5.4168038e-14,3.9098599e-07,0.13884724
0.0069442972,0.00011610391,0.00011665161,0.2517986,1.0817877e-13,6.8839108e-07,0.13884715
0.007652376,0.00016070561,0.00016146256,0.25180199,2.0526224e-13,1.1652008e-06,0.13884706
0.0083834654,0.00021764786,0.00021867038,0.25180508,3.721781e-13,1.9068508e-06,0.13884698
0.0091383131,0.00028914168,0.00029049463,0.25180799,6.4730982e-13,3.0300955e-06,0.13884691
0.0099176913,0.00037746918,0.00037922489,0.25181077,1.0822554e-12,4.690622e-06,0.13884684
0.010722397,0.00048483556,0.00048707154,0.25181348,1.7408685e-12,7.0904051e-06,0.13884677
0.011553254,0.00061315668,0.00061595163,0.25181617,2.6937604e-12,1.0483203e-05,0.13884671
0.012411111,0.00076379382,0.00076722221,0.25181886,4.0070147e-12,1.5175914e-05,0.13884666
0.013296846,0.00093727718,0.00094140288,0.25182156,5.7260635e-12,2.1523327e-05,0.13884661
0.014211364,0.0011330899,0.0011379602,0.25182426,7.8600248e-12,2.9914651e-05,0.13884656
0.015155603,0.0013495955,0.0013552372,0.25182694,1.0373925e-11,4.0752363e-05,0.13884652
0.016130526,0.0015841623,0.0015905808,0.25182964,1.3194435e-11,5.4426813e-05,0.13884648
0.017137132,0.0018334719,0.0018406543,0.25183232,1.6228008e-11,7.1292062e-05,0.13884642
0.018176449,0.002093929,0.0021018488,0.25183497,1.9383011e-11,9.1648311e-05,0.13884633
0.019249542,0.0023620567,0.0023706799,0.25183757,2.2586831e-11,0.00011573393,0.13884623
0.020357507,0.00263479,0.0026440798,0.25184003,2.5793207e-11,0.00014372685,0.13884609
0.021501477,0.0029096304,0.0029195513,0.25184223,2.8980876e-11,0.00017575266,0.13884593
0.022682624,0.0031846786,0.0031951983,0.25184415,3.2147586e-11,0.00021189619,0.13884572
0.023902154,0.0034585849,0.0034696755,0.25184577,3.5303205e-11,0.00025221348,0.13884545
0.025161316,0.0037304596,0.0037420973,0.25184709,3.8464002e-11,0.0002967425,0.13884513
0.026461397,0.0039997727,0.0040119381,0.25184809,4.1648682e-11,0.00034551171,0.13884473
0.027803728,0.0042662632,0.0042789404,0.25184873,4.4875917e-11,0.00039854638,0.13884421
0.02918968,0.0045298625,0.0045430386,0.25184907,4.8162896e-11,0.00045587302,0.13884358
0.030620672,0.0047906349,0.0048042998,0.25184916,5.1524623e-11,0.00051752217,0.13884283
0.032098167,0.0050487336,0.0050628791,0.25184904,5.4973911e-11,0.00058353014,0.13884198
0.033623676,0.0053043679,0.0053189877,0.25184872,5.852163e-11,0.00065393985,0.13884102
0.03519876,0.0055577811,0.0055728701,0.25184825,6.217692e-11,0.00072880107,0.13883996
0.03682503,0.0058092344,0.0058247886,0.25184765,6.5947735e-11,0.00080817046,0.13883879
0.03850415,0.0060589963,0.0060750127,0.25184683,6.9841321e-11,0.00089211126,0.13883751
0.040237836,0.0063073355,0.0063238123,0.25184573,7.3864508e-11,0.00098069284,0.1388361
0.042027862,0.0065545169,0.0065714528,0.25184429,7.8023492e-11,0.0010739903,0.13883455
0.043876059,0.006800799,0.006818193,0.25184238,8.2323422e-11,0.0011720839,0.13883283
0.045784317,0.0070464319,0.0070642836,0.25183995,8.6767498e-11,0.0012750584,0.13883091
0.047754588,0.0072916565,0.0073099661,0.25183703,9.13586e-11,0.0013830027,0.13882881
0.049788888,0.0075367042,0.0075554733,0.2518337,9.610345e-11,0.001496009,0.13882651
0.051889297,0.0077817974,0.0078010292,0.25183028,1.0100918e-10,0.0016141726,0.13882402
0.054057963,0.0080271512,0.008046849,0.25182711,1.0607933e-10,0.0017375909,0.1388213
0.056297104,0.0082729729,0.0082931401,0.25182545,1.1131561e-10,0.0018663631,0.13881834
0.058609012,0.0085194628,0.0085401032,0.25182526,1.1671928e-10,0.0020005896,0.13881516
0.06099605,0.008766815,0.0087879324,0.25182283,1.2229199e-10,0.0021403714,0.13881172
0.06346066,0.009015218,0.0090368165,0.25181717,1.2803588e-10,0.0022858093,0.13880801
0.066005363,0.0092648557,0.0092869395,0.25181041,1.339531e-10,0.0024370039,0.13880402
0.068632762,0.0095159077,0.009538481,0.25180309,1.4004583e-10,0.0025940542,0.13879975
0.071345544,0.0097685503,0.0097916175,0.25179513,1.4631644e-10,0.0027570576,0.13879519
