y,R_0,R_1,R_2,R_3,R_4,R_5,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0.013296846,0.00093713258,3.5810399e-05,-1.4049433e-26,0.00094222641,5.4400558e-26,0.00093967944,1.1750663e-06,-2.7846189e-09,-2.8081615e-28,1.0942285e-11,-2.5672582e-31,2.3611286e-46
0.014211364,0.0011175358,3.8369322e-05,8.7000885e-27,0.0011248085,1.0230274e-25,0.0011211718,1.1778054e-06,-3.0236815e-09,1.2743688e-28,1.3196197e-11,2.3930242e-31,3.0585947e-46
0.015155603,0.0013113959,3.8323837e-05,-1.8676278e-25,0.0013215083,6.4435784e-26,0.0013164514,1.1785728e-06,-3.2702556e-09,-8.2236172e-28,1.596412e-11,-2.3994096e-31,5.6253271e-46
0.016130526,0.001515507,3.5109034e-05,-1.3648795e-25,0.0015292149,1.2712764e-25,0.00152236,1.178298e-06,-3.5231135e-09,-6.6628377e-28,1.9410068e-11,-2.9253212e-31,4.7935338e-46
0.017137132,0.0017266,2.8451783e-05,4.4354612e-26,0.0017447407,-2.6449205e-26,0.0017356694,1.1776888e-06,-3.7742424e-09,9.2781961e-29,2.3573117e-11,1.6600881e-31,1.6100113e-46
0.018176449,0.0019416846,1.8353502e-05,-5.1090715e-26,0.0019651609,-8.5685926e-26,0.0019534221,1.1772358e-06,-4.0138891e-09,-6.8585695e-29,2.8413344e-11,-6.5079474e-32,6.8311475e-46
0.019249542,0.0021582625,5.0142009e-06,-4.8075918e-25,0.0021880275,-3.7122611e-25,0.0021731447,1.1772455e-06,-4.2238909e-09,-7.1854412e-28,3.3720849e-11,-1.0945112e-30,9.1065997e-46
0.020357507,0.0023744053,-1.125949e-05,-5.1800041e-25,0.0024114486,-6.3127593e-25,0.0023929268,1.1778821e-06,-4.4033776e-09,-7.7871195e-28,3.9451742e-11,-1.3292316e-30,4.5412115e-46
0.021501477,0.0025887309,-3.0131209e-05,-6.04411e-25,0.0026340671,-3.2599512e-25,0.0026113991,1.1792094e-06,-4.5628611e-09,-6.4330961e-28,4.5763171e-11,-1.7830124e-30,9.6238255e-46
0.022682624,0.0028003237,-5.1284686e-05,-6.4390056e-25,0.0028549844,-1.0337962e-24,0.0028276543,1.1812265e-06,-4.7034742e-09,-5.4748687e-28,5.265752e-11,-1.492599e-30,8.4849952e-46
0.023902154,0.0030086352,-7.4448263e-05,-7.6735789e-25,0.0030736643,-1.0801017e-24,0.0030411501,1.1838941e-06,-4.8315789e-09,-4.6929415e-28,6.026306e-11,-1.3759237e-30,4.8003405e-46
0.025161316,0.0032133898,-9.9402622e-05,-5.0459996e-25,0.0032898402,1.1406709e-24,0.0032516154,1.1871521e-06,-4.9492597e-09,-3.5478257e-28,6.8684559e-11,-1.0738922e-30,4.0287779e-46
0.026461397,0.0034145051,-0.0001259786,7.2160527e-25,0.0035034374,1.2643179e-24,0.0034589717,1.1909316e-06,-5.0586273e-09,3.3880559e-28,7.8024387e-11,1.8042079e-30,1.6268891e-46
0.027803728,0.0036120297,-0.00015405036,-3.9656338e-25,0.003714512,-2.3410496e-25,0.0036632713,1.1951609e-06,-5.1623534e-09,-1.2982893e-28,8.8400169e-11,-5.4545822e-31,1.2230684e-45
0.02918968,0.0038060973,-0.00018352793,-4.7123709e-25,0.0039232052,-7.9806262e-25,0.0038646516,1.1997701e-06,-5.2600082e-09,-2.3644852e-28,9.9860996e-11,-8.6860779e-31,1.2200113e-45
0.030620672,0.0039968934,-0.00021435033,-1.8175907e-24,0.0041297115,-2.115256e-24,0.0040633028,1.2046924e-06,-5.352937e-09,-5.7186487e-28,1.1251209e-10,-4.6969675e-30,9.4588708e-46
0.032098167,0.0041846331,-0.00024647914,-1.9555045e-24,0.0043342558,-1.5557548e-24,0.0042594448,1.2098655e-06,-5.4412234e-09,-6.7343194e-28,1.2643578e-10,-5.2461974e-30,1.3103263e-45
0.033623676,0.0043695455,-0.00027989356,-2.4100027e-25,0.0045370779,2.113089e-25,0.004453312,1.2152314e-06,-5.5267534e-09,-8.6425037e-29,1.4169678e-10,-1.6382541e-30,7.9590505e-46
0.03519876,0.0045518633,-0.00031458693,-1.1694324e-24,0.0047384228,2.880274e-25,0.0046451432,1.2207364e-06,-5.6109912e-09,-2.7242346e-28,1.5835888e-10,-3.3987494e-30,4.251563e-46
0.03682503,0.0047318168,-0.00035056343,-1.921651e-24,0.0049385338,2.3031998e-25,0.0048351754,1.2263311e-06,-5.6939643e-09,-4.2154671e-28,1.7652904e-10,-5.5216609e-30,4.5133122e-46
0.03850415,0.0049096295,-0.00038783578,-3.029925e-24,0.0051376486,2.1647701e-24,0.0050236391,1.2319702e-06,-5.7760446e-09,-6.2365415e-28,1.9631118e-10,-8.7332493e-30,4.2486539e-46
0.040237836,0.0050855164,-0.00042642382,9.6481484e-25,0.0053359971,2.8914244e-24,0.0052107568,1.2376118e-06,-5.8577766e-09,1.5488699e-28,2.1783346e-10,2.1892426e-30,2.6217679e-46
0.042027862,0.0052596826,-0.00046635332,3.9305932e-24,0.0055338001,-8.3510294e-25,0.0053967413,1.2432173e-06,-5.9403126e-09,7.0030028e-28,2.4119145e-10,9.7526556e-30,4.2421648e-46
0.043876059,0.0054323232,-0.00050765479,-1.3691781e-24,0.0057312685,-4.1022849e-24,0.0055817957,1.2487506e-06,-6.023954e-09,-2.0651533e-28,2.6652799e-10,-3.5033162e-30,5.2912069e-46
0.045784317,0.0056036232,-0.00055036295,-3.8461728e-24,0.0059286039,4.3522188e-25,0.0057661133,1.2541782e-06,-6.1105844e-09,-5.9516608e-28,2.9399317e-10,-9.4625575e-30,3.8980145e-46
0.047754588,0.0057737584,-0.00059451603,1.3978811e-24,0.0061259983,2.9949721e-24,0.0059498781,1.2594698e-06,-6.2017929e-09,2.5178662e-28,3.2372981e-10,5.9782003e-30,1.5293484e-45
0.049788888,0.0059428957,-0.0006401551,1.8705391e-24,0.0063236352,4.0242566e-24,0.0061332651,1.2645968e-06,-6.2982995e-09,2.8995813e-28,3.559085e-10,6.3443472e-30,1.4083993e-45
0.051889297,0.0061111939,-0.00068732441,9.6681696e-24,0.0065216896,5.3569898e-24,0.0063164414,1.269533e-06,-6.401459e-09,1.2604989e-27,3.9069986e-10,2.4137241e-29,1.3802386e-45
0.054057963,0.006278805,-0.00073607136,1.6140816e-23,0.0067203289,-1.493003e-24,0.0064995665,1.2742548e-06,-6.5118967e-09,2.1740008e-27,4.2831049e-10,4.0229177e-29,2.7072711e-45
0.056297104,0.0064458742,-0.00078644521,1.629077e-24,0.0069197136,-7.7564812e-24,0.0066827934,1.2787408e-06,-6.6309936e-09,3.3865727e-28,4.6892889e-10,3.1500371e-30,1.4807521e-45
0.058609012,0.0066125416,-0.0008384977,-7.3098785e-24,0.0071199977,-4.7965787e-24,0.006866269,1.2829715e-06,-6.759732e-09,-8.4225405e-28,5.1275866e-10,-2.1984042e-29,1.1335537e-45
0.06099605,0.0067789419,-0.0008922836,6.2109036e-24,0.0073213291,-2.4812436e-24,0.0070501348,1.2869292e-06,-6.8988003e-09,6.055034e-28,5.600209e-10,1.4600472e-29,2.4619526e-45
0.06346066,0.0069452064,-0.00094785956,1.5486955e-23,0.0075238508,-2.3702318e-24,0.0072345279,1.2905977e-06,-7.0490269e-09,1.6914203e-27,6.1091553e-10,4.566029e-29,3.2951238e-45
0.066005363,0.0071114631,-0.0010052844,1.3877627e-23,0.0077277007,6.7813631e-25,0.0074195811,1.2939623e-06,-7.2125043e-09,1.5227503e-27,6.6576489e-10,4.0664786e-29,2.734752e-45
0.068632762,0.0072778373,-0.0010646192,1.3325372e-23,0.0079330128,9.5366941e-25,0.0076054242,1.2970098e-06,-7.3910489e-09,1.4599905e-27,7.2488776e-10,4.1220484e-29,3.2217444e-45
0.071345544,0.0074444523,-0.0011259276,1.3404768e-23,0.0081399166,-1.0980278e-23,0.0077921836,1.2997282e-06,-7.5849056e-09,1.6717753e-27,7.8859561e-10,4.4897332e-29,3.9854647e-45
0.074146484,0.0076114304,-0.0011892756,-3.8791817e-24,0.008348538,-1.3625976e-23,0.0079799832,1.3021069e-06,-7.7958761e-09,-1.2108625e-28,8.5725359e-10,-1.0414225e-29,3.5949058e-45
0.077038447,0.0077788932,-0.0012547315,-1.0671499e-23,0.0085590002,-2.2417651e-24,0.0081689456,1.3041368e-06,-8.0253345e-09,-1.0913567e-27,9.3115355e-10,-3.9753485e-29,6.886196e-45
0.08002439,0.0079469622,-0.0013223658,-1.3286648e-23,0.0087714228,1.1106837e-24,0.0083591914,1.3058094e-06,-8.2736061e-09,-1.4819854e-27,1.0106456e-09,-4.9566626e-29,6.4268297e-45
0.083107369,0.0081157594,-0.0013922512,-2.3275142e-23,0.0089859233,-5.1874323e-25,0.0085508401,1.3071175e-06,-8.5420436e-09,-2.6350803e-27,1.0961226e-09,-7.7565609e-29,2.3529515e-45
0.086290535,0.008285408,-0.0014644629,-7.4540027e-24,0.0092026163,-1.1283924e-24,0.0087440109,1.3080551e-06,-8.8324697e-09,-8.7602844e-28,1.1880518e-09,-2.0241851e-29,7.3141669e-45
0.089577146,0.0084560329,-0.0015390787,4.6780563e-24,0.0094216143,-3.7848825e-24,0.0089388222,1.3086171e-06,-9.1458092e-09,3.4644465e-28,1.2868814e-09,2.3478357e-29,8.1571778e-45
0.092970562,0.0086277609,-0.0016161792,1.3578023e-24,0.0096430274,-5.2998513e-24,0.0091353927,1.3087995e-06,-9.4835964e-09,-5.2502487e-29,1.3930411e-09,5.396954e-30,1.7725233e-45
0.096474255,0.0088007215,-0.0016958469,2.8019138e-24,0.0098669642,-2.8526502e-24,0.0093338414,1.308599e-06,-9.8469815e-09,4.9364718e-28,1.5070532e-09,2.2366169e-29,2.8703099e-45
0.10009181,0.0089750477,-0.0017781671,5.0480034e-24,0.010093531,-3.1438893e-24,0.009534288,1.3080137e-06,-1.0237833e-08,9.4124391e-28,1.6295279e-09,4.3602676e-29,7.1876217e-45
0.10382692,0.0091508755,-0.0018632275,-3.945504e-25,0.010322833,-6.9597054e-24,0.0097368529,1.3070425e-06,-1.0659466e-08,2.4264035e-28,1.7611812e-09,9.3717564e-30,5.730559e-45
0.10768342,0.0093283457,-0.0019511181,1.5275863e-24,0.010554974,4.3412232e-24,0.0099416582,1.305685e-06,-1.1113416e-08,1.963865e-28,1.9029622e-09,-4.5241276e-30,3.2044358e-45
0.11166524,0.0095076033,-0.0020419321,1.1311244e-23,0.010790054,1.4538203e-23,0.010148827,1.3039407e-06,-1.1600641e-08,2.0834809e-27,2.0553643e-09,5.5435635e-29,8.1906984e-45
0.11577645,0.0096887979,-0.0021357649,5.8380898e-25,0.011028174,2.6717796e-24,0.010358484,1.3018107e-06,-1.2124776e-08,7.2574795e-28,2.2194897e-09,1.9633856e-29,8.6903154e-45
0.12002127,0.0098720852,-0.0022327142,-2.845797e-24,0.011269431,5.8440422e-25,0.010570756,1.2992956e-06,-1.268609e-08,-8.6241216e-28,2.3960462e-09,-3.2197839e-29,6.4714795e-45
0.12440404,0.010057627,-0.0023328805,4.915016e-24,0.011513923,1.3754204e-24,0.010785773,1.2963971e-06,-1.3288392e-08,1.6164902e-28,2.5859493e-09,1.3177873e-29,8.9149802e-45
0.12892923,0.010245591,-0.0024363661,-6.0296382e-24,0.011761745,-1.2494593e-23,0.011003666,1.2931173e-06,-1.3933816e-08,-1.3916192e-27,2.7904722e-09,-3.981435e-29,8.1782091e-45
0.13360148,0.010436151,-0.0025432767,-7.1220615e-24,0.012012991,-1.6129013e-23,0.011224568,1.289457e-06,-1.4622201e-08,-2.356724e-27,3.0102221e-09,-1.0218811e-28,1.5855392e-44
0.13842557,0.010629491,-0.0026537107,-4.4020757e-24,0.012267746,-8.8422413e-24,0.011448616,1.2854173e-06,-1.5356947e-08,-2.7683104e-27,3.2462861e-09,-1.1037201e-28,1.4106191e-44
0.14340642,0.010825817,-0.0027677286,-6.466666e-24,0.012526083,-1.8726313e-23,0.011675949,1.2809891e-06,-1.6133767e-08,-4.0551495e-27,3.4987736e-09,-1.4863815e-28,9.4190552e-45
0.14854914,0.011025353,-0.0028853603,-1.406198e-24,0.012788073,1.0393735e-23,0.011906713,1.2761306e-06,-1.6950717e-08,-3.7871463e-27,3.768758e-09,-1.2796451e-28,1.1907787e-44
0.15385898,0.011228315,-0.0030066928,-6.9267005e-24,0.013053799,5.1987459e-23,0.012141055,1.270767e-06,-1.7806171e-08,2.8122977e-27,4.057137e-09,1.25231e-28,1.3325006e-44
0.15934138,0.011434903,-0.0031319071,-1.519593e-24,0.01332336,9.4045553e-24,0.012379127,1.2648853e-06,-1.8700473e-08,3.0995696e-27,4.364552e-09,1.2339261e-28,1.0018647e-44
0.16500194,0.011645315,-0.0032611938,8.4535025e-24,0.013596858,-1.648734e-23,0.012621083,1.2585729e-06,-1.9642862e-08,-7.334885e-28,4.6930897e-09,-3.8190411e-29,4.1845003e-45
0.17084645,0.011859776,-0.0033946934,3.9138933e-24,0.013874386,-2.261819e-24,0.012867079,1.2518962e-06,-2.0644008e-08,-8.2710128e-29,5.0450617e-09,-1.0061647e-29,4.2991337e-45
0.17688089,0.012078525,-0.0035325248,-2.9458552e-23,0.014156023,1.4465835e-23,0.013117272,1.2448609e-06,-2.1708477e-08,2.279898e-27,5.421958e-09,8.1695274e-29,6.7203665e-45
0.18311143,0.012301811,-0.0036748083,-1.7009459e-23,0.014441841,-2.4068914e-23,0.013371824,1.2374673e-06,-2.2839524e-08,9.527344e-28,5.8256375e-09,2.5523974e-30,1.2433888e-44
0.18954445,0.012529892,-0.0038216634,3.9739096e-23,0.014731911,-7.1759434e-23,0.013630899,1.2297159e-06,-2.4039134e-08,-3.3022871e-27,6.2574107e-09,-1.2090421e-28,1.4915513e-44
0.19618653,0.012763032,-0.0039732105,6.9311319e-23,0.015026298,-6.478764e-23,0.013894663,1.2216042e-06,-2.5306069e-08,-5.0102247e-27,6.7176477e-09,-1.4997739e-28,1.644346e-44
0.20304445,0.013001508,-0.0041295678,1.0523647e-23,0.015325064,-1.8092928e-23,0.014163284,1.2131311e-06,-2.6645099e-08,-1.1464207e-27,7.2082208e-09,-2.6132345e-29,1.5128812e-44
0.21012524,0.013245602,-0.0042908515,-2.2445847e-23,0.015628266,-7.4411531e-24,0.014436932,1.2042936e-06,-2.8060565e-08,1.5811561e-27,7.7309928e-09,7.3835915e-29,8.7488811e-45
0.21743614,0.013495603,-0.004457176,1.8044253e-23,0.015935954,-2.7311604e-23,0.014715776,1.195088e-06,-2.9555268e-08,-1.1102108e-27,8.2875171e-09,-2.3403668e-29,2.0090772e-44
0.22498461,0.013751806,-0.0046286528,9.3589608e-24,0.016248174,-2.2499437e-24,0.014999988,1.1855105e-06,-3.1134404e-08,-2.8189737e-28,8.8800962e-09,1.4076791e-29,2.814451e-44
0.23277839,0.014014513,-0.004805389,4.5541072e-23,0.016564959,-7.6051979e-24,0.015289734,1.1755568e-06,-3.280362e-08,-1.4005542e-27,9.5112415e-09,-2.3498054e-29,1.6193866e-44
0.24082545,0.014284026,-0.0049874856,-1.7259624e-22,0.016886337,9.2073753e-24,0.01558518,1.1652219e-06,-3.4568156e-08,5.3219975e-27,1.0183212e-08,1.5870493e-28,2.2040936e-44
0.24913402,0.014560652,-0.0051750372,-3.0628331e-23,0.017212323,-8.2034657e-23,0.015886486,1.1545011e-06,-3.6439408e-08,1.5049692e-27,1.0901106e-08,3.3494047e-29,5.3232584e-44
0.25771259,0.014844696,-0.0053681305,2.8957824e-22,0.017542922,-1.3508633e-22,0.016193807,1.1433926e-06,-3.8423767e-08,-8.1249554e-27,1.1667401e-08,-2.5336812e-28,4.5574358e-44
0.26656994,0.01513646,-0.0055668415,8.2237038e-23,0.017878121,-6.1728622e-24,0.016507289,1.1318939e-06,-4.0516562e-08,-2.3552528e-27,1.2481311e-08,-1.0252297e-28,1.5288863e-44
0.27571513,0.015436244,-0.005771235,-2.9012037e-22,0.018217891,1.1061692e-22,0.016827066,1.1200016e-06,-4.272139e-08,6.5135332e-27,1.334439e-08,1.2317845e-28,1.7194273e-44
0.28515751,0.015744336,-0.0059813618,-1.7669472e-22,0.018562184,2.1109375e-24,0.017153259,1.1077104e-06,-4.5041921e-08,4.3302313e-27,1.4256084e-08,8.0117697e-29,1.375209e-44
0.29490674,0.016061012,-0.0061972557,3.2950496e-22,0.018910929,-1.3602061e-22,0.01748597,1.0950157e-06,-4.7484541e-08,-5.9180577e-27,1.5218674e-08,-1.4942504e-28,3.9136483e-44
0.3049728,0.01638653,-0.0064189323,3.942852e-22,0.019264029,-1.0451669e-22,0.017825278,1.0819143e-06,-5.0060249e-08,-7.0974256e-27,1.6236621e-08,-9.7600287e-29,1.0132841e-43
0.31536597,0.016721127,-0.0066463852,-2.9334457e-23,0.019621351,-1.0693905e-23,0.018171238,1.068408e-06,-5.2780227e-08,2.4617676e-28,1.7314135e-08,4.8320872e-29,7.7067958e-44
0.3260969,0.017065011,-0.0068795826,1.3995341e-22,0.019982728,-6.2836081e-23,0.018523869,1.0544956e-06,-5.5652907e-08,-1.399674e-27,1.8455257e-08,4.3710504e-29,4.5523221e-44
0.33717655,0.017418353,-0.0071184632,5.3994863e-22,0.020347952,-1.2836094e-22,0.018883152,1.040181e-06,-5.8682546e-08,-7.040643e-27,1.9659423e-08,-1.5676363e-28,2.8883746e-43
0.34861625,0.017781281,-0.0073629316,-7.878073e-23,0.020716763,5.5185879e-23,0.019249022,1.0254716e-06,-6.1882668e-08,1.5223109e-27,2.0930855e-08,-9.2454446e-29,2.7217498e-43
0.36042772,0.01815387,-0.0076128536,-1.4805189e-22,0.021088846,5.1709389e-23,0.019621358,1.0103815e-06,-6.5263858e-08,2.3208719e-27,2.2274711e-08,1.4621552e-28,7.1632922e-44
0.37262303,0.018536128,-0.0078680516,-1.5895096e-23,0.021463816,2.0959215e-23,0.019999972,9.9493744e-07,-6.8829385e-08,-9.954232e-29,2.3690197e-08,8.9285549e-29,5.3186144e-44
0.38521464,0.01892799,-0.0081282985,1.2574276e-22,0.021841217,3.2334036e-24,0.020384604,9.7917136e-07,-7.2589154e-08,-9.748959e-28,2.5182343e-08,2.4148476e-28,1.4669441e-43
0.39821546,0.0193293,-0.0083933106,-2.7414234e-22,0.0222205,1.1466049e-23,0.0207749,9.6312259e-07,-7.6551634e-08,2.3593302e-27,2.6755026e-08,5.6718253e-31,1.9284769e-43
0.41163876,0.019739799,-0.0086627405,-8.3733619e-22,0.022601018,1.1171145e-22,0.021170408,9.4684556e-07,-8.0726227e-08,7.5301944e-27,2.8409369e-08,-3.4948304e-28,6.7073481e-44
0.42549828,0.020159102,-0.0089361708,-7.7769896e-22,0.022982008,1.3771643e-22,0.021570555,9.3041693e-07,-8.5130571e-08,6.7585451e-27,3.0151168e-08,-2.6092989e-28,1.1162889e-43
0.4398082,0.020586687,-0.0092131036,-3.6465098e-22,0.023362575,6.6658159e-23,0.021974631,9.1392255e-07,-8.9763664e-08,3.1584523e-27,3.1979502e-08,-1.2391528e-28,1.3981715e-43
0.45458315,0.021021868,-0.0094929466,-2.0998332e-22,0.023741675,5.4232523e-23,0.022381771,8.9748238e-07,-9.4637207e-08,1.6162786e-27,3.3899442e-08,-9.9912285e-29,8.0086193e-44
0.46983824,0.02146378,-0.0097750126,-2.4813485e-21,0.024118094,3.6956337e-22,0.022790934,8.812375e-07,-9.9759674e-08,1.7032162e-26,3.5915254e-08,-1.0037678e-27,1.2003364e-43
0.48558908,0.021911347,-0.010058504,-1.8234636e-21,0.024490419,2.5092613e-22,0.023200878,8.6535443e-07,-1.0513689e-07,1.2432895e-26,3.8028672e-08,-6.7475076e-28,4.9669805e-43
0.50185179,0.022363259,-0.010342497,1.6324982e-23,0.024856995,-3.6000699e-24,0.023610139,8.5004165e-07,-1.1079466e-07,-1.9283474e-28,4.0249733e-08,4.6285656e-29,4.2757221e-43
0.51864298,0.022817953,-0.010625933,-2.8912096e-22,0.025215943,6.9817682e-23,0.024016999,8.3553351e-07,-1.1674919e-07,1.926102e-27,4.2586142e-08,-3.52037e-28,2.5169792e-43
0.53597984,0.023273593,-0.010907646,1.2782176e-21,0.025565378,-4.7767963e-23,0.024419463,8.2211658e-07,-1.2302578e-07,-6.5138925e-27,4.5048174e-08,3.6138445e-28,3.5982116e-43
0.5538801,0.023728077,-0.01118643,3.5399973e-22,0.025903732,8.4092721e-23,0.024815228,8.1010731e-07,-1.2964565e-07,-1.8665543e-27,4.764627e-08,6.5324167e-29,1.4330905e-43
0.57236207,0.024179092,-0.0114613,-5.2602078e-22,0.02622709,7.9260416e-23,0.025201652,7.9979656e-07,-1.3661627e-07,2.6715594e-27,5.0390537e-08,-3.1710568e-28,3.1259367e-44
0.59144465,0.024625895,-0.011759325,-5.5561958e-22,0.026524652,6.510599e-23,0.025575728,7.9118301e-07,-1.4405596e-07,2.0992385e-27,5.3301762e-08,-2.5666912e-28,7.9004974e-44
0.61114736,0.025085424,-0.012018522,-4.2019249e-21,0.026779436,4.5684138e-22,0.025935231,7.8203499e-07,-1.5178456e-07,1.8697805e-26,5.6438228e-08,-2.4516418e-27,1.2761031e-43
0.63149036,0.025565147,-0.012198556,-2.5016832e-21,0.026991769,1.6173453e-22,0.026278805,7.6979133e-07,-1.5941647e-07,1.1159539e-26,5.9857353e-08,-1.4439756e-27,1.1367062e-43
0.65249445,0.026033898,-0.012356299,4.5143869e-21,0.027173953,-5.7279103e-22,0.026601442,7.5691343e-07,-1.6699864e-07,-1.9470118e-26,6.360445e-08,3.2562777e-27,1.3243521e-43
0.67418111,0.026456429,-0.012497158,2.942935e-21,0.027330433,-3.4239925e-22,0.026892404,7.476878e-07,-1.7481889e-07,-1.2791653e-26,6.7720235e-08,2.2476288e-27,9.6706204e-43
0.69657252,0.026815003,-0.01261506,-3.2194613e-21,0.02745984,3.4137376e-22,0.027138276,7.4345778e-07,-1.8310436e-07,1.2924649e-26,7.2246006e-08,-2.2184738e-27,9.3525379e-43
0.7196916,0.027101726,-0.01270445,-6.2522088e-21,0.027548422,6.1885802e-22,0.027325795,7.4339735e-07,-1.9197093e-07,2.4472282e-26,7.7303236e-08,-4.83896e-27,1.6462773e-42
0.74356198,0.027310893,-0.012760426,-5.2601665e-21,0.027575361,4.7594546e-22,0.027443343,7.4568301e-07,-2.0133025e-07,2.0241668e-26,8.3040443e-08,-4.0521185e-27,2.1933428e-42
0.76820808,0.027437237,-0.012778719,-6.2243946e-21,0.027524899,5.4350878e-22,0.02748121,7.4841659e-07,-2.1101213e-07,2.2364955e-26,8.9599718e-08,-4.5793592e-27,7.4275878e-43
0.79365511,0.027474866,-0.012755658,-3.9455173e-21,0.027387454,3.7700547e-22,0.027431266,7.5007247e-07,-2.2097295e-07,1.4267794e-26,9.7119652e-08,-2.9983649e-27,8.7697458e-43
0.8199291,0.027416869,-0.012688075,-2.7250597e-21,0.027156039,2.9297365e-22,0.027286503,7.4953539e-07,-2.3122597e-07,8.6281967e-27,1.0565616e-07,-2.0449843e-27,9.5221492e-43
