y,k,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
0,1e-10,0.060751285,0.061627034,4.021962e-08,0.41447088,0.0077265804,1.9966903e-11,0.010807208,1.0258948e-09,0.58462423,0.53262145
0,1e-10,0.060751285,0.061627034,4.021962e-08,0.41447088,0.0077265804,1.9966903e-11,0.010807208,1.0258948e-09,0.58462423,0.53262145
0.00086769924,1.2737614e-07,0.060751079,0.14102426,3.7022469e-07,0.41446722,0.0070921335,1.9698166e-09,0.010805832,3.3225719e-09,0.58462426,0.53420935
0.0017874829,1.0604119e-06,0.060750813,0.34542936,2.0015862e-06,0.41446038,0.0057838782,4.8034963e-08,0.010805368,1.4409997e-08,0.58462465,0.53584132
0.0027624773,4.6199606e-06,0.060750735,0.57407701,6.3714479e-06,0.41445465,0.0043961164,4.502561e-07,0.010807249,4.1943549e-08,0.58462666,0.53589008
0.0037959966,1.4007813e-05,0.060750631,0.74600975,1.5187916e-05,0.41445028,0.0029237618,2.5067455e-06,0.010809027,9.1324089e-08,0.58463333,0.53589616
0.0048915537,3.4015524e-05,0.060750244,0.85608248,3.0443949e-05,0.41444757,0.0013622613,1.0091114e-05,0.010810716,1.6370468e-07,0.58465046,0.53589759
0.0060528726,7.1366621e-05,0.06074924,0.9227097,5.4508288e-05,0.41444685,0.00085397458,3.2658232e-05,0.010812436,2.5277732e-07,0.58468745,0.53589811
0.0072839007,0.00013509783,0.060747202,0.96186076,9.0185277e-05,0.4144485,0.0020273487,9.0462632e-05,0.010814248,3.3994524e-07,0.58475777,0.53589905
0.0085888223,0.0002367701,0.060743659,0.98383919,0.0001407134,0.41445293,0.0038020915,0.0002229643,0.010816288,3.8839144e-07,0.58487817,0.53590277
0.0099720729,0.00039006338,0.060738196,0.9949329,0.0002096294,0.41446049,0.0055520294,0.00050100302,0.010818791,3.3950624e-07,0.58506463,0.53591456
0.011438354,0.00060899816,0.06073067,0.99905406,0.00030039025,0.4144714,0.0071313942,0.0010411812,0.010822292,1.8759174e-07,0.58532334,0.53594377
0.01299265,0.00090411966,0.060721508,0.99878103,0.00041569984,0.41448559,0.0083533056,0.0020157287,0.010827557,3.4377396e-07,0.58563793,0.53600179
0.014640245,0.0012774107,0.060711802,0.99592758,0.00055674578,0.41450253,0.0090551312,0.0036453282,0.010835389,9.2857961e-07,0.58596294,0.53609494
0.016386737,0.0017192141,0.060702944,0.99178866,0.00072288948,0.41452134,0.0091912226,0.0061660447,0.010846595,1.5789727e-06,0.58623588,0.53621741
0.018238064,0.002210607,0.060695958,0.98721822,0.00091222877,0.41454103,0.0088636968,0.0097809984,0.010861483,2.0992734e-06,0.58640499,0.53635279
0.020200518,0.0027302129,0.060691095,0.98269018,0.0011227145,0.41456078,0.0082589174,0.014624298,0.01087966,2.361916e-06,0.58645032,0.53648446
0.022280771,0.0032604547,0.060687992,0.97840388,0.0013530382,0.41458013,0.00755299,0.020754888,0.010900399,2.3489766e-06,0.58638246,0.53660385
