y,T10_0,T10_1,T10_2,T10_3,T10_4,T10_5,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0.11799587,5.6599928e-08,-2.0716135e-08,1.1757186e-21,-5.6599928e-08,-3.5524738e-22,2.7589373e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.12594638,5.7471617e-08,-2.1004081e-08,-5.9004543e-22,-5.7471617e-08,7.5516992e-22,6.8366485e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.13437411,5.5625931e-08,-2.020785e-08,-1.3512447e-21,-5.5625931e-08,4.9140509e-22,9.6483802e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.14330773,4.1996987e-08,-1.5137529e-08,-4.3136312e-22,-4.1996987e-08,2.4982955e-22,7.2266996e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.1527776,2.7335279e-08,-9.7500326e-09,-5.8968187e-22,-2.7335279e-08,-6.8232753e-22,6.5481618e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.1628159,-2.1134485e-09,6.3340402e-10,1.3619569e-21,2.1134485e-09,-1.0899496e-21,2.5247705e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.17345677,-4.440315e-08,1.5229942e-08,3.3008957e-22,4.440315e-08,9.5265883e-22,-1.8366561e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.18473635,-7.6399893e-08,2.5765256e-08,-1.6459336e-21,7.6399893e-08,4.7551291e-22,-2.2498103e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.19669301,-1.2598212e-07,4.1646554e-08,3.4906343e-22,1.2598212e-07,-9.4172434e-22,7.3889287e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.20936737,-1.8729228e-07,6.0619799e-08,1.2088622e-21,1.8729228e-07,-4.2017941e-22,3.0539195e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.22280253,-2.3729898e-07,7.4703258e-08,-4.7700133e-23,2.3729898e-07,5.1523455e-22,-4.2476587e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.23704414,-2.5385893e-07,7.7527999e-08,-4.5986494e-22,2.5385893e-07,1.4196738e-22,-5.382293e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.25214061,-2.810067e-07,8.278565e-08,8.634982e-26,2.810067e-07,-6.8313898e-27,-6.68424e-44,0,0,0,0,0,0,0,0,0,0,0,0
0.26814327,-5.9405277e-07,1.6724284e-07,1.4267395e-21,5.9405277e-07,-3.9876744e-22,-5.4766464e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.28510649,-7.8861975e-07,2.1512249e-07,5.151216e-22,7.8861975e-07,1.8852849e-21,7.7501912e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.30308795,-4.6748274e-07,1.2268716e-07,-1.2519278e-21,4.6748274e-07,1.7706499e-21,1.5461979e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.32214876,-4.7432597e-07,1.150429e-07,5.6894388e-22,4.7432597e-07,-7.1336842e-22,-5.6332373e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.34235371,-8.4364742e-07,1.948875e-07,9.1222419e-22,8.4364742e-07,-2.1963829e-22,-2.931537e-36,0,0,0,0,0,0,0,0,0,0,0,0
0.36377149,-8.9775481e-07,1.9564397e-07,8.5368351e-26,8.9775481e-07,2.3791875e-25,1.5535536e-42,0,0,0,0,0,0,0,0,0,0,0,0
0.38647488,-8.0175691e-07,1.6203344e-07,-9.3946437e-26,8.0175691e-07,2.0970518e-25,1.6081059e-42,0,0,0,0,0,0,0,0,0,0,0,0
0.41054106,-1.0280906e-06,1.8984018e-07,-2.4776629e-21,1.0280906e-06,4.4772845e-22,-1.3321225e-35,0,0,0,0,0,0,0,0,0,0,0,0
0.43605183,-2.7010146e-06,4.5127665e-07,5.3479158e-21,2.7010146e-06,-2.6037156e-20,4.2806696e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.46309391,-4.6962662e-06,7.2225417e-07,1.5258091e-20,4.6962662e-06,-2.0656071e-21,8.2536811e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.49175922,1.3381924e-05,-1.7234574e-06,6.3535349e-20,-1.3381924e-05,1.6482769e-20,6.3397279e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.52214518,7.0913995e-05,-8.3502049e-06,5.5169272e-20,-7.0913995e-05,-7.3848273e-21,2.4135775e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.55435509,-2.6723921e-05,1.5491904e-06,1.5389482e-19,2.6723921e-05,-1.4391065e-20,-4.9124089e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.58849842,-0.00016568752,1.3966503e-05,-1.3720708e-20,0.00016568752,1.072509e-18,1.7425688e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.62469124,-1.4044604e-05,2.6589385e-06,-8.3467244e-20,1.4044604e-05,1.8781483e-18,7.1845126e-33,0,0,0,0,0,0,0,0,0,0,0,0
0.66305656,0.00010065801,-4.3894896e-06,4.3756331e-20,-0.00010065801,7.847497e-19,-1.1489089e-32,0,0,0,0,0,0,0,0,0,0,0,0
0.70372479,3.1391227e-05,-8.8397978e-07,-5.2810594e-20,-3.1391227e-05,1.43076e-21,1.3588791e-34,0,0,0,0,0,0,0,0,0,0,0,0
0.74683417,-6.6733314e-06,-3.4443291e-08,-5.7130291e-25,6.6733314e-06,-2.2162372e-24,2.156471e-41,0,0,0,0,0,0,0,0,0,0,0,0
0.79253123,-1.2848411e-05,-1.2263204e-07,1.1703378e-24,1.2848411e-05,1.0311728e-24,1.4175805e-40,0,0,0,0,0,0,0,0,0,0,0,0
0.84097128,-6.5532481e-06,-1.3003938e-07,9.9568059e-25,6.5532481e-06,-3.8972836e-22,3.4506467e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.892319,9.2767262e-07,5.3572972e-08,7.1069442e-24,-9.2767262e-07,-1.0736762e-21,-1.7827472e-37,0,0,0,0,0,0,0,0,0,0,0,0
0.9467489,5.9225378e-06,2.9714806e-07,6.7501378e-24,-5.9225378e-06,-6.9443056e-22,-5.6305622e-37,0,0,0,0,0,0,0,0,0,0,0,0
1.004446,8.1518308e-06,4.8549624e-07,-8.9542578e-22,-8.1518308e-06,-7.9496613e-23,8.4516058e-37,0,0,0,0,0,0,0,0,0,0,0,0
1.0656064,8.0924303e-06,5.5370118e-07,1.7806191e-21,-8.0924303e-06,-2.000934e-20,-2.3380325e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.1304381,6.1785392e-06,4.6794035e-07,2.8128662e-21,-6.1785392e-06,-6.5366123e-21,-4.1061556e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.1668609,4.5731344e-06,3.5568322e-07,7.0703395e-22,-4.5731344e-06,7.5606571e-21,-3.0683737e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.1991613,3.1479325e-06,2.5594955e-07,-1.2634913e-21,-3.1479325e-06,2.0163346e-20,-2.450166e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.2720096,-7.3853199e-07,-6.8847466e-08,-1.0416482e-21,7.3853199e-07,7.7078941e-21,1.5321664e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.3492308,-1.9087509e-07,-1.3670004e-08,4.7245393e-23,1.9087509e-07,-2.2899578e-21,2.7511211e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.4310872,-9.5346445e-07,-9.0852115e-08,-5.1928163e-21,9.5346445e-07,2.8607757e-20,4.5618622e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.5178571,-7.7111675e-06,-7.2345249e-07,5.0568584e-21,7.7111675e-06,-5.7514064e-20,2.2972533e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.6046271,-6.3944296e-06,-6.0187133e-07,8.3196854e-21,6.3944296e-06,-7.4470822e-20,2.2329209e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.6864835,-1.5961355e-06,-1.5395456e-07,1.0057373e-21,1.5961355e-06,-1.1838174e-20,1.8236779e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.7637046,-2.6745746e-06,-2.5875535e-07,1.9828108e-21,2.6745746e-06,-2.1067258e-20,1.1980169e-33,0,0,0,0,0,0,0,0,0,0,0,0
1.836553,-9.1579344e-07,-9.0192753e-08,2.475705e-22,9.1579344e-07,-4.7352548e-21,3.1739835e-35,0,0,0,0,0,0,0,0,0,0,0,0
1.9052762,-1.29164e-05,-1.4120041e-06,6.7518616e-20,1.29164e-05,3.2134357e-21,-2.9748515e-34,0,0,0,0,0,0,0,0,0,0,0,0
1.9701079,-1.5917584e-05,-1.7171052e-06,1.2049859e-20,1.5917584e-05,3.7269357e-19,8.4330014e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.0312683,1.2145021e-05,1.5397589e-06,-4.3757636e-19,-1.2145021e-05,3.7547637e-18,-7.6019383e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.0889654,9.5904674e-06,1.1569992e-06,-3.5123959e-19,-9.5904674e-06,3.4267397e-18,-8.6386677e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.1433953,-4.2324887e-06,-5.653241e-07,2.7251913e-20,4.2324887e-06,3.4475175e-20,-3.5092693e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.194743,-2.0036889e-07,-3.3219607e-08,-3.7358821e-21,2.0036889e-07,2.3351871e-20,8.6744155e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.2431831,-9.4945646e-07,-1.5022032e-07,2.017775e-22,9.4945646e-07,-4.6510474e-21,1.2352975e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.2888801,-5.620161e-07,-8.6693983e-08,-1.1274762e-21,5.620161e-07,-1.1272328e-22,-2.5912197e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.3319895,-3.1801441e-07,-6.1817354e-08,1.6931722e-24,3.1801441e-07,8.1487745e-24,7.7363783e-40,0,0,0,0,0,0,0,0,0,0,0,0
2.3726577,-4.3189441e-07,-8.7723539e-08,4.9279546e-24,4.3189441e-07,-1.4333162e-23,5.7756085e-40,0,0,0,0,0,0,0,0,0,0,0,0
2.411023,1.0414011e-07,2.0460929e-08,1.0549279e-21,-1.0414011e-07,1.9287711e-22,-2.8422125e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.4472159,3.1084711e-07,7.8769164e-08,-6.6318233e-20,-3.1084711e-07,2.0087e-19,-2.3625022e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.4813592,1.6604145e-07,4.3412918e-08,-1.0016284e-19,-1.6604145e-07,2.9862664e-19,-4.6951189e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.5135691,-2.7099923e-07,-1.182808e-07,-5.4616792e-20,2.7099923e-07,8.0459506e-20,2.218417e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.5439551,-3.1268033e-07,-1.4260449e-07,-2.4562925e-20,3.1268033e-07,-1.0674833e-20,-2.3790106e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.5726204,-2.4194046e-08,-5.4883196e-10,-1.1723183e-20,2.4194046e-08,-2.1930768e-20,4.6350657e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.5826602,4.4143522e-07,-2.9251821e-06,-8.9427899e-18,-4.4143522e-07,-1.6279147e-18,-6.2070638e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.5996625,1.2264587e-06,-7.8535598e-06,-2.3984639e-17,-1.2264587e-06,-4.3361815e-18,-1.668875e-29,0,0,0,0,0,0,0,0,0,0,0,0
2.6251732,7.1329661e-06,-1.2802337e-05,-2.1178479e-17,-7.1329661e-06,-2.6071989e-18,-1.8502384e-29,0,0,0,0,0,0,0,0,0,0,0,0
2.6492394,-7.8803844e-07,-2.0729665e-06,9.2731957e-19,7.8803844e-07,-3.3369458e-18,1.8147233e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.6719428,-9.5093127e-06,3.5463612e-06,-1.1973538e-18,9.5093127e-06,-3.1775709e-18,4.3759624e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.6933606,-4.2197709e-06,1.0144584e-06,2.891658e-19,4.2197709e-06,1.1787375e-18,1.0219653e-30,0,0,0,0,0,0,0,0,0,0,0,0
2.7135655,-3.3877143e-06,5.4823827e-07,-1.7375952e-19,3.3877143e-06,-5.6581566e-19,2.3667977e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.7326263,-2.3108951e-06,3.3860553e-07,-6.2057189e-20,2.3108951e-06,9.4908773e-20,-1.3087553e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.7506078,-2.7611036e-07,3.5866023e-08,-2.4154361e-20,2.7611036e-07,1.2073537e-19,-1.2925552e-31,0,0,0,0,0,0,0,0,0,0,0,0
2.767571,-6.5738068e-07,5.2999846e-08,-2.3667442e-20,6.5738068e-07,-1.2503348e-19,6.4234546e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7835737,-8.7143711e-07,6.4251087e-08,-1.9316461e-20,8.7143711e-07,-8.6030472e-20,7.4761177e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.7986701,-6.9711802e-07,4.2093005e-08,-1.2944372e-20,6.9711802e-07,-3.4734904e-21,2.3378544e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8129118,-6.3604394e-07,3.4297118e-08,-1.2212043e-20,6.3604394e-07,-1.3290052e-19,3.0621563e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8263469,-4.5463789e-07,2.1206226e-08,1.3439999e-20,4.5463789e-07,-1.4535507e-20,3.542313e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8390213,-3.5171536e-07,1.4599662e-08,3.6995328e-21,3.5171536e-07,5.3602929e-20,1.5851121e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.8509779,-1.2116327e-07,4.8922559e-09,-2.7300184e-21,1.2116327e-07,8.741899e-22,1.0345903e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.8622575,-1.6347053e-08,2.9783294e-10,5.9035824e-22,1.6347053e-08,4.5798736e-21,-2.2835007e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.8728984,-1.7600577e-06,4.9176134e-08,8.8645387e-21,1.7600577e-06,9.858241e-20,9.2351658e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8829367,-1.3300681e-06,3.8334919e-08,1.7696256e-20,1.3300681e-06,1.1430634e-19,5.8055873e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.8924066,2.0804861e-06,-4.8387677e-08,-7.4845299e-21,-2.0804861e-06,2.4305581e-19,-4.0048822e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9013402,2.2579603e-06,-5.0758011e-08,-3.0123986e-20,-2.2579603e-06,1.7549763e-19,-4.010507e-32,0,0,0,0,0,0,0,0,0,0,0,0
2.9097679,4.7596187e-07,-1.0160771e-08,-1.446544e-20,-4.7596187e-07,-4.633735e-20,-4.0636296e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9177184,-1.5124301e-06,2.5634344e-08,-1.6421868e-21,1.5124301e-06,2.2131371e-21,-1.51804e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9252187,-1.4896577e-06,2.4616306e-08,1.0673387e-22,1.4896577e-06,2.174617e-21,4.2986034e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.9322943,6.4883526e-07,-8.0068462e-09,5.2988987e-22,-6.4883526e-07,8.4669032e-22,-7.726827e-36,0,0,0,0,0,0,0,0,0,0,0,0
2.9389692,7.7892349e-07,-1.0001984e-08,5.849302e-22,-7.7892349e-07,7.4203566e-22,-2.4821746e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9452661,2.2593539e-07,-2.805562e-09,2.4318116e-22,-2.2593539e-07,1.2268093e-21,-9.9397459e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9512065,-1.7927869e-08,-1.6300775e-10,8.243821e-23,1.7927869e-08,1.0641467e-21,-8.1079655e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9568104,-2.7497898e-07,2.2003978e-09,-3.2710441e-22,2.7497898e-07,1.2801553e-21,7.8209151e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9620971,-1.0586682e-07,7.1841793e-10,-6.6489497e-23,1.0586682e-07,1.2683657e-21,7.4155641e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9670843,2.2263474e-07,-6.4635614e-10,-1.682142e-21,-2.2263474e-07,-1.9367627e-21,-1.0013934e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9717892,1.1212687e-06,-2.5537374e-09,3.3983304e-22,-1.1212687e-06,9.090783e-21,-7.884307e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9762276,2.3459295e-06,-3.4298191e-09,-3.0690293e-21,-2.3459295e-06,1.0969181e-20,-6.2481652e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9804147,-7.3535061e-08,-2.2470387e-09,-5.2273429e-21,7.3535061e-08,1.0435329e-23,6.2592526e-35,0,0,0,0,0,0,0,0,0,0,0,0
2.9843647,-4.113237e-06,-2.1078301e-09,3.0772465e-20,4.113237e-06,1.2435304e-23,-4.1794066e-34,0,0,0,0,0,0,0,0,0,0,0,0
2.9880911,-1.95649e-06,-8.420178e-11,3.4948064e-20,1.95649e-06,-1.3395973e-20,-1.0204423e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9916064,1.6638786e-06,2.9287154e-09,7.7867803e-21,-1.6638786e-06,3.6581039e-20,-3.087303e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9949226,1.0656864e-06,1.5671659e-09,2.9883729e-21,-1.0656864e-06,4.8067544e-20,-2.5590983e-33,0,0,0,0,0,0,0,0,0,0,0,0
2.9980511,-5.0655068e-07,-1.0953392e-09,-7.9336189e-21,5.0655068e-07,-3.3833514e-21,-2.5169484e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0010024,-3.6819948e-07,-8.7385576e-10,-6.554283e-21,3.6819948e-07,1.1992736e-20,-4.2116534e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0037866,9.1023332e-07,2.0921934e-09,-2.0351892e-21,-9.1023332e-07,1.3192101e-20,-1.8930706e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0064131,6.1211976e-07,1.6250899e-09,-2.8316738e-21,-6.1211976e-07,-4.0613273e-22,6.1141315e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0088909,-6.0590236e-07,-1.4255022e-09,-5.8116306e-21,6.0590236e-07,-1.0224074e-22,-8.8088516e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0112284,-6.3023733e-07,-1.5953982e-09,-3.8364534e-21,6.3023733e-07,-3.3832475e-21,-2.3718734e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0134335,-2.4363789e-07,-5.8858872e-10,2.7300894e-21,2.4363789e-07,-1.6303855e-21,1.0170391e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0155138,-1.1605017e-07,-2.5667668e-10,4.0222014e-22,1.1605017e-07,1.7339523e-21,3.2704129e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0174762,-6.0896483e-08,-1.1694185e-10,1.2286633e-22,6.0896483e-08,2.1701633e-25,-2.0359423e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0193275,-8.8548183e-08,-1.5050189e-10,-9.0693551e-22,8.8548183e-08,1.4467286e-21,-1.3714453e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.021074,-3.21493e-08,-5.8369924e-11,-7.9879599e-22,3.21493e-08,2.1383463e-21,-1.9539781e-36,0,0,0,0,0,0,0,0,0,0,0,0
3.0227216,1.4426815e-07,1.8425605e-10,-1.8582821e-21,-1.4426815e-07,9.7958606e-22,7.1779566e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0242759,3.1809877e-07,3.6030742e-10,-7.1526385e-22,-3.1809877e-07,-1.7716747e-22,9.7052873e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0257422,3.9571178e-07,3.97262e-10,3.045543e-23,-3.9571178e-07,7.3521474e-22,3.7760363e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0271255,2.75722e-07,2.4801425e-10,-3.508507e-21,-2.75722e-07,7.0294203e-22,5.5667156e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0284304,3.6344854e-08,3.4253168e-11,-2.6214738e-21,-3.6344854e-08,-2.7688011e-22,1.7090721e-35,0,0,0,0,0,0,0,0,0,0,0,0
3.0296614,-1.43833e-07,-9.3820371e-11,-2.4708117e-21,1.43833e-07,-1.5710994e-22,-1.1343856e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0308227,-1.7248939e-07,-9.9898155e-11,-1.0265594e-21,1.7248939e-07,-4.4004988e-22,-1.1735863e-34,0,0,0,0,0,0,0,0,0,0,0,0
3.0319183,-1.2909617e-07,-6.1563542e-11,9.4371066e-22,1.2909617e-07,-9.0491537e-23,-5.1631093e-35,0,0,0,0,0,0,0,0,0,0,0,0
