y,k
0,1e-10
0.00086769924,3.6353745e-12
0.0017874829,6.1583853e-13
0.0027624773,2.0330461e-13
0.0037959966,9.24625e-14
0.0048915537,5.0167244e-14
0.0060528726,3.0353231e-14
0.0072839007,1.9759467e-14
0.0085888223,1.3552937e-14
0.0099720729,9.6658091e-15
0.011438354,7.104775e-15
0.01299265,5.349136e-15
0.014640245,4.1066754e-15
0.016386737,3.2041819e-15
0.018238064,2.5342764e-15
0.020200518,2.0278668e-15
0.022280771,1.6390866e-15
0.024485892,1.3366615e-15
0.026823378,1.098769e-15
0.029301173,9.0987668e-16
0.0319277,7.5873919e-16
0.034711887,6.3709755e-16
0.037663197,5.3881495e-16
0.040791661,4.5929157e-16
0.044107915,3.9506256e-16
0.047623229,3.4351571e-16
0.051349553,3.0270004e-16
0.055299553,2.7116729e-16
0.059486654,2.4793881e-16
0.06392509,2.3222304e-16
0.068629948,2.2408988e-16
0.073617218,2.220446e-16
0.078903853,2.220446e-16
0.084507823,2.220446e-16
0.090448176,2.220446e-16
0.096745104,2.220446e-16
0.10342001,2.220446e-16
0.11049558,2.220446e-16
0.11799587,2.220446e-16
0.12594638,2.220446e-16
0.13437411,2.220446e-16
0.14330773,2.220446e-16
0.1527776,2.2281554e-16
0.1628159,2.2857306e-16
0.17345677,2.4126917e-16
0.18473635,2.5946856e-16
0.19669301,2.8333521e-16
0.20936737,3.1313368e-16
0.22280253,3.4923038e-16
0.23704414,3.9209319e-16
0.25214061,4.4229085e-16
0.26814327,5.0049256e-16
0.28510649,5.6746752e-16
0.30308795,6.4408426e-16
0.32214876,7.3130904e-16
0.34235371,8.3020254e-16
0.36377149,9.419142e-16
0.38647488,1.0676726e-15
0.41054106,1.208771e-15
0.43605183,1.3665462e-15
0.46309391,1.5423484e-15
0.49175922,1.7375005e-15
0.52214518,1.9532429e-15
0.55435509,2.1906629e-15
0.58849842,2.4506028e-15
0.62469124,2.7335464e-15
0.66305656,3.0394795e-15
0.70372479,3.3677226e-15
0.74683417,3.7167382e-15
0.79253123,4.083913e-15
0.84097128,4.4653259e-15
0.892319,4.8555149e-15
0.9467489,5.2472662e-15
1.004446,5.6314608e-15
1.0656064,5.9970246e-15
1.1304381,6.3310397e-15
1.1991613,6.6190858e-15
1.2720096,6.8458765e-15
1.3492308,6.9961883e-15
1.4310872,7.0565467e-15
1.5178571,7.0172498e-15
1.6046271,6.8796018e-15
1.6864835,6.6595089e-15
1.7637046,6.3752351e-15
1.836553,6.0433316e-15
1.9052762,5.6790309e-15
1.9701079,5.2956528e-15
2.0312683,4.9043943e-15
2.0889654,4.5143486e-15
2.1433953,4.1326549e-15
2.194743,3.7647115e-15
2.2431831,3.4144145e-15
2.2888801,3.0843966e-15
2.3319895,2.776253e-15
2.3726577,2.4907464e-15
2.411023,2.2279875e-15
2.4472159,1.9875908e-15
2.4813592,1.7688055e-15
2.5135691,1.5706244e-15
2.5439551,1.3918723e-15
2.5726204,1.2312766e-15
2.5826642,1.1778873e-15
2.5996625,1.0875237e-15
2.6251732,9.5929826e-16
2.6492394,8.4531787e-16
2.6719428,7.443572e-16
2.6933606,6.5526387e-16
2.7135655,5.7697008e-16
2.7326263,5.0850021e-16
2.7506078,4.4897568e-16
2.767571,3.9761793e-16
2.7835737,3.5375063e-16
2.7986701,3.1680162e-16
2.8129118,2.8630853e-16
2.8263469,2.619154e-16
2.8390213,2.4341254e-16
2.8509779,2.3060694e-16
2.8622575,2.2381976e-16
2.8728984,2.220446e-16
2.8829367,2.220446e-16
2.8924066,2.220446e-16
2.9013402,2.220446e-16
2.9097679,2.220446e-16
2.9177184,2.220446e-16
2.9252187,2.220446e-16
2.9322943,2.220446e-16
2.9389692,2.220446e-16
2.9452661,2.220446e-16
2.9512065,2.220446e-16
2.9568104,2.220446e-16
2.9620971,2.220446e-16
2.9670843,2.2300598e-16
2.9717892,2.3019079e-16
2.9762276,2.4626543e-16
2.9804147,2.698602e-16
2.9843647,3.0166129e-16
2.9880911,3.4269988e-16
2.9916064,3.944234e-16
2.9949226,4.5879468e-16
2.9980511,5.3843168e-16
3.0010024,6.3680514e-16
3.0037866,7.5851935e-16
3.0064131,9.097149e-16
3.0088909,1.0986539e-15
3.0112284,1.3365843e-15
3.0134335,1.6390408e-15
3.0155138,2.0278478e-15
3.0174762,2.5342814e-15
3.0193275,3.20421e-15
3.021074,4.1067275e-15
3.0227216,5.3492157e-15
3.0242759,7.1048891e-15
3.0257422,9.6659695e-15
3.0271255,1.3553164e-14
3.0284304,1.9759798e-14
3.0296614,3.0353732e-14
3.0308227,5.0168052e-14
3.0319183,9.2463933e-14
3.0329518,2.0330753e-13
3.0339268,6.15846e-13
3.0348466,3.6354005e-12
3.0357143,1e-10
