y,U_0,U_1,U_2
0,0,0,0
0.00086769924,2.2023129e-18,1.763769e-23,-2.4949044e-43
0.0017874829,4.501149e-18,6.8320787e-23,-1.0052676e-35
0.0027624773,6.9322959e-18,1.612944e-22,-5.5235324e-36
0.0037959966,9.5006235e-18,3.0381699e-22,1.102124e-35
0.0048915537,1.2211127e-17,5.035485e-22,1.677257e-35
0.0060528726,1.5068922e-17,7.6964512e-22,-6.095176e-37
0.0072839007,1.8079247e-17,1.1125623e-21,1.2274139e-35
0.0085888223,2.1247462e-17,1.5440666e-21,-1.7541461e-35
0.0099720729,2.457905e-17,2.0773942e-21,-2.7872977e-35
0.011438354,2.8079617e-17,2.7274335e-21,1.4177215e-36
0.01299265,3.1754894e-17,3.5109162e-21,6.3378825e-35
0.014640245,3.5610735e-17,4.4466241e-21,1.3436546e-35
0.016386737,3.9653115e-17,5.5556204e-21,-6.1340062e-35
0.018238064,4.3888135e-17,6.8615048e-21,7.7115027e-42
0.020200518,4.8322019e-17,8.3906969e-21,-1.8287851e-35
0.022280771,5.2961111e-17,1.0172749e-20,-7.6070311e-35
0.024485892,5.7811878e-17,1.2240693e-20,-1.0093889e-35
0.026823378,6.2880906e-17,1.4631424e-20,8.3803286e-35
0.029301173,6.8174899e-17,1.7386121e-20,2.843477e-35
0.0319277,7.3700679e-17,2.0550719e-20,2.4735725e-35
0.034711887,7.9465182e-17,2.4176424e-20,-5.2861052e-35
0.037663197,8.5475455e-17,2.8320286e-20,-2.2193761e-35
0.040791661,9.1738653e-17,3.3045829e-20,6.3128604e-35
0.044107915,9.8262039e-17,3.8423747e-20,1.6135961e-35
0.047623229,1.0505297e-16,4.4532674e-20,-9.7001547e-37
0.051349553,1.121189e-16,5.1460036e-20,1.20056e-35
0.055299553,1.1946739e-16,5.930298e-20,-1.7242867e-36
0.059486654,1.2710606e-16,6.8169406e-20,5.8309144e-35
0.06392509,1.3504262e-16,7.8179108e-20,8.6817137e-36
0.068629948,1.4328484e-16,8.9465013e-20,-9.5196931e-35
0.073617218,1.5184056e-16,1.0217456e-19,-1.4717938e-35
0.078903853,1.6071765e-16,1.1647121e-19,-1.1813676e-34
0.084507823,1.6992402e-16,1.3253609e-19,6.7720215e-36
0.090448176,1.7946761e-16,1.5056982e-19,1.3207633e-34
0.096745104,1.8935634e-16,1.7079446e-19,-5.2153917e-37
0.10342001,1.9959812e-16,1.9345571e-19,-7.2409813e-36
0.11049558,2.1020082e-16,2.1882524e-19,2.5466199e-34
0.11799587,2.2117225e-16,2.4720326e-19,-7.7671838e-35
0.12594638,2.3252012e-16,2.7892126e-19,-2.6514874e-34
0.13437411,2.44252e-16,3.1434499e-19,4.292547e-35
0.14330773,2.5637529e-16,3.5387768e-19,1.2028499e-36
0.1527776,2.6889719e-16,3.9796341e-19,2.4824291e-35
0.1628159,2.818246e-16,4.4709074e-19,1.6889573e-34
0.17345677,2.9516412e-16,5.0179645e-19,7.4208612e-35
0.18473635,3.0892193e-16,5.6266953e-19,-2.2091357e-34
0.19669301,3.2310374e-16,6.3035512e-19,-8.62931e-35
0.20936737,3.3771468e-16,7.0555859e-19,4.1103055e-35
0.22280253,3.5275918e-16,7.8904946e-19,-1.1847494e-39
0.23704414,3.6824089e-16,8.8166513e-19,-2.1965814e-39
0.25214061,3.8416248e-16,9.8431418e-19,-3.1166572e-39
0.26814327,4.0052549e-16,1.097979e-18,1.7437202e-39
0.28510649,4.1733016e-16,1.2237177e-18,-2.9830315e-34
0.30308795,4.3457515e-16,1.3626642e-18,1.3706567e-35
0.32214876,4.5225735e-16,1.5160271e-18,3.1081354e-34
0.34235371,4.703715e-16,1.6850855e-18,-3.72748e-40
0.36377149,4.8890988e-16,1.8711822e-18,4.2925767e-39
0.38647488,5.0786188e-16,2.0757125e-18,9.0525788e-39
0.41054106,5.2721357e-16,2.3001079e-18,9.4855826e-39
0.43605183,5.4694708e-16,2.545813e-18,-7.4540501e-34
0.46309391,5.6704e-16,2.8142548e-18,2.679266e-35
0.49175922,5.8746467e-16,3.1068016e-18,7.6250218e-34
0.52214518,6.0818728e-16,3.4247105e-18,0
0.55435509,6.2916687e-16,3.7690595e-18,1.460679e-39
0.58849842,6.5035426e-16,4.1406641e-18,4.0751135e-39
0.62469124,6.7169065e-16,4.539973e-18,1.3363137e-38
0.66305656,6.9310612e-16,4.9669423e-18,1.0241899e-38
0.70372479,7.1451792e-16,5.4208845e-18,-1.0831951e-34
0.74683417,7.3582838e-16,5.9002902e-18,-6.7719154e-36
0.79253123,7.5692265e-16,6.4026224e-18,1.1518044e-34
0.84097128,7.7766604e-16,6.9240828e-18,-2.3712367e-38
0.892319,7.9790105e-16,7.4593523e-18,-9.1911046e-39
0.9467489,8.1744395e-16,8.0013128e-18,-4.2653675e-34
1.004446,8.3608101e-16,8.5407605e-18,-1.0638131e-35
1.0656064,8.5356428e-16,9.0661261e-18,7.7202941e-34
1.1304381,8.6960698e-16,9.5632282e-18,4.5910693e-36
1.1991613,8.838786e-16,1.0015094e-17,-3.3731635e-34
1.2720096,8.9599968e-16,1.0401892e-17,1.3611953e-37
1.3492308,9.0553654e-16,1.0701046e-17,-1.7126188e-37
1.4310872,9.1199635e-16,1.0887574e-17,-1.7067093e-37
1.5178571,9.1480447e-16,1.0935491e-17,4.1171632e-38
1.6046271,9.135793e-16,1.0832257e-17,1.3197268e-33
1.6864835,9.0856899e-16,1.0595531e-17,-5.7590034e-35
1.7637046,9.0029146e-16,1.0254363e-17,-1.3524196e-33
1.836553,8.8922135e-16,9.8344658e-18,-8.4552292e-34
1.9052762,8.7578843e-16,9.3583804e-18,2.0804254e-35
1.9701079,8.6037879e-16,8.8453535e-18,8.6885717e-34
2.0312683,8.4333679e-16,8.311435e-18,9.4155299e-39
2.0889654,8.2496756e-16,7.7697086e-18,-7.7135517e-38
2.1433953,8.0553985e-16,7.2305957e-18,-9.6842286e-34
2.194743,7.852891e-16,6.7021891e-18,1.4619931e-33
2.2431831,7.6442043e-16,6.1905874e-18,9.5281245e-34
2.2888801,7.4311169e-16,5.7002136e-18,-1.4587697e-33
2.3319895,7.2151632e-16,5.2341053e-18,-7.4592793e-38
2.3726577,6.9976605e-16,4.7941741e-18,-5.3816255e-38
2.411023,6.7797341e-16,4.3814309e-18,-5.2375446e-38
2.4472159,6.5623406e-16,3.9961794e-18,-1.3735388e-33
2.4813592,6.3462886e-16,3.6381786e-18,-1.5368942e-35
2.5135691,6.1322573e-16,3.3067784e-18,1.3458033e-33
2.5439551,5.9208138e-16,3.0010304e-18,-8.8765927e-41
2.5726204,5.7124276e-16,2.7197785e-18,-4.5429418e-41
2.5826642,5.6363087e-16,2.6239774e-18,-2.7210368e-39
2.5996625,5.5074859e-16,2.4617814e-18,-7.1985755e-39
2.6251732,5.3063002e-16,2.2256304e-18,-6.9935043e-39
2.6492394,5.1091197e-16,2.009889e-18,7.2925418e-39
2.6719428,4.916141e-16,1.8131525e-18,7.3888843e-39
2.6933606,4.727515e-16,1.6340402e-18,-7.0268513e-39
2.7135655,4.5433535e-16,1.4712139e-18,-1.6744899e-38
2.7326263,4.3637348e-16,1.3233911e-18,-2.9295563e-34
2.7506078,4.1887092e-16,1.189353e-18,-9.5561395e-36
