y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0.53896857,1.4802974e-16,-1.0505336e-31,6.7876611e-46,1.4802974e-16,4.9796997e-46,1.4802974e-16
0.54517525,1.4802974e-16,-1.2104954e-31,-4.4849118e-48,1.4802974e-16,5.8798085e-48,1.4802974e-16
0.55175335,1.4802974e-16,-1.3947574e-31,-5.8855378e-46,1.4802974e-16,-4.3101917e-46,1.4802974e-16
0.55872505,1.4802974e-16,-1.6071796e-31,2.7807871e-47,1.4802974e-16,1.2006353e-47,1.4802974e-16
0.5661138,1.4802974e-16,-1.85227e-31,6.2299266e-46,1.4802974e-16,4.5656212e-46,1.4802974e-16
0.57394447,1.4802974e-16,-2.1352962e-31,2.8102751e-47,1.4802974e-16,2.6398191e-48,1.4802974e-16
0.58224338,1.4802974e-16,-2.4624155e-31,3.7896366e-45,1.4802974e-16,2.6939568e-45,1.4802974e-16
0.59103844,1.4802974e-16,-2.8408299e-31,-3.4183744e-46,1.4802974e-16,-1.6073046e-46,1.4802974e-16
0.60035916,1.4802974e-16,-3.2789569e-31,-6.4984565e-45,1.4802974e-16,-4.5978616e-45,1.4802974e-16
0.61023684,1.4902042e-16,-3.8137902e-31,2.2293153e-46,1.4902042e-16,7.2994276e-47,1.4902042e-16
0.6207046,1.5384562e-16,-4.5554079e-31,3.159355e-45,1.5384562e-16,2.2269601e-45,1.5384562e-16
0.63179751,1.635721e-16,-5.604176e-31,-7.1530772e-48,1.635721e-16,2.0054828e-47,1.635721e-16
0.64355271,1.7754606e-16,-7.0416561e-31,-5.5386907e-46,1.7754606e-16,-4.0227071e-46,1.7754606e-16
0.65600953,1.9607311e-16,-9.0059779e-31,2.253548e-47,1.9607311e-16,1.0189384e-47,1.9607311e-16
0.66920959,2.1956499e-16,-1.1684106e-30,-4.6965946e-47,2.1956499e-16,-3.1063305e-47,2.1956499e-16
0.68319698,2.4855011e-16,-1.5328899e-30,-2.7080663e-47,2.4855011e-16,-6.9712107e-48,2.4855011e-16
0.69801835,2.8368405e-16,-2.0281718e-30,-2.5392382e-45,2.8368405e-16,-1.5431214e-45,2.8368405e-16
0.71372308,3.2576172e-16,-2.7002229e-30,-1.762809e-44,3.2576172e-16,-1.1325528e-44,3.2576172e-16
0.73036343,3.757312e-16,-3.6107354e-30,6.6358354e-45,3.757312e-16,4.0121497e-45,3.757312e-16
0.74799473,4.3470932e-16,-4.8421661e-30,2.3258945e-44,4.3470932e-16,1.4920992e-44,4.3470932e-16
0.76667551,5.0399861e-16,-6.504161e-30,-3.0877349e-47,5.0399861e-16,1.5038296e-46,5.0399861e-16
0.78646771,5.8510483e-16,-8.7416063e-30,4.651707e-46,5.8510483e-16,2.7194657e-46,5.8510483e-16
0.80743687,6.7975408e-16,-1.1744507e-29,6.1015726e-46,6.7975408e-16,2.328139e-46,6.7975408e-16
0.82965231,7.8990748e-16,-1.5759769e-29,4.2814717e-44,7.8990748e-16,2.4703905e-44,7.8990748e-16
0.85318737,9.1777129e-16,-2.1104704e-29,-7.3261952e-45,9.1777129e-16,-3.7877019e-45,9.1777129e-16
0.87811963,1.0657986e-15,-2.8181705e-29,-7.4883297e-44,1.0657986e-15,-4.2036893e-44,1.0657986e-15
0.90453112,1.2366781e-15,-3.749288e-29,-1.9128962e-43,1.2366781e-15,-1.019247e-43,1.2366781e-15
0.93250859,1.4333036e-15,-4.9652493e-29,6.4607076e-44,1.4333036e-15,3.312816e-44,1.4333036e-15
0.96214378,1.6587161e-15,-6.5393721e-29,2.3529928e-43,1.6587161e-15,1.2489959e-43,1.6587161e-15
0.99353365,1.9160089e-15,-8.5564488e-29,9.3813567e-46,1.9160089e-15,1.3607318e-45,1.9160089e-15
1.0139885,2.095713e-15,-1.0127736e-28,3.9047153e-45,2.095713e-15,2.1682232e-45,2.095713e-15
1.0267827,2.2081992e-15,-1.1110368e-28,5.2912559e-45,2.2081992e-15,2.5157831e-45,2.2081992e-15
1.0620005,2.538015e-15,-1.4298726e-28,1.3546779e-44,2.538015e-15,6.4042904e-45,2.538015e-15
1.0992983,2.9075705e-15,-1.8214406e-28,-2.0693742e-45,2.9075705e-15,-8.9168348e-46,2.9075705e-15
1.1387972,3.3180627e-15,-2.2930509e-28,8.5117547e-45,3.3180627e-15,2.5025697e-45,3.3180627e-15
1.1806248,3.7693014e-15,-2.8478641e-28,1.1259854e-42,3.7693014e-15,4.3366189e-43,3.7693014e-15
1.2249162,4.2591726e-15,-3.4818405e-28,-1.3668483e-43,4.2591726e-15,-5.1386574e-44,4.2591726e-15
1.271814,4.7830358e-15,-4.1797173e-28,4.9796126e-43,4.7830358e-15,1.1424667e-43,4.7830358e-15
1.3214686,5.3330911e-15,-4.9100624e-28,-2.0694132e-43,5.3330911e-15,-7.0444754e-44,5.3330911e-15
1.3740391,5.8977829e-15,-5.6198195e-28,-2.4515308e-42,5.8977829e-15,-8.460263e-43,5.8977829e-15
1.4296932,6.461337e-15,-6.2295183e-28,5.705311e-42,6.461337e-15,1.6419728e-42,6.461337e-15
1.488608,7.0035654e-15,-6.6316908e-28,2.8187782e-42,7.0035654e-15,7.706352e-43,7.0035654e-15
1.5509705,7.500104e-15,-6.6971148e-28,-7.4950678e-42,7.500104e-15,-2.1419586e-42,7.500104e-15
1.6169779,7.9232429e-15,-6.2954568e-28,-3.3141272e-42,7.9232429e-15,-9.1185976e-43,7.9232429e-15
1.6868383,8.2423918e-15,-5.3349576e-28,1.407102e-44,8.2423918e-15,2.5793105e-45,8.2423918e-15
1.7607711,8.4250071e-15,-3.8359514e-28,8.2964475e-45,8.4250071e-15,2.0259448e-45,8.4250071e-15
1.8345812,8.451887e-15,-2.0221118e-28,2.7834695e-44,8.451887e-15,5.1061438e-45,8.451887e-15
1.9041009,8.3269161e-15,-2.2539533e-29,-1.322669e-44,8.3269161e-15,-2.4431716e-45,8.3269161e-15
1.9695866,8.0664132e-15,1.3061768e-28,2.7264779e-44,8.0664132e-15,3.6026785e-45,8.0664132e-15
2.0312786,7.7004443e-15,2.4479789e-28,-2.120772e-45,7.7004443e-15,-1.9379557e-46,7.7004443e-15
2.089402,7.2615734e-15,3.1803e-28,-5.029525e-44,7.2615734e-15,-8.0152294e-45,7.2615734e-15
2.0951839,7.2103243e-15,3.2198695e-28,-4.7530267e-44,7.2103243e-15,-7.5339473e-45,7.2103243e-15
2.1441708,6.7754695e-15,3.5513408e-28,-6.390563e-43,6.7754695e-15,-7.9028322e-44,6.7754695e-15
2.1957799,6.2639927e-15,3.6401499e-28,-7.109279e-42,6.2639927e-15,-8.4495022e-43,6.2639927e-15
2.244415,5.7448195e-15,3.5290875e-28,1.2139889e-41,5.7448195e-15,1.3654832e-42,5.7448195e-15
2.2902505,5.2317798e-15,3.290139e-28,1.3670168e-41,5.2317798e-15,1.5317844e-42,5.2317798e-15
2.3334504,4.7352471e-15,2.9799661e-28,-2.3267601e-41,4.7352471e-15,-2.4505678e-42,4.7352471e-15
2.3741686,4.2626079e-15,2.6399016e-28,-6.5454534e-42,4.2626079e-15,-6.7568098e-43,4.2626079e-15
2.4125499,3.8187608e-15,2.2981535e-28,1.146268e-41,3.8187608e-15,1.1505595e-42,3.8187608e-15
2.4487301,3.4065975e-15,1.9726418e-28,-2.613542e-42,3.4065975e-15,-2.1750298e-43,3.4065975e-15
2.4828372,3.0274383e-15,1.673701e-28,-1.5900571e-42,3.0274383e-15,-1.2981829e-43,3.0274383e-15
2.5149913,2.6814116e-15,1.4063337e-28,1.6323766e-42,2.6814116e-15,1.4064053e-43,2.6814116e-15
2.5453056,2.3677722e-15,1.1719637e-28,7.5459449e-43,2.3677722e-15,6.2124887e-44,2.3677722e-15
2.5738865,2.0851623e-15,9.6973901e-29,4.1959171e-43,2.0851623e-15,3.030855e-44,2.0851623e-15
2.600834,1.8318188e-15,7.9746377e-29,1.0502905e-42,1.8318188e-15,6.6917759e-44,1.8318188e-15
2.6262423,1.6057366e-15,6.5224223e-29,-5.9495513e-43,1.6057366e-15,-3.4138199e-44,1.6057366e-15
2.6502002,1.4047914e-15,5.3090844e-29,-9.9711766e-43,1.4047914e-15,-6.2881626e-44,1.4047914e-15
2.672791,1.2268325e-15,4.3030122e-29,6.3729402e-43,1.2268325e-15,3.7566707e-44,1.2268325e-15
2.6940934,1.0697484e-15,3.4743007e-29,-1.3118484e-43,1.0697484e-15,-6.3552512e-45,1.0697484e-15
2.7141814,9.3151385e-16,2.7956564e-29,-2.8331543e-44,9.3151385e-16,-1.5013674e-45,9.3151385e-16
2.7331246,8.1021953e-16,2.2428008e-29,3.4866238e-43,8.1021953e-16,1.6109337e-44,8.1021953e-16
2.7509888,7.0409103e-16,1.7945515e-29,2.3789653e-43,7.0409103e-16,1.0186157e-44,7.0409103e-16
2.7678357,6.1149849e-16,1.4327052e-29,-1.0157067e-44,6.1149849e-16,-1.086484e-45,6.1149849e-16
2.7837236,5.3095984e-16,1.141807e-29,-4.1439976e-43,5.3095984e-16,-1.6165022e-44,5.3095984e-16
2.7987073,4.6113962e-16,9.0886658e-30,-1.6821897e-43,4.6113962e-16,-6.8346957e-45,4.6113962e-16
2.8128386,4.0084477e-16,7.2305677e-30,2.4642432e-43,4.0084477e-16,9.2228618e-45,4.0084477e-16
2.8261662,3.4901879e-16,5.7541814e-30,-1.009633e-43,3.4901879e-16,-3.1433066e-45,3.4901879e-16
2.8387359,3.0473488e-16,4.58583e-30,-5.1178877e-44,3.0473488e-16,-1.6868486e-45,3.0473488e-16
2.8505912,2.6718894e-16,3.6652584e-30,6.3886029e-44,2.6718894e-16,2.0930263e-45,2.6718894e-16
2.8617726,2.3569319e-16,2.9434352e-30,5.7050489e-45,2.3569319e-16,2.0058306e-46,2.3569319e-16
2.8723186,2.0966862e-16,2.3806215e-30,-5.9071463e-45,2.0966862e-16,-7.7705956e-47,2.0966862e-16
2.8822656,1.8864415e-16,1.9447805e-30,-1.3129312e-44,1.8864415e-16,-3.1560151e-46,1.8864415e-16
2.8916476,1.7223516e-16,1.6100278e-30,5.2584753e-44,1.7223516e-16,1.1901558e-45,1.7223516e-16
2.9004967,1.6019628e-16,1.3559527e-30,1.5454794e-44,1.6019628e-16,3.8495436e-46,1.6019628e-16
2.9088434,1.5222324e-16,1.1651226e-30,-1.590712e-44,1.5222324e-16,-3.9349777e-46,1.5222324e-16
2.9167163,1.486115e-16,1.0269482e-30,3.6513994e-45,1.486115e-16,8.3165446e-47,1.486115e-16
2.9241422,1.4802974e-16,9.2283089e-31,-2.0674328e-44,1.4802974e-16,-3.8358308e-46,1.4802974e-16
2.9311467,1.4802974e-16,8.3153132e-31,-2.4702842e-44,1.4802974e-16,-4.1722114e-46,1.4802974e-16
2.9377537,1.4802974e-16,7.4817468e-31,1.0194066e-44,1.4802974e-16,1.3397627e-46,1.4802974e-16
2.9439858,1.4802974e-16,6.7215523e-31,2.447334e-44,1.4802974e-16,4.0744015e-46,1.4802974e-16
2.9498644,1.4802974e-16,6.0290538e-31,-1.1091647e-44,1.4802974e-16,-1.5182231e-46,1.4802974e-16
2.9554094,1.4802974e-16,5.3989431e-31,-1.2368312e-45,1.4802974e-16,-2.5585875e-47,1.4802974e-16
2.96064,1.4802974e-16,4.8262661e-31,3.0560361e-45,1.4802974e-16,3.9734079e-47,1.4802974e-16
2.9655739,1.4802974e-16,4.3064077e-31,1.5918158e-45,1.4802974e-16,1.9776163e-47,1.4802974e-16
2.9702279,1.4802974e-16,3.8350753e-31,-1.260808e-45,1.4802974e-16,-1.0478718e-47,1.4802974e-16
2.9746181,1.4802974e-16,3.4082829e-31,-2.0460837e-45,1.4802974e-16,-2.2525524e-47,1.4802974e-16
2.9787593,1.4864085e-16,3.034055e-31,1.8968914e-46,1.4864085e-16,1.9581122e-48,1.4864085e-16
2.9826657,1.5338853e-16,2.7659799e-31,3.7446267e-46,1.5338853e-16,3.1209839e-48,1.5338853e-16
2.9863507,1.640809e-16,2.6087801e-31,1.0358153e-45,1.640809e-16,9.4530017e-48,1.640809e-16
2.9898267,1.7978757e-16,2.5137942e-31,2.0987823e-49,1.7978757e-16,6.1384215e-49,1.7978757e-16
2.9931057,2.009652e-16,2.4641023e-31,-6.7707048e-50,2.009652e-16,8.9143702e-52,2.009652e-16
2.9961989,2.2830052e-16,2.4472715e-31,-1.3051211e-49,2.2830052e-16,-1.4312289e-48,2.2830052e-16
2.9991167,2.6275792e-16,2.454223e-31,1.8826583e-45,2.6275792e-16,1.3164377e-47,2.6275792e-16
3.0018692,3.0564542e-16,2.4783585e-31,-2.7514372e-45,3.0564542e-16,-1.286304e-47,3.0564542e-16
3.0044656,3.5870787e-16,2.5149048e-31,-1.0428421e-45,3.5870787e-16,-1.1267685e-47,3.5870787e-16
3.006915,4.2425867e-16,2.5604285e-31,2.7589287e-45,4.2425867e-16,1.3859679e-47,4.2425867e-16
3.0092255,5.0536703e-16,2.6124748e-31,4.2945083e-46,5.0536703e-16,3.5918367e-48,5.0536703e-16
3.0114051,6.0612646e-16,2.6693046e-31,-8.661111e-47,6.0612646e-16,1.3801811e-49,6.0612646e-16
3.0134611,7.3204503e-16,2.7297008e-31,-1.2898627e-46,7.3204503e-16,-1.3880203e-48,7.3204503e-16
3.0154007,8.9062169e-16,2.7928284e-31,-8.6429494e-47,8.9062169e-16,8.6930589e-49,8.9062169e-16
3.0172304,1.0922139e-15,2.8581367e-31,-1.2998726e-45,1.0922139e-15,-4.2534053e-48,1.0922139e-15
3.0189564,1.3513736e-15,2.9252971e-31,-4.3193478e-46,1.3513736e-15,2.1177741e-48,1.3513736e-15
3.0205847,1.6889556e-15,2.9941966e-31,-4.1672857e-45,1.6889556e-15,-1.1241784e-47,1.6889556e-15
3.0221207,2.1355442e-15,3.0650413e-31,7.6405193e-46,2.1355442e-15,-7.5461562e-48,2.1355442e-15
3.0235696,2.7371996e-15,3.1380464e-31,4.5061082e-45,2.7371996e-15,1.1597173e-47,2.7371996e-15
3.0249365,3.5655011e-15,3.2133301e-31,1.8782039e-50,3.5655011e-15,1.3823153e-48,3.5655011e-15
3.026226,4.7359202e-15,3.2912134e-31,2.5684161e-45,4.7359202e-15,3.9999051e-48,4.7359202e-15
3.0274424,6.4432706e-15,3.3722575e-31,-1.9654792e-46,6.4432706e-15,7.3701692e-48,6.4432706e-15
3.0285899,9.0346942e-15,3.457342e-31,-2.7676745e-45,9.0346942e-15,-4.0365973e-48,9.0346942e-15
3.0296723,1.3172422e-14,3.5478088e-31,-1.278e-46,1.3172422e-14,-5.6170451e-48,1.3172422e-14
3.0306935,2.023507e-14,3.6457206e-31,6.1325917e-46,2.023507e-14,-2.9048516e-49,2.023507e-14
3.0316569,3.3444809e-14,3.7543313e-31,1.7887568e-46,3.3444809e-14,3.2469448e-48,3.3444809e-14
3.0325656,6.1642788e-14,3.8789709e-31,-6.6358711e-46,6.1642788e-14,2.9055497e-49,6.1642788e-14
3.0334229,1.3554118e-13,4.0287165e-31,-1.0238919e-46,1.3554118e-13,-3.6564672e-48,1.3554118e-13
3.0342316,4.1057787e-13,4.2191348e-31,1.9636903e-46,4.1057787e-13,-7.4826167e-49,4.1057787e-13
3.0349946,2.4236098e-12,4.473648e-31,-2.5417779e-47,2.4236098e-12,2.2299326e-48,2.4236098e-12
3.0357143,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
