y,k
0.44812952,1e-10
0.44889266,6.6539229e-07
0.44970152,2.4239769e-06
0.45055892,1.0313937e-05
0.45146777,3.1229228e-05
0.45243114,7.5802942e-05
0.45345231,0.00015887187
0.45453475,0.00030005438
0.45568213,0.00052366377
0.45689834,0.00085684126
0.45818751,0.0013244654
0.45955401,0.0019404569
0.46100249,0.0026987533
0.46253785,0.0035709243
0.46416529,0.004514523
0.46589035,0.0054870708
0.46771887,0.0064563165
0.46965705,0.0074028601
0.47171146,0.0083177054
0.47388905,0.0091985287
0.47619722,0.010046641
0.47864379,0.010865041
0.48123703,0.011657327
0.48398573,0.012427142
0.4868992,0.013177923
0.4899873,0.013912808
0.49326049,0.014634617
0.49672983,0.01534587
0.50040707,0.016048814
0.50430464,0.016745461
0.50843572,0.017437619
0.51281426,0.018126918
0.51745505,0.018814835
0.52237379,0.019502719
0.52758706,0.020191798
0.53311245,0.020883196
0.53896862,0.021577939
0.5451753,0.022276962
0.55175341,0.022981106
0.5587251,0.02369112
0.56611385,0.024407651
0.57394452,0.025131234
0.58224344,0.025862278
0.59103849,0.026601039
0.60035921,0.027347636
0.61023689,0.028103729
0.62070465,0.028877848
0.63179756,0.029684366
0.64355276,0.030532406
0.65600958,0.031422989
0.66920964,0.032354425
0.68319703,0.033323978
0.6980184,0.034327504
0.71372312,0.03535921
0.73036348,0.036411479
0.74799478,0.037474657
0.76667556,0.038536847
0.78646776,0.039583761
0.80743691,0.040598614
0.82965235,0.041562093
0.85318741,0.042452467
0.87811967,0.043245797
0.90453116,0.043916249
0.93250863,0.044433482
0.96214382,0.044758825
0.99353369,0.044876745
1.0139869,0.044816365
1.0267827,0.044776826
1.0620005,0.044426974
1.0992983,0.043806608
1.1387972,0.042904149
1.1806248,0.041718793
1.2249163,0.04026338
1.271814,0.038564927
1.3214686,0.036665913
1.3740391,0.034622848
1.4296932,0.032501622
1.4886081,0.030369463
1.5509706,0.028284531
1.6169779,0.026285782
1.6868383,0.02438602
1.7607711,0.022593913
1.8345812,0.020953423
1.9041009,0.019496622
1.9695866,0.018210221
2.0312786,0.017075288
2.0894021,0.016075033
2.0951826,0.015980546
2.1441708,0.015179799
2.19578,0.014357029
2.244415,0.013589928
2.2902505,0.01287272
2.3334504,0.012202367
2.3741686,0.01157731
2.4125499,0.010996418
2.4487301,0.010458415
2.4828372,0.0099620252
2.5149913,0.0095061115
2.5453057,0.009089707
2.5738865,0.0087120465
2.600834,0.0083725858
2.6262423,0.0080710004
2.6502002,0.007807163
2.672791,0.007581093
2.6940934,0.0073928803
2.7141814,0.0072425813
2.7331246,0.0071300954
2.7509888,0.0070558075
2.7678357,0.0070190954
2.7837236,0.0070165807
2.7987073,0.0070458382
2.8128386,0.007105008
2.8261662,0.0071904157
2.8387359,0.0072977948
2.8505912,0.0074224492
2.8617726,0.0075594527
2.8723187,0.0077038596
2.8822656,0.0078509031
2.8916476,0.0079961638
2.9004967,0.0081357006
2.9088434,0.0082661419
2.9167163,0.0083847422
2.9241422,0.0084894049
2.9311467,0.0085786716
2.9377537,0.0086517183
2.9439858,0.008708267
2.9498644,0.0087484497
2.9554094,0.0087725168
2.96064,0.0087812428
2.9655739,0.0087755115
2.9702279,0.0087558125
2.9746181,0.0087226761
2.9787593,0.0086764867
2.9826657,0.0086174061
2.9863507,0.0085453214
2.9898267,0.0084597925
2.9931057,0.0083599963
2.9961989,0.0082446648
2.9991167,0.0081120192
3.0018692,0.0079596998
3.0044656,0.0077844084
3.006915,0.0075813426
3.0092255,0.0073443368
3.0114051,0.0070663526
3.0134611,0.0067398455
3.0154007,0.0063573616
3.0172304,0.0059123957
3.0189564,0.0054006453
3.0205847,0.0048215227
3.0221207,0.0041783453
3.0235696,0.0034832893
3.0249365,0.0027649877
3.026226,0.0020681307
3.0274424,0.0014439179
3.0285899,0.00093374348
3.0296723,0.00055524737
3.0306935,0.00030042489
3.0316569,0.00014498611
3.0325656,6.0101372e-05
3.0334229,2.0035137e-05
3.0342316,5.1908899e-06
3.0349946,4.445341e-06
3.0357143,1e-10
