y,k
0.44812952,1e-10
0.44889266,4.8782875e-07
0.44970152,4.0629637e-06
0.45055892,1.7706843e-05
0.45146777,5.3683589e-05
0.45243114,0.0001302434
0.45345231,0.00027257721
0.45453475,0.00051324125
0.45568213,0.00089047375
0.45689834,0.0014419343
0.45818751,0.0021921661
0.45955401,0.0031375345
0.46100249,0.0042401653
0.46253785,0.0054397962
0.46416529,0.0066760269
0.46589035,0.0079043809
0.46771887,0.0090995081
0.46965705,0.010250653
0.47171146,0.011355837
0.47388905,0.012417544
0.47619722,0.013440156
0.47864379,0.014428595
0.48123703,0.015387689
0.48398573,0.016321903
0.4868992,0.017235255
0.4899873,0.018131323
0.49326049,0.019013276
0.49672983,0.019883932
0.50040707,0.020745799
0.50430464,0.021601126
0.50843572,0.022451938
0.51281426,0.023300072
0.51745505,0.024147206
0.52237379,0.024994872
0.52758706,0.025844484
0.53311245,0.026697341
0.53896862,0.02755464
0.5451753,0.028417482
0.55175341,0.029286867
0.5587251,0.030163697
0.56611385,0.031048767
0.57394452,0.031942754
0.58224344,0.032846207
0.59103849,0.033759525
0.60035921,0.034682931
0.61023689,0.035616558
0.62070465,0.036565145
0.63179756,0.037543394
0.64355276,0.038567483
0.65600958,0.039643534
0.66920964,0.040770856
0.68319703,0.041947835
0.6980184,0.043172062
0.71372312,0.04444
0.73036348,0.045746909
0.74799478,0.047086732
0.76667556,0.048451931
0.78646776,0.04983332
0.80743691,0.051219907
0.82965235,0.052598753
0.85318741,0.053954836
0.87811967,0.055270942
0.90453116,0.056527585
0.93250863,0.057702967
0.96214382,0.058772995
0.99353369,0.059711359
1.0139869,0.060190642
1.0267827,0.060489411
1.0620005,0.061071766
1.0992983,0.061416667
1.1387972,0.06150893
1.1806248,0.061328829
1.2249163,0.060831599
1.271814,0.059984826
1.3214686,0.058764838
1.3740391,0.057155091
1.4296932,0.055151645
1.4886081,0.052767793
1.5509706,0.050037727
1.6169779,0.047017148
1.6868383,0.043778271
1.7607711,0.040442778
1.8345812,0.037238286
1.9041009,0.034360203
1.9695866,0.031846551
2.0312786,0.02964769
2.0894021,0.027698261
2.0951826,0.02751384
2.1441708,0.0259507
2.19578,0.024374594
2.244415,0.022946915
2.2902505,0.021649357
2.3334504,0.020467205
2.3741686,0.019388734
2.4125499,0.018403905
2.4487301,0.017503842
2.4828372,0.016680899
2.5149913,0.015928555
2.5453057,0.015241307
2.5738865,0.014614575
2.600834,0.014044623
2.6262423,0.013528477
2.6502002,0.013063838
2.672791,0.012648974
2.6940934,0.012282596
2.7141814,0.011963704
2.7331246,0.011691408
2.7509888,0.011464732
2.7678357,0.011282414
2.7837236,0.01114272
2.7987073,0.011043301
2.8128386,0.010981606
2.8261662,0.010953716
2.8387359,0.010954406
2.8505912,0.010979062
2.8617726,0.011023033
2.8723187,0.011081287
2.8822656,0.011149016
2.8916476,0.011221824
2.9004967,0.011295863
2.9088434,0.01136791
2.9167163,0.011435389
2.9241422,0.011496352
2.9311467,0.011549415
2.9377537,0.011593687
2.9439858,0.011628672
2.9498644,0.011654179
2.9554094,0.011670156
2.96064,0.011676802
2.9655739,0.011674401
2.9702279,0.011663055
2.9746181,0.011642793
2.9787593,0.011613494
2.9826657,0.01157479
2.9863507,0.011525997
2.9898267,0.01146603
2.9931057,0.011393312
2.9961989,0.011305678
2.9991167,0.011200248
3.0018692,0.011073298
3.0044656,0.0109201
3.006915,0.010734746
3.0092255,0.010509954
3.0114051,0.01023687
3.0134611,0.0099048979
3.0154007,0.0095016164
3.0172304,0.0090129257
3.0189564,0.0084236957
3.0205847,0.0077194282
3.0221207,0.0068898166
3.0235696,0.0059354237
3.0249365,0.0048781781
3.026226,0.0037728404
3.0274424,0.0027084806
3.0285899,0.0017853429
3.0296723,0.0010727804
3.0306935,0.00058297991
3.0316569,0.00028168212
3.0325656,0.00011666813
3.0334229,3.855778e-05
3.0342316,8.8550495e-06
3.0349946,1.0637254e-06
3.0357143,1e-10
