y,U_0,U_1,U_2
0,0,0,0
0.00086769924,0.0028414975,-1.1192659e-06,1.2915972e-24
0.0017874829,0.0059636584,-3.2249852e-06,1.0649692e-23
0.0027624773,0.0094428114,-7.5255703e-06,1.088247e-23
0.0037959966,0.013320335,-1.4122083e-05,4.2595561e-24
0.0048915537,0.017639268,-2.3308625e-05,-2.056296e-24
0.0060528726,0.022437952,-3.5481059e-05,-2.005114e-23
0.0072839007,0.027734962,-5.1066949e-05,-5.9135009e-24
0.0085888223,0.033500713,-7.0433699e-05,-2.3497497e-23
0.0099720729,0.039619811,-9.3943904e-05,-4.5026038e-23
0.011438354,0.045872447,-0.00012223867,6.8454155e-24
0.01299265,0.051977271,-0.00015624409,3.1825872e-23
0.014640245,0.057689367,-0.00019660653,2.1807642e-23
0.016386737,0.06287705,-0.00024340651,2.5428358e-24
0.018238064,0.067524286,-0.00029655002,-4.7385894e-24
0.020200518,0.07168543,-0.00035609455,-3.8559322e-24
0.022280771,0.075440308,-0.00042220254,-1.4489785e-23
0.024485892,0.078868431,-0.00049504173,1.0735701e-23
0.026823378,0.08203891,-0.00057477999,2.1603454e-23
0.029301173,0.085008535,-0.00066161318,2.1902639e-24
0.0319277,0.087823042,-0.00075577944,-1.1338336e-23
0.034711887,0.090519183,-0.00085756041,-1.447542e-23
0.037663197,0.093126724,-0.00096727817,2.5341258e-24
0.040791661,0.095670095,-0.0010852924,1.9004283e-23
0.044107915,0.098169686,-0.001211998,2.1001329e-23
0.047623229,0.10064283,-0.0013478237,7.6972205e-24
0.051349553,0.10310457,-0.0014932309,2.91444e-23
0.055299553,0.10556822,-0.0016487131,5.1286024e-23
0.059486654,0.10804581,-0.0018147951,3.6204314e-23
0.06392509,0.11054844,-0.0019920333,-3.5606657e-24
0.068629948,0.11308654,-0.0021810146,-2.1204499e-23
0.073617218,0.11567015,-0.002382357,1.0218515e-23
0.078903853,0.11830902,-0.0025967087,1.8959685e-23
0.084507823,0.12101287,-0.0028247476,-2.4222905e-23
0.090448176,0.12379144,-0.0030671805,-1.2959316e-23
0.096745104,0.12665471,-0.0033247422,1.1056264e-23
0.10342001,0.12961294,-0.0035981936,-3.1545301e-23
0.11049558,0.13267686,-0.0038883195,-1.6994631e-23
0.11799587,0.13585775,-0.0041959256,8.5710149e-24
0.12594638,0.13916757,-0.004521835,5.5204594e-23
0.13437411,0.14261908,-0.0048668825,7.1779768e-23
0.14330773,0.14622601,-0.005231909,-4.2384073e-24
0.1527776,0.15000317,-0.0056177528,-3.0535559e-23
0.1628159,0.1539666,-0.0060252401,-4.0579043e-23
0.17345677,0.15813378,-0.0064551719,1.2691675e-23
0.18473635,0.1625238,-0.006908309,4.6918974e-24
0.19669301,0.16715757,-0.0073853523,-7.0520155e-23
0.20936737,0.17205803,-0.00788692,-1.0467474e-23
0.22280253,0.17725044,-0.0084135186,3.3349929e-23
0.23704414,0.18276263,-0.0089655085,3.475601e-23
0.25214061,0.18862531,-0.0095430616,-1.1264293e-22
0.26814327,0.19487241,-0.010146111,-3.3068065e-22
0.28510649,0.20154139,-0.010774291,-1.4719352e-22
0.30308795,0.20867367,-0.011426862,-9.7548809e-23
0.32214876,0.21631498,-0.012102629,-1.7747292e-22
0.34235371,0.22451576,-0.012799836,-1.715535e-22
0.36377149,0.23333151,-0.013516051,-5.9534343e-23
