y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
-2.7950884e-17,0.0038310581,-2.1572282e-06,1.6770728e-23,-16.426022,-0.0030498903,-4.8812341e-21,-8.7777216e-15,-1.6145572e-18,-3.5139366e-36
0.00086769924,0.0077240569,-4.3784786e-06,4.4648027e-23,-16.115219,-0.007700986,-3.1248685e-21,1.4523922e-14,7.2252522e-18,3.9474447e-36
0.0017874829,0.015684073,-1.3017916e-05,-1.9104982e-23,-15.4741,-0.015964858,7.7763708e-22,4.973476e-15,1.1718218e-18,1.8855997e-36
0.0027624773,0.023994178,-3.0033498e-05,-5.6768338e-23,-14.789424,-0.023522659,2.1156449e-21,-1.3929771e-14,-6.8558005e-18,-3.8169699e-36
0.0037959966,0.032654075,-5.5851951e-05,-3.3443813e-23,-14.042483,-0.031642232,5.7997551e-22,2.3828889e-31,1.7773978e-34,7.682887e-53
0.0048915537,0.041647001,-9.1138248e-05,-7.6960681e-23,-13.190053,-0.040806499,1.9481278e-21,-3.5612071e-15,-6.912527e-18,-8.5099113e-37
0.0060528726,0.050916787,-0.00013515204,-1.3913193e-22,-12.155123,-0.051842614,2.258397e-21,5.4490044e-15,1.2638178e-17,-6.8124308e-38
0.0072839007,0.06032948,-0.00018518605,-7.8569501e-23,-10.844127,-0.063384314,-1.1478036e-21,3.150168e-14,8.4626541e-17,5.2726505e-37
0.0085888223,0.069630354,-0.00024030486,-6.406253e-23,-9.2169043,-0.072047762,-2.4981655e-21,-3.7597839e-15,-7.9434659e-18,5.7550567e-40
0.0099720729,0.078438598,-0.00030498722,-1.5038327e-22,-7.3737187,-0.077508213,-2.4135535e-21,-2.6258203e-14,-7.300665e-17,2.58172e-37
0.011438354,0.086339974,-0.00038253692,-5.3638968e-24,-5.5465913,-0.083446415,-3.0547006e-22,-3.9523508e-15,-1.56689e-17,-3.2125932e-37
0.01299265,0.093053934,-0.00046738914,1.239178e-23,-3.9656302,-0.091304327,2.3013704e-21,-2.4765012e-16,-1.0004619e-18,-1.8788604e-38
0.014640245,0.098531751,-0.00055170681,-5.4698941e-23,-2.7384545,-0.098633317,5.4579903e-23,-9.756982e-15,-7.4849532e-17,-1.5053546e-37
0.016386737,0.10290872,-0.00063416214,-5.9173406e-24,-1.8488143,-0.10367121,-1.1840679e-21,-1.4064989e-14,-1.0876496e-16,-5.7104085e-37
0.018238064,0.10639288,-0.00071775998,-1.0179579e-22,-1.2237043,-0.10693857,1.4480777e-21,1.1967383e-14,7.866089e-17,3.9722487e-37
0.020200518,0.10918543,-0.00080484451,-7.4708335e-23,-0.78682116,-0.10940677,9.6432233e-22,7.4127536e-15,4.233665e-17,5.7914907e-37
0.022280771,0.11145027,-0.00089617857,-5.8118214e-23,-0.47866749,-0.11150145,-5.3533935e-22,4.440467e-15,5.5380918e-17,6.5422548e-38
0.024485892,0.11331144,-0.00099195417,-8.4500583e-23,-0.25783914,-0.11330627,-2.4983064e-22,5.0877679e-15,5.5383449e-17,-5.8474966e-38
0.026823378,0.11486027,-0.0010923972,-1.7672714e-23,-0.096717393,-0.11484353,-4.7442306e-22,-4.44739e-15,-5.5032091e-17,-5.8294267e-38
0.029301173,0.1161636,-0.0011978448,-3.4117139e-23,0.022957038,-0.11614769,2.9944242e-22,-1.2248094e-20,-1.8089986e-22,4.211523e-44
0.0319277,0.11727061,-0.0013086877,4.1824726e-24,0.1133438,-0.11725796,1.6371128e-22,7.5926301e-15,1.41661e-16,1.288233e-37
0.034711887,0.11821782,-0.0014253346,5.5230782e-23,0.18266112,-0.1182084,-4.3125067e-22,4.4825718e-16,8.3551969e-18,7.8316158e-39
0.037663197,0.1190328,-0.0015481997,3.3505909e-23,0.23656247,-0.11902601,-5.0478777e-23,-1.0240188e-14,-2.1077931e-16,-1.7884611e-37
0.040791661,0.11973663,-0.0016777028,-1.5171388e-23,0.27901043,-0.11973177,-1.1665934e-21,-1.6210894e-16,-4.0613107e-18,-3.2882318e-39
0.044107915,0.12034547,-0.00181427,-4.8903236e-24,0.31283298,-0.12034202,-6.1872582e-22,1.3307457e-14,3.8518172e-16,4.0532654e-37
0.047623229,0.120872,-0.0019583343,-5.4970797e-24,0.34008477,-0.12086958,7.6264479e-22,-4.6883257e-15,-1.6322919e-16,4.4699412e-38
0.051349553,0.12132625,-0.0021103373,-4.6243127e-23,0.36228391,-0.12132456,7.2699416e-22,-9.4013647e-15,-2.6661844e-16,-8.5520272e-37
0.055299553,0.12171611,-0.0022707305,-3.6641786e-23,0.38056879,-0.121715,9.6236067e-22,4.9651878e-15,1.708803e-16,-5.2957072e-38
0.059486654,0.12204804,-0.0024399748,-1.4326375e-23,0.39580556,-0.12204734,6.546085e-22,1.4983362e-16,-2.2530663e-18,5.7799111e-37
0.06392509,0.1223271,-0.0026185388,1.3435151e-22,0.40866241,-0.12232674,-3.9495999e-23,-6.6470843e-15,-3.304045e-16,3.5823595e-37
0.068629948,0.12255745,-0.0028068986,8.6906037e-23,0.41966247,-0.12255737,-7.69113e-22,-2.949053e-15,-1.5120311e-16,-9.698666e-38
0.073617218,0.12274254,-0.0030055365,-3.3916949e-23,0.42921996,-0.12274259,-5.7611657e-22,6.2104704e-15,3.0775987e-16,-3.3230625e-37
0.078903853,0.1228849,-0.003214938,-1.248619e-24,0.437667,-0.12288509,6.3148976e-22,-3.9020016e-15,-2.716381e-16,-1.465143e-37
0.084507823,0.12298666,-0.0034355864,-1.1398041e-23,0.445274,-0.122987,-3.8192159e-23,9.345e-16,6.2156257e-17,-2.7136121e-37
0.090448176,0.12304956,-0.0036679588,-1.062781e-22,0.45226322,-0.12304999,-1.4444118e-21,5.3418525e-15,3.4986772e-16,1.6068355e-37
0.096745104,0.12307484,-0.0039125189,-1.5498329e-22,0.45882068,-0.12307527,3.5533379e-23,-1.20331e-15,-7.9717802e-17,2.5831353e-37
0.10342001,0.12306332,-0.0041697046,1.4612123e-22,0.46510451,-0.12306377,2.3237359e-22,8.1241641e-21,7.5318143e-22,-8.5218487e-43
0.11049558,0.12301554,-0.0044399211,2.6883185e-22,0.47125122,-0.12301606,-9.4899129e-22,1.0666473e-20,6.7309585e-22,2.3834633e-42
0.11799587,0.1229317,-0.0047235268,2.5271222e-22,0.47738097,-0.12293226,1.7846407e-21,2.4305708e-21,-9.0522933e-23,3.2016425e-42
0.12594638,0.12281166,-0.0050208137,7.3038468e-23,0.48360187,-0.12281222,2.2771999e-21,-7.8687527e-16,-9.4378898e-17,-1.0742993e-37
0.13437411,0.12265502,-0.0053319827,-1.0193535e-22,0.49001272,-0.12265552,-1.6423712e-21,-5.3927561e-17,-6.4356537e-18,-7.4843318e-39
0.14330773,0.12246084,-0.0056571275,-1.1092221e-23,0.49670598,-0.12246133,-1.3082709e-21,7.6051231e-16,9.1251337e-17,1.0369559e-37
0.1527776,0.12222792,-0.0059962143,1.6726316e-22,0.50377088,-0.12222841,5.244407e-22,4.7303659e-20,7.5830138e-21,-9.4111034e-42
0.1628159,0.12195466,-0.0063490284,4.9469694e-22,0.51129421,-0.12195508,-1.3802825e-21,4.119842e-15,8.593126e-16,1.2948215e-36
0.17345677,0.1216388,-0.0067151341,9.1036061e-22,0.51936235,-0.12163916,-1.267232e-23,-2.9281274e-16,-6.3204049e-17,-7.306082e-37
0.18473635,0.12127751,-0.0070938358,1.2629186e-21,0.52806269,-0.12127783,4.3146776e-21,-3.9049673e-15,-8.1432057e-16,-1.3077654e-36
0.19669301,0.12086723,-0.0074841102,3.1370558e-22,0.53748431,-0.12086752,2.5868451e-21,4.9922041e-16,1.0623718e-16,7.8562639e-37
0.20936737,0.1204035,-0.0078845309,-4.7668521e-22,0.54771913,-0.12040379,-1.0998997e-21,1.0482831e-20,4.2510623e-21,4.2079446e-41
0.22280253,0.11988071,-0.0082931722,6.1739696e-22,0.55886222,-0.11988114,-2.8652231e-22,1.4055488e-20,4.1449391e-21,7.0878784e-41
0.23704414,0.11929183,-0.0087074963,1.0335221e-21,0.57101224,-0.11929244,-1.5612466e-21,3.1163248e-21,-2.1091008e-22,2.8388385e-41
0.25214061,0.11862806,-0.0091242937,4.1560088e-22,0.58427229,-0.118628,-1.9184476e-21,-1.7607061e-20,-8.8672796e-21,1.5286436e-41
0.26814327,0.11787816,-0.0095394466,-6.0526701e-22,0.59875085,-0.11787821,1.3720048e-21,-1.8070387e-20,-9.1006197e-21,1.5688695e-41
0.28510649,0.11702831,-0.0099480744,-8.6977147e-22,0.61455299,-0.11703166,1.3995796e-22,3.0107241e-16,4.8887882e-16,6.8073612e-37
0.30308795,0.1160619,-0.010343524,-1.049101e-21,0.63177303,-0.11606783,-1.5346241e-21,1.5373487e-17,2.4826895e-17,3.3178097e-38
0.32214876,0.11495656,-0.010717033,1.1732261e-21,0.65046664,-0.11495257,1.385078e-21,-2.8241233e-16,-4.5763571e-16,-6.2224227e-37
0.34235371,0.11364405,-0.011054192,1.4360585e-21,0.67058577,-0.11363702,6.8421546e-23,1.562489e-21,-3.427157e-20,6.1583053e-41
0.36377149,0.11207914,-0.011340379,-4.8371175e-22,0.69214552,-0.11208196,1.4459882e-21,2.1784254e-21,-2.3592404e-20,2.7103416e-41
0.38647488,0.11026047,-0.011567048,6.241085e-22,0.71535371,-0.11026575,1.020129e-20,-2.1425888e-20,2.2845086e-20,-2.4977163e-40
0.41054106,0.10814811,-0.011723223,9.8608373e-22,0.74034126,-0.10815154,2.104852e-21,2.5152884e-21,5.1144234e-22,3.0727584e-40
0.43605183,0.10567571,-0.011793153,-6.1956397e-22,0.76706538,-0.10567794,-4.4101837e-21,1.5823577e-15,-9.0177179e-16,-2.497573e-36
0.46309391,0.10276183,-0.011759009,-1.2607123e-21,0.79540251,-0.10276406,7.8512952e-21,5.2996613e-17,-2.9413673e-17,-1.6290746e-37
0.49175922,0.099306585,-0.011602058,-1.6963572e-21,0.82512083,-0.099308716,3.4746138e-22,-1.4627696e-15,8.3358366e-16,2.606289e-36
0.52214518,0.095189245,-0.011304525,-7.7211731e-21,0.85583751,-0.095192069,-1.5554562e-20,-7.6586702e-21,9.721284e-22,1.267107e-39
0.55435509,0.090267773,-0.010851119,-1.615381e-20,0.88696854,-0.090268572,-2.4681564e-21,-5.2983059e-16,1.7608649e-16,2.4487594e-38
0.58849842,0.084382397,-0.010232336,-5.1563461e-21,0.91768457,-0.084378411,6.4059461e-21,-5.4879318e-17,1.8242348e-17,9.6413112e-38
0.62469124,0.077361018,-0.0094491039,-4.3135801e-21,0.9467665,-0.077357005,-1.7932161e-21,-4.9835491e-15,1.2808065e-15,-5.2850664e-36
0.66305656,0.069029701,-0.0085146477,-1.2416625e-20,0.97243799,-0.06902752,-4.3821526e-21,-3.5533637e-15,8.5379689e-16,2.6913386e-36
0.70372479,0.059271143,-0.0074633221,-8.1411744e-21,0.99254744,-0.059265027,-3.5148999e-22,5.210231e-15,-1.378545e-15,5.5211219e-36
