y,R_0,R_1,R_2,R_3,R_4,R_5,RB_0,RB_1,RB_2,RB_3,RB_4,RB_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,2.148077e-07,-1.4961373e-10,8.8932262e-26,2.1480442e-07,4.1733474e-28,2.1480607e-07,2.148077e-07,-1.4961373e-10,8.8932262e-26,2.1480442e-07,4.1733474e-28,2.1480607e-07
0.0017874829,1.7884027e-06,-3.9440385e-09,-1.8815176e-24,1.7882714e-06,-8.8879932e-27,1.7883369e-06,1.7884027e-06,-3.9440385e-09,-1.8815177e-24,1.7882714e-06,-8.8879935e-27,1.7883369e-06
0.0027624773,7.7927665e-06,-3.9803083e-08,-1.9711418e-24,7.7910506e-06,-7.7680568e-27,7.7919072e-06,7.7927665e-06,-3.9803084e-08,-1.9711419e-24,7.7910506e-06,-7.7680571e-27,7.7919072e-06
0.0037959966,2.363337e-05,-2.3802268e-07,2.9761552e-24,2.3621058e-05,6.7760073e-26,2.3627209e-05,2.363337e-05,-2.3802268e-07,2.9761552e-24,2.3621058e-05,6.7760073e-26,2.3627209e-05
0.0048915537,5.739702e-05,-1.0258877e-06,-2.2620333e-23,5.733608e-05,-5.9881643e-25,5.7366572e-05,5.739702e-05,-1.0258877e-06,-2.2620333e-23,5.733608e-05,-5.9881644e-25,5.7366572e-05
0.0060528726,0.00012035353,-3.5309075e-06,-2.5096674e-21,0.00012011931,-2.322047e-23,0.0001202367,0.00012035353,-3.5309076e-06,-2.5096674e-21,0.00012011931,-2.322047e-23,0.0001202367
0.0072839007,0.0002272544,-1.0263706e-05,1.0615629e-20,0.00022650776,1.4368173e-22,0.00022688194,0.0002272544,-1.0263706e-05,1.0615629e-20,0.00022650776,1.4368173e-22,0.00022688194
0.0085888223,0.00039561196,-2.5920079e-05,-1.958571e-21,0.00039356358,-7.1378534e-23,0.00039458664,0.00039561196,-2.5920078e-05,-1.9585705e-21,0.00039356358,-7.1378526e-23,0.00039458664
0.0099720729,0.0006426196,-5.7473013e-05,-1.5061799e-20,0.00063767396,-2.3601276e-22,0.00064013167,0.0006426196,-5.7473012e-05,-1.5061798e-20,0.00063767396,-2.3601275e-22,0.00064013167
0.011438354,0.00097891515,-0.00011206076,1.8356229e-19,0.00096825229,3.662063e-21,0.00097354291,0.00097891515,-0.00011206076,1.835623e-19,0.00096825229,3.662063e-21,0.00097354291
0.01299265,0.0014017435,-0.00019250019,-1.2577761e-19,0.0013810549,-2.5118661e-21,0.0013913584,0.0014017435,-0.00019250019,-1.2577761e-19,0.0013810549,-2.5118661e-21,0.0013913584
0.014640245,0.0018936614,-0.000294031,-3.2151952e-19,0.0018573778,-6.6089604e-21,0.0018755371,0.0018936614,-0.000294031,-3.2151952e-19,0.0018573778,-6.6089604e-21,0.0018755371
0.016386737,0.0024295458,-0.0004064224,5.5714261e-21,0.0023715322,2.0379243e-22,0.0024006227,0.0024295458,-0.00040642239,5.5714263e-21,0.0023715322,2.0379241e-22,0.0024006227
0.018238064,0.002986291,-0.00051967164,-1.4449591e-18,0.0029004346,-2.6739473e-20,0.0029434425,0.002986291,-0.00051967163,-1.444959e-18,0.0029004346,-2.673947e-20,0.0029434425
