y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
0,-0.016154216,-0.00020429167,2.0528511e-20,-14.872561,0.018160034,-7.390352e-20,-1.4129212e-16,1.1915043e-18,-3.7997562e-35
0.00086769924,-0.030440562,-0.00050292166,1.380247e-20,-14.783746,0.030461905,-3.9163524e-20,-4.2329524e-18,3.8538438e-20,-1.125282e-36
0.0017874829,-0.058641868,-0.0012000704,1.0528469e-20,-14.599507,0.057325806,1.091154e-20,-3.6587147e-15,7.8941299e-18,1.7695691e-35
0.0027624773,-0.086024543,-0.0021063826,2.2120235e-20,-14.39458,0.085680095,1.0641836e-19,-2.035477e-16,4.6581289e-19,-6.7853265e-38
0.0037959966,-0.11227158,-0.0032371498,-2.9845897e-20,-14.157312,0.11250418,9.2101625e-20,3.5183458e-15,-8.0019604e-18,1.1689312e-36
0.0048915537,-0.13698657,-0.0046032625,-5.3616151e-20,-13.864018,0.1376485,-8.9763928e-20,-3.6045815e-20,5.560657e-22,-3.9835164e-41
0.0060528726,-0.15960518,-0.0062173926,1.3615629e-21,-13.470478,0.16006587,-8.1675265e-20,-1.4568239e-14,1.033008e-16,-1.0020636e-35
0.0072839007,-0.17925947,-0.0080939532,2.6735404e-20,-12.906434,0.17811727,-3.2973821e-20,-8.2330506e-16,5.8339311e-18,-5.6322648e-37
0.0085888223,-0.19468019,-0.010233717,3.8142404e-20,-12.086279,0.19122295,-8.3857951e-20,1.372458e-14,-9.7346939e-17,9.4415067e-36
0.0099720729,-0.20436539,-0.012600127,2.7034456e-20,-10.949539,0.20037977,3.5070676e-20,3.4413727e-22,-2.7551104e-22,-1.3451259e-39
0.011438354,-0.20721605,-0.015132007,-2.3477999e-22,-9.5179134,0.20565751,1.499241e-19,-3.7404607e-14,4.7551547e-16,3.1893849e-35
0.01299265,-0.20333238,-0.01778721,-2.8403761e-20,-7.9171096,0.20482879,-6.8405883e-22,-2.16811e-15,2.7904208e-17,3.1687458e-36
0.014640245,-0.19419869,-0.020541021,3.3270855e-20,-6.3276683,0.19659121,-8.197592e-20,3.5252886e-14,-4.4855662e-16,-3.1547132e-35
0.016386737,-0.18200714,-0.02334891,-8.3933076e-22,-4.9025362,0.18323027,6.7848378e-20,-1.9575595e-20,1.4975595e-22,-7.6969673e-40
0.018238064,-0.16876436,-0.026150408,-6.1395138e-20,-3.7191907,0.16855493,5.0261322e-20,1.7537752e-14,-2.2205402e-16,-6.9216718e-37
0.020200518,-0.15582054,-0.028902557,7.7511954e-21,-2.7852147,0.15494241,-5.9049008e-20,9.2772226e-16,-1.1998316e-17,3.1515924e-37
0.022280771,-0.14386514,-0.031591423,1.3240676e-20,-2.0688421,0.1429706,-3.9206785e-20,7.016055e-16,-1.744821e-16,6.2781655e-36
0.024485892,-0.13312834,-0.034220794,1.9136649e-20,-1.5260728,0.13244898,8.8275181e-21,1.0459738e-15,-2.3706534e-17,7.9382135e-37
