y,I01,I02
0,6.9694822e-08,-6.9690919e-08
0.00086769924,1.246764e-06,-1.2464642e-06
0.0017874829,1.2560714e-05,-1.2554434e-05
0.0027624773,6.6011857e-05,-6.5956145e-05
0.0037959966,0.0002349946,-0.00023469207
0.0048915537,0.00064584754,-0.00064465515
0.0060528726,0.0014683999,-0.0014646652
0.0072839007,0.0028583404,-0.0028485524
0.0085888223,0.0048300872,-0.0048079546
0.0099720729,0.0071117067,-0.0070677129
0.011438354,0.0091469959,-0.0090691536
0.01299265,0.010357244,-0.010233292
0.014640245,0.010479669,-0.010299857
0.016386737,0.0096648361,-0.0094238535
0.018238064,0.0082929672,-0.0079903655
0.020200518,0.0067383873,-0.0063780553
0.022280771,0.005251782,-0.0048412115
0.024485892,0.0039567574,-0.0035064006
0.026823378,0.0028918115,-0.0024145587
0.029301173,0.0020508808,-0.0015616934
0.0319277,0.0014093216,-0.00092505605
0.034711887,0.00093774873,-0.00047711506
0.037663197,0.00060824817,-0.00019184825
0.040791661,0.0003966104,-4.7014325e-05
0.044107915,0.00028274282,-2.4572053e-05
0.047623229,0.00025032442,-0.00011032872
0.051349553,0.00028623501,-0.00029335513
0.055299553,0.00037998359,-0.00056539425
0.059486654,0.00052320632,-0.00092033278
0.06392509,0.00070926878,-0.0013537763
0.068629948,0.00093294851,-0.0018626959
0.073617218,0.0011901905,-0.0024451386
0.078903853,0.0014779438,-0.0031000276
0.084507823,0.0017940113,-0.0038269503
0.090448176,0.0021369553,-0.0046260089
0.096745104,0.0025060346,-0.0054976861
0.10342001,0.0029011223,-0.0064426722
0.11049558,0.003322685,-0.0074617913
0.11799587,0.0037717717,-0.0085559192
0.12594638,0.0042499746,-0.0097258365
0.13437411,0.0047593979,-0.010972106
0.14330773,0.0053026818,-0.01229508
0.1527776,0.0058829947,-0.013694823
0.1628159,0.0065039864,-0.015170938
0.17345677,0.0071697619,-0.016722454
0.18473635,0.0078848455,-0.018347706
0.19669301,0.0086541448,-0.020044209
0.20936737,0.0094829171,-0.021808488
0.22280253,0.010376758,-0.023635952
0.23704414,0.011341537,-0.025520744
0.25214061,0.012383277,-0.027455558
0.26814327,0.013508099,-0.029431447
0.28510649,0.014721859,-0.031437522
0.30308795,0.016030111,-0.033461236
0.32214876,0.017439391,-0.035489724
0.34235371,0.018958403,-0.037510606
0.36377149,0.020589904,-0.039500597
0.38647488,0.022334357,-0.041434947
0.41054106,0.024200302,-0.043302023
0.43605183,0.026183162,-0.045068664
0.46309391,0.028252231,-0.046678416
0.49175922,0.030365238,-0.048075259
0.52214518,0.032488404,-0.049234071
0.55435509,0.034598182,-0.050170954
0.58849842,0.036653566,-0.050896878
0.62469124,0.038589991,-0.051417967
0.66305656,0.04036561,-0.051799534
0.70372479,0.041980014,-0.052157455
0.74683417,0.043391096,-0.052522959
0.79253123,0.044472814,-0.052806739
0.84097128,0.044883215,-0.052648364
0.87300938,0.044430301,-0.051947784
0.89232374,0.044155376,-0.051519765
0.94676658,0.041943731,-0.048992653
1.0044767,0.038222253,-0.044939359
1.0656501,0.033484782,-0.039795499
1.1304946,0.028611681,-0.034485302
1.1992304,0.024463485,-0.029976861
1.272091,0.021454731,-0.026745856
1.3493238,0.019488456,-0.02466572
1.4311911,0.018255746,-0.023361213
1.5179708,0.01749463,-0.022522398
1.6047489,0.017057496,-0.021982922
1.6866115,0.01682873,-0.021621303
1.7437698,0.01670982,-0.021376149
1.7638597,0.016667765,-0.021290476
1.8367876,0.016465095,-0.02087635
1.9055763,0.016163602,-0.020319649
1.970461,0.015733488,-0.01959053
2.0316639,0.015162176,-0.018679147
2.0893942,0.014449138,-0.017589972
2.1438493,0.013602575,-0.016338262
2.1952153,0.01263785,-0.014947979
2.2436677,0.011575924,-0.013449793
2.289372,0.010441042,-0.011878166
2.3324844,0.0092609521,-0.010270875
2.373152,0.0080658416,-0.0086675238
2.4115136,0.0068858267,-0.0071065167
2.4477001,0.0057515759,-0.0056253588
2.4818351,0.0046939518,-0.0042599716
2.5140349,0.0037420491,-0.0030426445
2.5444093,0.0029228814,-0.0020019191
2.573062,0.0022610846,-0.0011623213
2.5828748,0.0020857669,-0.00093794832
2.6000986,0.0017783087,-0.00054413691
2.6256058,0.0014933896,-0.00016357712
2.6496662,0.0014211844,-3.2116383e-05
2.6723619,0.0015722728,-0.00015645394
2.6937705,0.001952806,-0.00053854019
2.7139649,0.0025641488,-0.0011754135
2.7330143,0.0034026567,-0.0020591473
2.7509836,0.004459563,-0.003176913
2.7679341,0.0057211104,-0.0045111476
2.7839236,0.0071687716,-0.0060398536
2.7990067,0.0087797112,-0.0077370909
2.8132348,0.010526212,-0.0095724314
2.8266564,0.012376857,-0.011512179
2.8393173,0.014299602,-0.013522419
2.8512607,0.016261648,-0.015568868
2.8625272,0.018229268,-0.017616651
2.8731552,0.020169552,-0.019632005
2.8831809,0.022052238,-0.021584082
2.8926385,0.023849907,-0.023445107
2.9015602,0.025538523,-0.025190909
2.9099764,0.027098706,-0.026802151
2.9179157,0.028515909,-0.028264474
2.9254053,0.02978095,-0.029569001
2.9324704,0.030889768,-0.030712063
2.9391353,0.031843138,-0.031694881
2.9454227,0.032646331,-0.032523203
2.9513538,0.033308199,-0.033206365
2.956949,0.033840376,-0.033756476
2.9622271,0.034256444,-0.034187571
2.9672063,0.034570916,-0.03451457
2.9719035,0.034797817,-0.034751862
2.9763345,0.034951399,-0.034914038
2.9805146,0.035046253,-0.035015988
2.9844579,0.035095371,-0.035070956
2.9881778,0.035110057,-0.035090461
2.9916871,0.035099841,-0.035084206
2.9949975,0.035073429,-0.035061044
2.9981205,0.035038414,-0.035028686
3.0010666,0.03500073,-0.034993163
3.0038458,0.034965311,-0.034959491
3.0064677,0.034935661,-0.034931243
3.008941,0.034913473,-0.034910171
3.0112742,0.034897571,-0.034895146
3.0134753,0.034882115,-0.03488037
3.0155518,0.034853062,-0.034851836
3.0175106,0.034781258,-0.03478042
3.0193585,0.034609116,-0.034608557
3.0211017,0.034225102,-0.034224729
3.0227463,0.033418781,-0.033418517
3.0242977,0.031821189,-0.031820988
3.0257612,0.028893784,-0.028893647
3.0271418,0.024146925,-0.024146863
3.0284443,0.017729256,-0.017729238
3.029673,0.0108955,-0.010895493
3.0308321,0.0053794163,-0.0053794121
3.0319256,0.0020598282,-0.0020598262
3.0329571,0.00058142894,-0.00058142847
3.0339302,0.00010853222,-0.00010853218
3.0348483,1.0474479e-05,-1.0474477e-05
3.0357143,5.5975643e-07,-5.5975647e-07
