y,T01_0,T01_1,T01_2,T01_3,T01_4,T01_5,T02_0,T02_1,T02_2,T02_3,T02_4,T02_5,T03_0,T03_1,T03_2,T03_3,T03_4,T03_5
0.44812865,-6.0389021e-05,-1.5451831e-05,6.674566e-22,6.0330494e-05,4.1179598e-22,5.8526729e-08,-1.9294746e-09,7.5325534e-09,9.4989263e-26,1.9294746e-09,-1.1271899e-25,-3.2233808e-40,1.2995525e-09,9.0733564e-13,-6.8599941e-26,1.2924704e-09,2.9178162e-26,-2.5920229e-09
0.44889173,-0.00020906584,-5.3027783e-05,2.5037964e-21,0.00020909723,2.088842e-21,-3.1395597e-08,-3.4530307e-08,1.3616042e-07,1.952493e-24,3.4530307e-08,-1.8956932e-24,-5.1120486e-40,2.3400845e-08,-3.4019446e-12,-1.1927709e-24,2.3427688e-08,6.6877096e-25,-4.6828532e-08
0.44970062,-0.00072913402,-0.00018450569,3.3515431e-20,0.00072918686,4.82057e-20,-5.282711e-08,-3.4999896e-07,1.3828305e-06,1.0601962e-22,3.4999896e-07,-7.3316729e-23,-1.6959663e-38,2.3775025e-07,-7.4621826e-12,-4.8369982e-23,2.3780918e-07,4.2623189e-23,-4.7555942e-07
0.45055804,-0.0017655252,-0.00044557145,-2.1774709e-20,0.0017655323,-3.374073e-20,-7.1266689e-09,-1.8554543e-06,7.3514793e-06,-2.9274764e-22,1.8554543e-06,2.0131538e-22,-7.4422907e-38,1.2639675e-06,3.4473666e-13,1.3186397e-22,1.2639646e-06,-1.1918374e-22,-2.5279322e-06
0.4514669,-0.0034460611,-0.00086685086,-1.9649476e-19,0.0034460443,-2.4583049e-19,1.6835537e-08,-6.7032369e-06,2.6646568e-05,-1.977735e-21,6.7032369e-06,1.6189455e-21,-3.2383936e-37,4.5809086e-06,1.5167693e-11,1.0277191e-21,4.5807877e-06,-7.6027507e-22,-9.1616963e-06
0.4524303,-0.0058775625,-0.0014731585,-6.7167499e-18,0.005877558,5.364569e-18,4.533888e-09,-1.8909926e-05,7.5442781e-05,8.0184254e-20,1.8909926e-05,9.7884862e-20,4.0991858e-34,1.296761e-05,8.6837802e-13,3.7874908e-20,1.2967603e-05,5.0722012e-20,-2.5935213e-05
0.4534515,-0.0091584637,-0.0022865792,3.1106105e-18,0.0091584963,-2.2036275e-18,-3.2646874e-08,-4.5002515e-05,0.0001802422,-9.0434967e-20,4.5002515e-05,-1.1887739e-19,1.267077e-33,3.0976054e-05,-8.6429915e-11,-4.7029791e-20,3.0976745e-05,-5.8190657e-20,-6.1952799e-05
0.45453396,-0.013376709,-0.0033257947,1.2076536e-17,0.013376812,-9.5105421e-18,-1.0321097e-07,-9.4604091e-05,0.00038049994,-2.2700758e-19,9.4604091e-05,-2.8803636e-19,9.9582991e-34,6.5380111e-05,-3.7556162e-10,-1.1296476e-19,6.5383128e-05,-1.448688e-19,-0.00013076324
0.45568137,-0.018597366,-0.0046028646,-2.4759357e-17,0.018597614,2.0063796e-17,-2.4805083e-07,-0.00018068555,0.00073004324,9.0448765e-19,0.00018068555,1.1185472e-18,5.2484157e-33,0.00012541592,-1.2190338e-09,4.3595296e-19,0.00012542576,5.7286882e-19,-0.00025084167
0.45689761,-0.024839763,-0.0061175236,4.0154412e-18,0.024840216,-2.6305622e-18,-4.5383195e-07,-0.000318938,0.0012950693,-4.6316656e-19,0.000318938,-6.1619188e-19,1.2072847e-32,0.00022243546,-2.8821916e-09,-2.4533485e-19,0.00022245886,-2.9694039e-19,-0.00044489432
0.45818681,-0.032042379,-0.0078485173,4.4494493e-18,0.032042876,-4.2831811e-18,-4.9660602e-07,-0.0005253751,0.0021450352,9.2421681e-20,0.0005253751,1.9011438e-19,1.2698389e-32,0.0003683447,-3.8492337e-09,8.2142771e-20,0.0003683761,6.6655411e-20,-0.00073672081
0.45955335,-0.040016436,-0.0097420365,3.2093127e-18,0.040016267,-3.9611595e-18,1.6868719e-07,-0.00081108021,0.0033318953,-7.2051192e-19,0.00081108021,-7.5599538e-19,1.3429028e-32,0.00057204703,2.2501411e-09,-2.8436117e-19,0.00057202843,-4.3490934e-19,-0.0011440754
0.46100186,-0.048398688,-0.011699269,3.268758e-17,0.048396636,-2.3231818e-17,2.0524351e-06,-0.0011736243,0.0048557189,-2.1288974e-18,0.0011736243,-3.0565207e-18,7.6396896e-33,0.00083353066,2.5342896e-08,-1.2381601e-18,0.00083332061,-1.3919326e-18,-0.0016668513
0.46253725,-0.056628619,-0.01356909,1.7351602e-18,0.056624019,2.177305e-19,4.5998824e-06,-0.0015870659,0.0066243586,1.4186161e-20,0.0015870659,-1.6699182e-19,-1.1701274e-34,0.0011368767,6.3606211e-08,-8.4597245e-20,0.0011363452,-1.4667629e-20,-0.002273222
0.46416474,-0.063986086,-0.015156568,4.7785451e-18,0.06398049,-1.0458648e-17,5.5961199e-06,-0.0019966391,0.0084307337,-1.6125193e-18,0.0019966391,-8.4772454e-19,2.519085e-32,0.0014462865,8.45671e-08,-2.2960183e-19,0.0014455726,-8.7987379e-19,-0.0028918591
0.46588984,-0.069712201,-0.016255666,-2.2086218e-16,0.069709461,1.686776e-16,2.7398044e-06,-0.0023265327,0.0099794106,2.547785e-17,0.0023265327,3.28022e-17,5.6822863e-31,0.0017107594,4.3261545e-08,1.3238834e-17,0.0017103913,1.6030882e-17,-0.0034211507
0.46771841,-0.073187779,-0.016698777,2.6705936e-17,0.073191249,-1.0901034e-17,-3.4694662e-06,-0.0025031939,0.010972897,-2.3974907e-18,0.0025031939,-4.7652487e-18,1.0492158e-30,0.0018792364,-5.8355473e-08,-2.2238763e-18,0.0018797544,-1.5632442e-18,-0.0037589908
0.46965663,-0.074092143,-0.016398673,2.4876937e-16,0.074101443,-1.9215375e-16,-9.2994443e-06,-0.0024835638,0.011220984,-2.9806106e-17,0.0024835638,-3.78397e-17,5.0663995e-31,0.001919525,-1.5191171e-07,-1.5383069e-17,0.0019209036,-1.8575615e-17,-0.0038404286
