y,I01,I02
0.44812952,5.5599416e-08,-5.5594853e-08
0.44889266,9.7159026e-07,-9.713767e-07
0.44970152,9.6417527e-06,-9.6380173e-06
0.45055892,4.9982108e-05,-4.9953446e-05
0.45146777,0.00017597821,-0.00017583985
0.45243114,0.00048083355,-0.0004803368
0.45345231,0.0010962357,-0.0010947834
0.45453475,0.0021664553,-0.002162813
0.45568213,0.0037749661,-0.0037668946
0.45689834,0.0058276152,-0.0058115584
0.45818751,0.0079807827,-0.0079517883
0.45955401,0.0097491776,-0.0097009551
0.46100249,0.010770882,-0.010695643
0.46253785,0.0109917,-0.010879764
0.46416529,0.010612811,-0.010452293
0.46589035,0.0099127629,-0.0096893166
0.46771887,0.0091170798,-0.0088134502
0.46965705,0.0083627855,-0.0079582743
0.47171146,0.0077163463,-0.0071864232
0.47388905,0.0072019683,-0.0065180459
0.47619722,0.0068229038,-0.0059521488
0.47864379,0.0065738316,-0.0054789348
0.48123703,0.0064471616,-0.0050860748
0.48398573,0.006435928,-0.0047615771
0.4868992,0.0065348412,-0.0044948238
0.4899873,0.0067405257,-0.0042768043
0.49326049,0.0070514291,-0.0041000485
0.49672983,0.007467596,-0.0039584056
0.50040707,0.0079903931,-0.0038468
0.50430464,0.0086222139,-0.0037610174
0.50843572,0.0093662749,-0.0036975246
0.51281426,0.01022635,-0.0036532998
0.51745505,0.011206531,-0.0036257133
0.52237379,0.012311039,-0.0036124155
0.52758706,0.013543964,-0.003611243
0.53311245,0.014909024,-0.0036201639
0.53896862,0.016409363,-0.0036372307
0.5451753,0.018047263,-0.0036605453
0.55175341,0.0198239,-0.0036882238
0.5587251,0.021739039,-0.0037184091
0.56611385,0.023790751,-0.0037492998
0.57394452,0.025975117,-0.003779179
0.58224344,0.028285786,-0.0038064479
0.59103849,0.030713472,-0.0038296932
0.60035921,0.033245588,-0.0038476357
0.61023689,0.035866571,-0.0038588494
0.62070465,0.038562063,-0.0038621622
0.63179756,0.041311464,-0.003860656
0.64355276,0.044084061,-0.0038761264
0.65600958,0.046637497,-0.0039544841
0.66920964,0.047924774,-0.0040814111
0.68319703,0.048049992,-0.0042645874
0.6980184,0.048049993,-0.0045217652
0.71372312,0.048049999,-0.0048045846
0.73036348,0.04805,-0.0050920022
0.74799478,0.04805,-0.005381202
0.76667556,0.04805,-0.0056728259
0.78646776,0.04805,-0.0059674186
0.80743691,0.04805,-0.0062659202
0.82965235,0.04805,-0.0065699563
0.85318741,0.04805,-0.0068818422
0.87811967,0.04805,-0.0072045313
0.90453116,0.04805,-0.0075415782
0.93250863,0.04805,-0.0078970991
0.96214382,0.04805,-0.0082758418
0.99353369,0.04805,-0.008683325
1.0139869,0.04805,-0.008955617
1.0267827,0.04805,-0.0091266502
1.0620005,0.04805,-0.0096128207
1.0992983,0.04805,-0.010145451
1.1387972,0.04805,-0.0107273
1.1806248,0.04805,-0.011362291
1.2249163,0.04805,-0.012053654
1.271814,0.04805,-0.012801188
1.3214686,0.04805,-0.013600109
1.3740391,0.04805,-0.014438665
1.4296932,0.04805,-0.015296618
1.4886081,0.04805,-0.016143086
1.5509706,0.04805,-0.016931844
1.6169779,0.04805,-0.01760765
1.6868383,0.04805,-0.018159043
1.7607711,0.047973631,-0.0186081
1.8345812,0.046701643,-0.018489983
1.9041009,0.044005748,-0.017648337
1.9695866,0.041264225,-0.016629834
2.0312786,0.038657533,-0.015525713
2.0894021,0.035995766,-0.014296572
2.0951826,0.035710609,-0.014155409
2.1441708,0.033293646,-0.012958025
2.19578,0.030570919,-0.011534785
2.244415,0.027844319,-0.010056508
2.2902505,0.025131732,-0.0085542412
2.3334504,0.022487157,-0.0070709508
2.3741686,0.019950828,-0.0056454318
2.4125499,0.017538666,-0.0043094543
2.4487301,0.015286103,-0.0031004105
2.4828372,0.013226333,-0.002052106
2.5149913,0.011392672,-0.0011955777
2.5453057,0.0098165771,-0.00055879046
2.5738865,0.0085265873,-0.00016584035
2.600834,0.0075467521,-3.6009021e-05
2.6262423,0.0068952173,-0.00018289041
2.6502002,0.0065830547,-0.00061345718
2.672791,0.0066126826,-0.0013271517
2.6940934,0.0069769007,-0.002315118
2.7141814,0.007658573,-0.003559875
2.7331246,0.0086305102,-0.0050352854
2.7509888,0.0098559992,-0.006706966
2.7678357,0.011289998,-0.0085332344
2.7837236,0.012881428,-0.010467202
2.7987073,0.014575697,-0.012458977
2.8128386,0.016317168,-0.014457862
2.8261662,0.018052944,-0.016415896
2.8387359,0.019735853,-0.018290636
2.8505912,0.021326402,-0.02004698
2.8617726,0.022794489,-0.021658782
2.8723187,0.024120423,-0.023109819
2.8822656,0.025294768,-0.024393629
2.8916476,0.026316454,-0.025511664
2.9004967,0.027190935,-0.02647149
2.9088434,0.027928965,-0.027285593
2.9167163,0.028545037,-0.027969871
2.9241422,0.029055616,-0.028541927
2.9311467,0.029477755,-0.029019723
2.9377537,0.029828226,-0.029420751
2.9439858,0.030122854,-0.029761409
2.9498644,0.030375985,-0.030056492
2.9554094,0.030600164,-0.030318901
2.96064,0.030806127,-0.030559659
2.9655739,0.031002936,-0.030788062
2.9702279,0.031197986,-0.031011701
2.9746181,0.031396984,-0.031236456
2.9787593,0.031604094,-0.031466652
2.9826657,0.031822101,-0.031705226
2.9863507,0.032052529,-0.031953857
2.9898267,0.032295803,-0.032213124
2.9931057,0.032551373,-0.032482639
2.9961989,0.032817877,-0.0327612
2.9991167,0.03309327,-0.033046931
3.0018692,0.033374878,-0.033337324
