y,k
0,1e-10
0.00086769924,5.0638674e-07
0.0017874829,4.2157833e-06
0.0027624773,1.8366162e-05
0.0037959966,5.5661417e-05
0.0048915537,0.00013491789
0.0060528726,0.00028159355
0.0072839007,0.00052667779
0.0085888223,0.00090147492
0.0099720729,0.001426778
0.011438354,0.0021004853
0.01299265,0.0028942236
0.014640245,0.0037647533
0.016386737,0.0046711431
0.018238064,0.0055847769
0.020200518,0.0064897799
0.022280771,0.0073793764
0.024485892,0.0082520033
0.026823378,0.0091085598
0.029301173,0.0099510629
0.0319277,0.010781924
0.034711887,0.011603592
0.037663197,0.012418394
0.040791661,0.013228499
0.044107915,0.014035902
0.047623229,0.014842413
0.051349553,0.015649685
0.055299553,0.01645923
0.059486654,0.017272447
0.06392509,0.018090638
0.068629948,0.018915028
0.073617218,0.019746779
0.078903853,0.02058701
0.084507823,0.021436806
0.090448176,0.022297239
0.096745104,0.023169377
0.10342001,0.024054305
0.11049558,0.02495314
0.11799587,0.025867041
0.12594638,0.026797226
0.13437411,0.027744984
0.14330773,0.028711695
0.1527776,0.029698841
0.1628159,0.030708023
0.17345677,0.03174099
0.18473635,0.032799665
0.19669301,0.033886177
0.20936737,0.035002898
0.22280253,0.036152497
0.23704414,0.037337982
0.25214061,0.038562771
0.26814327,0.039830759
0.28510649,0.041146404
0.30308795,0.042514822
0.32214876,0.043941884
0.34235371,0.045434298
0.36377149,0.046999641
0.38647488,0.048646384
0.41054106,0.050383734
0.43605183,0.052221035
0.46309391,0.054166733
0.49175922,0.056226797
0.52214518,0.058401923
0.55435509,0.060682095
0.58849842,0.063036322
0.62469124,0.065394743
0.66305656,0.067621555
0.70372479,0.069492325
0.74683417,0.070689183
0.79253123,0.070890674
0.84097128,0.069801639
0.87300938,0.068227032
0.89232374,0.067278384
0.94676658,0.063616561
1.0044767,0.059616281
1.0656501,0.056223745
1.1304946,0.053948193
1.1992304,0.052675441
1.272091,0.051965654
1.3493238,0.051376778
1.4311911,0.050592432
1.5179708,0.049449449
1.6047489,0.04795949
1.6866115,0.046242594
1.7437698,0.044878133
1.7638597,0.044398083
1.8367876,0.042491091
1.9055763,0.040572677
1.970461,0.038679646
2.0316639,0.036837922
2.0893942,0.035064844
2.1438493,0.033371168
2.1952153,0.031762698
2.2436677,0.030241684
2.289372,0.028807892
2.3324844,0.027459404
2.373152,0.026193284
2.4115136,0.025005942
2.4477001,0.02389334
2.4818351,0.022851339
2.5140349,0.021875925
2.5444093,0.020963324
2.573062,0.020110046
2.5828748,0.019820669
2.6000986,0.019312673
2.6256058,0.018568556
2.6496662,0.017875343
2.6723619,0.017230865
2.6937705,0.016633278
2.7139649,0.016081043
2.7330143,0.015572907
2.7509836,0.015107878
2.7679341,0.014685194
2.7839236,0.0143043
2.7990067,0.01396481
2.8132348,0.013666483
2.8266564,0.013409177
2.8393173,0.013192843
2.8512607,0.013017408
2.8625272,0.012882727
2.8731552,0.012788586
2.8831809,0.012734613
2.8926385,0.012720113
2.9015602,0.012744038
2.9099764,0.012804988
2.9179157,0.012901002
2.9254053,0.013029489
2.9324704,0.013187216
2.9391353,0.013370293
2.9454227,0.013574184
2.9513538,0.013793769
2.956949,0.014023437
2.9622271,0.014257196
2.9672063,0.01448881
2.9719035,0.014711924
2.9763345,0.01492019
2.9805146,0.015107362
2.9844579,0.015267336
2.9881778,0.015394148
2.9916871,0.015481911
2.9949975,0.01552478
2.9981205,0.015516801
3.0010666,0.015451647
3.0038458,0.015322405
3.0064677,0.015121279
3.008941,0.014839195
3.0112742,0.014465372
3.0134753,0.013986838
3.0155518,0.013387903
3.0175106,0.012649891
3.0193585,0.011751499
3.0211017,0.010670735
3.0227463,0.0093903969
3.0242977,0.0079105227
3.0257612,0.0062710026
3.0271418,0.0045786114
3.0284443,0.0030087226
3.029673,0.0017432269
3.0308321,0.000873783
3.0319256,0.00036799663
3.0329571,0.00012234387
3.0339302,2.814089e-05
3.0348483,3.3813052e-06
3.0357143,1e-10
