y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0,1.0232096e-08,3.285775e-06,-2.8614649e-30,-6.6834875e-09,-1.8674238e-26,-3.5486088e-09,-2.7654654e-08,-9.5959328e-06,-3.8736639e-29,2.3359908e-08,5.4537406e-26,4.2947461e-09
0.00086769924,1.160173e-07,1.207213e-05,-2.5734018e-28,-6.5728581e-08,-3.7565927e-27,-5.028872e-08,-2.9629438e-07,-4.0404985e-05,6.9382984e-28,3.135403e-07,1.4454172e-26,-1.7245919e-08
0.0017874829,8.2868689e-07,5.4403836e-05,2.6655678e-27,-1.7918738e-07,4.7401287e-27,-6.4949949e-07,-1.6278224e-06,-0.00015888032,-7.61277e-27,1.8893656e-06,-1.3640542e-26,-2.6154322e-07
0.0027624773,3.4977952e-06,0.00014830385,-7.4713738e-28,8.432845e-07,5.2518137e-26,-4.3410796e-06,-4.9011404e-06,-0.00043308867,8.0441593e-27,6.6984655e-06,-1.5424481e-25,-1.7973252e-06
0.0037959966,1.14722e-05,0.00032492795,-2.7823814e-26,8.2203218e-06,-2.790419e-25,-1.9692522e-05,-9.3963944e-06,-0.00094881934,-2.46089e-26,1.7545619e-05,8.1917612e-25,-8.1492255e-06
0.0048915537,3.2249825e-05,0.00061854315,-5.1830241e-26,3.673954e-05,-6.1992744e-25,-6.8989365e-05,-9.7104978e-06,-0.0018060667,-1.341431e-25,3.8229395e-05,1.8387546e-24,-2.8518898e-05
0.0060528726,8.0780228e-05,0.001064073,4.400539e-25,0.0001186185,9.5023773e-25,-0.00019939872,8.4843777e-06,-0.0031069197,-2.1407996e-25,7.4087321e-05,-2.6449421e-24,-8.25717e-05
0.0072839007,0.00018130402,0.0016813281,8.7938791e-25,0.00030693891,2.5300499e-24,-0.00048824293,7.0199642e-05,-0.0049102354,7.8799956e-25,0.00013272254,-7.6795823e-24,-0.00020292218
0.0085888223,0.00035968662,0.0024456276,-1.1293441e-25,0.00065546516,5.2829046e-25,-0.0010151518,0.00020039944,-0.0071463574,1.0363833e-24,0.00022269914,-2.2144323e-24,-0.00042309858
0.0099720729,0.00062058126,0.0032666317,-3.7137063e-25,0.001163502,-3.8803971e-25,-0.0017840833,0.0003946037,-0.0095527472,1.4334342e-24,0.00034910382,-3.3308108e-25,-0.00074370752
0.011438354,0.00092926291,0.004015836,-4.7563677e-25,0.0017361227,-1.5293127e-25,-0.0026653856,0.00059691479,-0.01175013,3.0579445e-24,0.00051218753,-2.9516714e-24,-0.0011091023
0.01299265,0.0012305981,0.0045982688,-4.873259e-24,0.0022358617,-4.8386623e-24,-0.0034664598,0.00072797042,-0.013454215,3.472632e-24,0.00071188058,7.7940776e-24,-0.001439851
0.014640245,0.0014896182,0.004998409,-6.4554007e-24,0.0025825374,-5.8248339e-24,-0.0040721557,0.00074205815,-0.014615981,-4.2996872e-24,0.00094841126,1.9772024e-23,-0.0016904694
0.016386737,0.0017055086,0.0052603155,3.3995096e-25,0.0027832537,1.2830562e-24,-0.0044887623,0.00064589255,-0.01536403,-9.2784095e-24,0.0012182171,8.7112346e-24,-0.0018641096
0.018238064,0.0018953634,0.0054414207,3.4487569e-24,0.002887566,4.3236791e-24,-0.0047829293,0.00047209006,-0.015867264,-6.1105784e-24,0.001515108,-1.9490815e-24,-0.0019871981
0.020200518,0.0020770317,0.0055856038,5.3712056e-24,0.0029432232,6.5705267e-24,-0.0050202549,0.00025162781,-0.016255686,-1.0083478e-23,0.0018345651,-1.2078373e-24,-0.0020861929
0.022280771,0.0022629264,0.0057193541,7.8013023e-24,0.0029820687,7.1130089e-24,-0.0052449951,5.1061652e-06,-0.016608602,-3.7150212e-24,0.0021744703,-1.1589179e-23,-0.0021795764
