y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0.44812865,-1.0832534e-05,-2.7697102e-06,6.975804e-23,1.0842763e-05,1.1299211e-22,-1.0228666e-08,3.1668273e-05,8.0977317e-06,-2.0506102e-22,-3.1628963e-05,-3.2884887e-22,-3.9309489e-08
0.44889173,0,0,0,0,0,0,0.00010971257,2.7732531e-05,-1.3013171e-21,-0.00010957325,-1.1048694e-21,-1.3932127e-07
0.44970062,-9.7234416e-05,-2.425208e-05,5.3373985e-21,0.00010067715,8.2516549e-21,-3.4427357e-06,0.00038327419,9.6021144e-05,-1.8400085e-20,-0.00038171985,-2.4626278e-20,-1.5543347e-06
0.45055804,-0.00030793931,-7.5709458e-05,-5.7042979e-21,0.00032816412,-4.1690185e-21,-2.0224812e-05,0.00093091366,0.00022980912,2.0818382e-20,-0.00092250778,1.0495786e-20,-8.4058819e-06
0.4514669,-0.00058593792,-0.00014010565,-2.7391833e-20,0.00065922945,-5.0959085e-20,-7.3291529e-05,0.0018258821,0.00044072606,1.0348755e-19,-0.0017953953,1.2839472e-19,-3.04868e-05
0.4524303,-0.00096246978,-0.0002206,8.0738132e-21,0.001169958,1.1812594e-20,-0.00020748826,0.003136204,0.00073353504,-5.7295208e-20,-0.0030499236,-2.0468463e-20,-8.6280396e-05
0.4534515,-0.0014225115,-0.00030601207,1.2943206e-20,0.0019181798,3.4866989e-20,-0.00049566832,0.0049339197,0.0011064783,-5.0494282e-20,-0.00472784,-7.7044106e-20,-0.00020607975
0.45453396,-0.001932971,-0.00037777559,2.2270168e-21,0.0029792682,-4.0207381e-20,-0.0010462972,0.0072970894,0.0015498392,-3.3756737e-20,-0.0068621367,6.0462502e-20,-0.00043495263
0.45568137,-0.0024383276,-0.00040984149,9.5381488e-21,0.0044457263,1.4324244e-19,-0.0020073987,0.010306246,0.0020439068,-2.1531638e-19,-0.009471908,-2.1502595e-19,-0.00083433828
0.45689761,-0.0028582265,-0.00037140611,-8.8383275e-21,0.0064193791,1.0930088e-19,-0.0035611525,0.014033388,0.0025574193,-1.1046461e-19,-0.012553609,-1.6975254e-19,-0.0014797788
