y,I01,I02
0,6.8213497e-10,-6.8213006e-10
0.00086769924,1.8685938e-08,-1.8684527e-08
0.0017874829,2.4260227e-07,-2.4255988e-07
0.0027624773,1.6270217e-06,-1.6265584e-06
0.0037959966,7.380219e-06,-7.3772754e-06
0.0048915537,2.5851705e-05,-2.5838356e-05
0.0060528726,7.4733484e-05,-7.4685118e-05
0.0072839007,0.00018306628,-0.00018291703
0.0085888223,0.00038073692,-0.00038033427
0.0099720729,0.00066907886,-0.00066812275
0.011438354,0.00099926408,-0.00099724251
0.01299265,0.0012991787,-0.0012952999
0.014640245,0.0015259679,-0.0015191129
0.016386737,0.0016820778,-0.0016708157
0.018238064,0.0017923515,-0.0017749885
0.020200518,0.0018812768,-0.0018558778
0.022280771,0.0019654419,-0.0019298231
0.024485892,0.0020544714,-0.0020061922
0.026823378,0.0021536488,-0.0020900078
0.029301173,0.0022659153,-0.0021839427
0.0319277,0.0023930422,-0.0022894886
0.034711887,0.0025362596,-0.002407582
0.037663197,0.00269658,-0.002538928
0.040791661,0.0028749571,-0.0026841602
0.044107915,0.0030723643,-0.0028439195
0.047623229,0.0032898338,-0.0030188965
0.051349553,0.0035284703,-0.0032098481
0.055299553,0.0037894522,-0.0034176012
0.059486654,0.0040740316,-0.0036430587
0.06392509,0.0043835251,-0.0038871948
0.068629948,0.0047193016,-0.0041510496
0.073617218,0.0050827732,-0.0044357267
0.078903853,0.0054753766,-0.0047423839
0.084507823,0.005898555,-0.0050722242
0.090448176,0.0063537394,-0.0054264866
0.096745104,0.0068423242,-0.0058064338
0.10342001,0.0073656454,-0.0062133411
0.11049558,0.0079249431,-0.0066484714
0.11799587,0.0085213265,-0.0071130529
0.12594638,0.0091557774,-0.0076082918
0.13437411,0.0098290846,-0.0081353199
0.14330773,0.010541773,-0.0086951319
0.1527776,0.01129414,-0.0092886261
0.1628159,0.012086213,-0.00991657
0.17345677,0.012917665,-0.010579511
0.18473635,0.013787813,-0.011277776
0.19669301,0.014695614,-0.012011445
0.20936737,0.015639637,-0.012780323
0.22280253,0.01661806,-0.013583901
0.23704414,0.017628647,-0.014421307
0.25214061,0.018668789,-0.015291313
0.26814327,0.019735521,-0.016192302
