y,U_0,U_1,U_2
0,0,0,0
0.00086769924,0.0054355982,-7.4735257e-07,1.1282304e-24
0.0017874829,0.011254701,-1.9238405e-06,9.2904733e-24
0.0027624773,0.017576123,-4.4934144e-06,9.4850484e-24
0.0037959966,0.024445963,-8.4928363e-06,3.7100212e-24
0.0048915537,0.031906247,-1.415683e-05,-1.7714453e-24
0.0060528726,0.039978264,-2.1813028e-05,-1.733553e-23
0.0072839007,0.048627879,-3.168835e-05,-5.199607e-24
0.0085888223,0.057712129,-4.3763545e-05,-1.9624125e-23
0.0099720729,0.0669362,-5.8297771e-05,-3.7628579e-23
0.011438354,0.075886518,-7.6574105e-05,5.3757817e-24
0.01299265,0.084166881,-0.00010016132,2.5625364e-23
0.014640245,0.091542729,-0.00012949705,1.7431206e-23
0.016386737,0.097976209,-0.00016416112,1.9942811e-24
0.018238064,0.10356042,-0.00020397174,-3.7952736e-24
0.020200518,0.10843769,-0.00024914353,-3.1593786e-24
0.022280771,0.11274933,-0.00029993002,-1.1876577e-23
0.024485892,0.11661603,-0.00035649176,8.9149531e-24
0.026823378,0.12013453,-0.00041895381,1.7853271e-23
0.029301173,0.12338062,-0.00048746457,1.8262422e-24
0.0319277,0.12641344,-0.00056221445,-9.4982908e-24
0.034711887,0.12927943,-0.00064343539,-1.2134957e-23
0.037663197,0.13201551,-0.00073139691,2.1327284e-24
0.040791661,0.13465148,-0.00082640298,1.6040709e-23
0.044107915,0.13721183,-0.00092878979,1.7769211e-23
0.047623229,0.13971705,-0.0010389243,6.5203728e-24
0.051349553,0.1421846,-0.0011572033,2.4805855e-23
0.055299553,0.14462968,-0.0012840527,4.3675182e-23
0.059486654,0.1470658,-0.0014199271,3.0880537e-23
0.06392509,0.14950517,-0.0015653096,-3.0328038e-24
0.068629948,0.15195907,-0.0017207118,-1.8100259e-23
0.073617218,0.15443813,-0.0018866733,8.7775701e-24
0.078903853,0.15695255,-0.0020637616,1.6271218e-23
0.084507823,0.15951229,-0.0022525716,-2.0728723e-23
0.090448176,0.16212721,-0.002453725,-1.1057921e-23
0.096745104,0.16480725,-0.0026678695,9.4809932e-24
0.10342001,0.16756258,-0.0028956774,-2.7121392e-23
0.11049558,0.17040365,-0.0031378433,-1.4594435e-23
0.11799587,0.1733414,-0.0033950825,7.3891103e-24
0.12594638,0.17638733,-0.0036681268,4.7480754e-23
0.13437411,0.17955363,-0.0039577209,6.1702211e-23
0.14330773,0.18285336,-0.0042646164,-3.6495479e-24
0.1527776,0.18630053,-0.0045895655,-2.6249707e-23
0.1628159,0.18991027,-0.0049333119,-3.4895305e-23
0.17345677,0.19369901,-0.0052965801,1.1022326e-23
0.18473635,0.19768465,-0.0056800626,4.2243919e-24
0.19669301,0.20188671,-0.0060844025,-6.0530512e-23
0.20936737,0.20632661,-0.0065101746,-8.9158127e-24
0.22280253,0.21102784,-0.0069578602,2.8691234e-23
0.23704414,0.21601625,-0.0074278176,2.9766486e-23
0.25214061,0.22132032,-0.0079202465,-9.6635059e-23
0.26814327,0.22697143,-0.0084351442,-2.8310911e-22
0.28510649,0.2330042,-0.0089722543,-1.258209e-22
0.30308795,0.23945684,-0.0095310044,-8.2970458e-23
0.32214876,0.24637146,-0.010110432,-1.513034e-22
0.34235371,0.25379448,-0.010709098,-1.4585327e-22
0.36377149,0.26177695,-0.011324984,-5.0703984e-23
0.38647488,0.27037488,-0.011955371,8.6544229e-23
0.41054106,0.27964954,-0.012596704,1.322222e-22
0.43605183,0.28966766,-0.01324443,2.7127596e-22
0.46309391,0.30050148,-0.013892826,-1.2493672e-22
0.49175922,0.31222867,-0.014534814,-2.4923416e-22
0.52214518,0.3249335,-0.015161732,2.1072442e-22
0.55435509,0.33870678,-0.015763079,4.7646273e-22
0.58849842,0.35364202,-0.016326171,-7.3396721e-23
0.62469124,0.36983303,-0.01683595,-5.9231839e-22
0.66305656,0.38737242,-0.017274863,7.4025337e-25
0.70372479,0.40634788,-0.017622655,2.8926804e-22
0.74683417,0.42683708,-0.017856385,-5.5237474e-22
0.79253123,0.44890046,-0.017950578,-1.6709413e-21
0.84097128,0.47257243,-0.017877602,-1.5283331e-21
0.892319,0.49785147,-0.017608331,-4.9989085e-22
0.9467489,0.5246883,-0.017111627,6.9092055e-22
1.004446,0.5529721,-0.016361966,1.1213977e-21
1.0656064,0.58254213,-0.015328346,-1.6588243e-21
1.1304381,0.61352354,-0.013985146,-4.1164698e-22
1.1668563,0.63089106,-0.013118173,1.1659326e-21
1.1991613,0.6462943,-0.012347903,2.5037552e-21
1.2720096,0.68051839,-0.010478308,-4.0957468e-22
1.3492308,0.71492638,-0.0085186122,-2.295484e-22
1.4310872,0.74814124,-0.006655242,1.1357461e-21
1.5178571,0.77895543,-0.0050472712,2.9885674e-22
1.6046271,0.80605806,-0.0037785224,-5.6001948e-22
1.6864835,0.82905599,-0.0027953179,-1.0653436e-21
1.7637046,0.84866515,-0.0020109251,-7.7550008e-22
1.836553,0.86560324,-0.0013691047,-9.8611836e-22
1.9052762,0.88033169,-0.00084003293,-1.769861e-21
1.9701079,0.89318598,-0.0004142495,-1.065392e-21
2.0312683,0.9044396,-7.0969437e-05,5.9386902e-23
2.0889654,0.91431311,0.00020658474,-9.0515248e-23
2.1433953,0.92298409,0.00043236858,-7.2258227e-23
2.194743,0.93059658,0.00061761318,2.5151402e-22
2.2431831,0.9372681,0.00077120073,-5.0490403e-22
2.2888801,0.94309435,0.00090006933,-6.9348044e-22
2.3319895,0.94815349,0.0010096217,-2.4450152e-22
2.3726577,0.9525092,0.0011041119,-2.898032e-22
2.411023,0.95621295,0.0011868512,2.2563294e-22
2.4472159,0.95930567,0.0012604013,1.9090258e-22
2.4813592,0.96181912,0.0013267503,-6.1328656e-23
2.5135691,0.96377685,0.0013874482,8.9953723e-23
2.5439551,0.96519507,0.0014437063,1.366839e-22
2.5726204,0.96608326,0.0014964605,1.1165048e-22
2.5826574,0.96621744,0.0015151464,2.3339742e-23
2.5996625,0.96644541,0.0015465464,-1.2858598e-22
2.6251732,0.96627903,0.0015944126,2.2403606e-23
2.6492394,0.96557658,0.0016403641,1.4800163e-22
2.6719428,0.96432666,0.0016846544,1.4866054e-22
2.6933606,0.96251444,0.0017274154,1.6782071e-22
2.7135655,0.96012272,0.0017686626,7.181944e-23
2.7326263,0.95713324,0.0018082987,-9.6428256e-23
2.7506078,0.95352816,0.0018461104,-8.5602118e-23
2.767571,0.94929175,0.001881768,8.9360545e-23
2.7835737,0.94441228,0.0019148306,3.743107e-23
2.7986701,0.93888371,0.0019447587,5.1808581e-23
2.8129118,0.93270721,0.0019709315,4.0490738e-23
2.8263469,0.92589228,0.0019926715,1.1255718e-22
2.8390213,0.9184573,0.0020092692,1.4666756e-22
2.8509779,0.91042933,0.0020199959,6.9972838e-23
2.8622575,0.90184333,0.0020241286,1.1760781e-23
2.8728984,0.89274063,0.0020210285,-3.3231081e-23
2.8829367,0.88316727,0.0020101785,1.3711137e-23
2.8924066,0.873171,0.001991327,-3.618509e-23
2.9013402,0.86279854,0.0019645632,-6.6686397e-24
2.9097679,0.85209406,0.0019302621,-5.9275253e-24
2.9177184,0.84109764,0.0018889991,-1.2033738e-23
2.9252187,0.82984466,0.0018413905,1.1239603e-23
2.9322943,0.81836515,0.0017880459,-9.6297521e-24
2.9389692,0.80668283,0.0017295827,1.2006162e-23
2.9452661,0.79481494,0.0016666417,3.0032109e-23
2.9512065,0.78277212,0.0015998855,4.3454752e-23
2.9568104,0.77055841,0.0015299803,5.4904651e-23
2.9620971,0.75817131,0.0014575797,1.5725308e-23
2.9670843,0.74560185,0.0013833146,1.7598879e-24
2.9717892,0.73283457,0.0013077853,1.5292434e-23
2.9762276,0.7198475,0.0012315565,1.5433949e-23
2.9804147,0.70661201,0.001155154,3.7189095e-24
2.9843647,0.69309251,0.0010790622,-8.1012451e-24
2.9880911,0.67924595,0.0010037239,1.8729899e-25
2.9916064,0.66502113,0.00092954086,1.5516967e-24
2.9949226,0.65035775,0.00085687465,-1.2287007e-23
2.9980511,0.63518513,0.00078604888,-9.1664337e-24
3.0010024,0.61942061,0.00071735127,-6.2188856e-24
3.0037866,0.60296741,0.00065103622,-6.6565939e-24
3.0064131,0.58571208,0.00058732737,3.2424284e-24
3.0088909,0.56752132,0.0005264203,6.7619398e-24
3.0112284,0.54823813,0.00046848481,5.3175613e-24
3.0134335,0.52767758,0.00041366655,-8.544438e-25
3.0155138,0.50562249,0.00036208503,9.975595e-24
3.0174762,0.48182042,0.00031381602,1.0360912e-24
3.0193275,0.45598501,0.00026883585,-6.1806306e-24
3.021074,0.42780872,0.0002269466,7.9323961e-24
3.0227216,0.39700069,0.00018787865,7.2951541e-24
3.0242759,0.36337212,0.00015186016,6.8304065e-24
3.0257422,0.32698614,0.00012012882,-3.3320086e-25
3.0271255,0.28833239,9.3838507e-05,-1.0885253e-24
3.0284304,0.24837578,7.2154176e-05,3.0472703e-26
3.0296614,0.20832695,5.3098124e-05,-8.2816578e-24
3.0308227,0.16924144,3.6159183e-05,-5.1288292e-24
3.0319183,0.13176474,2.2258666e-05,-1.3456856e-24
3.0329518,0.096155451,1.1985235e-05,-2.1832644e-24
3.0339268,0.062443281,5.1797272e-06,-1.4957083e-25
3.0348466,0.030563684,1.5232755e-06,-1.5606907e-25
3.0357143,0,0,0
