y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,3.1393207e-08,4.7892015e-11,9.4849559e-27,3.1392286e-08,2.903525e-25,3.1392742e-08
0.0017874829,2.6136152e-07,1.1860833e-09,1.1979918e-24,2.6132429e-07,-6.0923157e-24,2.6134285e-07
0.0027624773,1.1390476e-06,1.1284599e-08,-9.1827011e-24,1.1385625e-06,-6.7800833e-23,1.1388048e-06
0.0037959966,3.4561124e-06,6.3723619e-08,-1.0363042e-23,3.4526516e-06,2.410259e-22,3.4543809e-06
0.0048915537,8.4036652e-06,2.5979049e-07,1.3537749e-27,8.3866538e-06,2.5255305e-21,8.3951541e-06
0.0060528726,1.7668754e-05,8.4880745e-07,1.2678138e-21,1.7603822e-05,-4.1862065e-21,1.7636267e-05
0.0072839007,3.3555424e-05,2.3609339e-06,-1.8994996e-21,3.3349131e-05,-2.4447414e-20,3.3452209e-05
0.0085888223,5.9099969e-05,5.7955361e-06,-3.1469802e-21,5.8530759e-05,2.1942035e-20,5.881517e-05
0.0099720729,9.8113019e-05,1.2824146e-05,3.5211063e-23,9.6712296e-05,2.0840732e-19,9.7412179e-05
0.011438354,0.00015502331,2.5874193e-05,8.3253532e-20,0.00015189837,-1.3424613e-19,0.00015345979
0.01299265,0.00023436049,4.7848307e-05,-6.162509e-20,0.00022797769,-9.2670583e-19,0.00023116702
0.014640245,0.00033980031,8.125249e-05,-1.5416358e-19,0.00032779236,3.6542003e-19,0.00033379254
0.016386737,0.00047300222,0.00012686535,5.4831813e-21,0.00045209864,3.106264e-19,0.00046254373
0.018238064,0.00063284852,0.0001826733,-5.7277295e-19,0.00059900127,1.9772983e-19,0.0006159135
0.020200518,0.00081567615,0.00024395375,2.4040669e-19,0.00076435185,1.2564746e-18,0.00078999582
0.022280771,0.001016459,0.00030463842,-2.3921467e-20,0.00094297087,-1.2730902e-19,0.00097968806
0.024485892,0.0012302411,0.00035907733,2.7992235e-19,0.0011300017,1.0077778e-18,0.0011800842
0.026823378,0.0014530555,0.00040322476,-1.0788338e-20,0.001321715,-1.7056646e-19,0.0013873363
0.029301173,0.0016821531,0.00043497577,2.7409606e-19,0.0015156449,-3.0358169e-19,0.0015988371
0.0319277,0.0019158193,0.0004538756,1.4122102e-18,0.0017103538,-8.0913872e-20,0.0018130109
