y,U_0,U_1,U_2
0.44812952,0,0,0
0.44889266,0.013694935,0.010611306,-1.4381376e-19
0.44970152,0.027720945,0.021499155,-4.6183484e-20
0.45055892,0.042297481,0.032774873,6.4167003e-20
0.45146777,0.057413483,0.044439806,-2.4257887e-21
0.45243114,0.07305261,0.056480985,3.302281e-19
0.45345231,0.08917629,0.068865108,-1.3136018e-19
0.45453475,0.10569672,0.081519331,-3.4383213e-20
0.45568213,0.12243576,0.094300183,2.444256e-19
0.45689834,0.13908094,0.10696009,-1.1246651e-19
0.45818751,0.15517431,0.11914109,3.611803e-19
0.45955401,0.17018349,0.13043096,3.6720338e-19
0.46100249,0.1836542,0.14047855,-6.1622153e-19
0.46253785,0.19535268,0.14910142,-3.3271832e-19
0.46416529,0.20529836,0.15631283,4.8822808e-19
0.46589035,0.21368897,0.16226588,-6.6453398e-20
0.46771887,0.22079561,0.16717171,-6.6819699e-20
0.46965705,0.22688719,0.1712393,1.9606787e-19
0.47171146,0.23219505,0.17464757,-1.424538e-21
0.47388905,0.23690473,0.17753909,6.5155642e-20
0.47619722,0.24116025,0.18002377,-4.1382371e-20
0.47864379,0.24507221,0.18218519,-1.6684726e-19
0.48123703,0.24872575,0.18408688,3.2488441e-20
0.48398573,0.25218703,0.18577733,1.6045623e-19
0.4868992,0.25550821,0.18729383,-7.9584435e-20
0.4899873,0.25873112,0.18866536,-7.8841015e-20
0.49326049,0.26188992,0.18991463,-3.4745145e-20
0.49672983,0.26501307,0.19105962,6.1073244e-20
0.50040707,0.26812476,0.19211462,6.2603979e-20
0.50430464,0.27124597,0.19309112,-1.2920016e-19
0.50843572,0.27439527,0.19399833,2.0563938e-20
0.51281426,0.27758942,0.19484366,7.9692945e-20
0.51745505,0.28084381,0.19563302,1.9666652e-20
0.52237379,0.28417286,0.19637112,-4.3257281e-20
0.52758706,0.28759024,0.19706157,-1.5047306e-20
0.53311245,0.29110915,0.19770708,5.3158504e-20
0.53896862,0.29474248,0.19830951,-2.8117465e-20
0.5451753,0.29850294,0.19886994,-6.6528788e-20
0.55175341,0.30240319,0.19938872,1.0966359e-20
0.5587251,0.30645592,0.19986549,2.9550066e-20
0.56611385,0.31067396,0.20029913,1.3003492e-21
0.57394452,0.31507027,0.20068783,1.3381543e-20
0.58224344,0.31965805,0.20102901,-1.0173914e-20
0.59103849,0.32445069,0.2013193,-2.334073e-20
0.60035921,0.32946193,0.20155407,6.8729827e-21
0.61023689,0.33470634,0.20172649,-9.2883164e-21
0.62070465,0.34019858,0.20182942,4.812701e-21
0.63179756,0.34595378,0.20186938,6.5553841e-21
0.64355276,0.35202697,0.20186154,1.6425136e-20
0.65600958,0.35851849,0.20181606,2.3698923e-20
0.66920964,0.36549836,0.20174862,1.1367555e-21
0.68319703,0.37300255,0.20166523,-3.1373684e-20
0.6980184,0.38107336,0.2015522,-2.9635331e-20
0.71372312,0.38975605,0.20139364,3.4239861e-20
0.73036348,0.39909575,0.20117277,1.6201662e-21
0.74799478,0.4091378,0.20086951,1.7415274e-20
0.76667556,0.41992745,0.20045988,2.7302044e-20
0.78646776,0.43150863,0.19991601,-4.3303735e-20
0.80743691,0.44392282,0.19920626,-6.312208e-21
0.82965235,0.45720773,0.19829539,1.3057297e-20
0.85318741,0.47139596,0.19714501,-2.2246476e-21
0.87811967,0.48651367,0.19571424,-5.080873e-21
0.90453116,0.50257921,0.19396069,-1.0006674e-23
0.93250863,0.51960185,0.1918417,-9.5185048e-21
0.96214382,0.5375807,0.18931589,-7.7844531e-21
0.99353369,0.55650362,0.18634521,8.8667197e-21
1.0139869,0.56870963,0.18422899,2.3284641e-21
1.0267827,0.57635917,0.18289241,-1.6456555e-21
1.0620005,0.59711971,0.1789269,-3.4277517e-21
1.0992983,0.61871807,0.17444188,2.9709192e-21
1.1387972,0.64108856,0.16943609,-2.2319188e-21
1.1806248,0.66414758,0.16392188,-4.1233608e-22
1.2249163,0.68779741,0.15792599,4.4125425e-23
1.271814,0.71192272,0.15149033,-1.8359045e-21
1.3214686,0.73638592,0.14467113,-1.4752748e-22
1.3740391,0.76102355,0.13753558,3.0384655e-21
1.4296932,0.78564283,0.13015779,2.0340363e-21
1.4886081,0.81002281,0.12261397,9.2035079e-22
1.5509706,0.83392402,0.11497637,-2.2659132e-21
1.6169779,0.85710905,0.10730217,2.3323128e-22
1.6868383,0.87935962,0.099642491,2.9811321e-21
1.7607711,0.90030116,0.092148779,-5.2774232e-21
1.8345812,0.91904312,0.085179911,-7.2871625e-22
1.9041009,0.93493279,0.078992143,3.0644211e-21
1.9695866,0.94820599,0.073503159,-1.1186764e-21
2.0312786,0.95945862,0.068534531,3.0339495e-21
2.0894021,0.96916801,0.063988778,5.176764e-22
2.0951826,0.97005964,0.063550516,3.2412362e-23
2.1441708,0.97760639,0.05982771,-3.8094365e-21
2.19578,0.98494669,0.056025503,-2.1956516e-21
2.244415,0.99132694,0.052542815,-2.0923817e-21
2.2902505,0.99685879,0.049345249,-2.1458341e-21
2.3334504,1.0016333,0.04640121,-6.0023463e-21
2.3741686,1.0057241,0.043683585,-7.0715778e-21
2.4125499,1.0091921,0.041168491,1.5065223e-21
2.4487301,1.0120891,0.038834884,4.1463395e-21
2.4828372,1.014458,0.036664782,8.8406515e-22
2.5149913,1.0163338,0.034642476,1.0375649e-21
2.5453057,1.0177445,0.032754192,1.0997417e-22
2.5738865,1.0187122,0.030987797,-2.9383145e-21
2.600834,1.0192533,0.029332538,-9.0726686e-22
2.6262423,1.0193791,0.027778824,1.6508261e-21
2.6502002,1.019097,0.026318052,2.6467737e-21
2.672791,1.0184102,0.024942463,6.733385e-22
2.6940934,1.017319,0.023645026,-1.7169954e-22
2.7141814,1.0158207,0.022419347,-1.0523764e-21
2.7331246,1.0139112,0.021259596,2.3371465e-21
2.7509888,1.0115851,0.020160453,4.6260987e-21
2.7678357,1.0088368,0.019117062,-3.9253887e-21
2.7837236,1.0056614,0.018124999,-5.8834642e-21
2.7987073,1.0020558,0.017180255,-1.0330988e-21
2.8128386,0.99801897,0.01627921,6.5795648e-22
2.8261662,0.99355349,0.015418623,1.1537123e-22
