y,U_0,U_1,U_2
0,0,0,0
0.00086769924,-0.022568796,2.255466e-05,-6.321847e-25
0.0017874829,-0.046334256,8.390587e-05,3.8209978e-25
0.0027624773,-0.071696905,0.00019345097,2.0299392e-24
0.0037959966,-0.098720999,0.000354852,9.6287954e-25
0.0048915537,-0.12741453,0.00057163562,1.2151471e-25
0.0060528726,-0.15766199,0.00084863775,1.3602994e-24
0.0072839007,-0.18912023,0.0011922414,3.3348856e-25
0.0085888223,-0.22111723,0.0016055759,-2.0097652e-25
0.0099720729,-0.25265155,0.0020808553,1.061684e-24
0.011438354,-0.28257249,0.0026010732,-3.2015167e-25
0.01299265,-0.30987583,0.0031517538,8.2018515e-25
0.014640245,-0.33393102,0.0037260836,2.3463761e-24
0.016386737,-0.35452883,0.0043194022,3.0289325e-25
0.018238064,-0.3717921,0.0049252008,1.1841153e-24
0.020200518,-0.38604475,0.0055367283,1.7696005e-24
0.022280771,-0.39769782,0.0061493629,1.2788905e-24
0.024485892,-0.40717064,0.006761185,-1.7163697e-24
0.026823378,-0.41484576,0.007372389,-4.597184e-24
0.029301173,-0.42104962,0.0079844705,-2.3863326e-24
0.0319277,-0.42604942,0.008599583,1.2074142e-24
0.034711887,-0.43005842,0.0092201383,2.7007896e-24
0.037663197,-0.43324442,0.0098486004,1.8129304e-25
0.040791661,-0.4357384,0.010487402,-8.9348553e-25
0.044107915,-0.43764221,0.011138921,-3.1438451e-24
0.047623229,-0.43903487,0.011805485,-2.2848863e-24
0.051349553,-0.43997748,0.012489393,9.8726759e-25
0.055299553,-0.44051705,0.01319293,-1.2839322e-24
0.059486654,-0.44068929,0.013918397,-3.407646e-25
0.06392509,-0.44052082,0.014668128,-1.0509275e-24
0.068629948,-0.44003074,0.015444518,-1.43681e-24
0.073617218,-0.43923179,0.01625004,3.7674004e-24
0.078903853,-0.43813126,0.017087273,-1.027136e-24
0.084507823,-0.4367315,0.017958916,-4.368947e-24
0.090448176,-0.4350304,0.018867809,-1.3863939e-24
0.096745104,-0.43302154,0.01981696,-6.2634434e-24
0.10342001,-0.43069431,0.020809548,-9.4735694e-24
0.11049558,-0.42803387,0.021848951,-1.3396187e-23
0.11799587,-0.42502095,0.022938743,-1.4083346e-23
0.12594638,-0.42163161,0.024082704,-6.4537177e-24
0.13437411,-0.41783679,0.025284806,-4.2648512e-24
0.14330773,-0.41360183,0.026549187,-5.2692164e-24
0.1527776,-0.40888574,0.027880099,-5.2417198e-24
0.1628159,-0.4036404,0.029281808,8.5456348e-24
0.17345677,-0.39780952,0.030758458,1.2408051e-23
0.18473635,-0.3913274,0.032313881,1.4736759e-23
0.19669301,-0.38411746,0.033951222,2.5665791e-23
0.20936737,-0.37609044,0.035672456,2.4310472e-23
0.22280253,-0.36714217,0.037477727,8.5935699e-24
0.23704414,-0.35715094,0.039364334,-1.7516045e-23
0.25214061,-0.34597419,0.041325206,-7.4599106e-23
0.26814327,-0.33344427,0.043346738,-9.7963319e-23
0.28510649,-0.31936307,0.045405688,-6.7795663e-23
0.30308795,-0.30349328,0.047463666,-1.2603095e-22
0.32214876,-0.28554164,0.049462129,-9.9826842e-23
0.34235371,-0.2651368,0.051324943,-1.6660188e-23
0.36377149,-0.24176694,0.052887594,1.0844483e-22
0.38647488,-0.21448327,0.053904694,9.3006978e-24
0.41054106,-0.18161195,0.054107113,-2.1467786e-23
0.43605183,-0.14116199,0.053023467,9.8662737e-23
0.46309391,-0.091494164,0.049955443,2.5694018e-22
0.49175922,-0.032093332,0.044206383,6.5934054e-23
0.52214518,0.035026099,0.035479236,-2.8369645e-22
0.55435509,0.10489104,0.024540329,-6.5338447e-22
0.58849842,0.17220828,0.013018738,-8.4761682e-22
0.62469124,0.23445167,0.0023466558,-4.1795629e-22
0.66305656,0.2919426,-0.00691006,3.3349484e-22
0.70372479,0.34613714,-0.014833241,6.8921373e-22
0.74683417,0.39825146,-0.021542707,5.1296027e-22
0.79253123,0.44905581,-0.027141101,2.6858504e-22
0.84097128,0.49916862,-0.031821001,-2.4089125e-22
0.892319,0.54903685,-0.035717148,-3.2021078e-22
0.9467489,0.59885344,-0.038860639,-8.9912224e-24
1.004446,0.64852892,-0.04124851,5.1166599e-23
1.0656064,0.69767838,-0.042870563,-2.9951776e-23
1.1304381,0.7456221,-0.043725574,1.4105083e-23
1.1991613,0.79142556,-0.043838594,6.764892e-24
1.2720096,0.83406482,-0.043280737,9.4339257e-23
1.3492308,0.8727277,-0.04217266,-2.0544702e-22
1.4310872,0.90707425,-0.040656861,-3.8996445e-22
1.5178571,0.93698898,-0.038880257,-1.9331971e-22
1.6046271,0.96206785,-0.037020178,-2.008553e-22
1.6864835,0.98251317,-0.035212818,-3.8656468e-22
1.7637046,0.99934902,-0.03349162,-5.364947e-22
1.836553,1.0135127,-0.031853773,-3.967257e-22
1.9052762,1.0256295,-0.030295005,-1.2420963e-22
1.9701079,1.0361121,-0.028811714,-4.0035652e-22
