y,R_0,R_1,R_2,R_3,R_4,R_5
0.44812952,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.44889266,1.8856693e-07,-7.6460497e-11,4.9134038e-26,1.8797572e-07,-7.1528361e-26,1.8827155e-07
0.44970152,1.5753697e-06,-1.8604736e-09,-6.3219162e-25,1.5611941e-06,9.7306686e-25,1.5682829e-06
0.45055892,6.9014199e-06,-1.7361974e-08,-6.5319783e-24,6.7708506e-06,6.1847992e-24,6.8361352e-06
0.45146777,2.1089568e-05,-9.6080925e-08,3.2262225e-21,2.0376499e-05,-4.1521185e-21,2.0733028e-05
0.45243114,5.1740595e-05,-3.8366206e-07,-8.0622955e-21,4.8932811e-05,1.4658822e-20,5.0336702e-05
0.45345231,0.00010992826,-1.2273168e-06,-1.2653906e-19,0.00010108019,1.5217854e-19,0.00010550427
0.45453475,0.00021111261,-3.3396895e-06,1.7524127e-19,0.00018742452,-3.2905884e-19,0.00019926876
0.45568213,0.0003756628,-8.0031094e-06,7.8105661e-19,0.00031991179,-8.377344e-19,0.00034778787
0.45689834,0.00062781452,-1.7207357e-05,-7.7691655e-19,0.00051041033,1.1741991e-18,0.00056911364
0.45818751,0.00099115778,-3.3468988e-05,-1.7278903e-18,0.00076848743,2.0401402e-18,0.00087982384
0.45955401,0.0014795241,-5.9063594e-05,6.0865935e-19,0.0010989835,-1.9227363e-18,0.0012892521
0.46100249,0.0020865386,-9.4875657e-05,4.4818455e-18,0.0015004241,-4.8242139e-18,0.0017934718
0.46253785,0.0027824864,-0.00013984888,-3.6295207e-19,0.0019648775,2.4612461e-18,0.0023736635
0.46416529,0.0035241708,-0.00019184594,-3.7552255e-18,0.0024791155,4.8500232e-18,0.0030016223
0.46589035,0.0042712532,-0.00024924226,1.5135041e-18,0.0030268829,-1.942127e-18,0.0036490556
0.46771887,0.004996905,-0.00031181439,2.4237646e-19,0.0035919722,3.7380958e-18,0.0042944417
0.46965705,0.0056885828,-0.00038051284,-7.4762103e-18,0.0041610009,3.2867701e-18,0.0049248098
0.47171146,0.0063434689,-0.00045679176,6.4743802e-18,0.0047247305,-1.2319917e-17,0.0055341281
0.47388905,0.0069637167,-0.00054212473,9.0419045e-18,0.0052778585,1.1005371e-17,0.0061208217
0.47619722,0.0075533778,-0.00063781391,-2.1708326e-17,0.005818045,1.7880361e-18,0.0066857471
0.47864379,0.0081168436,-0.00074497164,1.5753696e-17,0.0063448708,-1.3254916e-17,0.0072308919
0.48123703,0.0086581977,-0.0008645669,7.6847844e-18,0.0068590291,1.3669499e-17,0.0077586465
0.48398573,0.009181008,-0.00099747527,-2.48619e-17,0.0073617951,5.951676e-18,0.008271434
0.4868992,0.0096883081,-0.0011445212,-1.2358444e-17,0.0078547152,-1.7790505e-17,0.0087715422
0.4899873,0.010182641,-0.0013064972,5.5340342e-18,0.0083394212,-1.3852884e-17,0.0092610601
0.49326049,0.010666132,-0.0014841813,1.5454028e-17,0.0088175395,4.8173357e-18,0.009741865
0.49672983,0.011140554,-0.0016783474,3.862578e-18,0.0092906573,7.0817581e-18,0.010215634
0.50040707,0.011607375,-0.0018897563,6.8134229e-18,0.009760299,6.0644791e-18,0.010683865
0.50430464,0.012067807,-0.0021191544,2.7121252e-18,0.01022793,5.2193286e-18,0.011147897
0.50843572,0.012522846,-0.0023672673,-2.0988275e-18,0.010694964,2.1088062e-18,0.011608933
0.51281426,0.012973295,-0.002634785,1.0075066e-18,0.011162768,-1.0647414e-17,0.012068061
0.51745505,0.013419783,-0.002922347,4.0338593e-17,0.011632684,2.2452636e-17,0.012526264
0.52237379,0.013862785,-0.003230525,-1.9276543e-17,0.012106033,2.2380128e-17,0.012984439
0.52758706,0.014302625,-0.0035597973,-7.8040529e-17,0.012584126,-4.7213956e-17,0.013443406
0.53311245,0.014739492,-0.0039105309,1.8403393e-17,0.013068271,-2.2342864e-17,0.013903915
0.53896862,0.015173447,-0.00428295,3.8819702e-17,0.013559787,2.3687441e-17,0.014366649
0.5451753,0.015604413,-0.0046770976,-8.253886e-18,0.014059992,1.1119074e-17,0.014832233
0.55175341,0.016032195,-0.0050928007,-2.5653145e-17,0.014570204,-1.6374622e-17,0.015301229
0.5587251,0.016456464,-0.0055296113,5.3477477e-18,0.015091713,-7.7305703e-18,0.015774137
0.56611385,0.016876778,-0.0059867645,2.5952064e-17,0.015625755,1.6481401e-17,0.016251392
0.57394452,0.017292686,-0.0064632801,7.9899421e-18,0.016173753,-9.7013287e-18,0.016733355
0.58224344,0.01770399,-0.0069583747,1.164192e-16,0.016738153,6.6066527e-17,0.017220302
0.59103849,0.01811002,-0.0074701021,-3.0615353e-17,0.017320294,3.7247284e-17,0.017712411
0.60035921,0.018512031,-0.0079939309,-1.8062436e-16,0.017909629,-1.0041651e-16,0.018209766
0.61023689,0.018932311,-0.0085070534,2.3560212e-17,0.01848371,-3.3499939e-17,0.018713364
