y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,2.0273362e-15,-1.6813869e-38,6.6666666e-11,-5.7259287e-37,6.6666667e-11
0.00086769924,3.9696863e-07,-3.7965191e-10,2.4836237e-33,3.9696944e-07,-7.2411035e-31,3.9696918e-07
0.0017874829,3.3046661e-06,-9.5364739e-09,1.9224891e-30,3.3047088e-06,-2.5778219e-30,3.3046972e-06
0.0027624773,1.4394489e-05,-9.2117712e-08,1.0597783e-29,1.4395188e-05,1.0108994e-28,1.4395047e-05
0.0037959966,4.3613069e-05,-5.2807774e-07,6.1803847e-30,4.3619336e-05,5.6056419e-28,4.3618453e-05
0.0048915537,0.00010569212,-2.1817015e-06,-1.8607887e-28,0.00010573064,4.8306536e-27,0.00010572707
0.0060528726,0.00022062756,-7.1791052e-06,-2.6070412e-27,0.00022080877,-5.2260866e-27,0.00022079875
0.0072839007,0.00041295213,-1.9811784e-05,4.3538353e-27,0.00041363973,1.6840022e-26,0.00041362035
0.0085888223,0.0007076325,-4.688984e-05,-2.3804057e-26,0.0007097729,1.1796549e-25,0.00070975151
0.0099720729,0.0011207893,-9.5763969e-05,-8.3574876e-26,0.001126259,-2.9326627e-25,0.0011262572
0.011438354,0.0016484698,-0.00016926433,2.542366e-26,0.0016599943,-7.2949985e-25,0.0016599888
0.01299265,0.0022637149,-0.00026162515,2.7827364e-25,0.0022841502,-1.3291343e-25,0.0022838948
0.014640245,0.0029277584,-0.00036110791,5.0870624e-25,0.0029593504,8.0882395e-25,0.0029581882
0.016386737,0.0036060053,-0.00045722301,6.0924859e-26,0.0036503157,9.543601e-25,0.0036471842
0.018238064,0.0042762113,-0.00054498239,-1.374375e-25,0.004334548,2.8119717e-25,0.0043281599
0.020200518,0.0049276727,-0.00062408961,-4.789988e-25,0.005001494,7.0838531e-25,0.0049905072
0.022280771,0.0055571012,-0.00069642269,-2.4105147e-24,0.0056481891,-1.4394051e-24,0.0056312777
0.024485892,0.006165042,-0.00076429613,3.5592508e-24,0.0062755114,-3.5326444e-24,0.0062513739
0.026823378,0.0067536896,-0.00082975285,6.3061044e-24,0.0068859392,1.2369482e-24,0.0068532874
0.029301173,0.0073257641,-0.00089441421,1.41567e-24,0.0074824261,4.5094986e-24,0.0074399703
0.0319277,0.007883994,-0.0009595311,-7.0416278e-24,0.0080679004,2.5749791e-24,0.008014336
0.034711887,0.0084309082,-0.0010260771,-9.954601e-24,0.0086450715,-2.5687276e-24,0.0085790683
0.037663197,0.0089687724,-0.0010948316,2.9896817e-24,0.0092163764,-6.5510393e-24,0.009136571
0.040791661,0.0094995897,-0.0011664431,2.2297128e-23,0.0097839861,-3.8884027e-24,0.0096889768
0.044107915,0.010025126,-0.0012414741,2.7824977e-23,0.010349834,2.6968424e-24,0.010238178
0.047623229,0.010546943,-0.0013204328,1.127075e-23,0.010915652,-2.10245e-24,0.010785863
0.051349553,0.011066433,-0.0014037953,5.5824142e-23,0.011483001,-1.1776415e-23,0.011333551
0.055299553,0.011584845,-0.0014920216,1.0795579e-22,0.012053302,-2.0632177e-24,0.011882624
0.059486654,0.012103318,-0.0015855672,8.6701144e-23,0.012627863,1.6433369e-23,0.012434352
0.06392509,0.012622899,-0.0016848914,-1.3658133e-23,0.013207897,1.8528716e-23,0.012989918
0.068629948,0.013144565,-0.0017904646,-6.430707e-23,0.013794538,-4.2050704e-24,0.013550434
0.073617218,0.013669238,-0.0019027733,3.2604652e-23,0.014388861,-1.4349693e-23,0.01411696
0.078903853,0.014197803,-0.002022324,7.0127507e-23,0.014991887,1.2541767e-23,0.014690518
0.084507823,0.014731121,-0.0021496474,-1.0937524e-22,0.015604595,1.3381358e-23,0.0152721
0.090448176,0.015270039,-0.0022853008,-5.9148159e-23,0.016227925,-1.3568249e-23,0.015862683
0.096745104,0.015815401,-0.0024298714,5.0409941e-23,0.016862789,6.7714515e-24,0.01646323
0.10342001,0.016368062,-0.0025839774,-1.7211517e-22,0.01751007,1.3308718e-23,0.017074705
0.11049558,0.016928891,-0.0027482705,-9.8047943e-23,0.018170624,-1.6623229e-23,0.017698075
0.11799587,0.017498785,-0.0029234366,4.4192097e-23,0.01884528,-3.1718172e-23,0.018334316
0.12594638,0.018078676,-0.0031101967,3.8396474e-22,0.01953484,-3.1773148e-23,0.018984413
0.13437411,0.018669534,-0.0033093068,5.1149793e-22,0.020240077,2.0993628e-23,0.019649368
0.14330773,0.01927238,-0.0035215568,-3.9014517e-23,0.020961724,4.7424798e-23,0.020330198
0.1527776,0.019888288,-0.0037477692,-2.5502676e-22,0.021700478,1.9077723e-23,0.021027936
0.1628159,0.02051839,-0.0039887956,-3.6240088e-22,0.022456979,-1.6214706e-23,0.021743626
0.17345677,0.021163879,-0.0042455125,9.1456547e-23,0.023231809,-2.1691766e-23,0.022478321
0.18473635,0.02182601,-0.0045188146,2.1262126e-23,0.024025472,4.5472703e-23,0.023233073
0.19669301,0.022506093,-0.0048096066,-6.1582193e-22,0.024838377,2.8579538e-23,0.024008925
0.20936737,0.023205491,-0.0051187912,-6.7567414e-23,0.025670819,-4.0061336e-23,0.024806892
0.22280253,0.023925608,-0.0054472554,3.308902e-22,0.026522948,-2.5550052e-23,0.025627939
0.23704414,0.024667863,-0.005795851,3.8453085e-22,0.027394741,5.9744202e-23,0.026472959
0.25214061,0.025433669,-0.0061653721,-1.1604102e-21,0.028285957,1.8595203e-22,0.027342724
0.26814327,0.02622439,-0.0065565258,-3.6531773e-21,0.02919609,6.6482156e-23,0.028237849
0.28510649,0.027041288,-0.0069698971,-1.7486511e-21,0.03012431,-9.4185498e-23,0.02915872
0.30308795,0.027885454,-0.0074059058,-1.2744462e-21,0.031069387,1.8198807e-23,0.030105423
0.32214876,0.02875771,-0.0078647544,-2.1524706e-21,0.032029605,4.3143949e-23,0.031077638
0.34235371,0.029658494,-0.0083463664,-2.0479996e-21,0.033002648,-3.8997444e-23,0.032074524
0.36377149,0.030587711,-0.0088503126,-5.5888672e-22,0.033985474,-9.0192776e-23,0.033094561
0.38647488,0.031544538,-0.0093757243,1.4689803e-21,0.034974155,-8.9090866e-23,0.034135367
0.41054106,0.032527201,-0.0099211931,2.21728e-21,0.035963686,-1.1461485e-22,0.035193476
0.43605183,0.033532689,-0.010484667,4.3284396e-21,0.036947767,7.1331288e-23,0.036264067
0.46309391,0.034556443,-0.011063267,-2.2851917e-21,0.037918546,2.3623213e-22,0.037340659
0.49175922,0.035591946,-0.011653178,-4.2202798e-21,0.038866353,-1.3484537e-22,0.03841475
0.52214518,0.036630244,-0.012249611,3.4217564e-21,0.039779384,-3.3560308e-22,0.039475439
0.55435509,0.037659544,-0.012846451,8.4573211e-21,0.040643353,1.2244716e-22,0.040508975
0.58849842,0.03866473,-0.013436091,-1.2139032e-21,0.041441205,3.56262e-22,0.041498348
0.62469124,0.039626816,-0.014009565,-1.0652597e-20,0.042152878,-1.3884759e-22,0.042422948
0.66305656,0.040522642,-0.014556047,2.9231556e-22,0.042755171,-2.6883035e-22,0.043258238
0.70372479,0.041324679,-0.015062978,5.3936538e-21,0.043221811,2.6211271e-22,0.043975712
0.74683417,0.042001049,-0.015516355,-1.2421682e-20,0.043523806,1.0768477e-22,0.044543136
0.79253123,0.042514612,-0.015899904,-3.5953337e-20,0.043628852,-9.6864416e-22,0.044923623
0.84097128,0.042828869,-0.016197064,-3.2734428e-20,0.043507779,-1.4999636e-21,0.045082015
0.892319,0.042906582,-0.016390707,-1.1160957e-20,0.043133163,-1.1502468e-21,0.044983466
0.9467489,0.042709658,-0.016463104,1.7717663e-20,0.042478915,3.6800018e-22,0.044593072
1.004446,0.042208139,-0.016398662,2.9433364e-20,0.041527178,2.2718295e-21,0.043884886
1.0656064,0.041383226,-0.016188426,-4.5703163e-20,0.040275081,-2.1843761e-21,0.042845446
1.1304381,0.04021967,-0.015832473,-9.5555336e-21,0.038748256,-1.1600596e-21,0.041477719
1.1668563,0.03941278,-0.015525163,3.5110513e-20,0.037823327,2.2488474e-21,0.04057928
1.1991613,0.038697281,-0.015252356,7.2876948e-20,0.037003926,5.1442205e-21,0.039782917
1.2720096,0.036837534,-0.014470173,-1.4900141e-20,0.035081773,-5.8092978e-22,0.037794834
1.3492308,0.034719776,-0.013604905,-3.3892345e-21,0.033015907,-3.9768488e-22,0.035591734
1.4310872,0.032444041,-0.012691831,3.9755187e-20,0.030864732,3.0563278e-21,0.033261766
1.5178571,0.03014217,-0.011743331,9.21827e-21,0.028719061,9.6924913e-22,0.030914484
1.6046271,0.027980057,-0.010742975,-2.8335873e-20,0.026727189,-1.9585358e-21,0.028691758
1.6864835,0.026053059,-0.0097596626,-5.6920546e-20,0.024973135,-4.3430525e-21,0.026700199
1.7637046,0.024355146,-0.008865654,-4.4439613e-20,0.023448785,-3.2655575e-21,0.024951462
1.836553,0.022857088,-0.0080471419,-6.1693347e-20,0.022119754,-3.8961005e-21,0.023410256
1.9052762,0.021530808,-0.0072965399,-1.1817028e-19,0.020941175,-7.6752162e-21,0.022041118
1.9701079,0.020348343,-0.0066061739,-7.2055805e-20,0.019880667,-5.0331198e-21,0.020813527
2.0312683,0.019285618,-0.0059682004,5.1055553e-21,0.018914049,-6.0007358e-23,0.019702606
2.0889654,0.018322683,-0.0053758717,-6.9464941e-21,0.018023692,-3.1729941e-22,0.018688844
2.1433953,0.01744358,-0.004823582,-5.0877219e-21,0.017196998,-3.8177934e-22,0.017757289
2.194743,0.016635628,-0.0043066927,1.9437548e-20,0.016424748,9.5690315e-22,0.016896386
2.2431831,0.015888755,-0.0038214497,-3.9613623e-20,0.015700181,-1.0658801e-21,0.01609721
2.2888801,0.015195119,-0.0033649058,-5.4467078e-20,0.015018506,-1.9548661e-21,0.015353033
2.3319895,0.014548436,-0.0029346582,-1.8811246e-20,0.014376266,-6.4986493e-22,0.014658639
2.3726577,0.013943575,-0.0025286982,-2.1689599e-20,0.013770867,-6.729718e-22,0.014009867
2.411023,0.013376421,-0.0021452891,1.5837043e-20,0.013200369,1.3134869e-22,0.013403416
2.4472159,0.01284366,-0.0017829172,1.4252237e-20,0.012663317,4.1946493e-22,0.012836655
2.4813592,0.01234264,-0.0014402291,-4.4419098e-21,0.012158636,-4.900297e-23,0.01230749
2.5135691,0.011871278,-0.0011159798,6.1437747e-21,0.011685546,3.7209073e-23,0.011814265
2.5439551,0.011427984,-0.0008090203,8.1997789e-21,0.011243513,7.9494324e-23,0.011355705
2.5726204,0.011011622,-0.00051829994,6.7626279e-21,0.0108322,1.4901291e-22,0.010930863
2.5826574,0.010866808,-0.00041605833,1.7164559e-21,0.010690884,8.6812162e-23,0.010785449
2.5996625,0.010621489,-0.00024283288,-6.9670777e-21,0.010451452,-2.4596859e-23,0.010539093
2.6251732,0.010257278,1.8315785e-05,4.8993305e-22,0.010101229,-1.0306727e-22,0.010179995
2.6492394,0.0099190613,0.0002660043,6.9163822e-21,0.0097816017,-2.3830023e-23,0.0098533972
2.6719428,0.0096072543,0.0005010055,6.2359572e-21,0.0094927231,-1.0636206e-23,0.0095593173
2.6933606,0.0093225853,0.00072400926,6.7417612e-21,0.0092347802,8.0941361e-24,0.0092979076
2.7135655,0.0090660125,0.00093562355,2.6626769e-21,0.0090079553,5.770804e-23,0.0090693887
2.7326263,0.0088386142,0.0011363597,-2.9774912e-21,0.0088123837,6.8971034e-23,0.0088739672
2.7506078,0.008641462,0.0013266203,-2.7805434e-21,0.0086480884,-2.2894679e-23,0.0087117344
2.767571,0.0084754603,0.0015067072,2.3950987e-21,0.0085149063,-6.7627739e-23,0.008582553
2.7835737,0.0083411522,0.0016768317,1.0097275e-21,0.0084124152,-8.7206675e-24,0.008485935
2.7986701,0.008238532,0.0018371111,1.1157098e-21,0.0083398478,-3.2801913e-23,0.0084209239
2.8129118,0.0081669019,0.0019875767,9.8178691e-22,0.0082959952,-3.498919e-23,0.0083859963
2.8263469,0.0081247722,0.0021281959,2.1088295e-21,0.0082791262,-9.7291192e-23,0.0083790014
2.8390213,0.0081098198,0.0022588865,2.7941912e-21,0.0082869211,-8.8699288e-23,0.0083971326
2.8509779,0.0081189921,0.0023795478,1.1561312e-21,0.0083165126,-2.4477373e-23,0.0084370216
2.8622575,0.0081486326,0.0024900862,2.4801306e-22,0.0083645313,1.0996919e-23,0.0084948381
2.8728984,0.0081946228,0.0025904306,-5.4238324e-22,0.0084271711,2.2815334e-23,0.0085663973
2.8829367,0.0082526372,0.0026805633,1.9921804e-22,0.0085003855,-8.963345e-24,0.0086473828
2.8924066,0.0083183679,0.0027605379,-4.9597789e-22,0.0085800766,2.9366388e-23,0.0087335425
2.9013402,0.0083877088,0.0028304891,-1.1760873e-22,0.0086622696,8.8826315e-26,0.0088208542
2.9097679,0.0084569077,0.0028906376,-5.3603538e-23,0.0087432708,4.1578771e-24,0.0089056648
2.9177184,0.008522669,0.0029412872,-1.492937e-22,0.0088197867,5.3466298e-24,0.008984786
2.9252187,0.0085822064,0.0029828154,1.287291e-22,0.0088889958,-7.5728618e-24,0.0090555431
2.9322943,0.0086332518,0.0030156599,-9.145927e-23,0.0089485766,5.2333152e-24,0.0091157825
2.9389692,0.0086740292,0.0030403019,1.2103468e-22,0.0089966953,-1.3681726e-23,0.0091638439
2.9452661,0.0087032032,0.003057247,2.8821734e-22,0.0090319654,-2.2302342e-23,0.009198508
2.9512065,0.008719812,0.0030670074,3.8969554e-22,0.0090533872,-2.7397002e-23,0.0092189281
2.9568104,0.0087231945,0.0030700826,4.7857429e-22,0.0090602781,-2.4070659e-23,0.0092245562
2.9620971,0.008712923,0.0030669482,1.3699622e-22,0.0090522067,5.5405264e-26,0.009215074
2.9670843,0.0086886839,0.0030580276,1.0563248e-23,0.0090288702,-6.1465378e-25,0.0091902709
2.9717892,0.0086502406,0.0030436846,1.1162296e-22,0.008990057,-8.7016297e-24,0.0091500053
2.9762276,0.008597393,0.0030242156,1.0351661e-22,0.0089356039,-4.4703083e-24,0.0090941626
2.9804147,0.008529868,0.0029998226,2.6296579e-23,0.0088652821,1.8116954e-24,0.0090225422
2.9843647,0.0084472723,0.0029706038,-4.8953547e-23,0.0087787467,3.4001509e-24,0.0089348079
