-1.2432544e-16 	1e-10
0.00086769924 	9.046666e-07
0.0017874829 	2.4035523e-06
0.0027624773 	1.0055161e-05
0.0037959966 	3.0380506e-05
0.0048915537 	7.3614851e-05
0.0060528726 	0.00015384947
0.0072839007 	0.00028908224
0.0085888223 	0.00049997216
0.0099720728 	0.0008060463
0.011438354 	0.0012189661
0.01299265 	0.0017355212
0.014640244 	0.0023359884
0.016386737 	0.0029907514
0.018238064 	0.0036706467
0.020200518 	0.0043539709
0.022280771 	0.0050278814
0.024485892 	0.0056864658
0.026823378 	0.006328154
0.029301173 	0.0069537124
0.0319277 	0.0075649966
0.034711887 	0.0081642653
0.037663197 	0.0087538363
0.040791661 	0.0093359303
0.044107915 	0.0099126122
0.047623229 	0.01048578
0.051349553 	0.011057174
0.055299553 	0.011628399
0.059486654 	0.012200945
0.06392509 	0.012776209
0.068629948 	0.013355514
0.073617218 	0.013940132
0.078903853 	0.014531293
0.084507823 	0.015130205
0.090448176 	0.015738066
0.096745104 	0.016356072
0.10342001 	0.016985432
0.11049558 	0.017627376
0.11799587 	0.01828316
0.12594638 	0.018954076
0.13437411 	0.019641458
0.14330773 	0.020346684
0.1527776 	0.02107118
0.1628159 	0.02181642
0.17345677 	0.022583923
0.18473635 	0.023375245
0.19669301 	0.024191966
0.20936737 	0.025035674
0.22280253 	0.02590793
0.23704414 	0.026810234
0.25214061 	0.02774396
0.26814327 	0.028710287
0.28510649 	0.029710088
0.30308795 	0.030743799
0.32214876 	0.031811237
0.34235371 	0.032911375
0.36377149 	0.034042046
0.38647488 	0.035199581
0.41054106 	0.03637835
0.43605183 	0.037570307
0.46309391 	0.038764475
0.49175922 	0.039949237
0.52214518 	0.041113607
0.55435509 	0.042230087
0.58849842 	0.043231146
0.62469124 	0.044013262
0.66305656 	0.044468942
0.70372479 	0.044525328
0.74683417 	0.044118147
0.79253123 	0.043193261
0.84097128 	0.041747413
0.892319 	0.03982887
0.9467489 	0.037546968
1.004446 	0.035064718
1.0656064 	0.032567927
1.1304381 	0.030219464
1.1991613 	0.028118762
1.2720096 	0.026284846
1.3492308 	0.024662736
1.4310872 	0.023177687
1.5178571 	0.021772981
1.6046271 	0.020439262
1.6864835 	0.019171333
1.7637046 	0.017945968
1.836553 	0.016765455
1.9052762 	0.015640583
1.9701079 	0.014579422
2.0312683 	0.013586483
2.0889654 	0.012664197
2.1433953 	0.011813283
2.194743 	0.011032873
2.2431831 	0.010320836
2.2888801 	0.0096742115
2.3319895 	0.0090896264
2.3726577 	0.008563625
2.411023 	0.0080929076
2.4472159 	0.0076744796
2.4813592 	0.0073057226
2.5135691 	0.006984402
2.5439551 	0.0067086215
2.5726204 	0.0064767347
2.5826592 	0.006406384
2.5996625 	0.0062872256
2.6251732 	0.0061385735
2.6492394 	0.0060291172
2.6719428 	0.0059571423
2.6933606 	0.0059205429
2.7135655 	0.0059162269
2.7326263 	0.0059412206
2.7506078 	0.005992814
2.767571 	0.0060679032
2.7835737 	0.0061634488
2.7986701 	0.0062765954
2.8129118 	0.0064047473
2.8263469 	0.0065455934
2.8390213 	0.0066971101
2.8509779 	0.0068575305
2.8622575 	0.0070252991
2.8728984 	0.0071990223
2.8829367 	0.0073774275
2.8924066 	0.0075593395
2.9013402 	0.0077436808
2.9097679 	0.0079295296
2.9177184 	0.0081161664
2.9252187 	0.0083024735
2.9322943 	0.008486209
2.9389692 	0.0086642503
2.9452661 	0.0088331755
2.9512065 	0.0089895787
2.9568104 	0.0091302413
2.9620971 	0.0092522245
2.9670843 	0.0093529117
2.9717892 	0.0094300096
2.9762276 	0.0094814516
2.9804147 	0.0095054778
2.9843647 	0.0095005286
2.9880911 	0.0094649498
2.9916064 	0.0093969889
2.9949226 	0.0092946721
2.9980511 	0.0091556356
3.0010024 	0.0089770039
3.0037866 	0.0087552281
3.0064131 	0.0084859703
3.0088909 	0.0081640524
3.0112284 	0.0077835174
3.0134335 	0.0073379018
3.0155138 	0.0068208552
3.0174762 	0.0062271283
3.0193275 	0.0055532554
3.021074 	0.0047991742
3.0227216 	0.0039762262
3.0242759 	0.0031170621
3.0257422 	0.0022786399
3.0271255 	0.0015321105
3.0284304 	0.00093683301
3.0296614 	0.00051535183
3.0308227 	0.00025071813
3.0319183 	0.00010421327
3.0329518 	3.4623421e-05
3.0339268 	8.4498296e-06
3.0348466 	4.2301769e-06
3.0357143 	1e-10
