y,R_0,R_1,R_2,R_3,R_4,R_5
0.44812952,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.44889266,8.2877787e-11,-1.0433015e-11,-1.3951195e-27,6.6666667e-11,0,6.6666667e-11
0.44970152,6.6666667e-11,3.9630512e-26,2.2570681e-27,6.6666667e-11,0,6.6666667e-11
0.45055892,6.6666667e-11,-4.1677107e-26,-1.0348458e-27,6.6666667e-11,0,6.6666667e-11
0.45146777,6.6666667e-11,-5.6190108e-27,-3.5054226e-27,6.6666667e-11,0,6.6666667e-11
0.45243114,6.6666667e-11,-3.6714448e-26,2.7540072e-25,6.6666667e-11,0,6.6666667e-11
0.45345231,6.6666667e-11,-2.8727059e-26,-2.2953272e-26,6.6666667e-11,0,6.6666667e-11
0.45453475,6.6666667e-11,3.7649554e-26,-7.6485863e-25,6.6666667e-11,0,6.6666667e-11
0.45568213,6.6666667e-11,2.6289935e-26,1.0060717e-25,6.6666667e-11,0,6.6666667e-11
0.45689834,6.6666667e-11,3.8589032e-26,4.8321237e-25,6.6666667e-11,0,6.6666667e-11
0.45818751,6.6666667e-11,-1.3940969e-26,-1.179256e-25,6.6666667e-11,0,6.6666667e-11
0.45955401,6.6666667e-11,-8.8254208e-26,-2.1170529e-25,6.6666667e-11,0,6.6666667e-11
0.46100249,6.6666667e-11,-2.3361408e-26,1.8502584e-26,6.6666667e-11,0,6.6666667e-11
0.46253785,6.6666667e-11,1.03454e-26,1.9706046e-25,6.6666667e-11,0,6.6666667e-11
0.46416529,6.6666667e-11,1.7000051e-26,-3.517525e-30,6.6666667e-11,0,6.6666667e-11
0.46589035,6.6666667e-11,2.0537531e-27,6.0108886e-28,6.6666667e-11,0,6.6666667e-11
0.46771887,6.6666667e-11,-4.8139768e-28,6.0702348e-26,6.6666667e-11,0,6.6666667e-11
0.46965705,6.6666667e-11,3.2244555e-26,-5.4576366e-26,6.6666667e-11,0,6.6666667e-11
0.47171146,6.6666667e-11,-2.2096649e-26,-6.0592729e-26,6.6666667e-11,0,6.6666667e-11
0.47388905,6.6666667e-11,-1.2273987e-27,1.5324803e-25,6.6666667e-11,0,6.6666667e-11
0.47619722,6.6666667e-11,1.9810496e-26,-1.0826048e-25,6.6666667e-11,0,6.6666667e-11
0.47864379,6.6666667e-11,2.4874531e-26,-1.1877784e-26,6.6666667e-11,0,6.6666667e-11
0.48123703,6.6666667e-11,1.3417462e-26,1.1127868e-25,6.6666667e-11,0,6.6666667e-11
0.48398573,6.6666667e-11,-6.4768751e-28,-8.4743967e-26,6.6666667e-11,0,6.6666667e-11
0.4868992,6.6666667e-11,-9.484217e-27,-7.4582529e-26,6.6666667e-11,0,6.6666667e-11
0.4899873,6.6666667e-11,-2.9709909e-26,-2.2443437e-26,6.6666667e-11,0,6.6666667e-11
0.49326049,6.6666667e-11,3.0716379e-26,4.8581062e-26,6.6666667e-11,0,6.6666667e-11
0.49672983,6.6666667e-11,2.3137843e-27,1.6307724e-26,6.6666667e-11,0,6.6666667e-11
0.50040707,6.6666667e-11,-3.0055424e-26,2.0571078e-26,6.6666667e-11,0,6.6666667e-11
0.50430464,6.6666667e-11,-3.4874502e-27,8.9365752e-27,6.6666667e-11,0,6.6666667e-11
0.50843572,6.6666667e-11,1.0113465e-26,3.3588429e-28,6.6666667e-11,0,6.6666667e-11
0.51281426,6.6666667e-11,2.1216796e-26,-8.2697598e-27,6.6666667e-11,0,6.6666667e-11
0.51745505,6.6666667e-11,5.9690378e-29,5.4565127e-26,6.6666667e-11,0,6.6666667e-11
0.52237379,6.6666667e-11,1.4793929e-26,3.1577617e-27,6.6666667e-11,0,6.6666667e-11
0.52758706,6.6666667e-11,1.0613419e-27,-9.1874157e-26,6.6666667e-11,0,6.6666667e-11
0.53311245,6.6666667e-11,-2.7067801e-26,-2.5815724e-27,6.6666667e-11,0,6.6666667e-11
0.53896862,6.6666667e-11,-5.4605171e-27,3.8819594e-26,6.6666667e-11,0,6.6666667e-11
0.5451753,6.6666667e-11,1.2102721e-26,4.3135667e-29,6.6666667e-11,0,6.6666667e-11
0.55175341,6.6666667e-11,6.3437143e-27,-1.8383274e-26,6.6666667e-11,0,6.6666667e-11
0.5587251,6.6666667e-11,2.7715146e-27,-1.5995513e-27,6.6666667e-11,0,6.6666667e-11
0.56611385,6.6666667e-11,-1.1292916e-26,1.7117512e-26,6.6666667e-11,0,6.6666667e-11
0.57394452,6.6666667e-11,4.6160047e-27,3.2779663e-28,6.6666667e-11,0,6.6666667e-11
0.58224344,6.6666667e-11,1.8089457e-26,5.6024275e-26,6.6666667e-11,0,6.6666667e-11
0.59103849,6.6666667e-11,-7.7229411e-27,2.9014306e-27,6.6666667e-11,0,6.6666667e-11
0.60035921,6.6666667e-11,-3.0570932e-27,-7.7852419e-26,6.6666667e-11,0,6.6666667e-11
0.61023689,6.6666667e-11,-1.3954454e-27,-1.8381185e-27,6.6666667e-11,0,6.6666667e-11
0.62070465,6.6666667e-11,-4.8456027e-27,2.7340708e-26,6.6666667e-11,0,6.6666667e-11
0.63179756,6.6666667e-11,4.0493626e-27,6.8267059e-28,6.6666667e-11,0,6.6666667e-11
0.64355276,6.6666667e-11,2.5515986e-27,-3.2634381e-27,6.6666667e-11,0,6.6666667e-11
0.65600958,6.6666667e-11,-3.0746622e-27,1.1776881e-28,6.6666667e-11,0,6.6666667e-11
0.66920964,6.6666667e-11,1.1783415e-27,-1.5163457e-28,6.6666667e-11,0,6.6666667e-11
0.68319703,6.6666667e-11,3.1560702e-27,-3.8276234e-29,6.6666667e-11,0,6.6666667e-11
0.6980184,6.6666667e-11,-1.4479828e-27,-2.993319e-27,6.6666667e-11,0,6.6666667e-11
0.71372312,6.6666667e-11,1.8662654e-27,-1.6022347e-26,6.6666667e-11,0,6.6666667e-11
0.73036348,6.6666667e-11,3.4643016e-28,1.2613175e-27,6.6666667e-11,0,6.6666667e-11
0.74799478,6.6666667e-11,1.9446263e-27,1.5499169e-26,6.6666667e-11,0,6.6666667e-11
0.76667556,6.6666667e-11,-2.8739967e-27,8.9602986e-29,6.6666667e-11,0,6.6666667e-11
0.78646776,6.6666667e-11,-3.4053741e-28,6.1796946e-29,6.6666667e-11,0,6.6666667e-11
0.80743691,6.6666667e-11,4.1229872e-27,1.5702079e-28,6.6666667e-11,0,6.6666667e-11
0.82965235,6.6666667e-11,-3.0210009e-28,5.2924687e-27,6.6666667e-11,0,6.6666667e-11
0.85318741,6.6666667e-11,2.3416334e-27,6.7383047e-28,6.6666667e-11,0,6.6666667e-11
0.87811967,6.6666667e-11,-2.0993627e-27,-6.5207748e-27,6.6666667e-11,0,6.6666667e-11
0.90453116,6.6666667e-11,-2.4669764e-27,-9.0682056e-27,6.6666667e-11,0,6.6666667e-11
0.93250863,6.6666667e-11,2.9772516e-27,4.4448598e-28,6.6666667e-11,0,6.6666667e-11
0.96214382,6.6666667e-11,3.0404116e-27,8.2699185e-27,6.6666667e-11,0,6.6666667e-11
0.99353369,6.6666667e-11,-1.6381993e-27,3.5376953e-29,6.6666667e-11,0,6.6666667e-11
1.0139869,6.6666667e-11,-1.8526633e-27,6.3744789e-29,6.6666667e-11,0,6.6666667e-11
1.0267827,6.6666667e-11,-1.9661404e-27,7.6413605e-29,6.6666667e-11,0,6.6666667e-11
1.0620005,6.6666667e-11,9.941127e-28,1.8618514e-28,6.6666667e-11,0,6.6666667e-11
1.0992983,6.6666667e-11,-4.6525346e-28,-1.9780293e-29,6.6666667e-11,0,6.6666667e-11
1.1387972,6.6666667e-11,5.7131472e-28,4.1037883e-29,6.6666667e-11,0,6.6666667e-11
1.1806248,6.6666667e-11,1.7403687e-27,4.1548263e-27,6.6666667e-11,0,6.6666667e-11
1.2249163,6.6666667e-11,6.693547e-28,5.8053865e-28,6.6666667e-11,0,6.6666667e-11
1.271814,6.6666667e-11,-2.8662708e-28,-1.5141702e-28,6.6666667e-11,0,6.6666667e-11
1.3214686,6.6666667e-11,-5.6853917e-28,5.5511497e-28,6.6666667e-11,0,6.6666667e-11
1.3740391,6.6666667e-11,-1.8992062e-28,-3.9705021e-27,6.6666667e-11,0,6.6666667e-11
1.4296932,6.6666667e-11,3.4190613e-28,5.3419595e-27,6.6666667e-11,0,6.6666667e-11
1.4886081,6.6666667e-11,-5.551012e-28,3.0377125e-27,6.6666667e-11,0,6.6666667e-11
1.5509706,6.6666667e-11,-1.0419334e-27,-5.2875923e-27,6.6666667e-11,0,6.6666667e-11
1.6169779,6.6666667e-11,-3.1531812e-28,-2.0855942e-27,6.6666667e-11,0,6.6666667e-11
1.6868383,6.6666667e-11,5.4043369e-28,7.5561376e-30,6.6666667e-11,0,6.6666667e-11
1.7607711,6.6666667e-11,0,4.3347305e-30,6.6666667e-11,0,6.6666667e-11
1.8345812,6.6666667e-11,-2.1747174e-28,1.2200414e-29,6.6666667e-11,0,6.6666667e-11
1.9041009,6.6666667e-11,-3.497892e-28,-6.4559127e-30,6.6666667e-11,0,6.6666667e-11
1.9695866,6.6666667e-11,4.4721072e-29,1.5556522e-29,6.6666667e-11,0,6.6666667e-11
2.0312786,6.6666667e-11,-5.192883e-28,-5.5256482e-30,6.6666667e-11,0,6.6666667e-11
2.0894021,6.6666667e-11,-4.4335516e-28,-2.8394083e-29,6.6666667e-11,0,6.6666667e-11
2.0951826,6.6666667e-11,-5.7032156e-28,-2.7542841e-29,6.6666667e-11,0,6.6666667e-11
2.1441708,6.6666667e-11,-1.6451067e-27,-5.5696294e-28,6.6666667e-11,0,6.6666667e-11
2.19578,6.6666667e-11,-5.6219218e-28,-7.2267482e-27,6.6666667e-11,0,6.6666667e-11
2.244415,6.6666667e-11,-2.3280796e-28,1.7304675e-26,6.6666667e-11,0,6.6666667e-11
2.2902505,6.6666667e-11,-1.437375e-27,1.6488377e-26,6.6666667e-11,0,6.6666667e-11
2.3334504,6.6666667e-11,2.1606921e-27,-4.6123773e-26,6.6666667e-11,0,6.6666667e-11
2.3741686,6.6666667e-11,5.4520923e-28,-7.435809e-27,6.6666667e-11,0,6.6666667e-11
2.4125499,6.6666667e-11,5.4722524e-28,3.0203301e-26,6.6666667e-11,0,6.6666667e-11
2.4487301,6.6666667e-11,2.0800686e-27,-1.209631e-26,6.6666667e-11,0,6.6666667e-11
2.4828372,6.6666667e-11,0,-5.9232666e-27,6.6666667e-11,0,6.6666667e-11
2.5149913,6.6666667e-11,1.7965496e-27,1.0033732e-26,6.6666667e-11,0,6.6666667e-11
2.5453057,6.6666667e-11,6.2585042e-28,6.4439972e-27,6.6666667e-11,0,6.6666667e-11
2.5738865,6.6666667e-11,9.0321728e-28,4.3906703e-27,6.6666667e-11,0,6.6666667e-11
2.600834,6.6666667e-11,2.0153122e-27,1.908879e-26,6.6666667e-11,0,6.6666667e-11
2.6262423,6.6666667e-11,2.0619794e-28,-2.0414732e-26,6.6666667e-11,0,6.6666667e-11
2.6502002,6.6666667e-11,-1.1496222e-27,-1.9028325e-26,6.6666667e-11,0,6.6666667e-11
2.672791,6.6666667e-11,-3.7035658e-27,2.0421637e-26,6.6666667e-11,0,6.6666667e-11
2.6940934,6.6666667e-11,-2.5348916e-27,-8.0202439e-27,6.6666667e-11,0,6.6666667e-11
2.7141814,6.6666667e-11,2.8374201e-27,2.2307831e-28,6.6666667e-11,0,6.6666667e-11
2.7331246,6.6666667e-11,-1.7925125e-27,3.4033512e-26,6.6666667e-11,0,6.6666667e-11
2.7509888,6.6666667e-11,-9.9421294e-29,2.7035682e-26,6.6666667e-11,0,6.6666667e-11
2.7678357,6.6666667e-11,3.1250209e-27,-1.3603839e-28,6.6666667e-11,0,6.6666667e-11
2.7837236,6.6666667e-11,-4.4106049e-27,-1.0728105e-25,6.6666667e-11,0,6.6666667e-11
2.7987073,6.6666667e-11,1.7383388e-27,-2.501548e-26,6.6666667e-11,0,6.6666667e-11
2.8128386,6.6666667e-11,6.8409577e-27,8.8301979e-26,6.6666667e-11,0,6.6666667e-11
2.8261662,6.6666667e-11,8.4047747e-27,-6.8833298e-26,6.6666667e-11,0,6.6666667e-11
2.8387359,6.6666667e-11,7.5064805e-28,-2.1235907e-26,6.6666667e-11,0,6.6666667e-11
2.8505912,6.6666667e-11,-9.1563351e-27,5.23957e-26,6.6666667e-11,0,6.6666667e-11
2.8617726,6.6666667e-11,1.8278979e-28,9.0446154e-27,6.6666667e-11,0,6.6666667e-11
2.8723187,6.6666667e-11,1.6399005e-27,-1.9809435e-26,6.6666667e-11,0,6.6666667e-11
2.8822656,6.6666667e-11,-3.6364479e-27,-3.1692698e-26,6.6666667e-11,0,6.6666667e-11
2.8916476,6.6666667e-11,-7.8788018e-27,1.867183e-25,6.6666667e-11,0,6.6666667e-11
2.9004967,6.6666667e-11,3.311991e-28,2.6865655e-26,6.6666667e-11,0,6.6666667e-11
2.9088434,6.6666667e-11,4.2394765e-27,-4.4503385e-26,6.6666667e-11,0,6.6666667e-11
2.9167163,6.6666667e-11,-6.9774003e-27,5.515524e-27,6.6666667e-11,0,6.6666667e-11
2.9241422,6.6666667e-11,-7.2641065e-27,-1.4054477e-25,6.6666667e-11,0,6.6666667e-11
2.9311467,6.6666667e-11,8.1455736e-27,-2.3862477e-25,6.6666667e-11,0,6.6666667e-11
2.9377537,6.6666667e-11,1.8868506e-26,1.468334e-25,6.6666667e-11,0,6.6666667e-11
