y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,2.423583e-12,-3.8459458e-31,1.8070438e-46,2.423583e-12,-2.8334123e-51,2.423583e-12
0.0017874829,4.1055903e-13,-3.6271794e-31,3.8243388e-47,4.1055903e-13,-1.1658173e-51,4.1055903e-13
0.0027624773,1.3553646e-13,-3.4635946e-31,-1.6049908e-46,1.3553646e-13,2.4645529e-51,1.3553646e-13
0.0037959966,6.1641835e-14,-3.3349758e-31,-1.8094502e-47,6.1641835e-14,7.9846072e-52,6.1641835e-14
0.0048915537,3.3445226e-14,-3.2279667e-31,-1.0337965e-53,3.3445226e-14,2.8844285e-57,3.3445226e-14
0.0060528726,2.0236303e-14,-3.134809e-31,4.2580374e-46,2.0236303e-14,-2.5547172e-50,2.0236303e-14
0.0072839007,1.3174499e-14,-3.0510077e-31,1.7755131e-46,1.3174499e-14,-1.3831179e-50,1.3174499e-14
0.0085888223,9.0379282e-15,-2.9739274e-31,-3.8339899e-46,9.0379282e-15,2.2770931e-50,9.0379282e-15
0.0099720729,6.448199e-15,-2.9020832e-31,-1.3541897e-46,6.448199e-15,1.1074914e-50,6.448199e-15
0.011438354,4.7433147e-15,-2.8348163e-31,-1.2670426e-46,4.7433147e-15,1.2290643e-50,4.7433147e-15
0.01299265,3.5764098e-15,-2.7721908e-31,-8.4552883e-48,3.5764098e-15,8.2065298e-52,3.5764098e-15
0.014640245,2.7530107e-15,-2.7150466e-31,1.1811634e-46,2.7530107e-15,-1.1457153e-50,2.7530107e-15
0.016386737,2.1580685e-15,-2.6651921e-31,5.0738525e-53,2.1580685e-15,-1.1890641e-56,2.1580685e-15
0.018238064,1.7205279e-15,-2.6254522e-31,-4.0572611e-46,1.7205279e-15,6.7350178e-50,1.7205279e-15
0.020200518,1.3949939e-15,-2.60022e-31,7.2951997e-46,1.3949939e-15,-1.4613355e-49,1.3949939e-15
0.022280771,1.1517082e-15,-2.5964334e-31,4.1569207e-46,1.1517082e-15,-7.0026734e-50,1.1517082e-15
0.024485892,9.7087904e-16,-2.6246399e-31,-7.1980593e-46,9.7087904e-16,1.4352434e-49,9.7087904e-16
0.026823378,8.3913294e-16,-2.6998584e-31,-8.8677553e-46,8.3913294e-16,2.3457247e-49,8.3913294e-16
0.029301173,7.4801913e-16,-2.8456315e-31,-1.2090377e-46,7.4801913e-16,3.8925674e-50,7.4801913e-16
0.0319277,6.9087e-16,-3.0887051e-31,3.4063303e-47,6.9087e-16,7.9571236e-51,6.9087e-16
0.034711887,6.6826706e-16,-3.4944739e-31,6.4525739e-46,6.6826706e-16,-2.2280221e-49,6.6826706e-16
0.037663197,6.6666667e-16,-4.0494169e-31,7.173686e-46,6.6666667e-16,-1.7372552e-49,6.6666667e-16
0.040791661,6.6666667e-16,-4.6821161e-31,-4.189929e-46,6.6666667e-16,1.552947e-49,6.6666667e-16
