y,U_0,U_1,U_2
0,0,0,0
0.00086769924,2.2190821e-18,-1.7894458e-23,7.8013121e-44
0.0017874829,4.5354236e-18,-6.8324062e-23,-5.8212343e-44
0.0027624773,6.9850853e-18,-1.6160044e-22,-2.8123025e-43
0.0037959966,9.5729756e-18,-3.0434274e-22,-1.3070917e-43
0.0048915537,1.2304128e-17,-5.043359e-22,-1.2016322e-44
0.0060528726,1.5183699e-17,-7.7073237e-22,-1.9007771e-43
0.0072839007,1.8216968e-17,-1.1139618e-21,-3.995127e-44
0.0085888223,2.1409338e-17,-1.5457632e-21,1.9206749e-44
0.0099720729,2.4766334e-17,-2.0793374e-21,-1.6761189e-43
0.011438354,2.8293609e-17,-2.7295257e-21,8.8256885e-44
0.01299265,3.1996937e-17,-3.5129982e-21,-2.0050475e-43
0.014640245,3.5882219e-17,-4.4484588e-21,-5.8767444e-43
0.016386737,3.9955479e-17,-5.5568729e-21,-5.1784472e-44
0.018238064,4.4222866e-17,-6.8617185e-21,-4.9927054e-43
0.020200518,4.8690654e-17,-8.3892653e-21,-7.5406213e-43
0.022280771,5.3365239e-17,-1.0168882e-20,-8.3707956e-43
0.024485892,5.8253139e-17,-1.2233378e-20,1.5233907e-42
0.026823378,6.3360995e-17,-1.4619377e-20,3.7610839e-42
0.029301173,6.8695565e-17,-1.7367732e-20,2.3888288e-42
0.0319277,7.4263727e-17,-2.0523989e-20,-1.6614461e-42
0.034711887,8.0072473e-17,-2.4138887e-20,-3.666168e-42
0.037663197,8.6128909e-17,-2.8268918e-20,3.2072064e-43
0.040791661,9.2440249e-17,-3.2976946e-20,2.0125048e-42
0.044107915,9.9013813e-17,-3.8332883e-20,7.3994892e-42
0.047623229,1.0585703e-16,-4.4414436e-20,5.3776932e-42
0.051349553,1.1297741e-16,-5.1307935e-20,-2.0676803e-42
0.055299553,1.2038257e-16,-5.9109237e-20,5.2016697e-42
0.059486654,1.280802e-16,-6.7924722e-20,1.5139305e-43
0.06392509,1.3607808e-16,-7.7872386e-20,5.07441e-42
0.068629948,1.4438405e-16,-8.9083042e-20,6.2144504e-42
0.073617218,1.53006e-16,-1.0170163e-19,-2.0850577e-41
0.078903853,1.6195188e-16,-1.1588866e-19,6.2145999e-42
0.084507823,1.7122967e-16,-1.3182175e-19,2.5292604e-41
0.090448176,1.8084737e-16,-1.4969735e-19,9.3973842e-42
0.096745104,1.9081297e-16,-1.6973259e-19,4.7035024e-41
0.10342001,2.0113447e-16,-1.9216721e-19,7.2437938e-41
0.11049558,2.118198e-16,-2.1726572e-19,1.1305868e-40
0.11799587,2.2287683e-16,-2.4531965e-19,1.267684e-40
0.12594638,2.3431334e-16,-2.7664992e-19,6.6395925e-41
0.13437411,2.4613697e-16,-3.1160917e-19,4.3379818e-41
0.14330773,2.5835519e-16,-3.5058378e-19,5.1372966e-41
0.1527776,2.7097526e-16,-3.9399625e-19,5.1396229e-41
0.1628159,2.8400414e-16,-4.4230832e-19,-1.0623623e-40
0.17345677,2.9744845e-16,-4.9602634e-19,-1.4159906e-40
0.18473635,3.1131435e-16,-5.5570913e-19,-1.8586807e-40
0.19669301,3.2560747e-16,-6.2197913e-19,-3.2627168e-40
0.20936737,3.4033285e-16,-6.955363e-19,-3.0999867e-40
0.22280253,3.5549462e-16,-7.7720699e-19,-1.1393881e-40
0.23704414,3.7109636e-16,-8.6794595e-19,2.2832018e-40
0.25214061,3.8714078e-16,-9.6878461e-19,9.7085578e-40
0.26814327,4.036296e-16,-1.0808115e-18,1.2432004e-39
0.28510649,4.2056338e-16,-1.205113e-18,8.2451989e-40
0.30308795,4.3794084e-16,-1.3427906e-18,1.4831042e-39
0.32214876,4.557589e-16,-1.4950267e-18,1.1233481e-39
0.34235371,4.7401229e-16,-1.6630785e-18,7.8946082e-41
0.36377149,4.9269326e-16,-1.8482696e-18,-1.1522076e-39
0.38647488,5.1179113e-16,-2.0519797e-18,-2.3815516e-40
0.41054106,5.3129187e-16,-2.2756273e-18,4.3521637e-40
0.43605183,5.5117747e-16,-2.5206478e-18,-5.7745033e-40
0.46309391,5.7142537e-16,-2.7884623e-18,-1.1889837e-39
0.49175922,5.9200765e-16,-3.0804371e-18,-2.2916134e-40
0.52214518,6.1289024e-16,-3.3978313e-18,1.4101958e-39
0.55435509,6.3403186e-16,-3.7417298e-18,3.2186592e-39
0.58849842,6.5538292e-16,-4.1129595e-18,4.5258922e-39
0.62469124,6.7688414e-16,-4.5119861e-18,2.1844823e-39
0.66305656,6.9846506e-16,-4.9387881e-18,-3.8970176e-39
0.70372479,7.2004224e-16,-5.3927067e-18,-7.350603e-39
0.74683417,7.4151725e-16,-5.8722688e-18,-6.6093601e-39
0.79253123,7.6277433e-16,-6.3749822e-18,-2.720343e-39
0.84097128,7.8367771e-16,-6.8971057e-18,5.2191089e-39
0.892319,8.0406865e-16,-7.4333971e-18,7.8222606e-39
0.9467489,8.2376192e-16,-7.9768506e-18,2.6709919e-39
1.004446,8.4254196e-16,-8.5184385e-18,1.9497215e-39
1.0656064,8.6015849e-16,-9.0468969e-18,1.7940291e-39
1.1304381,8.7632145e-16,-9.5484874e-18,2.0397622e-39
1.1991613,8.906957e-16,-1.0006504e-17,2.2429356e-39
1.2720096,9.0289787e-16,-1.0400434e-17,1.3908999e-39
1.3492308,9.1249315e-16,-1.0706388e-17,-3.6704088e-40
1.4310872,9.1898703e-16,-1.0898825e-17,-3.9638198e-39
