y,k
-2.7950884e-17,1e-10
0.00086769924,2.2795466e-07
0.0017874829,1.8976503e-06
0.0027624773,8.2655977e-06
0.0037959966,2.5042444e-05
0.0048915537,6.0695109e-05
0.0060528726,0.00012681376
0.0072839007,0.00023812806
0.0085888223,0.0004114411
0.0099720729,0.00066259435
0.011438354,0.0010013325
0.01299265,0.0014261683
0.014640245,0.001923228
0.016386737,0.0024709354
0.018238064,0.003047311
0.020200518,0.0036350503
0.022280771,0.0042228408
0.024485892,0.0048043911
0.026823378,0.0053768804
0.029301173,0.0059396294
0.0319277,0.006493168
0.034711887,0.0070386462
0.037663197,0.0075774879
0.040791661,0.0081111978
0.044107915,0.0086412627
0.047623229,0.0091691045
0.051349553,0.0096960641
0.055299553,0.010223399
0.059486654,0.01075229
0.06392509,0.011283853
0.068629948,0.011819145
0.073617218,0.01235918
0.078903853,0.012904938
0.084507823,0.013457375
0.090448176,0.014017429
0.096745104,0.014586035
0.10342001,0.015164124
0.11049558,0.015752637
0.11799587,0.016352526
0.12594638,0.016964764
0.13437411,0.017590344
0.14330773,0.018230288
0.1527776,0.018885648
0.1628159,0.019557507
0.17345677,0.02024698
0.18473635,0.020955215
0.19669301,0.021683386
0.20936737,0.022432688
0.22280253,0.023204333
0.23704414,0.023999529
0.25214061,0.024819467
0.26814327,0.0256653
0.28510649,0.026538109
0.30308795,0.027438846
0.32214876,0.028368297
0.34235371,0.029327033
0.36377149,0.030315326
0.38647488,0.031333067
0.41054106,0.032379661
0.43605183,0.033453915
0.46309391,0.034553903
0.49175922,0.035676864
0.52214518,0.036821856
0.55435509,0.037992543
0.58849842,0.039175957
0.62469124,0.040298401
0.66305656,0.041219928
0.70372479,0.041779056
0.74683417,0.041864555
0.79253123,0.041402884
0.84097128,0.040368454
0.892319,0.038841505
0.9467489,0.03698546
1.004446,0.035013896
1.0656064,0.033142896
1.1304381,0.031531623
1.1668475,0.030833523
1.1991613,0.030214733
1.2720096,0.029132886
1.3492308,0.028185863
1.4310872,0.027243162
1.5178571,0.026195149
1.6046271,0.025014332
1.6864835,0.023749084
1.7637046,0.022457476
1.836553,0.021183503
1.9052762,0.019954901
1.9701079,0.01878808
2.0312683,0.017692219
2.0889654,0.016671153
2.1433953,0.01572493
2.194743,0.014851178
2.2431831,0.014046142
2.2888801,0.01330538
2.3319895,0.01262424
2.3726577,0.011998213
2.411023,0.011423101
2.4472159,0.010895048
2.4813592,0.010410586
2.5135691,0.0099666783
2.5439551,0.009560713
2.5726204,0.0091904786
2.5826559,0.0090656606
2.5996625,0.0088541324
2.6251732,0.0085501636
2.6492394,0.0082773437
2.6719428,0.0080346723
2.6933606,0.0078213194
2.7135655,0.0076365637
2.7326263,0.0074797294
2.7506078,0.0073501259
2.767571,0.0072469952
2.7835737,0.0071694709
2.7986701,0.0071165801
2.8129118,0.0070873065
2.8263469,0.0070802278
2.8390213,0.0070938646
2.8509779,0.0071269207
2.8622575,0.007177935
2.8728984,0.0072454299
2.8829367,0.0073279294
2.8924066,0.0074239851
2.9013402,0.0075321594
2.9097679,0.0076510173
2.9177184,0.0077791164
2.9252187,0.0079150015
2.9322943,0.0080572099
2.9389692,0.0082042931
2.9452661,0.0083548001
2.9512065,0.008507288
2.9568104,0.0086594549
2.9620971,0.008807656
2.9670843,0.0089476323
2.9717892,0.0090749887
2.9762276,0.0091854471
2.9804147,0.009274953
2.9843647,0.0093396645
2.9880911,0.0093758982
2.9916064,0.0093801942
2.9949226,0.0093490208
2.9980511,0.0092785675
3.0010024,0.0091647694
3.0037866,0.0090030621
3.0064131,0.0087882178
3.0088909,0.0085142264
3.0112284,0.0081743003
3.0134335,0.0077610401
3.0155138,0.0072669867
3.0174762,0.0066857263
3.0193275,0.0060135015
3.021074,0.0052501955
3.0227216,0.0044031033
3.0242759,0.0034993377
3.0257422,0.0025952416
3.0271255,0.0017688772
3.0284304,0.0010935976
3.0296614,0.00060607725
3.0308227,0.00029604753
3.0319183,0.00012321673
3.0329518,4.0792895e-05
3.0339268,9.3727728e-06
3.0348466,1.1260209e-06
3.0357143,1e-10
