y,Ax_0,Ax_1,Ax_2,Ax_3,Ax_4,Ax_5,Rx_0,Rx_1,Rx_2,Rx_3,Rx_4,Rx_5
0.87299488,0,0,0,0,0,0,0,0,0,0,0,0
0.89232374,0,0,0,0,0,0,0,0,0,0,0,0
0.94676656,0,0,0,0,0,0,0,0,0,0,0,0
1.0044767,0,0,0,0,0,0,0,0,0,0,0,0
1.06565,0,0,0,0,0,0,0,0,0,0,0,0
1.1304945,0,0,0,0,0,0,0,0,0,0,0,0
1.1992303,0,0,0,0,0,0,0,0,0,0,0,0
1.2720909,0,0,0,0,0,0,0,0,0,0,0,0
1.3493237,0,0,0,0,0,0,0,0,0,0,0,0
1.4311909,0,0,0,0,0,0,0,0,0,0,0,0
1.5179707,0,0,0,0,0,0,0,0,0,0,0,0
1.6047488,0,0,0,0,0,0,0,0,0,0,0,0
1.6866113,0,0,0,0,0,0,0,0,0,0,0,0
1.7437929,0,0,0,0,0,0,0,0,0,0,0,0
1.7638596,0,0,0,0,0,0,0,0,0,0,0,0
1.8367875,0,0,0,0,0,0,0,0,0,0,0,0
1.9055761,0,0,0,0,0,0,0,0,0,0,0,0
1.9704609,0,0,0,0,0,0,0,0,0,0,0,0
2.0316638,0,0,0,0,0,0,0,0,0,0,0,0
2.0893941,0,0,0,0,0,0,0,0,0,0,0,0
2.1438492,0,0,0,0,0,0,0,0,0,0,0,0
2.1952152,0,0,0,0,0,0,0,0,0,0,0,0
2.2436676,0,0,0,0,0,0,0,0,0,0,0,0
2.289372,0,0,0,0,0,0,0,0,0,0,0,0
2.3324844,0,0,0,0,0,0,0,0,0,0,0,0
2.3731519,0,0,0,0,0,0,0,0,0,0,0,0
2.4115135,0,0,0,0,0,0,0,0,0,0,0,0
2.4477001,0,0,0,0,0,0,0,0,0,0,0,0
2.481835,0,0,0,0,0,0,0,0,0,0,0,0
2.5140348,0,0,0,0,0,0,0,0,0,0,0,0
2.5444093,0,0,0,0,0,0,0,0,0,0,0,0
2.573062,0,0,0,0,0,0,0,0,0,0,0,0
2.5828764,0,0,0,0,0,0,0,0,0,0,0,0
2.6000986,0,0,0,0,0,0,0,0,0,0,0,0
2.6256058,0,0,0,0,0,0,0,0,0,0,0,0
2.6496662,0,0,0,0,0,0,0,0,0,0,0,0
2.6723619,0,0,0,0,0,0,0,0,0,0,0,0
2.6937705,0,0,0,0,0,0,0,0,0,0,0,0
2.713965,0,0,0,0,0,0,0,0,0,0,0,0
2.7330143,0,0,0,0,0,0,0,0,0,0,0,0
2.7509836,0,0,0,0,0,0,0,0,0,0,0,0
2.7679341,0,0,0,0,0,0,0,0,0,0,0,0
2.7839236,0,0,0,0,0,0,0,0,0,0,0,0
2.7990067,0,0,0,0,0,0,0,0,0,0,0,0
2.8132348,0,0,0,0,0,0,0,0,0,0,0,0
2.8266564,0,0,0,0,0,0,0,0,0,0,0,0
2.8393174,0,0,0,0,0,0,0,0,0,0,0,0
2.8512607,0,0,0,0,0,0,0,0,0,0,0,0
2.8625272,0,0,0,0,0,0,0,0,0,0,0,0
2.8731552,0,0,0,0,0,0,0,0,0,0,0,0
2.8831809,0,0,0,0,0,0,0,0,0,0,0,0
2.8926385,0,0,0,0,0,0,0,0,0,0,0,0
2.9015602,0,0,0,0,0,0,0,0,0,0,0,0
2.9099764,0,0,0,0,0,0,0,0,0,0,0,0
2.9179158,0,0,0,0,0,0,0,0,0,0,0,0
2.9254053,0,0,0,0,0,0,0,0,0,0,0,0
2.9324705,0,0,0,0,0,0,0,0,0,0,0,0
2.9391354,0,0,0,0,0,0,0,0,0,0,0,0
2.9454227,0,0,0,0,0,0,0,0,0,0,0,0
2.9513538,0,0,0,0,0,0,0,0,0,0,0,0
2.956949,0,0,0,0,0,0,0,0,0,0,0,0
2.9622271,0,0,0,0,0,0,0,0,0,0,0,0
2.9672063,0,0,0,0,0,0,0,0,0,0,0,0
2.9719035,0,0,0,0,0,0,0,0,0,0,0,0
2.9763345,0,0,0,0,0,0,0,0,0,0,0,0
2.9805146,0,0,0,0,0,0,0,0,0,0,0,0
2.9844579,0,0,0,0,0,0,0,0,0,0,0,0
2.9881778,0,0,0,0,0,0,0,0,0,0,0,0
2.9916871,0,0,0,0,0,0,0,0,0,0,0,0
2.9949976,0,0,0,0,0,0,0,0,0,0,0,0
2.9981205,0,0,0,0,0,0,0,0,0,0,0,0
3.0010666,0,0,0,0,0,0,0,0,0,0,0,0
3.0038458,0,0,0,0,0,0,0,0,0,0,0,0
3.0064677,0,0,0,0,0,0,0,0,0,0,0,0
3.008941,0,0,0,0,0,0,0,0,0,0,0,0
3.0112742,0,0,0,0,0,0,0,0,0,0,0,0
3.0134753,0,0,0,0,0,0,0,0,0,0,0,0
3.0155518,0,0,0,0,0,0,0,0,0,0,0,0
3.0175106,0,0,0,0,0,0,0,0,0,0,0,0
3.0193585,0,0,0,0,0,0,0,0,0,0,0,0
3.0211018,0,0,0,0,0,0,0,0,0,0,0,0
3.0227463,0,0,0,0,0,0,0,0,0,0,0,0
3.0242977,0,0,0,0,0,0,0,0,0,0,0,0
3.0257612,0,0,0,0,0,0,0,0,0,0,0,0
3.0271418,0,0,0,0,0,0,0,0,0,0,0,0
3.0284443,0,0,0,0,0,0,0,0,0,0,0,0
3.029673,0,0,0,0,0,0,0,0,0,0,0,0
3.0308321,0,0,0,0,0,0,0,0,0,0,0,0
3.0319256,0,0,0,0,0,0,0,0,0,0,0,0
3.0329571,0,0,0,0,0,0,0,0,0,0,0,0
3.0339302,0,0,0,0,0,0,0,0,0,0,0,0
3.0348483,0,0,0,0,0,0,0,0,0,0,0,0
3.0357143,0,0,0,0,0,0,0,0,0,0,0,0
