y,R_0,R_1,R_2,R_3,R_4,R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,1.6319714e-07,1.177287e-10,1.1445386e-25,1.6319796e-07,-1.23197e-23,1.6319757e-07
0.0017874829,1.3585531e-06,2.6566835e-09,-3.8675478e-24,1.3585881e-06,-2.7763077e-22,1.3585707e-06
0.0027624773,5.9178509e-06,2.2833466e-08,1.0870818e-23,5.9183143e-06,3.8880191e-21,5.9180826e-06
0.0037959966,1.7935556e-05,1.1487979e-07,1.81689e-22,1.7938898e-05,2.7559885e-21,1.7937227e-05
0.0048915537,4.351384e-05,4.0930104e-07,1.3773043e-21,4.3530459e-05,-7.1498334e-20,4.3522152e-05
0.0060528726,9.1124077e-05,1.137899e-06,-7.544584e-21,9.1188392e-05,-4.8602475e-20,9.1156256e-05
0.0072839007,0.0001718633,2.5889917e-06,-7.8561233e-22,0.00017207096,4.6858964e-19,0.00017196721
0.0085888223,0.00029912343,4.882836e-06,7.9495643e-21,0.00029970682,-1.0157411e-20,0.00029941537
0.0099720729,0.00048681246,7.4530342e-06,-4.620765e-26,0.00048827391,-4.573594e-19,0.00048754345
0.011438354,0.00074526344,8.3717917e-06,-6.4024035e-26,0.00074856947,1.0893133e-24,0.00074691586
0.01299265,0.0010755737,4.2420621e-06,-1.4264179e-25,0.0010823643,2.6578165e-24,0.001078966
0.014640245,0.0014662771,-8.5514205e-06,-1.1263224e-25,0.0014789907,-2.6287294e-18,0.0014726281
0.016386737,0.0018965108,-3.1901182e-05,-2.1127697e-19,0.0019183476,-1.8047967e-20,0.0019074231
0.018238064,0.0023440604,-6.5264848e-05,-8.0623736e-20,0.0023788091,1.1348522e-17,0.0023614318
0.020200518,0.0027919716,-0.00010670188,1.3397608e-18,0.0028437964,9.6202933e-19,0.0028178857
0.022280771,0.0032303291,-0.00015425312,-1.6491515e-19,0.003303599,-1.2850152e-17,0.0032669692
0.024485892,0.0036547593,-0.00020658065,-1.1371193e-18,0.0037539473,-1.0264141e-18,0.0037043599
0.026823378,0.0040642467,-0.00026297166,2.3986226e-19,0.0041938882,7.7190501e-18,0.0041290742
0.029301173,0.0044594845,-0.0003231414,7.4534665e-19,0.0046241723,-4.3621643e-18,0.0045418344
0.0319277,0.0048418973,-0.00038705801,-1.0108915e-18,0.005046294,-9.2493211e-18,0.0049441008
0.034711887,0.0052131352,-0.00045483209,-7.3734789e-19,0.0054619899,1.0651457e-17,0.0053375669
0.037663197,0.0055748363,-0.00052665622,9.628792e-19,0.0058730011,5.6277243e-18,0.0057239223
0.040791661,0.0059285286,-0.00060277311,3.7997362e-21,0.0062809717,-6.2901637e-18,0.0061047532
0.044107915,0.0062756006,-0.00068345963,-3.7246624e-19,0.0066874154,-2.0858509e-17,0.0064815105
0.047623229,0.0066173036,-0.00076901943,-2.8269915e-18,0.0070937129,9.5556403e-18,0.0068555102
0.051349553,0.0069547658,-0.0008597798,2.394145e-18,0.0075011215,5.7007506e-17,0.0072279451
0.055299553,0.0072890153,-0.00095609034,3.878109e-18,0.0079107891,-2.748799e-17,0.007599903
0.059486654,0.0076210005,-0.0010583095,-1.0851524e-18,0.0083237649,-4.7476094e-17,0.0079723831
0.06392509,0.007951618,-0.0011667907,-1.041672e-18,0.0087410077,2.8679474e-17,0.0083463137
0.068629948,0.0082817339,-0.001281868,-4.50434e-19,0.0091633969,1.2065229e-17,0.0087225671
0.073617218,0.0086121892,-0.0014038845,-3.0158132e-20,0.0095917517,-6.253973e-18,0.0091019727
0.078903853,0.0089438006,-0.0015332673,-1.9297187e-19,0.010026854,8.4496047e-19,0.0094853288
0.084507823,0.0092773585,-0.0016705718,-5.0298059e-20,0.010469467,-1.5647087e-17,0.0098734127
0.090448176,0.0096136498,-0.0018164458,9.6473507e-20,0.010920332,-1.6283878e-18,0.01026699
0.096745104,0.0099534867,-0.0019715148,-2.4018351e-20,0.011380154,1.1135312e-17,0.01066682
0.10342001,0.010297732,-0.0021363692,-3.7945974e-19,0.011849596,-1.1486668e-20,0.011073664
0.11049558,0.010647308,-0.002311626,1.7252647e-23,0.012329273,5.2641836e-18,0.01148829
0.11799587,0.011003195,-0.0024979341,-8.3721081e-19,0.012819763,-1.905437e-18,0.011911478
0.12594638,0.011366439,-0.0026959717,-7.4531658e-19,0.013321609,-1.1993292e-17,0.012344024
0.13437411,0.011738168,-0.0029064453,9.1487565e-19,0.013835317,5.3302107e-19,0.012786742
0.14330773,0.012119594,-0.0031300874,6.3175995e-18,0.014361349,-8.3542837e-18,0.013240471
0.1527776,0.012512019,-0.0033676526,7.6468634e-18,0.01490012,2.3870907e-18,0.01370607
0.1628159,0.012916848,-0.0036199134,-3.7788223e-18,0.015451993,3.0210625e-17,0.014184421
0.17345677,0.013335582,-0.0038876533,-8.5759528e-18,0.016017269,1.5208538e-18,0.014676426
0.18473635,0.013769827,-0.0041716568,-1.7052855e-18,0.016596179,-1.4768859e-17,0.015183004
0.19669301,0.014221281,-0.0044726991,3.14007e-18,0.017188871,-5.3069234e-18,0.015705077
0.20936737,0.014691732,-0.0047915307,-2.2489687e-19,0.017795394,2.3503022e-19,0.016243565
0.22280253,0.015183037,-0.0051288584,-2.6812196e-18,0.018415683,2.8706998e-18,0.016799363
