"wallGradU:0","wallGradU:1","wallGradU:2","Points:0","Points:1","Points:2"
-13.8654,-0.0004898321,0,4.30782,0,0.08928572
-13.57608,-0.0006141561,0,4.355863,0,0.08928572
-13.28095,-0.000734324,0,4.403907,0,0.08928572
-12.98085,-0.0008494703,0,4.451957,0,0.08928572
-12.67662,-0.000960223,-9.946952e-23,4.5,0,0.08928572
-12.36871,-0.001066917,-1.288231e-26,4.548044,0,0.08928572
-12.05771,-0.001168778,9.945707e-23,4.596094,0,0.08928572
-11.74435,-0.001265921,0,4.644137,0,0.08928572
-11.42914,-0.001358531,0,4.692181,0,0.08928572
-11.11265,-0.001446249,0,4.740231,0,0.08928572
-10.79548,-0.001529336,0,4.788275,0,0.08928572
-10.47802,-0.001607959,8.074251e-23,4.836318,0,0.08928572
-10.16075,-0.001681985,-1.165847e-26,4.884368,0,0.08928572
-9.844151,-0.001751654,5.453175e-22,4.932412,0,0.08928572
-9.528565,-0.001816976,1.252093e-21,4.980455,0,0.08928572
-9.214401,-0.001877939,-4.47918e-22,5.028503,0,0.08928572
-8.902037,-0.001934581,-1.375663e-25,5.076547,0,0.08928572
-8.591853,-0.001986845,2.578803e-21,5.124596,0,0.08928572
-8.284258,-0.002035079,1.714232e-21,5.17264,0,0.08928572
-7.979565,-0.002079353,-1.50481e-21,5.220684,0,0.08928572
-7.678113,-0.002119641,-3.834385e-21,5.268733,0,0.08928572
-7.380234,-0.002156272,-2.317201e-21,5.316777,0,0.08928572
-7.086149,-0.002189452,4.629864e-21,5.364821,0,0.08928572
-6.796106,-0.002219265,2.316627e-21,5.41287,0,0.08928572
-6.510339,-0.002245986,-2.510103e-21,5.460914,0,0.08928572
-6.228984,-0.002269737,0,5.508958,0,0.08928572
-5.952207,-0.002290502,0,5.557007,0,0.08928572
-5.680227,-0.002308439,0,5.605052,0,0.08928572
-5.413191,-0.002323681,0,5.653095,0,0.08928572
-5.151296,-0.002336192,-7.503286e-21,5.701145,0,0.08928572
-4.894704,-0.002346273,1.356207e-25,5.749188,0,0.08928572
-4.643544,-0.002353924,7.503418e-21,5.797232,0,0.08928572
-4.397978,-0.002359318,0,5.845282,0,0.08928572
-4.158159,-0.002362556,0,5.893326,0,0.08928572
-3.924171,-0.002363808,0,5.941369,0,0.08928572
-3.696183,-0.00236308,-9.352974e-21,5.989419,0,0.08928572
-3.474256,-0.002360432,-4.384048e-25,6.037462,0,0.08928572
-3.258684,-0.002355552,1.926994e-20,6.085508,0,0.08928572
-3.049515,-0.002349078,-3.52608e-25,6.133554,0,0.08928572
-2.847101,-0.002340303,-3.802584e-14,6.1816,0,0.08928572
-2.651484,-0.002329918,-7.707851e-14,6.229645,6.344132e-17,0.08928572
-2.463244,-0.002316838,-3.905263e-14,6.277692,0,0.08928572
-2.282373,-0.002302276,4.088856e-14,6.325737,0,0.08928572
-2.109769,-0.002284575,8.274925e-14,6.373783,-6.344132e-17,0.08928572
-1.945249,-0.002265532,4.186061e-14,6.421829,0,0.08928572
-1.790355,-0.002242329,0,6.469873,0,0.08928572
-1.644544,-0.002218243,2.436351e-20,6.51792,0,0.08928572
-1.510395,-0.002188255,2.481754e-20,6.565966,0,0.08928572
-1.386761,-0.002158137,-4.962608e-20,6.614011,0,0.08928572
-1.278045,-0.002118976,8.824431e-22,6.662057,0,0.08928572
-1.181968,-0.002080956,2.526133e-20,6.710103,0,0.08928572
-1.106101,-0.002028489,-2.570125e-20,6.758148,0,0.08928572
-1.04613,-0.001979969,0,6.806194,0,0.08928572
-1.014877,-0.001906842,0,6.85424,0,0.08928572
-1.005153,-0.001842712,0,6.902285,0,0.08928572
-1.03819,-0.001737472,2.821233e-20,6.950331,0,0.08928572
-1.102791,-0.001660672,-1.604e-24,6.998377,0,0.08928572
-1.226118,-0.005604721,-5.725353e-20,7.046421,0,0.08928572
-1.428349,-0.04633194,-2.399101e-16,7.094468,0.000308216,0.08928572
-1.535739,-0.1251714,3.377962e-18,7.142433,0.002926278,0.08928572
-1.56226,-0.2113026,2.432884e-16,7.190185,0.008172837,0.08928572
-1.540802,-0.2882657,2.994039e-20,7.237591,0.01596747,0.08928572
-1.458391,-0.3482543,5.103441e-16,7.284521,0.02622064,0.08928572
-1.332474,-0.3839462,5.10347e-16,7.330881,0.03880936,0.08928572
-1.153931,-0.3876898,0,7.376596,0.05359221,0.08928572
-0.925876,-0.3518279,3.29475e-20,7.421584,0.07044432,0.08928572
-0.6375493,-0.2655521,-3.348137e-20,7.465804,0.08922037,0.08928572
-0.2852608,-0.1184221,-6.695588e-20,7.509222,0.1097776,0.08928572
0.1459516,0.1048783,3.347427e-20,7.55183,0.1319771,0.08928572
0.6765808,0.4251509,1.139454e-15,7.593623,0.155683,0.08928572
1.33128,0.8633725,1.139383e-15,7.634632,0.1807098,0.08928572
2.104902,1.41997,-3.500197e-20,7.67496,0.2068269,0.08928572
2.995039,2.09371,-2.355321e-15,7.714698,0.2338262,0.08928572
4.000992,2.881452,-3.539227e-15,7.753944,0.2615421,0.08928572
5.122722,3.7779,-2.369828e-15,7.792786,0.2898252,0.08928572
6.352904,4.769577,-1.185967e-15,7.831304,0.3185399,0.08928572
7.68298,5.839069,1.172691e-15,7.869586,0.34757,0.08928572
9.080739,6.949209,-1.139455e-15,7.907716,0.3768033,0.08928572
10.48765,8.054444,-2.312147e-15,7.945769,0.4061379,0.08928572
11.86379,9.141772,3.40862e-20,7.983775,0.4355288,0.08928572
13.24533,10.26393,-1.708281e-20,8.021724,0.4650003,0.08928572
14.71847,11.49259,-1.661348e-20,8.059563,0.4946063,0.08928572
16.29871,12.83967,-9.846364e-16,8.09728,0.5243673,0.08928572
18.01358,14.33897,-9.846364e-16,8.134853,0.5543109,0.08928572
19.91823,16.04494,-6.27365e-21,8.172257,0.5844651,0.08928572
22.08627,18.02827,7.773154e-27,8.209468,0.6148578,0.08928572
24.60885,20.38036,6.273658e-21,8.246463,0.6455116,0.08928572
27.74389,23.31477,-3.752139e-21,8.28322,0.676451,0.08928572
31.84828,27.00629,-4.135822e-16,8.319748,0.7076641,0.08928572
36.93785,31.26879,-4.124846e-16,8.356187,0.7389815,0.08928572
43.00333,35.90977,1.093874e-18,8.392722,0.7701868,0.08928572
50.22104,40.85074,-5.266429e-22,8.429539,0.8010571,0.08928572
58.95596,46.04692,-7.484613e-16,8.46683,0.83135,0.08928572
69.49892,51.23104,-7.484633e-16,8.504805,0.8607762,0.08928572
82.34193,55.96751,-1.833476e-15,8.543704,0.8889828,0.08928572
97.00654,58.89487,7.572939e-16,8.583789,0.9154575,0.08928572
112.3282,58.09419,2.590737e-15,8.625369,0.9395241,0.08928572
122.4451,50.47215,2.210678e-15,8.668696,0.9602497,0.08928572
119.6775,36.18531,2.210348e-15,8.713877,0.9765137,0.08928572
102.8737,20.92464,-3.290331e-19,8.760506,0.9880043,0.08928572
80.97916,9.716541,-5.040178e-21,8.807997,0.9952025,0.08928572
57.79713,3.447023,9.250563e-26,8.855886,0.998955,0.08928572
42.27058,0.6433206,4.938953e-21,8.903909,1.000274,0.08928572
28.28284,-0.04309612,3.818492e-17,8.951957,1.000253,0.08928572
16.83882,-0.07487908,7.636985e-17,9,1,0.08928572
