y,U_0,U_1,U_2
0,0,0,0
0.00086769924,-0.0058101416,-4.0973e-06,6.152096e-25
0.0017874829,-0.011490072,-1.6281954e-05,-4.7800812e-25
0.0027624773,-0.017072122,-3.8147558e-05,-2.2817615e-24
0.0037959966,-0.022494024,-7.109387e-05,-1.0538988e-24
0.0048915537,-0.027676223,-0.00011657129,-8.3630131e-26
0.0060528726,-0.032511345,-0.00017620028,-1.4725521e-24
0.0072839007,-0.036853133,-0.00025166689,-3.5962158e-25
0.0085888223,-0.040520643,-0.00034446689,2.2229061e-25
0.0099720729,-0.043343934,-0.00045561541,-1.0361792e-24
0.011438354,-0.045247839,-0.00058549086,3.4046872e-25
0.01299265,-0.046302693,-0.00073379048,-5.3779953e-25
0.014640245,-0.046682611,-0.00089977471,-1.8205374e-24
0.016386737,-0.046578096,-0.0010828199,-2.5627839e-25
0.018238064,-0.046140743,-0.0012827324,-6.9856564e-25
0.020200518,-0.04547348,-0.0014996581,-1.1603994e-24
0.022280771,-0.044641265,-0.0017339333,-8.6154083e-25
0.024485892,-0.043683924,-0.001986036,1.1335317e-24
0.026823378,-0.042625588,-0.0022565795,2.931587e-24
0.029301173,-0.041480674,-0.0025463033,1.5658722e-24
0.0319277,-0.040257501,-0.0028560603,-7.5133729e-25
0.034711887,-0.03896045,-0.0031868049,-1.7680215e-24
0.037663197,-0.037591269,-0.0035395856,6.9556173e-26
0.040791661,-0.036149861,-0.0039155402,7.4123456e-25
0.044107915,-0.034634774,-0.0043158933,2.1854025e-24
0.047623229,-0.033043506,-0.0047419555,1.6145654e-24
0.051349553,-0.031372684,-0.0051951239,-5.1364354e-25
0.055299553,-0.029618175,-0.0056768822,1.0600873e-24
0.059486654,-0.02777514,-0.006188803,1.4620641e-25
0.06392509,-0.025838059,-0.0067325492,7.4998583e-25
0.068629948,-0.023800717,-0.0073098757,1.1164516e-24
0.073617218,-0.021656182,-0.0079226317,-2.9543083e-24
0.078903853,-0.019396759,-0.0085727623,5.7777807e-25
0.084507823,-0.017013926,-0.0092623107,3.1582301e-24
0.090448176,-0.014498258,-0.0099934203,1.0183071e-24
0.096745104,-0.011839335,-0.010768335,4.6610557e-24
0.10342001,-0.0090256228,-0.011589383,6.849657e-24
0.11049558,-0.0060444287,-0.012458958,9.6388031e-24
0.11799587,-0.0028819597,-0.013379484,1.0270126e-23
0.12594638,0.00047678951,-0.01435339,5.0105199e-24
0.13437411,0.0040482181,-0.015383113,3.0576638e-24
0.14330773,0.0078506829,-0.016471143,3.3708591e-24
0.1527776,0.011905063,-0.017620074,3.1609202e-24
0.1628159,0.016235072,-0.018832634,-5.7915861e-24
0.17345677,0.020867445,-0.020111637,-7.8187637e-24
0.18473635,0.025832023,-0.021459918,-9.0909682e-24
0.19669301,0.031162163,-0.022880272,-1.5512558e-23
0.20936737,0.03689519,-0.024375409,-1.3972845e-23
0.22280253,0.043072888,-0.025947896,-5.0624684e-24
0.23704414,0.049742047,-0.027600096,9.2586827e-24
0.25214061,0.056955055,-0.029334078,3.7268237e-23
0.26814327,0.064770538,-0.031151508,4.6809016e-23
0.28510649,0.073254074,-0.033053494,3.0206187e-23
0.30308795,0.082478988,-0.035040487,5.2034065e-23
0.32214876,0.09252684,-0.037112054,3.9831378e-23
0.34235371,0.10348781,-0.039266562,4.4000841e-24
0.36377149,0.11546156,-0.041501,-3.6151859e-23
0.38647488,0.12855778,-0.043810607,-8.3179904e-24
0.41054106,0.142896,-0.046188396,1.1052752e-23
0.43605183,0.15860529,-0.048624712,-2.196712e-23
0.46309391,0.17582319,-0.051106657,-4.030606e-23
0.49175922,0.19469385,-0.05361745,-1.3901738e-23
0.52214518,0.21536489,-0.056135718,3.8754975e-23
0.55435509,0.23798279,-0.058634761,1.0313424e-22
0.58849842,0.26268623,-0.061081729,1.4664914e-22
0.62469124,0.28959757,-0.063436973,7.864539e-23
0.66305656,0.31880867,-0.065653453,-1.1964166e-22
0.70372479,0.35036558,-0.067676762,-2.3382583e-22
0.74683417,0.38425703,-0.069452999,-2.1694732e-22
0.79253123,0.42039912,-0.070907603,-1.1030291e-22
0.84097128,0.45875135,-0.071934176,1.7210179e-22
0.892319,0.49926996,-0.072433833,2.5526595e-22
0.9467489,0.54143439,-0.072327606,1.6174285e-24
1.004446,0.58414042,-0.071612774,-6.0202628e-24
1.0656064,0.6261083,-0.070367938,8.3050803e-23
1.1304381,0.66626748,-0.068682302,8.2274252e-23
1.1991613,0.7040659,-0.066607958,6.7662421e-23
1.2720096,0.73945292,-0.064174151,1.031085e-22
1.3492308,0.77245469,-0.061422889,-1.395807e-22
1.4310872,0.80304058,-0.058429053,-3.2336908e-22
1.5178571,0.8310482,-0.055307149,-1.2832133e-22
1.6046271,0.85577872,-0.052231624,-1.1816846e-22
1.6864835,0.87692364,-0.049343721,-1.7700451e-22
1.7637046,0.89502601,-0.046656719,-2.1459016e-22
1.836553,0.91069609,-0.044145714,-1.4581785e-22
1.9052762,0.92436943,-0.041790414,-5.8094299e-23
1.9701079,0.93636563,-0.039574887,-1.2698144e-22
2.0312683,0.94692715,-0.037486687,-6.8107041e-23
2.0889654,0.95624374,-0.035515888,7.1961322e-23
2.1433953,0.96446778,-0.0336543,2.9479932e-23
2.194743,0.97172411,-0.031894962,6.9622436e-23
2.2431831,0.97811682,-0.030231707,7.3979388e-23
2.2888801,0.98373308,-0.028658924,4.061559e-23
2.3319895,0.98864581,-0.027171464,2.9111837e-23
2.3726577,0.99291655,-0.025764478,5.6883059e-23
2.411023,0.9965974,-0.024433379,2.3425787e-23
2.4472159,0.99973194,-0.023173821,-4.435507e-23
2.4813592,1.0023562,-0.02198166,-3.5228114e-23
2.5135691,1.0044997,-0.020852936,-3.4450169e-24
2.5439551,1.0061856,-0.019783858,-2.7736114e-23
2.5726204,1.0074318,-0.0187708,-1.7637216e-23
2.582654,1.0077357,-0.018414428,-1.4641214e-23
2.5996625,1.0082509,-0.017810241,-9.3998476e-24
2.6251732,1.0086504,-0.016898878,-2.4725264e-23
2.6492394,1.0086334,-0.016033541,1.6080372e-23
2.6719428,1.0081983,-0.015211162,1.9073018e-23
2.6933606,1.0073392,-0.014428799,1.2726177e-23
2.7135655,1.0060461,-0.013683628,1.1255278e-23
2.7326263,1.0043046,-0.012972947,2.2278374e-23
2.7506078,1.0020968,-0.012294177,-3.0014897e-25
2.767571,0.99940093,-0.011644867,-3.4126834e-23
2.7835737,0.99619255,-0.011022706,-8.8717288e-24
2.7986701,0.99244474,-0.010425546,-1.384689e-24
2.8129118,0.98812939,-0.0098514193,7.182819e-24
2.8263469,0.98321839,-0.0092985633,9.871486e-24
2.8390213,0.9776852,-0.0087654573,-7.3866653e-24
2.8509779,0.97150654,-0.0082508439,-4.6574367e-24
2.8622575,0.964664,-0.007753742,-1.4496694e-23
2.8728984,0.95714561,-0.0072734577,-3.1539122e-23
2.8829367,0.94894723,-0.0068095804,-1.3048473e-23
2.8924066,0.94007327,-0.0063619589,-8.1151817e-24
2.9013402,0.93053676,-0.0059306579,-5.2887454e-24
2.9097679,0.92035883,-0.0055159058,2.5704433e-24
2.9177184,0.90956757,-0.0051180352,2.53952e-24
2.9252187,0.89819647,-0.0047374204,4.6854098e-24
2.9322943,0.88628247,-0.0043744209,4.0321351e-24
2.9389692,0.87386399,-0.0040293338,2.0419123e-24
2.9452661,0.86097898,-0.0037023565,8.72901e-25
2.9512065,0.84766307,-0.0033935649,1.7506392e-24
2.9568104,0.83394808,-0.0031028999,6.4676649e-24
2.9620971,0.81986069,-0.0028301636,-1.2326249e-24
2.9670843,0.80542136,-0.0025750326,-6.6218969e-24
2.9717892,0.79064343,-0.0023370667,2.2767206e-24
2.9762276,0.77553243,-0.0021157257,3.6413804e-24
2.9804147,0.76008557,-0.0019103873,4.2279434e-25
2.9843647,0.74429118,-0.001720365,-8.876738e-26
2.9880911,0.72812798,-0.0015449269,1.8409504e-24
2.9916064,0.71156437,-0.0013833104,7.36831e-27
2.9949226,0.69455749,-0.001234738,-1.507816e-24
2.9980511,0.67705202,-0.0010984299,3.5763077e-25
3.0010024,0.6589785,-0.00097361582,1.644504e-24
3.0037866,0.64025135,-0.00085954319,3.2350594e-25
3.0064131,0.62076615,-0.00075548455,1.2191827e-24
3.0088909,0.60039627,-0.00066074466,1.2419051e-24
3.0112284,0.57898877,-0.00057466612,1.1872572e-25
3.0134335,0.55635945,-0.00049663467,-2.4986952e-25
3.0155138,0.53228767,-0.00042608049,-1.5169708e-24
3.0174762,0.50651178,-0.00036244018,-1.9851666e-24
3.0193275,0.47872845,-0.00030497725,-2.0161208e-24
3.021074,0.44860259,-0.00025239568,-1.2338542e-24
3.0227216,0.41580271,-0.00020277982,-3.8336339e-25
3.0242759,0.38008713,-0.00015539373,6.3518781e-25
3.0257422,0.34146613,-0.00011399377,1.0344636e-24
3.0271255,0.30041228,-8.4952033e-05,5.0330694e-25
3.0284304,0.25795951,-6.7751916e-05,2.8403426e-25
3.0296614,0.2154835,-5.3488272e-05,4.6644185e-25
3.0308227,0.17423054,-3.6950421e-05,3.3843875e-25
3.0319183,0.13497324,-2.1300527e-05,4.3010539e-25
3.0329518,0.098007385,-1.0285779e-05,4.3188326e-25
3.0339268,0.063340041,-3.9654799e-06,4.2927101e-25
3.0348466,0.030860482,-8.2491873e-07,3.0102885e-25
3.0357143,0,0,0
