y,k
1.0002541,1e-10
1.0008359,2.5963236e-06
1.0014527,2.1603933e-05
1.0021064,9.3986144e-05
1.0027994,0.00028387099
1.0035339,0.00068290148
1.0043126,0.0014035135
1.005138,0.0025514648
1.006013,0.0041710071
1.0069405,0.0061934484
1.0079236,0.0084476615
1.0089658,0.010737009
1.0100705,0.012913226
1.0112415,0.014898976
1.0124829,0.016673786
1.0137987,0.018252689
1.0151935,0.019671117
1.0166721,0.020974119
1.0182393,0.022206107
1.0199007,0.023404638
1.0216618,0.024599971
1.0235286,0.025812982
1.0255075,0.027056468
1.0276052,0.02833785
1.0298287,0.029658473
1.0321858,0.031015563
1.0346843,0.032403938
1.0373328,0.033817259
1.0401402,0.035248839
1.0431162,0.036692167
1.0462709,0.03814118
1.0496148,0.039590396
1.0531596,0.041034929
1.0569171,0.042470458
1.0609001,0.043893159
1.0651222,0.045299631
1.0695978,0.046686804
1.074342,0.048051857
1.079371,0.049392135
1.0847018,0.050705085
1.0903526,0.051988192
1.0963427,0.053238935
1.1026923,0.054454735
1.109423,0.055632925
1.1165578,0.056770719
1.1241208,0.057865183
1.1321378,0.058913222
1.140636,0.059911564
1.1496443,0.060856748
1.1591934,0.061745123
1.1693157,0.062572849
1.1800455,0.063335896
1.1914194,0.064030055
1.2034761,0.064650948
1.2162565,0.065194035
1.229804,0.065654625
1.2441647,0.066027896
1.2593874,0.066308902
1.2755239,0.066492591
1.292629,0.066573829
1.3107609,0.066547957
1.3299811,0.066409282
1.350355,0.066151804
1.3719519,0.065770811
1.3948452,0.065261513
1.4191127,0.064619154
1.4448368,0.063839343
1.472105,0.062918195
1.5010101,0.061852499
1.5316502,0.060639892
1.5641295,0.059279072
1.5985584,0.057770011
1.6350539,0.056114181
1.67374,0.054314792
1.7147484,0.052377041
1.7582183,0.050308608
1.8042975,0.048118037
1.8531427,0.045813973
1.9049198,0.043410317
1.9598049,0.040924367
2.0179846,0.038403009
2.0761642,0.035966331
2.1310493,0.033718944
2.1828264,0.031674312
2.2316716,0.029812153
2.2777508,0.028113551
2.3212207,0.026561403
2.362229,0.025140567
2.4009152,0.023837865
2.4374107,0.022641853
2.4718395,0.021542504
2.5043188,0.020531088
2.5349589,0.019600055
2.5638639,0.018742861
2.5911321,0.017953843
2.6168562,0.017228105
2.6411237,0.016561422
2.6640169,0.015950137
2.6856138,0.015391073
2.7059877,0.014881438
2.7252079,0.014418742
2.7433397,0.014000714
2.7604448,0.013625232
2.7765813,0.013290243
2.791804,0.012993698
2.8061647,0.012733507
2.8197122,0.012507502
2.8324926,0.012313416
2.8445492,0.012148887
2.8559231,0.012011455
2.866653,0.011898542
2.8767752,0.011807483
2.8863243,0.011735794
2.8953326,0.011681237
2.9038308,0.011641693
2.9118478,0.011615208
2.9194108,0.011600079
2.9265456,0.011594873
2.9332763,0.011598361
2.9396259,0.011609547
2.9456159,0.011627596
2.9512667,0.011651784
2.9565976,0.011681584
2.9616265,0.011716547
2.9663707,0.011756109
2.9708463,0.011799495
2.9750684,0.011845686
2.9790514,0.011893461
2.9828089,0.011941435
2.9863536,0.011987892
2.9896976,0.012030577
2.9928523,0.012066626
2.9958282,0.012092521
2.9986357,0.012104084
3.0012842,0.012096446
3.0037827,0.012063981
3.0061397,0.012000309
3.0083633,0.011898177
3.010461,0.011749199
3.0124398,0.011543863
3.0143066,0.011271633
3.0160677,0.010920976
3.0177291,0.01047958
3.0192964,0.0099348393
3.0207749,0.0092749127
3.0221698,0.0084908205
3.0234856,0.0075801308
3.0247269,0.0065525794
3.0258979,0.005437224
3.0270027,0.0042882454
3.0280448,0.0031827356
3.029028,0.0022040349
3.0299554,0.0014146642
3.0308304,0.0008362701
3.0316558,0.00045065384
3.0324345,0.00021693615
3.0331691,8.9720741e-05
3.033862,2.9637577e-05
3.0345158,6.8057111e-06
3.0351325,8.1755333e-07
3.0357143,1e-10
