(x/h,y/h,z/h)
(2.0,1.436708689,0.0)
(2.0,1.430519938,0.0)
(2.0,1.424331069,0.0)
(2.0,1.418142319,0.0)
(2.0,1.411953568,0.0)
(2.0,1.405764818,0.0)
(2.0,1.399576068,0.0)
(2.0,1.393387318,0.0)
(2.0,1.387198567,0.0)
(2.0,1.381009817,0.0)
(2.0,1.374821067,0.0)
(2.0,1.368632317,0.0)
(2.0,1.362443566,0.0)
(2.0,1.356254816,0.0)
(2.0,1.350066066,0.0)
(2.0,1.343877316,0.0)
(2.0,1.337688565,0.0)
(2.0,1.331499815,0.0)
