y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
1.0002443,1e-10,1e-10,0.019821749,-1.6821794e-33,0,-0.08393527
1.0005678,5.9258586e-07,6.2485784e-07,0.019821839,9.3494572e-15,4.816252e-12,-0.083937348
1.0009018,7.7927899e-07,8.1177284e-07,0.019822109,2.5573461e-14,4.3796828e-11,-0.083942302
1.0012466,2.9311916e-06,3.0481818e-06,0.019822455,3.5922091e-13,3.6190915e-10,-0.083947295
1.0016026,8.4277053e-06,8.7637802e-06,0.01982286,2.7140128e-12,1.8635988e-09,-0.083951242
1.0019702,1.9510536e-05,2.0291559e-05,0.019823295,1.373588e-11,6.9566133e-09,-0.083954044
1.0023498,3.9037965e-05,4.0609135e-05,0.019823734,5.3070249e-11,2.0855454e-08,-0.083956
1.0027416,7.0511859e-05,7.3367704e-05,0.019824168,1.6911594e-10,5.3447784e-08,-0.083957324
1.0031463,0.00011812368,0.00012294028,0.019824585,4.6656631e-10,1.2180807e-07,-0.083958133
1.003564,0.0001867821,0.00019444897,0.019824978,1.1502995e-09,2.5335954e-07,-0.083958496
1.0039954,0.00028209147,0.0002937372,0.019825339,2.5888899e-09,4.8950207e-07,-0.083958446
1.0044407,0.0004102397,0.00042724139,0.019825661,5.3957251e-09,8.8921265e-07,-0.083957992
1.0049006,0.00057774345,0.00060170551,0.019825938,1.0513614e-08,1.5317078e-06,-0.083957123
1.0053753,0.00079099913,0.00082368499,0.019826161,1.9268995e-08,2.5168644e-06,-0.083955797
1.0058655,0.0010556151,0.0010988203,0.019826323,3.3340916e-08,3.9619981e-06,-0.083953947
1.0063717,0.0013755676,0.0014309377,0.019826414,5.4587033e-08,5.994146e-06,-0.083951445
1.0068943,0.0017523248,0.0018211458,0.019826424,8.4709646e-08,8.7383562e-06,-0.08394809
1.0074338,0.0021841798,0.002267188,0.01982634,1.2483363e-07,1.2304301e-05,-0.083943584
1.0079909,0.0026660424,0.0027633053,0.01982615,1.7515714e-07,1.6774834e-05,-0.083937533
1.0085661,0.003189829,0.0033007235,0.019825837,2.3484408e-07,2.2199934e-05,-0.08392946
1.00916,0.0037453866,0.0038686637,0.019825384,3.0222115e-07,2.85977e-05,-0.083918814
1.0097732,0.0043216971,0.0044555938,0.019824769,3.7518965e-07,3.596157e-05,-0.083905001
1.0104064,0.0049080488,0.0050504059,0.019823971,4.5167588e-07,4.4271149e-05,-0.083887414
