y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0026605324,2.4860209e-06,-1.0703629e-25,-0.0028849196,2.9834791e-06,-1.1683623e-25
0.00098049384,-0.005420818,1.0185344e-05,-4.4998751e-26,-0.0058675111,1.1257211e-05,-4.8724988e-26
0.0014947656,-0.0083047683,2.3658341e-05,5.2646961e-26,-0.0089756735,2.5488164e-05,5.9826909e-26
0.0020257498,-0.011317308,4.3431759e-05,3.7450356e-26,-0.012215043,4.638862e-05,2.5757298e-26
0.0025739895,-0.014464295,6.9903503e-05,-3.7023113e-26,-0.01559141,7.4283516e-05,-8.6435588e-26
0.0031400454,-0.017751697,0.00010347854,4.6986416e-27,-0.01911069,0.00010962951,-4.1224254e-26
0.0037244966,-0.021185488,0.00014466963,3.1714641e-26,-0.022778869,0.00015292761,2.0627181e-26
0.0043279408,-0.024771727,0.00019399712,1.7212899e-25,-0.02660194,0.00020469946,2.0078998e-25
0.0049509953,-0.028516513,0.00025199107,1.9206913e-25,-0.030585797,0.00026547765,2.6946699e-25
0.0055942973,-0.032425841,0.00031919478,-1.9198131e-25,-0.034736096,0.00033580463,-1.7940913e-25
0.0062585048,-0.036505388,0.00039616174,-4.1565272e-25,-0.039058059,0.00041623069,-4.4045502e-25
0.0069442972,-0.040760241,0.00048345192,-2.3977151e-25,-0.043556196,0.00050730962,-2.0197848e-25
0.007652376,-0.045194524,0.00058162525,-1.9437557e-25,-0.048233935,0.00060959225,-2.1625372e-25
0.0083834654,-0.049810923,0.00069123339,-3.2730089e-25,-0.053093133,0.00072361761,-4.6110047e-25
0.0091383131,-0.054610072,0.0008128081,-1.5829237e-25,-0.058133442,0.00084990115,-2.5732807e-25
0.0099176913,-0.059589785,0.00094684626,1.5896291e-25,-0.063351537,0.000988919,4.0697699e-26
0.010722397,-0.064744169,0.0010937902,1.2296408e-25,-0.068740204,0.0011410878,-1.0626974e-25
0.011553254,-0.070062623,0.0012540033,1.1257332e-25,-0.074287356,0.00130674,-3.5617116e-26
0.012411111,-0.075528858,0.0014277415,-5.9334716e-26,-0.079975059,0.0014860954,-1.1068447e-25
0.013296846,-0.081120057,0.0016151218,9.9186059e-26,-0.085778749,0.0016792288,3.0937004e-26
0.014211364,-0.086806397,0.0018160899,1.4714525e-25,-0.091666824,0.0018860392,1.1670027e-25
0.015155603,-0.092551144,0.0020303936,-4.0624774e-25,-0.097600837,0.0021062234,-4.6049133e-25
0.016130526,-0.098311502,0.002257565,-5.6420213e-25,-0.10353646,0.0023392603,-6.5957131e-25
0.017137132,-0.10404025,0.002496917,-3.9189564e-26,-0.10942523,0.0025844098,-5.3927894e-26
0.018176449,-0.10968812,0.0027475595,-4.0045548e-25,-0.11521699,0.0028407302,-5.6902185e-25
0.019249542,-0.11520649,0.0030084323,-1.0779532e-24,-0.12086267,0.0031071146,-1.3071329e-24
0.020357507,-0.12055017,0.0032783537,-7.9066322e-25,-0.12631703,0.0033823406,-1.0258326e-24
0.021501477,-0.12567973,0.0035560771,-4.4424436e-25,-0.13154101,0.003665129,-7.7248783e-25
0.022682624,-0.13056319,0.0038403501,-1.3907527e-25,-0.13650328,0.0039542028,-4.3771941e-25
0.023902154,-0.13517684,0.0041299675,1.3021256e-25,-0.1411811,0.0042483412,1.0950436e-25
0.025161316,-0.13950534,0.0044238159,-3.60546e-26,-0.14556025,0.0045464231,2.002957e-25
0.026461397,-0.14354115,0.0047209052,-6.9193463e-25,-0.1496345,0.0048474588,-7.0481247e-25
0.027803728,-0.14728354,0.0050203881,-3.9090253e-25,-0.15340448,0.0051506087,-4.2699235e-25
0.02918968,-0.15073739,0.005321568,-5.0229643e-25,-0.15687644,0.0054551903,-5.336812e-25
0.030620672,-0.15391191,0.0056238971,-6.1098726e-25,-0.16006095,0.0057606753,-7.4692806e-25
0.032098167,-0.1568194,0.0059269679,1.3022883e-25,-0.1629716,0.0060666792,1.523304e-25
0.033623676,-0.15947418,0.0062304995,4.4036752e-25,-0.16562389,0.0063729463,3.9520184e-25
0.03519876,-0.16189167,0.0065343206,1.886978e-25,-0.16803434,0.0066793314,-4.9902064e-26
0.03682503,-0.16408767,0.0068383515,-5.6907525e-25,-0.17021972,0.0069857817,-7.8499147e-25
0.03850415,-0.16607783,0.0071425878,-9.9758677e-25,-0.17219648,0.0072923186,-1.0581786e-24
0.040237836,-0.16787723,0.0074470834,-8.8938309e-25,-0.17398044,0.007599021,-9.5307396e-25
0.042027862,-0.16950017,0.0077519374,-5.3621052e-25,-0.17558648,0.0079060109,-6.2564221e-25
0.043876059,-0.17095994,0.0080572814,-4.4885328e-25,-0.1770284,0.008213441,-5.8118626e-25
0.045784317,-0.17226881,0.0083632694,3.5706349e-26,-0.1783189,0.0085214844,-7.3132637e-26
0.047754588,-0.17343797,0.0086700693,3.2824635e-25,-0.17946949,0.0088303264,2.7564723e-25
0.049788888,-0.17447757,0.0089778566,-3.8057295e-25,-0.18049059,0.0091401573,-4.319432e-25
0.051889297,-0.17539674,0.0092868096,-1.2473278e-24,-0.18139157,0.0094511674,-1.249405e-24
0.054057963,-0.17620368,0.0095971045,-1.0029662e-24,-0.18218078,0.0097635444,-1.0710147e-24
0.056297104,-0.1769057,0.0099089114,6.863238e-25,-0.18286568,0.010077469,6.8337526e-25
0.058609012,-0.17750929,0.010222392,1.0744346e-24,-0.18345286,0.010393112,1.0893536e-24
0.06099605,-0.17802022,0.010537699,5.2899482e-25,-0.1839482,0.010710635,4.6552958e-25
0.06346066,-0.17844357,0.010854977,7.2774868e-25,-0.18435683,0.011030189,6.1278282e-25
0.066005363,-0.17878382,0.011174357,2.9213943e-25,-0.18468329,0.01135191,2.5595468e-25
0.068632762,-0.1790449,0.011495957,4.7530661e-25,-0.18493154,0.011675921,5.8118949e-25
0.071345544,-0.17923021,0.011819883,1.1143132e-24,-0.18510504,0.012002335,1.1318847e-24
0.074146484,-0.17934273,0.012146226,7.2634748e-25,-0.18520678,0.012331246,7.3526805e-25
0.077038447,-0.179385,0.012475064,3.2621601e-26,-0.18523934,0.012662738,5.3990916e-26
0.08002439,-0.17935921,0.012806459,-1.5912902e-25,-0.18520491,0.012996877,5.0659768e-26
0.083107369,-0.17926719,0.01314046,-9.2670913e-25,-0.18510536,0.013333714,-6.0736318e-25
0.086290535,-0.17911046,0.013477099,1.1714841e-25,-0.18494221,0.013673287,1.9841401e-25
0.089577146,-0.17889025,0.013816395,2.0085587e-24,-0.1847167,0.014015618,2.0555924e-24
0.092970562,-0.17860753,0.014158349,8.383614e-25,-0.18442982,0.014360712,9.6476663e-25
0.096474255,-0.17826301,0.014502948,9.2851279e-26,-0.18408228,0.014708558,1.624693e-25
0.10009181,-0.17785718,0.01485016,8.9853682e-25,-0.18367459,0.015059125,8.7901233e-25
