y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0,0,0,0,0,0,0
0.00048240845,1.9580674e-08,3.4237225e-12,-7.7317012e-30,7.0485373e-14,-2.2342193e-31,2.3873863e-47
0.00098049384,6.6365685e-08,1.0988408e-11,-3.6471082e-30,1.0523809e-13,-1.3597378e-31,4.6353583e-47
0.0014947656,1.4499805e-07,3.3241604e-11,-2.1965292e-31,1.7698765e-13,-4.7071447e-33,2.9319837e-47
0.0020257498,2.5646933e-07,7.7809285e-11,-2.6053631e-30,3.7968235e-13,2.0555592e-32,1.7957926e-47
0.0025739895,4.0172885e-07,1.5183798e-10,-6.2772902e-31,8.2330721e-13,-4.1970701e-33,4.7984242e-47
0.0031400454,5.8166751e-07,2.6326958e-10,-1.2834665e-29,1.6616556e-12,5.6063462e-32,4.4563521e-47
0.0037244966,7.9710805e-07,4.2031455e-10,-2.6078733e-29,3.1123865e-12,1.388072e-31,2.3156556e-47
0.0043279408,1.0487739e-06,6.3115971e-10,-6.1688736e-30,5.4595022e-12,5.0207975e-32,1.5724277e-47
0.0049509953,1.3372375e-06,9.0379967e-10,1.9301427e-29,9.066298e-12,-8.2000832e-32,4.9796889e-48
0.0055942973,1.6628375e-06,1.2457282e-09,2.0521601e-29,1.4387532e-11,-8.699448e-32,4.9664024e-48
0.0062585048,2.0255533e-06,1.6637784e-09,-2.5969248e-29,2.1983308e-11,7.0388868e-32,2.9590028e-47
0.0069442972,2.4248237e-06,2.1639497e-09,-9.5656655e-29,3.2532239e-11,4.3190189e-31,6.5203724e-47
0.007652376,2.8593012e-06,2.7509715e-09,1.574401e-30,4.6845079e-11,1.3933535e-31,8.0945527e-47
0.0083834654,3.3265463e-06,3.4277707e-09,-2.6550585e-31,6.5878219e-11,1.164968e-31,5.8608882e-47
0.0091383131,3.8226956e-06,4.1949932e-09,5.6609251e-29,9.0743084e-11,-2.1919944e-31,5.3557044e-47
0.0099176913,4.3421764e-06,5.0505881e-09,2.7225135e-29,1.2271016e-10,6.6417711e-32,8.8566504e-47
0.010722397,4.8775946e-06,5.9900803e-09,-6.2974744e-29,1.6320951e-10,7.5044795e-32,3.0880364e-46
0.011553254,5.419938e-06,7.0069338e-09,-8.2475687e-29,2.1382109e-10,-1.3093868e-31,3.394741e-46
0.012411111,5.9591932e-06,8.093846e-09,7.3365253e-29,2.7626261e-10,-3.4788196e-31,1.4208793e-46
0.013296846,6.4853271e-06,9.2442535e-09,9.8855228e-29,3.5236704e-10,-3.2524624e-31,9.123197e-47
0.014211364,6.9894023e-06,1.0453956e-08,-4.7887808e-29,4.4407127e-10,6.3823729e-32,1.1490318e-46
0.015155603,7.4644939e-06,1.1722656e-08,3.9580793e-28,5.534123e-10,-1.4054269e-30,2.057816e-46
0.016130526,7.9061518e-06,1.3053044e-08,3.1746571e-28,6.8253421e-10,-1.2287451e-30,1.7083649e-46
0.017137132,8.3123569e-06,1.4450335e-08,-4.9799478e-29,8.3370743e-10,-2.2271217e-31,5.5562961e-47
0.018176449,8.6831091e-06,1.5921305e-08,5.0526352e-29,1.0093397e-09,-6.0436507e-31,2.1539504e-46
0.019249542,9.0198559e-06,1.7472554e-08,4.5052648e-28,1.2119762e-09,-1.6908868e-30,2.8286214e-46
0.020357507,9.3249336e-06,1.9108867e-08,4.7681306e-28,1.4443298e-09,-1.1698746e-30,1.3254144e-46
0.021501477,9.6011146e-06,2.0834007e-08,4.0197227e-28,1.7092906e-09,-1.751149e-31,2.6283217e-46
0.022682624,9.8512872e-06,2.2651598e-08,3.5746335e-28,2.0099531e-09,-2.0543325e-31,2.278164e-46
0.023902154,1.0078253e-05,2.4564925e-08,3.3222546e-28,2.3496236e-09,-9.4442845e-31,1.188574e-46
0.025161316,1.0284612e-05,2.6576394e-08,2.4765424e-28,2.7318627e-09,-9.237024e-31,9.8576722e-47
0.026461397,1.0472716e-05,2.8688108e-08,-2.3744442e-28,3.160482e-09,5.8076767e-31,3.6915e-47
0.027803728,1.064465e-05,3.0902288e-08,9.5309927e-29,3.6395651e-09,-8.6946607e-31,2.6695069e-46
0.02918968,1.0802245e-05,3.3221268e-08,1.7468619e-28,4.1735014e-09,-1.5331728e-30,2.6417069e-46
0.030620672,1.09471e-05,3.5647507e-08,4.0945043e-28,4.7669789e-09,-1.614133e-30,1.9365042e-46
0.032098167,1.10806e-05,3.8183856e-08,4.6934055e-28,5.4250313e-09,-1.5214023e-30,2.6436443e-46
0.033623676,1.120395e-05,4.0833091e-08,5.2830906e-29,6.1530522e-09,1.6898694e-31,1.5660655e-46
0.03519876,1.1318194e-05,4.3598032e-08,1.9268475e-28,6.9568033e-09,-1.6453802e-31,8.1670208e-47
0.03682503,1.1424237e-05,4.6482197e-08,2.9761389e-28,7.8424918e-09,-5.3376623e-31,8.4232837e-47
0.03850415,1.1522869e-05,4.9489181e-08,4.363411e-28,8.8167464e-09,-7.5490204e-31,7.8505987e-47
0.040237836,1.1614775e-05,5.2623057e-08,-1.0525079e-28,9.8866884e-09,3.0335271e-31,4.7380794e-47
0.042027862,1.1700556e-05,5.5887988e-08,-4.8033051e-28,1.1059983e-08,1.4560798e-30,7.5546217e-47
0.043876059,1.1780737e-05,5.928864e-08,1.4112516e-28,1.2344838e-08,-2.6612485e-31,9.3360108e-47
0.045784317,1.185578e-05,6.28295e-08,4.0461807e-28,1.3750031e-08,-1.1552817e-30,6.8211817e-47
0.047754588,1.1926088e-05,6.6515654e-08,-1.7390314e-28,1.5284949e-08,9.9766848e-31,2.6414223e-46
0.049788888,1.1992021e-05,7.0352766e-08,-2.0162381e-28,1.6959691e-08,8.4743483e-31,2.4308063e-46
0.051889297,1.2053892e-05,7.4346141e-08,-8.3475516e-28,1.8785057e-08,2.8967145e-30,2.356292e-46
0.054057963,1.2111981e-05,7.8501466e-08,-1.424001e-27,2.0772621e-08,5.6204958e-30,4.6151263e-46
0.056297104,1.2166534e-05,8.2824699e-08,-2.0419175e-28,2.2934752e-08,1.6125662e-30,2.5206737e-46
0.058609012,1.221777e-05,8.732217e-08,5.7532871e-28,2.5284713e-08,-1.550776e-30,1.9282288e-46
0.06099605,1.2265882e-05,9.2000313e-08,-3.9295528e-28,2.7836674e-08,1.3843162e-30,4.1913422e-46
0.06346066,1.231104e-05,9.6865899e-08,-1.1315571e-27,3.0605842e-08,3.8937617e-30,5.6201788e-46
0.066005363,1.2353395e-05,1.0192628e-07,-1.0013059e-27,3.3608425e-08,3.7333303e-30,4.6753541e-46
0.068632762,1.2393081e-05,1.0718905e-07,-9.5680355e-28,3.6861827e-08,3.9999729e-30,5.5381391e-46
0.071345544,1.2430215e-05,1.1266204e-07,-1.0562664e-27,4.0384699e-08,7.6435136e-30,6.8737804e-46
0.074146484,1.2464898e-05,1.1835329e-07,1.097415e-28,4.419694e-08,2.2932531e-30,6.2437332e-46
0.077038447,1.2497219e-05,1.2427102e-07,7.2540829e-28,4.831982e-08,-2.6936471e-30,1.2060063e-45
0.08002439,1.2527254e-05,1.3042372e-07,9.4046445e-28,5.2776064e-08,-5.4093885e-30,1.1300167e-45
0.083107369,1.2555064e-05,1.3682009e-07,1.6184934e-27,5.7590009e-08,-1.2784232e-29,4.1818384e-46
0.086290535,1.2580705e-05,1.4346927e-07,5.1816449e-28,6.278766e-08,-5.9748585e-30,1.319582e-45
0.089577146,1.2604216e-05,1.5038078e-07,-2.4419446e-28,6.8396789e-08,-5.6068425e-31,1.4768083e-45
0.092970562,1.262563e-05,1.5756411e-07,1.028308e-29,7.4447049e-08,-2.567435e-30,3.236788e-46
0.096474255,1.2644968e-05,1.6502911e-07,-3.0485252e-28,8.0970123e-08,3.17551e-30,5.3733051e-46
0.10009181,1.2662243e-05,1.727856e-07,-5.812367e-28,8.7999833e-08,6.6391156e-30,1.3565197e-45
0.10382692,1.2677457e-05,1.8084344e-07,-1.4264199e-28,9.5572313e-08,1.8218459e-30,1.0913729e-45
0.10768342,1.2690602e-05,1.8921285e-07,-8.9009357e-29,1.0372611e-07,2.2072419e-30,6.2294919e-46
0.11166524,1.2701662e-05,1.979037e-07,-1.1854714e-27,1.1250228e-07,1.9815402e-29,1.6183257e-45
0.11577645,1.2710609e-05,2.0692631e-07,-4.0998652e-28,1.2194464e-07,8.8221566e-30,1.7289246e-45
0.12002127,1.2717407e-05,2.1629065e-07,5.0021087e-28,1.3209995e-07,-9.9146122e-30,1.3171542e-45
0.12440404,1.2722008e-05,2.2600627e-07,-1.1650488e-28,1.4301796e-07,-5.4859272e-30,1.8433934e-45
0.12892923,1.2724353e-05,2.3608274e-07,7.8774008e-28,1.5475168e-07,-1.5881875e-29,1.7187848e-45
0.13360148,1.2724373e-05,2.4652905e-07,1.3738103e-27,1.6735761e-07,-2.3463827e-29,3.4190807e-45
0.13842557,1.2721979e-05,2.5735394e-07,1.5928617e-27,1.8089579e-07,-3.1009361e-29,3.0602948e-45
0.14340642,1.2717058e-05,2.6856673e-07,2.2972149e-27,1.9543005e-07,-5.2062017e-29,2.1140999e-45
