y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0010792864,9.9035195e-07,-1.0310141e-17,-0.0011592705,7.0061101e-09,-2.0486514e-17
0.00098049384,-0.0021727681,1.0511418e-06,8.6370633e-25,-0.0023021334,1.6822669e-07,1.57656e-24
0.0014947656,-0.0032672174,8.7780259e-07,-8.2011748e-26,-0.0034341057,8.4244961e-08,-2.3743683e-25
0.0020257498,-0.0043516695,1.0733286e-06,-2.6249038e-24,-0.0045517997,-6.1851477e-08,-5.3174413e-24
0.0025739895,-0.005424227,1.0705489e-06,-2.4757363e-24,-0.0056514223,-2.6521453e-07,-4.8356427e-24
0.0031400454,-0.0064822918,1.1036255e-06,-2.0507014e-24,-0.0067286953,-4.8532339e-07,-4.0231165e-24
0.0037244966,-0.0075203357,1.1499791e-06,4.5644253e-24,-0.0077789447,-7.248186e-07,9.0059593e-24
0.0043279408,-0.0085320692,1.2443321e-06,4.5312197e-25,-0.0087970488,-9.8048064e-07,1.2232899e-24
0.0049509953,-0.0095110724,1.3898621e-06,-2.5961658e-24,-0.0097773791,-1.2456931e-06,-4.9422567e-24
0.0055942973,-0.010450753,1.5879037e-06,2.5739281e-24,-0.010713731,-1.5125869e-06,5.0564124e-24
0.0062585048,-0.011344152,1.8808446e-06,-8.2237518e-25,-0.011599258,-1.752954e-06,-1.4910256e-24
0.0069442972,-0.012183767,2.2990819e-06,-1.702072e-24,-0.012426412,-1.9417829e-06,-3.0874726e-24
0.007652376,-0.012961459,2.8748706e-06,5.8714564e-24,-0.013186911,-2.06358e-06,1.1648076e-23
0.0083834654,-0.013668417,3.6344258e-06,1.8362696e-24,-0.013871767,-2.0994492e-06,3.6681676e-24
0.0091383131,-0.014295258,4.5857036e-06,4.7883697e-24,-0.014471414,-2.014489e-06,9.3970651e-24
0.0099176913,-0.014832267,5.7186837e-06,5.1012036e-24,-0.014976001,-1.7824477e-06,1.0152315e-23
0.010722397,-0.015269872,7.0586439e-06,6.8054624e-24,-0.015375916,-1.3863469e-06,1.3640748e-23
0.011553254,-0.01559937,8.8116035e-06,4.6667953e-24,-0.015662576,-7.9498288e-07,9.4480248e-24
0.012411111,-0.015813913,1.1037114e-05,-4.336217e-24,-0.015829476,3.4106804e-08,-8.1363739e-24
0.013296846,-0.015909611,1.3400817e-05,-3.445997e-25,-0.015873326,1.1353778e-06,-5.2616731e-25
0.014211364,-0.015886488,1.5890923e-05,-4.2597472e-25,-0.015795033,2.5045615e-06,-7.993285e-25
0.015155603,-0.015749001,1.8816715e-05,3.5348291e-24,-0.015600152,4.1229954e-06,6.8404091e-24
0.016130526,-0.015505812,2.2148309e-05,2.1969725e-25,-0.015298554,5.9702068e-06,2.6964025e-25
0.017137132,-0.015168806,2.5753468e-05,-1.4430671e-24,-0.014903322,8.0110145e-06,-2.5459926e-24
0.018176449,-0.014751636,2.9600289e-05,3.8947573e-24,-0.01442916,1.0188241e-05,8.010706e-24
0.019249542,-0.014268184,3.3654339e-05,3.7992151e-24,-0.013890787,1.2433011e-05,7.1477966e-24
