y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0067641227,-4.1656091e-07,8.2889658e-18,-0.0066689574,-3.2503523e-07,1.1797164e-17
0.00098049384,-0.013588238,-1.7050571e-06,-2.3832996e-26,-0.013397047,-1.4623237e-06,-3.0522827e-26
0.0014947656,-0.02051923,-3.8439034e-06,9.4167682e-26,-0.020233576,-3.3645722e-06,1.3969893e-25
0.0020257498,-0.027551615,-7.018984e-06,4.5590398e-27,-0.027174721,-6.1697937e-06,1.2555298e-26
0.0025739895,-0.034680335,-1.1292947e-05,1.2611113e-25,-0.034216045,-9.9502399e-06,1.8217157e-25
0.0031400454,-0.041899379,-1.6784421e-05,2.7771785e-25,-0.041352324,-1.4798583e-05,3.8695014e-25
0.0037244966,-0.049201324,-2.360551e-05,-3.8701534e-25,-0.048577234,-2.0812111e-05,-5.5212225e-25
0.0043279408,-0.056577201,-3.1878138e-05,-3.3244326e-25,-0.05588291,-2.8095482e-05,-4.6664654e-25
0.0049509953,-0.064015942,-4.1732771e-05,-1.7917043e-25,-0.063259306,-3.6760782e-05,-2.4254174e-25
0.0055942973,-0.071503455,-5.3308255e-05,-1.085831e-24,-0.070693293,-4.6927884e-05,-1.5111077e-24
0.0062585048,-0.079021377,-6.6751992e-05,-1.4745364e-24,-0.078167433,-5.8724784e-05,-2.0495855e-24
0.0069442972,-0.086545512,-8.2219502e-05,-8.8706638e-25,-0.085658455,-7.2287395e-05,-1.2320181e-24
0.007652376,-0.094044052,-9.9873715e-05,-7.229162e-25,-0.093135464,-8.7759426e-05,-1.0001883e-24
0.0083834654,-0.10147578,-0.00011988403,-5.7112118e-25,-0.10055812,-0.00010529204,-7.7300484e-25
0.0091383131,-0.10878869,-0.00014242416,-3.1360127e-25,-0.10787524,-0.0001250425,-4.2023813e-25
0.0099176913,-0.11591977,-0.00016766936,7.1468835e-25,-0.11502441,-0.00014717233,9.9500612e-25
0.010722397,-0.12279666,-0.00019579336,9.8768567e-25,-0.12193354,-0.00017184515,1.3650775e-24
0.011553254,-0.12934192,-0.00022696282,-8.449934e-25,-0.12852491,-0.0001992218,-1.2011357e-24
0.012411111,-0.13547995,-0.0002613316,-5.2255678e-25,-0.13472193,-0.00022945485,-7.3913232e-25
0.013296846,-0.14114541,-0.00029903498,4.4295973e-25,-0.14045749,-0.00026268268,6.2706686e-25
0.014211364,-0.14629114,-0.00034018323,1.3278122e-25,-0.14568191,-0.00029902201,1.8893322e-25
0.015155603,-0.15089333,-0.00038485846,7.9297496e-26,-0.15036839,-0.00033856351,1.3004255e-25
0.016130526,-0.15495242,-0.00043311467,5.0349954e-25,-0.15451426,-0.00038137024,7.3854477e-25
0.017137132,-0.15849003,-0.00048498046,6.6839155e-25,-0.15813832,-0.00042747935,9.4786523e-25
0.018176449,-0.16154316,-0.00054046575,-9.2933478e-25,-0.16127529,-0.00047690756,-1.3106627e-24
0.019249542,-0.16415777,-0.00059956815,-1.7652605e-24,-0.16396949,-0.00052965731,-2.4882084e-24
0.020357507,-0.16638305,-0.00066228038,-4.7382793e-25,-0.16626915,-0.00058572386,-6.7040175e-25
0.021501477,-0.16826726,-0.00072859584,-2.0854995e-25,-0.16822204,-0.00064510133,-3.0508278e-25
0.022682624,-0.1698551,-0.00079851303,-1.02603e-24,-0.16987277,-0.00070778704,-1.4818414e-24
0.023902154,-0.17118643,-0.00087203818,-5.324542e-25,-0.17126137,-0.0007737847,-7.8165649e-25
0.025161316,-0.17229592,-0.00094918706,2.7717741e-25,-0.17242282,-0.00084310621,3.8457295e-25
0.026461397,-0.17321318,-0.0010299856,1.2060273e-24,-0.1733871,-0.0009157726,1.7116861e-24
0.027803728,-0.17396325,-0.0011144699,9.2993197e-25,-0.17417968,-0.00099181429,1.3218409e-24
0.02918968,-0.17456716,-0.0012026862,7.4556381e-27,-0.17482197,-0.0010712709,1.3507225e-27
0.030620672,-0.17504252,-0.0012946902,1.9734341e-25,-0.17533195,-0.0011541909,2.7251916e-25
0.032098167,-0.17540404,-0.0013905468,-4.7568559e-25,-0.17572466,-0.0012406312,-6.8135439e-25
0.033623676,-0.17566401,-0.0014903292,-7.1919977e-25,-0.1760127,-0.0013306568,-1.0311032e-24
0.03519876,-0.1758327,-0.0015941187,2.0045988e-25,-0.17620663,-0.0014243398,2.9931598e-25
0.03682503,-0.17591873,-0.0017020041,-1.2848756e-25,-0.17631526,-0.0015217598,-1.7350588e-25
0.03850415,-0.17592929,-0.0018140815,-5.1896522e-25,-0.17634602,-0.001623003,-7.4128196e-25
0.040237836,-0.17587044,-0.0019304537,-3.9950322e-25,-0.17630513,-0.0017281616,-5.7812249e-25
