y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.0025253016,-1.6821794e-33,0,0.087187267
0.00048240845,1.1497807e-07,1.2330417e-07,0.0025253083,6.527485e-17,2.5876166e-12,0.087187253
0.00098049384,2.6825691e-07,2.7720415e-07,0.0025253157,7.3174803e-17,3.4182337e-11,0.087187016
0.0014947656,1.0673116e-06,1.0999807e-06,0.0025253249,9.6202994e-16,2.9093137e-10,0.087186763
0.0020257498,3.0830747e-06,3.1767576e-06,0.0025253355,7.2241195e-15,1.5029544e-09,0.08718652
0.0025739895,7.1454446e-06,7.3621667e-06,0.0025253469,3.6547511e-14,5.6164644e-09,0.087186279
0.0031400454,1.4309296e-05,1.4742659e-05,0.0025253589,1.413324e-13,1.6859353e-08,0.087186031
0.0037244966,2.5873576e-05,2.6655736e-05,0.0025253717,4.5114664e-13,4.3299776e-08,0.087185778
0.0043279408,4.34081e-05,4.4717106e-05,0.0025253851,1.248018e-12,9.9039096e-08,0.087185518
0.0049509953,6.8781015e-05,7.0848212e-05,0.0025253991,3.0896957e-12,2.0720695e-07,0.08718525
0.0055942973,0.0001041814,0.00010729823,0.0025254138,6.997205e-12,4.0394332e-07,0.087184972
0.0062585048,0.0001521291,0.00015665208,0.0025254291,1.4718237e-11,7.4354762e-07,0.087184681
0.0069442972,0.00021545984,0.00022181181,0.002525445,2.9060185e-11,1.3049231e-06,0.08718437
0.007652376,0.00029726855,0.00030593353,0.0025254615,5.4246461e-11,2.1993044e-06,0.087184029
0.0083834654,0.00040078971,0.0004122981,0.0025254787,9.6180226e-11,3.5789661e-06,0.087183644
0.0091383131,0.00052919295,0.00054409419,0.0025254966,1.6241079e-10,5.6461139e-06,0.087183194
0.0099176913,0.00068528202,0.00070410367,0.0025255153,2.6153957e-10,8.6604412e-06,0.08718265
0.010722397,0.00087111079,0.00089430736,0.002525535,4.018753e-10,1.2943042e-05,0.087181975
0.011553254,0.001087573,0.0011154738,0.0025255557,5.8945261e-10,1.8873882e-05,0.087181118
0.012411111,0.0013340702,0.0013668405,0.0025255778,8.2601542e-10,2.6880503e-05,0.087180025
0.013296846,0.0016083828,0.0016460117,0.0025256014,1.1079149e-09,3.7417454e-05,0.087178628
0.014211364,0.0019068315,0.0019491522,0.0025256269,1.426649e-09,5.0938972e-05,0.08717686
0.015155603,0.0022247187,0.0022714552,0.0025256545,1.7709382e-09,6.7870227e-05,0.087174651
0.016130526,0.0025569302,0.0026077528,0.0025256846,2.1293808e-09,8.8583433e-05,0.087171939
0.017137132,0.0028985239,0.0029530995,0.0025257177,2.4925494e-09,0.00011338353,0.087168667
0.018176449,0.0032451677,0.0033031927,0.0025257539,2.8539355e-09,0.00014250484,0.087164789
0.019249542,0.0035933677,0.0036545838,0.0025257937,3.2098504e-09,0.00017611691,0.087160269
0.020357507,0.0039405106,0.0040047074,0.0025258375,3.5587589e-09,0.00021433611,0.087155078
0.021501477,0.0042847823,0.0043517921,0.0025258854,3.9004976e-09,0.00025723916,0.087149197
0.022682624,0.0046250273,0.0046947174,0.0025259379,4.2356308e-09,0.00030487622,0.087142609
0.023902154,0.0049605973,0.0050328611,0.0025259951,4.5650155e-09,0.00035728176,0.087135303
0.025161316,0.0052912137,0.0053659641,0.0025260573,4.88955e-09,0.0004144829,0.08712727
0.026461397,0.0056168562,0.0056940195,0.0025261248,5.21005e-09,0.00047650535,0.0871185
0.027803728,0.005937677,0.006017189,0.0025261977,5.5272017e-09,0.00054337734,0.087108985
0.02918968,0.0062539386,0.0063357413,0.0025262763,5.8415561e-09,0.00061513193,0.087098718
0.030620672,0.0065659694,0.0066500086,0.0025263607,6.1535419e-09,0.00069180828,0.087087688
0.032098167,0.006874133,0.0069603576,0.002526451,6.4634851e-09,0.00077345216,0.087075887
0.033623676,0.0071788086,0.0072671687,0.0025265475,6.7716288e-09,0.00086011592,0.087063304
0.03519876,0.0074803768,0.0075708237,0.0025266503,7.0781511e-09,0.00095185814,0.087049929
0.03682503,0.0077792119,0.0078716969,0.0025267596,7.3831803e-09,0.0010487431,0.08703575
0.03850415,0.0080756765,0.0081701513,0.0025268756,7.6868065e-09,0.0011508401,0.087020754
0.040237836,0.0083701189,0.0084665348,0.0025269983,7.9890919e-09,0.0012582228,0.087004929
0.042027862,0.0086628721,0.0087611801,0.0025271281,8.2900777e-09,0.0013709683,0.08698826
0.043876059,0.008954253,0.0090544038,0.0025272649,8.5897899e-09,0.0014891567,0.086970736
0.045784317,0.0092445636,0.009346507,0.0025274091,8.8882443e-09,0.0016128698,0.08695234
0.047754588,0.0095340909,0.0096377764,0.0025275607,9.1854499e-09,0.0017421908,0.08693306
0.049788888,0.0098231087,0.0099284851,0.00252772,9.4814117e-09,0.0018772032,0.086912881
0.051889297,0.010111878,0.010218893,0.002527887,9.776133e-09,0.0020179901,0.086891787
0.054057963,0.01040065,0.010509251,0.0025280619,1.0069617e-08,0.0021646332,0.086869766
0.056297104,0.010689662,0.010799797,0.002528245,1.0361871e-08,0.0023172124,0.086846803
0.058609012,0.010979147,0.01109076,0.0025284364,1.0652901e-08,0.0024758044,0.086822884
0.06099605,0.011269326,0.011382364,0.0025286362,1.0942724e-08,0.0026404824,0.086797996
0.06346066,0.011560416,0.011674823,0.0025288446,1.1231356e-08,0.0028113144,0.086772128
0.066005363,0.011852627,0.011968347,0.0025290617,1.1518824e-08,0.0029883634,0.086745268
0.068632762,0.012146163,0.01226314,0.0025292877,1.1805163e-08,0.0031716852,0.086717405
0.071345544,0.012441225,0.012559401,0.0025295226,1.2090414e-08,0.0033613284,0.08668853
0.074146484,0.01273801,0.012857327,0.0025297665,1.237463e-08,0.0035573329,0.086658636
0.077038447,0.013036713,0.013157111,0.0025300194,1.2657873e-08,0.0037597289,0.086627717
0.08002439,0.013337524,0.013458946,0.0025302815,1.2940217e-08,0.0039685358,0.086595767
0.083107369,0.013640635,0.013763021,0.0025305527,1.322175e-08,0.0041837612,0.086562784
0.086290535,0.013946236,0.014069527,0.002530833,1.350257e-08,0.0044053998,0.086528767
0.089577146,0.014254516,0.014378651,0.0025311223,1.3782792e-08,0.0046334318,0.086493718
0.092970562,0.014565666,0.014690585,0.0025314207,1.4062546e-08,0.0048678223,0.08645764
0.096474255,0.014879876,0.015005519,0.0025317279,1.4341976e-08,0.0051085195,0.086420539
0.10009181,0.015197338,0.015323644,0.0025320438,1.4621244e-08,0.0053554538,0.086382424
0.10382692,0.015518245,0.015645154,0.0025323684,1.4900529e-08,0.0056085365,0.086343308
0.10768342,0.015842793,0.015970245,0.0025327014,1.5180031e-08,0.0058676584,0.086303206
0.11166524,0.016171179,0.016299115,0.0025330426,1.5459964e-08,0.0061326885,0.086262136
0.11577645,0.016503606,0.016631967,0.0025333916,1.5740566e-08,0.0064034731,0.086220119
0.12002127,0.016840276,0.016969004,0.0025337482,1.6022092e-08,0.0066798342,0.086177182
0.12440404,0.017181397,0.017310435,0.002534112,1.6304819e-08,0.0069615683,0.086133355
0.12892923,0.01752718,0.017656473,0.0025344825,1.6589044e-08,0.0072484455,0.08608867
0.13360148,0.017877839,0.018007333,0.0025348593,1.6875084e-08,0.0075402082,0.086043166
0.13842557,0.018233594,0.018363238,0.0025352418,1.7163276e-08,0.0078365702,0.085996885
0.14340642,0.018594669,0.018724411,0.0025356294,1.7453978e-08,0.0081372155,0.085949874
0.14854914,0.018961289,0.019091084,0.0025360216,1.7747562e-08,0.0084417978,0.085902185
0.15385898,0.019333688,0.01946349,0.0025364174,1.8044422e-08,0.0087499395,0.085853874
0.15934138,0.019712101,0.019841869,0.0025368163,1.8344962e-08,0.0090612315,0.085805001
0.16500194,0.020096767,0.020226465,0.0025372172,1.8649602e-08,0.0093752321,0.085755634
