y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.0085093903,-1.6821794e-33,0,0.13816099
0.00048240845,2.1522341e-08,2.2127104e-08,0.0085094611,1.2634509e-18,7.8660763e-13,0.13816111
0.00098049384,1.3009971e-07,1.2935038e-07,0.008509422,6.6411638e-18,1.631095e-11,0.13816095
0.0014947656,5.4002662e-07,5.3647749e-07,0.0085093655,9.4461263e-17,1.4205743e-10,0.13816078
0.0020257498,1.5648647e-06,1.5545141e-06,0.0085093123,7.1482275e-16,7.3557491e-10,0.13816063
0.0025739895,3.6286391e-06,3.6046739e-06,0.0085092636,3.622289e-15,2.7503011e-09,0.13816047
0.0031400454,7.2682704e-06,7.2204235e-06,0.008509224,1.402092e-14,8.2591e-09,0.13816031
0.0037244966,1.3145726e-05,1.305957e-05,0.0085091955,4.4812274e-14,2.1223472e-08,0.13816014
0.0043279408,2.2063798e-05,2.1919995e-05,0.008509179,1.2421863e-13,4.8584448e-08,0.13815997
0.0049509953,3.4983929e-05,3.475747e-05,0.0085091738,3.0854468e-13,1.0177165e-07,0.13815979
0.0055942973,5.3044873e-05,5.2704327e-05,0.0085091789,7.0238252e-13,1.9874912e-07,0.13815961
0.0062585048,7.7580378e-05,7.7087234e-05,0.0085091952,1.4890057e-12,3.66738e-07,0.13815943
0.0069442972,0.00011013284,0.00010944104,0.0085092226,2.9736803e-12,6.4577111e-07,0.13815925
0.007652376,0.00015245799,0.00015151384,0.0085092614,5.6414298e-12,1.0932283e-06,0.13815907
0.0083834654,0.00020651309,0.00020525572,0.0085093124,1.022722e-11,1.7894509e-06,0.13815889
0.0091383131,0.00027441791,0.00027278068,0.0085093749,1.7788945e-11,2.8443945e-06,0.1381587
0.0099176913,0.00035837524,0.00035628837,0.0085094483,2.9760711e-11,4.4050046e-06,0.13815851
0.010722397,0.00046053761,0.00045793233,0.0085095313,4.7947005e-11,6.6625262e-06,0.13815832
0.011553254,0.00058281266,0.00057962677,0.008509623,7.4405342e-11,9.8583134e-06,0.13815813
0.012411111,0.00072661534,0.0007227997,0.0085097248,1.1117315e-10,1.4286026e-05,0.13815795
0.013296846,0.00089260151,0.0008881264,0.0085098398,1.5984609e-10,2.0287798e-05,0.13815777
0.014211364,0.0010804474,0.0010753069,0.0085099687,2.2110802e-10,2.8242564e-05,0.1381576
0.015155603,0.001288754,0.001282967,0.0085101102,2.944023e-10,3.8546623e-05,0.13815742
0.016130526,0.0015151341,0.0015087407,0.0085102645,3.7792942e-10,5.1589233e-05,0.13815725
0.017137132,0.0017564816,0.0017495362,0.0085104319,4.6902028e-10,6.772832e-05,0.13815707
0.018176449,0.0020093528,0.0020019159,0.0085106151,5.6473201e-10,8.7271697e-05,0.13815689
0.019249542,0.0022703544,0.0022624851,0.0085108159,6.6241112e-10,0.00011046729,0.1381567
0.020357507,0.0025364448,0.0025281958,0.008511034,7.6003798e-10,0.00013750273,0.1381565
0.021501477,0.0028051068,0.0027965214,0.0085112714,8.563135e-10,0.00016851222,0.13815629
0.022682624,0.0030743988,0.0030655105,0.0085115297,9.5056431e-10,0.00020358732,0.13815604
0.023902154,0.0033429193,0.0033337527,0.0085118098,1.0425713e-09,0.00024278879,0.13815576
0.025161316,0.0036097268,0.0036002989,0.0085121127,1.132399e-09,0.00028615745,0.13815544
0.026461397,0.003874245,0.0038645664,0.0085124401,1.2202634e-09,0.00033372303,0.13815508
0.027803728,0.0041361728,0.0041262497,0.0085127935,1.3064434e-09,0.00038551091,0.13815467
0.02918968,0.0043954086,0.0043852438,0.0085131734,1.3912285e-09,0.00044154683,0.13815418
0.030620672,0.0046519902,0.0046415837,0.0085135806,1.474892e-09,0.00050185995,0.13815363
0.032098167,0.0049060493,0.0048953994,0.0085140153,1.5576794e-09,0.00056648481,0.138153
0.033623676,0.0051577781,0.005146882,0.0085144774,1.6398055e-09,0.00063546229,0.1381523
0.03519876,0.0054074061,0.0053962601,0.0085149673,1.7214574e-09,0.00070884003,0.13815154
0.03682503,0.0056551835,0.0056437834,0.0085154862,1.8027975e-09,0.00078667251,0.13815071
0.03850415,0.0059013704,0.0058897112,0.0085160343,1.8839685e-09,0.00086902076,0.13814981
0.040237836,0.0061462291,0.0061343054,0.0085166109,1.9650968e-09,0.00095595204,0.13814883
0.042027862,0.006390019,0.0063778249,0.0085172147,2.0462943e-09,0.0010475393,0.13814774
0.043876059,0.0066329939,0.0066205232,0.0085178442,2.1276581e-09,0.0011438609,0.13814654
0.045784317,0.0068754003,0.0068626467,0.0085184983,2.2092698e-09,0.0012449996,0.1381452
0.047754588,0.0071174762,0.0071044336,0.0085191771,2.2911998e-09,0.0013510427,0.13814373
0.049788888,0.0073594517,0.0073461141,0.0085198791,2.3735151e-09,0.0014620808,0.13814211
0.051889297,0.0076015485,0.00758791,0.0085206017,2.4562848e-09,0.0015782079,0.13814033
0.054057963,0.0078439807,0.0078300352,0.0085213432,2.5395854e-09,0.0016995202,0.13813838
0.056297104,0.0080869555,0.0080726966,0.0085221023,2.6235052e-09,0.0018261162,0.13813626
0.058609012,0.0083306732,0.0083160941,0.0085228759,2.7081434e-09,0.0019580957,0.13813394
0.06099605,0.0085753281,0.0085604217,0.0085236602,2.7936199e-09,0.0020955592,0.13813142
0.06346066,0.0088211089,0.0088058681,0.0085244535,2.8800616e-09,0.0022386077,0.13812867
0.066005363,0.0090681999,0.0090526172,0.0085252548,2.9675848e-09,0.0023873419,0.1381257
0.068632762,0.0093167811,0.0093008488,0.0085260602,3.0563042e-09,0.0025418612,0.13812247
0.071345544,0.0095670293,0.0095507392,0.0085268686,3.1463368e-09,0.0027022637,0.13811898
0.074146484,0.0098191184,0.0098024622,0.0085276783,3.2378046e-09,0.0028686452,0.13811522
0.077038447,0.01007322,0.010056189,0.0085284837,3.3308361e-09,0.0030410983,0.13811115
0.08002439,0.010329506,0.010312089,0.0085292796,3.4255684e-09,0.003219712,0.13810678
0.083107369,0.010588143,0.010570332,0.0085300597,3.522148e-09,0.0034045708,0.13810208
0.086290535,0.010849302,0.010831084,0.0085308173,3.6207317e-09,0.0035957538,0.13809704
0.089577146,0.011113151,0.011094514,0.0085315478,3.7214871e-09,0.0037933338,0.13809166
0.092970562,0.011379859,0.01136079,0.0085322479,3.8245923e-09,0.0039973767,0.1380859
0.096474255,0.011649595,0.011630081,0.0085329106,3.9302375e-09,0.0042079402,0.13807975
0.10009181,0.011922531,0.011902556,0.0085335287,4.0386258e-09,0.0044250728,0.1380732
