y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0.44811458,0,0,0,0,0,0
0.44853872,1.3195099e-08,-1.0157455e-08,4.7956406e-26,7.9361786e-09,-1.7706131e-26,1.9509875e-40
0.44897673,4.4518158e-08,-3.4472842e-08,3.3413775e-25,2.6881389e-08,-1.1310174e-25,4.3966601e-40
0.44942898,9.667195e-08,-7.4968039e-08,-1.6619091e-25,5.834967e-08,1.0046153e-25,1.001126e-39
0.44989591,1.6965147e-07,-1.3158107e-07,-8.075028e-26,1.0229425e-07,2.0979823e-26,9.7839625e-40
0.45037802,2.6336049e-07,-2.042309e-07,-1.0309437e-25,1.5865484e-07,7.3325953e-26,7.181051e-40
0.45087578,3.7763577e-07,-2.9278043e-07,5.0732816e-25,2.2729504e-07,-3.0104285e-25,8.0973103e-40
0.45138972,5.1219279e-07,-3.9700255e-07,6.9074215e-25,3.0804812e-07,-3.9400792e-25,4.7443582e-40
0.45192035,6.6662606e-07,-5.1658201e-07,-3.6724661e-25,4.0067461e-07,2.209179e-25,1.8495824e-40
0.45246821,8.4043039e-07,-6.5110503e-07,-1.5484942e-24,5.0484154e-07,9.6741594e-25,9.3882705e-40
0.45303387,1.0329612e-06,-8.0006716e-07,1.0142291e-24,6.2016006e-07,-6.8559636e-25,2.0266249e-39
0.4536179,1.2434362e-06,-9.6286796e-07,2.9014753e-24,7.4617663e-07,-1.8879433e-24,1.3557587e-39
0.4542209,1.4709516e-06,-1.1388054e-06,-7.4269133e-25,8.8235227e-07,4.9642128e-25,4.8644653e-40
0.45484349,1.7144809e-06,-1.3270751e-06,-2.7756932e-24,1.0280644e-06,1.8695959e-24,1.9057684e-39
0.4554863,1.9728662e-06,-1.5267709e-06,1.1322516e-24,1.1826131e-06,-7.396309e-25,2.428625e-39
0.45614998,2.244805e-06,-1.7368883e-06,-8.3313041e-25,1.3452344e-06,5.4748157e-25,2.9701738e-39
0.45683523,2.5288537e-06,-1.9563254e-06,-1.303965e-24,1.5151001e-06,8.7807202e-25,3.5641402e-39
0.45754272,2.8234321e-06,-2.1838824e-06,4.5303304e-25,1.6913144e-06,-2.8954492e-25,1.9850567e-39
0.4582732,3.1268384e-06,-2.41826e-06,-2.109916e-24,1.872902e-06,1.3985493e-24,8.1983275e-40
0.45902739,3.4372469e-06,-2.6580633e-06,2.9278886e-24,2.0588148e-06,-1.9791247e-24,1.0001546e-39
0.45980608,3.752712e-06,-2.9018033e-06,1.2763378e-24,2.2479322e-06,-8.3017925e-25,2.0843376e-39
0.46061006,4.0711632e-06,-3.1479006e-06,-2.9729702e-24,2.4390718e-06,1.9909578e-24,3.3904699e-39
0.46144015,4.3904191e-06,-3.3946865e-06,2.5814259e-24,2.6309807e-06,-1.7540441e-24,3.4436301e-39
0.46229719,4.7081863e-06,-3.6404078e-06,2.513423e-24,2.8223449e-06,-1.6895842e-24,1.9147828e-39
0.46318206,5.0220678e-06,-3.8832326e-06,-3.4794677e-24,3.0117932e-06,2.309235e-24,9.2738155e-40
0.46409567,5.3295845e-06,-4.1212542e-06,9.5535503e-25,3.1978897e-06,-6.2303155e-25,1.1890662e-39
0.46503894,5.6281789e-06,-4.3525031e-06,4.4030271e-24,3.3791499e-06,-2.9114458e-24,8.0712157e-40
0.46601284,5.915243e-06,-4.5749598e-06,-5.5723712e-24,3.5540448e-06,3.6332443e-24,2.3857257e-39
0.46701837,6.1881405e-06,-4.7865752e-06,1.3960393e-24,3.7210182e-06,-8.3358077e-25,5.20799e-39
